Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Kosovo,"Office Supplies",Offline,H,4/30/2016,375691926,5/26/2016,4444,651.21,524.96,2893977.24,2332922.24,561055.00
"Sub-Saharan Africa",Angola,Meat,Online,H,6/10/2014,285611331,7/24/2014,7595,421.89,364.69,3204254.55,2769820.55,434434.00
Asia,Vietnam,Clothes,Offline,L,2/16/2015,865655553,3/22/2015,5570,109.28,35.84,608689.60,199628.80,409060.80
Europe,Sweden,"Personal Care",Online,C,2/11/2013,847123420,3/18/2013,1500,81.73,56.67,122595.00,85005.00,37590.00
Europe,Bulgaria,Fruits,Online,C,10/6/2011,381626260,11/21/2011,546,9.33,6.92,5094.18,3778.32,1315.86
Europe,Sweden,Cereal,Online,C,9/18/2011,591087901,9/21/2011,4900,205.70,117.11,1007930.00,573839.00,434091.00
"Australia and Oceania",Kiribati,Cereal,Offline,M,9/3/2014,417744672,9/13/2014,8786,205.70,117.11,1807280.20,1028928.46,778351.74
"Sub-Saharan Africa",Nigeria,Meat,Offline,L,1/18/2012,674145400,1/24/2012,3460,421.89,364.69,1459739.40,1261827.40,197912.00
Europe,Denmark,Cosmetics,Offline,C,6/17/2011,893151414,7/30/2011,2206,437.20,263.33,964463.20,580905.98,383557.22
"Australia and Oceania",Fiji,Cereal,Offline,L,3/26/2010,677936542,4/7/2010,5343,205.70,117.11,1099055.10,625718.73,473336.37
Asia,Kazakhstan,Cereal,Online,M,5/4/2014,151987111,5/23/2014,5219,205.70,117.11,1073548.30,611197.09,462351.21
Europe,Portugal,"Baby Food",Online,M,11/13/2011,409101951,11/18/2011,1213,255.28,159.42,309654.64,193376.46,116278.18
"Sub-Saharan Africa","Sierra Leone",Vegetables,Online,L,9/14/2014,363392388,10/11/2014,4738,154.06,90.93,729936.28,430826.34,299109.94
Europe,France,Snacks,Online,M,11/10/2016,799282252,12/8/2016,4235,152.58,97.44,646176.30,412658.40,233517.90
"Sub-Saharan Africa","Seychelles ","Baby Food",Online,C,5/31/2013,321507871,6/17/2013,178,255.28,159.42,45439.84,28376.76,17063.08
"Sub-Saharan Africa",Guinea,Vegetables,Online,M,11/14/2011,305118072,12/24/2011,73,154.06,90.93,11246.38,6637.89,4608.49
Europe,Cyprus,"Baby Food",Online,M,3/21/2013,845474183,3/25/2013,3454,255.28,159.42,881737.12,550636.68,331100.44
"Middle East and North Africa",Azerbaijan,"Personal Care",Online,H,9/27/2015,308250033,10/5/2015,6890,81.73,56.67,563119.70,390456.30,172663.40
"Sub-Saharan Africa",Malawi,"Baby Food",Offline,C,3/11/2011,279431951,3/24/2011,8979,255.28,159.42,2292159.12,1431432.18,860726.94
"Middle East and North Africa",Iraq,Household,Offline,M,5/4/2011,615318763,5/22/2011,5351,668.27,502.54,3575912.77,2689091.54,886821.23
Asia,Philippines,"Office Supplies",Offline,H,11/12/2013,792521798,12/16/2013,3667,651.21,524.96,2387987.07,1925028.32,462958.75
"Sub-Saharan Africa",Ghana,"Office Supplies",Offline,H,9/23/2013,357964885,10/4/2013,8619,651.21,524.96,5612778.99,4524630.24,1088148.75
