Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Latvia,Cereal,Offline,M,6/15/2010,337064683,7/23/2010,3785,205.70,117.11,778574.50,443261.35,335313.15
"Sub-Saharan Africa",Sudan,Fruits,Offline,C,12/22/2013,680394732,1/31/2014,2776,9.33,6.92,25900.08,19209.92,6690.16
"Sub-Saharan Africa","Equatorial Guinea",Beverages,Offline,H,4/16/2012,867677724,4/18/2012,3975,47.45,31.79,188613.75,126365.25,62248.50
"Middle East and North Africa",Turkey,Household,Offline,C,6/8/2012,642712485,7/22/2012,1762,668.27,502.54,1177491.74,885475.48,292016.26
"Central America and the Caribbean",Jamaica,Vegetables,Online,M,12/5/2014,269610345,1/19/2015,2547,154.06,90.93,392390.82,231598.71,160792.11
Europe,Malta,Vegetables,Offline,C,7/26/2017,982795131,8/20/2017,9774,154.06,90.93,1505782.44,888749.82,617032.62
Asia,Tajikistan,"Personal Care",Online,H,8/25/2011,937003171,9/11/2011,8915,81.73,56.67,728622.95,505213.05,223409.90
"Central America and the Caribbean",Belize,"Baby Food",Online,L,1/12/2016,157283294,2/23/2016,2477,255.28,159.42,632328.56,394883.34,237445.22
Europe,"United Kingdom","Office Supplies",Online,M,10/10/2012,988996827,11/12/2012,4994,651.21,524.96,3252142.74,2621650.24,630492.50
Asia,Taiwan,Clothes,Offline,H,7/9/2011,447817599,7/22/2011,8034,109.28,35.84,877955.52,287938.56,590016.96
Europe,Ireland,Meat,Offline,L,5/21/2015,569731938,6/7/2015,5196,421.89,364.69,2192140.44,1894929.24,297211.20
"Sub-Saharan Africa","Equatorial Guinea","Personal Care",Online,H,3/14/2017,761038672,4/4/2017,7110,81.73,56.67,581100.30,402923.70,178176.60
Europe,Slovenia,"Office Supplies",Offline,C,11/12/2010,948349130,11/22/2010,6437,651.21,524.96,4191838.77,3379167.52,812671.25
Europe,Germany,"Office Supplies",Offline,C,4/7/2010,228587138,4/17/2010,2869,651.21,524.96,1868321.49,1506110.24,362211.25
