Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Cambodia,"Personal Care",Offline,C,2/4/2015,967906510,2/6/2015,3900,81.73,56.67,318747.00,221013.00,97734.00
Europe,Belarus,Clothes,Online,L,7/16/2010,814874255,9/3/2010,8255,109.28,35.84,902106.40,295859.20,606247.20
"Sub-Saharan Africa",Lesotho,Cosmetics,Offline,M,10/2/2015,569076192,11/17/2015,1146,437.20,263.33,501031.20,301776.18,199255.02
Asia,"North Korea",Snacks,Offline,C,12/6/2016,199311149,12/30/2016,9453,152.58,97.44,1442338.74,921100.32,521238.42
Europe,Ukraine,"Personal Care",Offline,L,7/1/2016,194690454,7/27/2016,2087,81.73,56.67,170570.51,118270.29,52300.22
Asia,Bhutan,"Office Supplies",Online,H,2/21/2014,214637935,3/28/2014,4989,651.21,524.96,3248886.69,2619025.44,629861.25
"Middle East and North Africa","Tunisia ","Baby Food",Offline,M,8/14/2010,438889920,9/28/2010,6135,255.28,159.42,1566142.80,978041.70,588101.10
Europe,Georgia,Cosmetics,Online,C,7/17/2011,217495238,8/25/2011,529,437.20,263.33,231278.80,139301.57,91977.23
Europe,"Bosnia and Herzegovina",Vegetables,Online,M,1/5/2016,320815217,1/18/2016,5207,154.06,90.93,802190.42,473472.51,328717.91
Europe,Spain,Cosmetics,Online,L,10/31/2012,689523684,11/4/2012,4236,437.20,263.33,1851979.20,1115465.88,736513.32
"Middle East and North Africa",Morocco,Cereal,Offline,C,8/7/2014,884606969,8/16/2014,3715,205.70,117.11,764175.50,435063.65,329111.85
Asia,Thailand,"Personal Care",Offline,H,1/13/2016,537363898,1/28/2016,6774,81.73,56.67,553639.02,383882.58,169756.44
"Sub-Saharan Africa",Liberia,Snacks,Offline,C,12/3/2012,699405801,12/23/2012,8574,152.58,97.44,1308220.92,835450.56,472770.36
"Middle East and North Africa",Azerbaijan,Cosmetics,Online,H,6/24/2013,692656505,7/8/2013,1307,437.20,263.33,571420.40,344172.31,227248.09
Asia,Maldives,Household,Online,L,11/3/2011,359352338,12/22/2011,9197,668.27,502.54,6146079.19,4621860.38,1524218.81
"Sub-Saharan Africa",Kenya,Meat,Online,H,7/21/2014,512042129,8/1/2014,3499,421.89,364.69,1476193.11,1276050.31,200142.80
Europe,Italy,Meat,Online,M,2/4/2014,683587205,2/10/2014,7500,421.89,364.69,3164175.00,2735175.00,429000.00
Europe,Lithuania,Clothes,Offline,L,5/16/2015,477161395,6/9/2015,1515,109.28,35.84,165559.20,54297.60,111261.60
"Middle East and North Africa",Turkey,Beverages,Online,L,10/8/2016,916251027,10/28/2016,7895,47.45,31.79,374617.75,250982.05,123635.70
"Sub-Saharan Africa","Democratic Republic of the Congo",Beverages,Offline,M,12/16/2013,394654929,1/21/2014,6018,47.45,31.79,285554.10,191312.22,94241.88
Europe,Slovakia,Vegetables,Offline,C,4/1/2011,526484429,4/29/2011,7297,154.06,90.93,1124175.82,663516.21,460659.61
"Central America and the Caribbean","Saint Kitts and Nevis ",Beverages,Online,M,3/23/2010,296163356,5/3/2010,173,47.45,31.79,8208.85,5499.67,2709.18
Asia,Vietnam,"Baby Food",Offline,M,7/15/2013,108428037,8/15/2013,5120,255.28,159.42,1307033.60,816230.40,490803.20
Europe,France,Fruits,Offline,L,7/18/2013,438327300,9/2/2013,9644,9.33,6.92,89978.52,66736.48,23242.04
Europe,Ukraine,Clothes,Offline,H,3/30/2011,481222474,5/13/2011,3279,109.28,35.84,358329.12,117519.36,240809.76
Europe,Albania,Cereal,Offline,C,6/22/2012,402787387,7/13/2012,2593,205.70,117.11,533380.10,303666.23,229713.87
"Middle East and North Africa",Algeria,Fruits,Online,M,7/30/2016,889008367,9/8/2016,6186,9.33,6.92,57715.38,42807.12,14908.26
Asia,Maldives,"Personal Care",Online,C,8/7/2012,896184241,9/26/2012,9687,81.73,56.67,791718.51,548962.29,242756.22
"Sub-Saharan Africa","Seychelles ",Beverages,Offline,M,5/14/2013,800926339,5/24/2013,757,47.45,31.79,35919.65,24065.03,11854.62
"Sub-Saharan Africa","Central African Republic","Office Supplies",Offline,C,11/2/2013,150158488,11/26/2013,4088,651.21,524.96,2662146.48,2146036.48,516110.00
"Sub-Saharan Africa",Cameroon,Snacks,Offline,C,1/14/2010,811117017,1/18/2010,6405,152.58,97.44,977274.90,624103.20,353171.70
Europe,Bulgaria,Cosmetics,Offline,M,6/2/2010,221350753,6/5/2010,1462,437.20,263.33,639186.40,384988.46,254197.94
"Australia and Oceania","Marshall Islands","Baby Food",Online,C,11/30/2016,838721024,1/6/2017,5044,255.28,159.42,1287632.32,804114.48,483517.84
Europe,Estonia,Cereal,Offline,L,8/10/2013,691401660,8/17/2013,9971,205.70,117.11,2051034.70,1167703.81,883330.89
"Middle East and North Africa",Bahrain,"Baby Food",Online,H,12/4/2015,127878987,1/6/2016,1089,255.28,159.42,277999.92,173608.38,104391.54
Europe,Poland,Fruits,Offline,H,11/8/2013,466951835,11/26/2013,279,9.33,6.92,2603.07,1930.68,672.39
"Middle East and North Africa",Azerbaijan,Fruits,Offline,H,8/8/2013,847731530,9/8/2013,1453,9.33,6.92,13556.49,10054.76,3501.73
"Central America and the Caribbean","Dominican Republic",Vegetables,Online,C,1/26/2011,479641902,2/24/2011,5552,154.06,90.93,855341.12,504843.36,350497.76
"Australia and Oceania","Samoa ",Snacks,Online,C,10/22/2010,892419278,11/23/2010,5551,152.58,97.44,846971.58,540889.44,306082.14
"Sub-Saharan Africa",Zimbabwe,"Baby Food",Online,H,8/19/2014,986112487,10/7/2014,1453,255.28,159.42,370921.84,231637.26,139284.58
"Sub-Saharan Africa",Zimbabwe,Snacks,Offline,L,4/16/2010,181082856,6/5/2010,5296,152.58,97.44,808063.68,516042.24,292021.44
"Sub-Saharan Africa","Seychelles ","Office Supplies",Online,H,2/2/2013,668004214,3/20/2013,6146,651.21,524.96,4002336.66,3226404.16,775932.50
"North America",Canada,Clothes,Offline,H,9/11/2016,657862889,9/21/2016,5103,109.28,35.84,557655.84,182891.52,374764.32
Asia,Philippines,Clothes,Offline,H,1/15/2012,231957709,1/18/2012,296,109.28,35.84,32346.88,10608.64,21738.24
"Central America and the Caribbean",Jamaica,"Baby Food",Online,M,11/4/2013,891900002,11/5/2013,1886,255.28,159.42,481458.08,300666.12,180791.96
"Central America and the Caribbean","The Bahamas","Personal Care",Offline,C,5/22/2011,609613597,6/8/2011,7065,81.73,56.67,577422.45,400373.55,177048.90
"Middle East and North Africa",Syria,Snacks,Offline,C,2/28/2010,577334821,3/25/2010,5058,152.58,97.44,771749.64,492851.52,278898.12
Europe,Luxembourg,"Personal Care",Offline,M,12/8/2012,257612502,1/19/2013,2119,81.73,56.67,173185.87,120083.73,53102.14
"Sub-Saharan Africa",Cameroon,Cereal,Online,H,12/23/2015,533307969,2/6/2016,6534,205.70,117.11,1344043.80,765196.74,578847.06
Asia,Myanmar,Beverages,Online,L,10/26/2012,557595050,12/14/2012,3621,47.45,31.79,171816.45,115111.59,56704.86
Europe,Switzerland,Vegetables,Online,L,3/19/2013,903960072,4/23/2013,728,154.06,90.93,112155.68,66197.04,45958.64
"Middle East and North Africa","United Arab Emirates",Clothes,Online,H,8/14/2016,416201865,9/3/2016,2236,109.28,35.84,244350.08,80138.24,164211.84
Europe,Ukraine,Cereal,Offline,C,12/26/2015,258431756,1/31/2016,4554,205.70,117.11,936757.80,533318.94,403438.86
"Sub-Saharan Africa",Senegal,Clothes,Online,C,9/5/2016,765073573,9/5/2016,1127,109.28,35.84,123158.56,40391.68,82766.88
"Sub-Saharan Africa",Ethiopia,Meat,Online,C,7/27/2017,990863645,9/13/2017,7426,421.89,364.69,3132955.14,2708187.94,424767.20
Asia,"North Korea",Meat,Offline,H,10/20/2014,960850799,12/6/2014,5958,421.89,364.69,2513620.62,2172823.02,340797.60
Europe,Switzerland,"Office Supplies",Offline,H,2/25/2013,320396363,3/30/2013,1259,651.21,524.96,819873.39,660924.64,158948.75
"Middle East and North Africa",Yemen,Fruits,Offline,M,9/7/2014,585174167,10/6/2014,4895,9.33,6.92,45670.35,33873.40,11796.95
Europe,Georgia,"Personal Care",Offline,C,12/12/2014,191170537,1/1/2015,465,81.73,56.67,38004.45,26351.55,11652.90
"Middle East and North Africa",Israel,Cereal,Online,M,5/6/2014,344684302,6/4/2014,8600,205.70,117.11,1769020.00,1007146.00,761874.00
Asia,Maldives,Fruits,Offline,M,5/7/2014,972326791,6/21/2014,1960,9.33,6.92,18286.80,13563.20,4723.60
"Sub-Saharan Africa",Djibouti,Household,Offline,M,9/11/2013,271021831,10/24/2013,237,668.27,502.54,158379.99,119101.98,39278.01
"Sub-Saharan Africa","Equatorial Guinea",Household,Online,L,3/17/2012,558005750,3/27/2012,5156,668.27,502.54,3445600.12,2591096.24,854503.88
Asia,Maldives,Household,Online,H,7/17/2014,620827376,8/12/2014,5472,668.27,502.54,3656773.44,2749898.88,906874.56
"Central America and the Caribbean",Nicaragua,Clothes,Offline,H,4/14/2011,667348039,5/13/2011,1969,109.28,35.84,215172.32,70568.96,144603.36
"Central America and the Caribbean","Saint Vincent and the Grenadines",Cosmetics,Offline,L,1/3/2013,975741565,2/21/2013,2467,437.20,263.33,1078572.40,649635.11,428937.29
Europe,"Bosnia and Herzegovina",Cereal,Offline,H,3/19/2016,544494283,4/15/2016,6813,205.70,117.11,1401434.10,797870.43,603563.67
