Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Uzbekistan,Fruits,Offline,H,6/2/2016,402301156,6/14/2016,8707,9.33,6.92,81236.31,60252.44,20983.87
"Central America and the Caribbean","Saint Lucia",Fruits,Offline,L,8/12/2011,282832133,8/24/2011,5168,9.33,6.92,48217.44,35762.56,12454.88
"Middle East and North Africa",Kuwait,Snacks,Online,M,3/5/2011,195401990,4/17/2011,2646,152.58,97.44,403726.68,257826.24,145900.44
"Sub-Saharan Africa",Guinea,Meat,Offline,L,3/11/2012,727559554,4/10/2012,9895,421.89,364.69,4174601.55,3608607.55,565994.00
"Middle East and North Africa",Somalia,Vegetables,Offline,L,10/27/2012,287166154,11/10/2012,7701,154.06,90.93,1186416.06,700251.93,486164.13
"Sub-Saharan Africa","South Africa",Household,Offline,C,1/26/2016,952395617,2/19/2016,3882,668.27,502.54,2594224.14,1950860.28,643363.86
"Sub-Saharan Africa","Mauritius ","Office Supplies",Online,M,11/11/2010,821734273,11/13/2010,8287,651.21,524.96,5396577.27,4350343.52,1046233.75
"Central America and the Caribbean",Jamaica,Clothes,Online,H,9/10/2013,763980948,10/8/2013,7795,109.28,35.84,851837.60,279372.80,572464.80
"Sub-Saharan Africa",Djibouti,"Office Supplies",Offline,L,10/31/2011,368246972,12/16/2011,1317,651.21,524.96,857643.57,691372.32,166271.25
"Australia and Oceania","New Zealand",Meat,Offline,M,7/17/2012,193956172,8/23/2012,4796,421.89,364.69,2023384.44,1749053.24,274331.20
Asia,India,Meat,Offline,H,8/2/2016,420844876,9/17/2016,6206,421.89,364.69,2618249.34,2263266.14,354983.20
Asia,"North Korea","Office Supplies",Online,C,6/4/2014,398961913,6/10/2014,551,651.21,524.96,358816.71,289252.96,69563.75
Asia,Brunei,"Personal Care",Online,C,9/25/2012,898668611,10/10/2012,4867,81.73,56.67,397779.91,275812.89,121967.02
Europe,Croatia,Snacks,Online,M,6/19/2015,960638797,6/26/2015,3222,152.58,97.44,491612.76,313951.68,177661.08
"Middle East and North Africa",Somalia,Vegetables,Offline,C,6/28/2012,145858800,7/29/2012,1715,154.06,90.93,264212.90,155944.95,108267.95
Europe,Netherlands,Clothes,Offline,M,9/6/2013,785627448,9/28/2013,3475,109.28,35.84,379748.00,124544.00,255204.00
Europe,Spain,Cosmetics,Online,L,10/28/2014,331556069,11/27/2014,3664,437.20,263.33,1601900.80,964841.12,637059.68
Europe,Georgia,Beverages,Offline,C,7/22/2016,805568492,9/5/2016,4473,47.45,31.79,212243.85,142196.67,70047.18
"Sub-Saharan Africa","Sao Tome and Principe",Cosmetics,Online,L,1/5/2013,249901044,1/20/2013,127,437.20,263.33,55524.40,33442.91,22081.49
"Middle East and North Africa",Oman,Beverages,Online,H,10/1/2010,377102553,11/2/2010,1880,47.45,31.79,89206.00,59765.20,29440.80
"Central America and the Caribbean","Dominican Republic",Fruits,Online,L,5/21/2017,720034348,7/9/2017,3019,9.33,6.92,28167.27,20891.48,7275.79
Europe,Russia,Cereal,Online,C,2/8/2015,881870257,2/13/2015,3861,205.70,117.11,794207.70,452161.71,342045.99
"Middle East and North Africa",Yemen,Cereal,Online,H,6/10/2017,986096608,6/16/2017,6754,205.70,117.11,1389297.80,790960.94,598336.86
"Sub-Saharan Africa",Kenya,Fruits,Online,L,6/29/2012,326512229,8/14/2012,1079,9.33,6.92,10067.07,7466.68,2600.39
"Sub-Saharan Africa",Cameroon,Cosmetics,Online,H,2/22/2012,517228448,3/21/2012,8247,437.20,263.33,3605588.40,2171682.51,1433905.89
Asia,Maldives,"Office Supplies",Online,M,5/27/2010,542669093,7/14/2010,6699,651.21,524.96,4362455.79,3516707.04,845748.75
"Sub-Saharan Africa",Uganda,Meat,Offline,L,6/29/2017,807570493,7/12/2017,6910,421.89,364.69,2915259.90,2520007.90,395252.00
"North America",Canada,Beverages,Online,L,8/19/2010,886981475,9/7/2010,6384,47.45,31.79,302920.80,202947.36,99973.44
"Middle East and North Africa",Morocco,"Baby Food",Online,H,7/11/2013,876263368,8/6/2013,4658,255.28,159.42,1189094.24,742578.36,446515.88
"Central America and the Caribbean","Costa Rica",Cosmetics,Online,L,11/17/2016,941089999,12/17/2016,8299,437.20,263.33,3628322.80,2185375.67,1442947.13
"Middle East and North Africa",Azerbaijan,"Office Supplies",Online,C,6/16/2012,867447698,7/28/2012,5905,651.21,524.96,3845395.05,3099888.80,745506.25
"Sub-Saharan Africa",Sudan,Cosmetics,Online,H,1/9/2012,511635291,1/20/2012,3107,437.20,263.33,1358380.40,818166.31,540214.09
"Central America and the Caribbean","Antigua and Barbuda ",Cosmetics,Offline,L,4/3/2013,250264108,4/3/2013,7566,437.20,263.33,3307855.20,1992354.78,1315500.42
Europe,Iceland,"Personal Care",Offline,M,2/12/2011,530257976,2/21/2011,3973,81.73,56.67,324713.29,225149.91,99563.38
Europe,Netherlands,Fruits,Online,M,10/10/2016,518853223,10/11/2016,9054,9.33,6.92,84473.82,62653.68,21820.14
"Middle East and North Africa","Saudi Arabia",Cereal,Offline,M,12/18/2015,353598678,1/17/2016,6561,205.70,117.11,1349597.70,768358.71,581238.99
Asia,Turkmenistan,Household,Offline,M,8/15/2010,692355668,8/24/2010,2283,668.27,502.54,1525660.41,1147298.82,378361.59
"Sub-Saharan Africa",Swaziland,Beverages,Offline,L,2/11/2015,463298022,3/27/2015,9035,47.45,31.79,428710.75,287222.65,141488.10
"Middle East and North Africa",Bahrain,Cereal,Online,C,8/2/2014,914912068,8/2/2014,1667,205.70,117.11,342901.90,195222.37,147679.53
Asia,Bangladesh,"Baby Food",Offline,H,3/1/2014,665996634,4/3/2014,2059,255.28,159.42,525621.52,328245.78,197375.74
Europe,Finland,Beverages,Online,C,6/25/2012,655663049,7/6/2012,4121,47.45,31.79,195541.45,131006.59,64534.86
Europe,Switzerland,Fruits,Online,C,1/8/2013,993335139,2/19/2013,8797,9.33,6.92,82076.01,60875.24,21200.77
"Sub-Saharan Africa","Democratic Republic of the Congo",Fruits,Offline,M,10/1/2012,508749234,11/15/2012,9059,9.33,6.92,84520.47,62688.28,21832.19
"Central America and the Caribbean",Cuba,Cosmetics,Online,C,6/29/2013,801954162,7/27/2013,4912,437.20,263.33,2147526.40,1293476.96,854049.44
"Central America and the Caribbean","El Salvador","Baby Food",Offline,H,7/25/2010,393311250,8/7/2010,8394,255.28,159.42,2142820.32,1338171.48,804648.84
"Central America and the Caribbean","Saint Vincent and the Grenadines","Baby Food",Online,L,9/13/2011,573494327,9/23/2011,8570,255.28,159.42,2187749.60,1366229.40,821520.20
Europe,"Vatican City",Beverages,Online,H,7/25/2010,453489720,9/6/2010,6541,47.45,31.79,310370.45,207938.39,102432.06
Europe,Italy,Clothes,Online,H,3/27/2013,114596259,4/18/2013,435,109.28,35.84,47536.80,15590.40,31946.40
Europe,Belgium,Fruits,Online,C,9/20/2011,158425271,10/12/2011,413,9.33,6.92,3853.29,2857.96,995.33
"Sub-Saharan Africa","Democratic Republic of the Congo",Cosmetics,Online,M,6/9/2010,356900584,6/16/2010,3669,437.20,263.33,1604086.80,966157.77,637929.03
"Australia and Oceania","Solomon Islands",Cosmetics,Online,C,11/20/2014,102258527,11/22/2014,9425,437.20,263.33,4120610.00,2481885.25,1638724.75
"Sub-Saharan Africa","Mauritius ",Beverages,Offline,H,9/7/2012,657047927,10/1/2012,3937,47.45,31.79,186810.65,125157.23,61653.42
"Sub-Saharan Africa","Seychelles ",Clothes,Offline,H,3/31/2015,204130113,5/18/2015,5491,109.28,35.84,600056.48,196797.44,403259.04
Asia,Tajikistan,Cosmetics,Online,L,2/7/2016,596678912,3/19/2016,9404,437.20,263.33,4111428.80,2476355.32,1635073.48
Europe,Slovenia,Meat,Online,C,6/8/2017,608180654,7/11/2017,3025,421.89,364.69,1276217.25,1103187.25,173030.00
Europe,Austria,"Baby Food",Offline,H,2/17/2011,882434165,3/30/2011,734,255.28,159.42,187375.52,117014.28,70361.24
"Sub-Saharan Africa",Burundi,Clothes,Online,H,11/8/2012,783550775,12/25/2012,8941,109.28,35.84,977072.48,320445.44,656627.04
"Middle East and North Africa",Turkey,Cereal,Offline,C,10/31/2012,645954310,11/19/2012,1090,205.70,117.11,224213.00,127649.90,96563.10
Europe,"San Marino",Snacks,Offline,C,7/3/2017,424381101,8/12/2017,2653,152.58,97.44,404794.74,258508.32,146286.42
"Middle East and North Africa",Lebanon,Cereal,Online,C,6/9/2015,143879973,7/11/2015,6136,205.70,117.11,1262175.20,718586.96,543588.24
"Middle East and North Africa",Iran,"Personal Care",Offline,C,6/1/2011,349812257,6/28/2011,6075,81.73,56.67,496509.75,344270.25,152239.50
"North America",Mexico,Fruits,Offline,C,1/25/2015,757851779,3/15/2015,4037,9.33,6.92,37665.21,27936.04,9729.17
Europe,Denmark,Household,Offline,M,5/18/2014,703984868,6/20/2014,3621,668.27,502.54,2419805.67,1819697.34,600108.33
"Australia and Oceania","New Zealand",Meat,Offline,M,4/26/2017,494510352,4/28/2017,5457,421.89,364.69,2302253.73,1990113.33,312140.40
"Sub-Saharan Africa",Eritrea,Vegetables,Online,M,3/18/2010,956039559,5/4/2010,2206,154.06,90.93,339856.36,200591.58,139264.78
Europe,Iceland,Clothes,Offline,L,7/11/2014,285496318,8/19/2014,3560,109.28,35.84,389036.80,127590.40,261446.40
Europe,Portugal,"Baby Food",Offline,C,12/3/2014,800116956,12/21/2014,1242,255.28,159.42,317057.76,197999.64,119058.12
"Australia and Oceania","Papua New Guinea",Meat,Online,C,1/24/2016,387450301,2/6/2016,4009,421.89,364.69,1691357.01,1462042.21,229314.80
"Sub-Saharan Africa",Lesotho,Vegetables,Offline,L,2/10/2016,155357682,2/22/2016,2645,154.06,90.93,407488.70,240509.85,166978.85
"Middle East and North Africa",Egypt,Beverages,Online,M,6/29/2010,382012927,8/14/2010,4969,47.45,31.79,235779.05,157964.51,77814.54
Europe,Albania,Cosmetics,Online,C,11/7/2010,965902364,11/11/2010,829,437.20,263.33,362438.80,218300.57,144138.23
"Central America and the Caribbean","Saint Lucia",Cosmetics,Online,H,12/20/2010,975824820,1/8/2011,7104,437.20,263.33,3105868.80,1870696.32,1235172.48
"Sub-Saharan Africa","Democratic Republic of the Congo",Clothes,Offline,L,4/3/2013,900891625,5/7/2013,2707,109.28,35.84,295820.96,97018.88,198802.08
Europe,"Czech Republic",Beverages,Offline,H,5/28/2017,400526607,6/26/2017,3578,47.45,31.79,169776.10,113744.62,56031.48
"Middle East and North Africa",Iran,Vegetables,Online,C,8/9/2016,554466092,8/9/2016,7693,154.06,90.93,1185183.58,699524.49,485659.09
Europe,Italy,Clothes,Online,L,6/18/2016,712758910,7/19/2016,55,109.28,35.84,6010.40,1971.20,4039.20
"Australia and Oceania","Marshall Islands",Clothes,Offline,L,1/30/2016,745766389,2/16/2016,7702,109.28,35.84,841674.56,276039.68,565634.88
"Middle East and North Africa","Tunisia ",Beverages,Offline,C,11/3/2011,594162356,12/18/2011,4700,47.45,31.79,223015.00,149413.00,73602.00
"Central America and the Caribbean","Costa Rica",Household,Offline,L,4/29/2016,718933141,5/11/2016,7147,668.27,502.54,4776125.69,3591653.38,1184472.31
"Central America and the Caribbean","El Salvador",Meat,Online,C,9/11/2016,751377570,9/15/2016,8175,421.89,364.69,3448950.75,2981340.75,467610.00
"Sub-Saharan Africa","South Africa","Personal Care",Offline,M,4/22/2016,843106973,5/14/2016,2944,81.73,56.67,240613.12,166836.48,73776.64
Europe,France,Fruits,Offline,L,10/19/2015,316045176,10/21/2015,3646,9.33,6.92,34017.18,25230.32,8786.86
"Sub-Saharan Africa","South Sudan","Personal Care",Online,M,11/16/2016,812428510,1/3/2017,4505,81.73,56.67,368193.65,255298.35,112895.30
"Sub-Saharan Africa",Cameroon,Household,Online,H,12/15/2010,444805800,2/1/2011,6776,668.27,502.54,4528197.52,3405211.04,1122986.48
"Sub-Saharan Africa",Togo,Meat,Offline,C,3/21/2013,546038377,3/25/2013,3745,421.89,364.69,1579978.05,1365764.05,214214.00
Asia,Indonesia,Cereal,Offline,M,6/6/2013,719300067,6/14/2013,5729,205.70,117.11,1178455.30,670923.19,507532.11
Europe,Slovakia,Cereal,Online,C,7/20/2017,188077199,8/5/2017,5078,205.70,117.11,1044544.60,594684.58,449860.02
Asia,Laos,Meat,Offline,L,9/3/2013,946168601,9/22/2013,1170,421.89,364.69,493611.30,426687.30,66924.00
Europe,Netherlands,Clothes,Online,L,9/7/2013,107685601,9/29/2013,5417,109.28,35.84,591969.76,194145.28,397824.48
"Sub-Saharan Africa",Chad,Household,Offline,H,8/6/2011,257052028,8/28/2011,6262,668.27,502.54,4184706.74,3146905.48,1037801.26
"Sub-Saharan Africa","Mauritius ","Personal Care",Offline,L,1/22/2010,899004209,2/15/2010,4178,81.73,56.67,341467.94,236767.26,104700.68
Asia,Turkmenistan,Cereal,Offline,H,7/28/2016,708590972,8/23/2016,6670,205.70,117.11,1372019.00,781123.70,590895.30
"Sub-Saharan Africa",Uganda,"Office Supplies",Online,H,12/28/2016,681173646,2/1/2017,3274,651.21,524.96,2132061.54,1718719.04,413342.50
"Sub-Saharan Africa",Guinea-Bissau,Cereal,Online,C,2/27/2017,982426059,4/18/2017,557,205.70,117.11,114574.90,65230.27,49344.63
"Middle East and North Africa","United Arab Emirates",Cereal,Online,C,5/31/2016,498334538,6/30/2016,7119,205.70,117.11,1464378.30,833706.09,630672.21
Europe,Belgium,Clothes,Online,L,5/16/2011,885197913,6/11/2011,8588,109.28,35.84,938496.64,307793.92,630702.72
"Sub-Saharan Africa","Cape Verde",Beverages,Online,L,11/10/2014,719627511,12/29/2014,2627,47.45,31.79,124651.15,83512.33,41138.82
"Central America and the Caribbean","Saint Kitts and Nevis ",Clothes,Offline,C,4/7/2014,448547160,5/27/2014,3927,109.28,35.84,429142.56,140743.68,288398.88
"Middle East and North Africa",Somalia,"Baby Food",Offline,L,3/9/2013,139193189,4/20/2013,9213,255.28,159.42,2351894.64,1468736.46,883158.18
"Australia and Oceania","Papua New Guinea",Household,Online,H,7/1/2012,829114425,7/29/2012,2238,668.27,502.54,1495588.26,1124684.52,370903.74
