Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Sierra Leone",Fruits,Offline,H,12/6/2012,623838746,1/21/2013,6603,9.33,6.92,61605.99,45692.76,15913.23
"Sub-Saharan Africa",Zimbabwe,Beverages,Offline,L,1/10/2010,670647799,2/6/2010,8442,47.45,31.79,400572.90,268371.18,132201.72
"North America",Greenland,Snacks,Online,L,4/27/2015,283675420,5/14/2015,4715,152.58,97.44,719414.70,459429.60,259985.10
"Middle East and North Africa",Azerbaijan,Clothes,Online,C,1/24/2014,669220435,3/3/2014,6053,109.28,35.84,661471.84,216939.52,444532.32
Asia,Nepal,"Baby Food",Online,C,4/24/2015,853894174,5/21/2015,5116,255.28,159.42,1306012.48,815592.72,490419.76
Asia,Indonesia,Vegetables,Online,C,3/23/2010,834620463,4/3/2010,1597,154.06,90.93,246033.82,145215.21,100818.61
"Central America and the Caribbean",Cuba,Beverages,Online,L,10/6/2013,228635632,11/3/2013,7219,47.45,31.79,342541.55,229492.01,113049.54
"Sub-Saharan Africa",Comoros,Fruits,Offline,C,6/13/2015,523488509,6/17/2015,738,9.33,6.92,6885.54,5106.96,1778.58
Europe,Belgium,Meat,Online,L,6/6/2013,127040421,7/7/2013,2939,421.89,364.69,1239934.71,1071823.91,168110.80
"Central America and the Caribbean",Haiti,Snacks,Offline,M,9/19/2010,217465198,10/27/2010,1639,152.58,97.44,250078.62,159704.16,90374.46
"Sub-Saharan Africa",Malawi,Vegetables,Offline,M,5/19/2011,693249166,6/2/2011,6688,154.06,90.93,1030353.28,608139.84,422213.44
Europe,Macedonia,Cereal,Offline,M,10/8/2016,623191154,11/20/2016,4966,205.70,117.11,1021506.20,581568.26,439937.94
"Sub-Saharan Africa",Tanzania,Snacks,Offline,C,2/25/2014,496402490,3/12/2014,5383,152.58,97.44,821338.14,524519.52,296818.62
Asia,"North Korea",Household,Offline,M,10/19/2010,872307002,11/2/2010,3881,668.27,502.54,2593555.87,1950357.74,643198.13
"Central America and the Caribbean",Honduras,Fruits,Offline,H,1/13/2015,130641019,2/17/2015,8435,9.33,6.92,78698.55,58370.20,20328.35
