Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,"Bosnia and Herzegovina",Cosmetics,Offline,M,12/8/2014,115091073,1/23/2015,6861,437.20,263.33,2999629.20,1806707.13,1192922.07
"Sub-Saharan Africa",Benin,Household,Offline,H,12/4/2016,272477519,1/23/2017,1008,668.27,502.54,673616.16,506560.32,167055.84
"Sub-Saharan Africa",Zambia,"Office Supplies",Online,C,9/28/2010,433777844,11/6/2010,3359,651.21,524.96,2187414.39,1763340.64,424073.75
Asia,China,Household,Online,C,3/10/2016,286540877,4/18/2016,2668,668.27,502.54,1782944.36,1340776.72,442167.64
"Sub-Saharan Africa","South Sudan",Household,Online,L,4/12/2016,938627946,5/24/2016,9722,668.27,502.54,6496920.94,4885693.88,1611227.06
"Sub-Saharan Africa",Djibouti,Household,Offline,L,1/7/2014,868212878,1/31/2014,2339,668.27,502.54,1563083.53,1175441.06,387642.47
"Sub-Saharan Africa",Ethiopia,"Personal Care",Offline,H,6/23/2013,873782002,7/23/2013,367,81.73,56.67,29994.91,20797.89,9197.02
Europe,Russia,Household,Online,M,1/2/2016,924134147,2/9/2016,685,668.27,502.54,457764.95,344239.90,113525.05
Europe,Denmark,Household,Offline,M,6/10/2016,608380639,7/22/2016,2206,668.27,502.54,1474203.62,1108603.24,365600.38
"Middle East and North Africa",Bahrain,Meat,Offline,C,6/26/2014,485945308,7/20/2014,870,421.89,364.69,367044.30,317280.30,49764.00
"Sub-Saharan Africa","Burkina Faso",Snacks,Offline,C,11/21/2010,736564481,12/20/2010,4653,152.58,97.44,709954.74,453388.32,256566.42
"Australia and Oceania","Solomon Islands","Personal Care",Online,L,4/7/2011,710286986,5/18/2011,8558,81.73,56.67,699445.34,484981.86,214463.48
Asia,Mongolia,Fruits,Online,H,9/18/2014,277474153,9/22/2014,9623,9.33,6.92,89782.59,66591.16,23191.43
Europe,Germany,Vegetables,Online,H,1/15/2010,278799808,1/22/2010,1913,154.06,90.93,294716.78,173949.09,120767.69
