Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Barbados,Cereal,Online,M,8/25/2013,690379846,9/25/2013,7593,205.70,117.11,1561880.10,889216.23,672663.87
"Australia and Oceania","Papua New Guinea",Cosmetics,Offline,C,1/25/2014,170239436,1/28/2014,6487,437.20,263.33,2836116.40,1708221.71,1127894.69
"Sub-Saharan Africa",Zambia,Vegetables,Offline,L,6/19/2017,177841031,7/14/2017,5968,154.06,90.93,919430.08,542670.24,376759.84
Asia,Brunei,Beverages,Offline,C,7/7/2010,513233458,7/7/2010,6040,47.45,31.79,286598.00,192011.60,94586.40
"Sub-Saharan Africa","The Gambia","Baby Food",Online,H,4/3/2011,596778047,4/7/2011,8741,255.28,159.42,2231402.48,1393490.22,837912.26
Asia,Kazakhstan,Household,Offline,M,4/9/2012,819148623,5/24/2012,3136,668.27,502.54,2095694.72,1575965.44,519729.28
"Central America and the Caribbean","Trinidad and Tobago",Clothes,Offline,H,10/21/2014,291331517,12/5/2014,325,109.28,35.84,35516.00,11648.00,23868.00
"Sub-Saharan Africa",Gabon,Vegetables,Offline,C,5/11/2017,894625556,5/28/2017,8437,154.06,90.93,1299804.22,767176.41,532627.81
Europe,Liechtenstein,"Baby Food",Online,L,12/9/2011,530642068,1/14/2012,7635,255.28,159.42,1949062.80,1217171.70,731891.10
Asia,"North Korea",Household,Online,C,7/16/2010,771304881,7/29/2010,5109,668.27,502.54,3414191.43,2567476.86,846714.57
Asia,"North Korea",Beverages,Offline,L,1/30/2011,108850324,2/26/2011,85,47.45,31.79,4033.25,2702.15,1331.10
Asia,Tajikistan,Vegetables,Online,L,5/2/2016,705827224,6/12/2016,8815,154.06,90.93,1358038.90,801547.95,556490.95
"Sub-Saharan Africa",Togo,Vegetables,Offline,L,12/27/2014,745096909,1/29/2015,9588,154.06,90.93,1477127.28,871836.84,605290.44
Europe,Kosovo,Meat,Offline,C,9/23/2015,279833209,10/12/2015,7720,421.89,364.69,3256990.80,2815406.80,441584.00
Europe,Spain,"Baby Food",Online,H,2/27/2013,783522450,3/28/2013,560,255.28,159.42,142956.80,89275.20,53681.60
"North America",Canada,Cosmetics,Offline,H,4/23/2014,199963462,5/23/2014,2487,437.20,263.33,1087316.40,654901.71,432414.69
"Central America and the Caribbean","Trinidad and Tobago",Fruits,Online,M,2/16/2012,593267571,2/19/2012,9913,9.33,6.92,92488.29,68597.96,23890.33
Europe,Romania,Fruits,Offline,L,12/27/2011,497858607,1/14/2012,6280,9.33,6.92,58592.40,43457.60,15134.80
Europe,Macedonia,Cosmetics,Online,C,10/1/2012,768472898,10/8/2012,7062,437.20,263.33,3087506.40,1859636.46,1227869.94
Europe,Iceland,Cosmetics,Offline,L,7/26/2010,530159270,9/6/2010,4764,437.20,263.33,2082820.80,1254504.12,828316.68
Asia,Myanmar,Snacks,Online,C,3/19/2010,328279054,3/24/2010,3922,152.58,97.44,598418.76,382159.68,216259.08
"Sub-Saharan Africa",Cameroon,Cosmetics,Online,M,9/30/2013,778506076,10/20/2013,6103,437.20,263.33,2668231.60,1607102.99,1061128.61
"Middle East and North Africa",Libya,Clothes,Offline,C,9/22/2016,316826665,10/14/2016,4906,109.28,35.84,536127.68,175831.04,360296.64
Asia,Malaysia,Vegetables,Offline,C,12/22/2011,149539649,1/26/2012,960,154.06,90.93,147897.60,87292.80,60604.80
"Central America and the Caribbean","Dominican Republic","Office Supplies",Online,C,2/10/2016,203256356,3/28/2016,6927,651.21,524.96,4510931.67,3636397.92,874533.75
Europe,Portugal,Meat,Online,C,9/24/2012,474900615,10/26/2012,2500,421.89,364.69,1054725.00,911725.00,143000.00
Europe,Andorra,Beverages,Offline,M,10/17/2016,581708753,11/16/2016,9402,47.45,31.79,446124.90,298889.58,147235.32
Asia,China,Cereal,Offline,C,4/1/2010,211229598,4/18/2010,6387,205.70,117.11,1313805.90,747981.57,565824.33
"Central America and the Caribbean","Costa Rica",Cosmetics,Offline,C,12/17/2013,471324479,1/21/2014,4242,437.20,263.33,1854602.40,1117045.86,737556.54
"Middle East and North Africa",Jordan,Meat,Offline,M,10/19/2015,740167224,10/30/2015,785,421.89,364.69,331183.65,286281.65,44902.00
Asia,India,Beverages,Offline,C,4/2/2012,916244161,5/10/2012,5863,47.45,31.79,278199.35,186384.77,91814.58
"Central America and the Caribbean",Panama,"Personal Care",Online,H,4/1/2012,968354117,5/17/2012,6357,81.73,56.67,519557.61,360251.19,159306.42
Europe,Netherlands,"Office Supplies",Online,L,8/20/2010,485608422,9/17/2010,1178,651.21,524.96,767125.38,618402.88,148722.50
Europe,Armenia,Fruits,Online,C,8/31/2014,927430903,9/16/2014,6269,9.33,6.92,58489.77,43381.48,15108.29
"Sub-Saharan Africa","Sierra Leone",Snacks,Online,C,7/14/2017,673557889,7/19/2017,9602,152.58,97.44,1465073.16,935618.88,529454.28
Europe,Bulgaria,"Baby Food",Offline,H,4/10/2017,874038207,5/9/2017,6183,255.28,159.42,1578396.24,985693.86,592702.38
"Central America and the Caribbean",Guatemala,Fruits,Offline,H,12/26/2012,499233186,1/29/2013,3049,9.33,6.92,28447.17,21099.08,7348.09
Asia,Vietnam,Cosmetics,Offline,H,3/13/2016,389816653,3/17/2016,4265,437.20,263.33,1864658.00,1123102.45,741555.55
"Middle East and North Africa",Libya,Cereal,Offline,H,10/12/2016,106774938,11/20/2016,5932,205.70,117.11,1220212.40,694696.52,525515.88
Europe,Portugal,"Personal Care",Offline,H,1/12/2017,181406867,2/5/2017,1178,81.73,56.67,96277.94,66757.26,29520.68
Europe,Romania,Beverages,Online,L,9/26/2012,765323770,10/5/2012,5165,47.45,31.79,245079.25,164195.35,80883.90
"Middle East and North Africa",Israel,Fruits,Online,L,2/11/2012,280449473,3/16/2012,86,9.33,6.92,802.38,595.12,207.26
Europe,Netherlands,Clothes,Offline,L,11/10/2016,369020307,12/27/2016,164,109.28,35.84,17921.92,5877.76,12044.16
Europe,Slovakia,"Personal Care",Offline,H,10/26/2010,943585097,12/5/2010,6654,81.73,56.67,543831.42,377082.18,166749.24
Europe,Montenegro,Household,Offline,C,10/1/2016,637005174,10/15/2016,2841,668.27,502.54,1898555.07,1427716.14,470838.93
"Sub-Saharan Africa",Mali,Beverages,Offline,C,11/4/2016,852454364,11/15/2016,9045,47.45,31.79,429185.25,287540.55,141644.70
"Australia and Oceania",Vanuatu,Cosmetics,Offline,L,1/21/2017,813418996,2/27/2017,7612,437.20,263.33,3327966.40,2004467.96,1323498.44
"Sub-Saharan Africa",Malawi,Cosmetics,Online,H,1/23/2013,713697898,2/25/2013,7923,437.20,263.33,3463935.60,2086363.59,1377572.01
"Australia and Oceania",Australia,Household,Offline,H,9/28/2016,367402398,10/2/2016,1389,668.27,502.54,928227.03,698028.06,230198.97
Europe,Luxembourg,Fruits,Online,M,7/15/2014,558956325,8/31/2014,6453,9.33,6.92,60206.49,44654.76,15551.73
"Middle East and North Africa","United Arab Emirates","Office Supplies",Offline,H,8/31/2016,793096005,9/17/2016,3587,651.21,524.96,2335890.27,1883031.52,452858.75
"Sub-Saharan Africa",Mauritania,"Personal Care",Offline,H,6/29/2015,644870269,7/10/2015,298,81.73,56.67,24355.54,16887.66,7467.88
Europe,Croatia,Cosmetics,Online,M,1/2/2012,209640443,2/10/2012,6121,437.20,263.33,2676101.20,1611842.93,1064258.27
Europe,Macedonia,Meat,Offline,C,1/20/2012,553080356,3/6/2012,7623,421.89,364.69,3216067.47,2780031.87,436035.60
"Central America and the Caribbean","Saint Lucia",Clothes,Offline,H,12/22/2014,561176335,2/5/2015,3403,109.28,35.84,371879.84,121963.52,249916.32
"Sub-Saharan Africa",Zimbabwe,Cereal,Offline,M,5/21/2017,990227210,6/24/2017,9091,205.70,117.11,1870018.70,1064647.01,805371.69
Asia,Japan,"Office Supplies",Online,L,12/20/2016,416844308,1/13/2017,2349,651.21,524.96,1529692.29,1233131.04,296561.25
"Middle East and North Africa",Pakistan,"Baby Food",Online,L,4/4/2016,187951457,4/22/2016,7868,255.28,159.42,2008543.04,1254316.56,754226.48
"Central America and the Caribbean","The Bahamas","Office Supplies",Offline,L,4/10/2011,370784986,5/8/2011,2372,651.21,524.96,1544670.12,1245205.12,299465.00
Europe,"United Kingdom",Clothes,Online,C,6/20/2010,202893722,6/27/2010,9616,109.28,35.84,1050836.48,344637.44,706199.04
Europe,Slovenia,Household,Online,C,10/14/2015,342138993,11/3/2015,5386,668.27,502.54,3599302.22,2706680.44,892621.78
"Middle East and North Africa","Saudi Arabia",Clothes,Offline,M,4/17/2011,616694629,5/7/2011,2500,109.28,35.84,273200.00,89600.00,183600.00
Europe,Liechtenstein,Household,Online,L,6/4/2012,475046956,6/29/2012,5806,668.27,502.54,3879975.62,2917747.24,962228.38
Asia,Japan,"Baby Food",Offline,M,9/29/2016,335994803,11/8/2016,7184,255.28,159.42,1833931.52,1145273.28,688658.24
Asia,Mongolia,"Baby Food",Online,H,4/24/2015,238649499,5/26/2015,545,255.28,159.42,139127.60,86883.90,52243.70
"Sub-Saharan Africa","Seychelles ",Cosmetics,Offline,M,8/6/2011,292434871,8/16/2011,6832,437.20,263.33,2986950.40,1799070.56,1187879.84
"Central America and the Caribbean","Dominican Republic",Clothes,Offline,H,2/23/2010,227087247,4/7/2010,9018,109.28,35.84,985487.04,323205.12,662281.92
"Sub-Saharan Africa","South Sudan",Beverages,Offline,H,10/15/2012,742655456,11/23/2012,7108,47.45,31.79,337274.60,225963.32,111311.28
"Middle East and North Africa",Oman,Clothes,Online,M,11/2/2014,359500825,11/22/2014,3138,109.28,35.84,342920.64,112465.92,230454.72
Europe,Switzerland,"Office Supplies",Online,L,6/15/2016,368297183,7/31/2016,6176,651.21,524.96,4021872.96,3242152.96,779720.00
