Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Guatemala,Meat,Online,C,11/21/2010,971492516,11/21/2010,5079,421.89,364.69,2142779.31,1852260.51,290518.80
"Sub-Saharan Africa",Mauritania,"Baby Food",Offline,M,6/19/2014,225473201,7/1/2014,1385,255.28,159.42,353562.80,220796.70,132766.10
"North America",Greenland,Meat,Offline,M,12/30/2016,541570889,1/30/2017,1716,421.89,364.69,723963.24,625808.04,98155.20
Europe,Ireland,Vegetables,Online,H,9/24/2012,819834411,10/11/2012,6076,154.06,90.93,936068.56,552490.68,383577.88
"Sub-Saharan Africa",Nigeria,Meat,Offline,M,2/18/2012,480625092,3/30/2012,6500,421.89,364.69,2742285.00,2370485.00,371800.00
"Sub-Saharan Africa",Mauritania,Fruits,Offline,H,5/13/2015,814616763,5/25/2015,2058,9.33,6.92,19201.14,14241.36,4959.78
Asia,Malaysia,Vegetables,Online,H,1/31/2016,932795751,2/5/2016,3846,154.06,90.93,592514.76,349716.78,242797.98
"Sub-Saharan Africa",Liberia,Clothes,Offline,H,10/19/2012,916460883,11/19/2012,9996,109.28,35.84,1092362.88,358256.64,734106.24
Asia,India,Cosmetics,Offline,H,8/31/2012,467223489,9/13/2012,668,437.20,263.33,292049.60,175904.44,116145.16
"Middle East and North Africa","Saudi Arabia",Meat,Online,H,7/13/2012,257007396,7/29/2012,3055,421.89,364.69,1288873.95,1114127.95,174746.00
"Sub-Saharan Africa","The Gambia",Vegetables,Offline,L,4/26/2010,578048932,5/12/2010,6379,154.06,90.93,982748.74,580042.47,402706.27
Europe,"Czech Republic",Fruits,Offline,M,5/12/2016,892896926,6/8/2016,6897,9.33,6.92,64349.01,47727.24,16621.77
"Central America and the Caribbean",Belize,Household,Offline,C,10/14/2011,284412705,11/10/2011,2895,668.27,502.54,1934641.65,1454853.30,479788.35
Europe,Slovenia,Cereal,Online,M,11/3/2012,605770099,12/5/2012,9689,205.70,117.11,1993027.30,1134678.79,858348.51
Asia,Bhutan,Clothes,Online,C,2/20/2014,630455434,3/13/2014,4628,109.28,35.84,505747.84,165867.52,339880.32
Europe,Liechtenstein,Cereal,Online,C,2/18/2015,102267539,3/3/2015,2092,205.70,117.11,430324.40,244994.12,185330.28
"Sub-Saharan Africa","South Africa",Cosmetics,Offline,H,5/6/2016,185317742,6/14/2016,8493,437.20,263.33,3713139.60,2236461.69,1476677.91
"Australia and Oceania",Tonga,Cereal,Offline,H,7/31/2015,314029872,8/16/2015,7272,205.70,117.11,1495850.40,851623.92,644226.48
"Middle East and North Africa",Oman,Snacks,Online,C,9/10/2011,443140256,10/9/2011,3904,152.58,97.44,595672.32,380405.76,215266.56
Europe,Macedonia,"Personal Care",Offline,C,12/24/2015,597697722,2/10/2016,893,81.73,56.67,72984.89,50606.31,22378.58
Europe,Finland,Snacks,Online,M,7/1/2010,423063600,7/7/2010,2775,152.58,97.44,423409.50,270396.00,153013.50
Asia,Thailand,Clothes,Offline,C,6/16/2012,534911715,7/14/2012,1118,109.28,35.84,122175.04,40069.12,82105.92
"Sub-Saharan Africa",Madagascar,Snacks,Offline,M,5/30/2017,269228398,7/17/2017,9521,152.58,97.44,1452714.18,927726.24,524987.94
"Sub-Saharan Africa",Kenya,Clothes,Online,H,8/12/2010,832312476,9/20/2010,8612,109.28,35.84,941119.36,308654.08,632465.28
Europe,Italy,Cereal,Offline,C,3/31/2016,350775277,5/9/2016,1054,205.70,117.11,216807.80,123433.94,93373.86
Europe,Croatia,Vegetables,Offline,H,5/7/2010,621540629,6/1/2010,6539,154.06,90.93,1007398.34,594591.27,412807.07
"Middle East and North Africa",Azerbaijan,Snacks,Offline,C,6/10/2015,361844861,7/14/2015,6790,152.58,97.44,1036018.20,661617.60,374400.60
"Sub-Saharan Africa",Togo,"Baby Food",Online,L,6/21/2013,159236800,8/3/2013,563,255.28,159.42,143722.64,89753.46,53969.18
Europe,Luxembourg,"Baby Food",Online,L,3/2/2010,221577775,4/15/2010,8642,255.28,159.42,2206129.76,1377707.64,828422.12
"Australia and Oceania",Palau,Cereal,Online,C,2/9/2016,827041614,2/23/2016,8847,205.70,117.11,1819827.90,1036072.17,783755.73
"Sub-Saharan Africa",Chad,Cosmetics,Offline,H,8/23/2012,974114644,10/8/2012,1025,437.20,263.33,448130.00,269913.25,178216.75
"Middle East and North Africa",Iraq,Meat,Offline,L,4/9/2016,631595695,4/28/2016,2056,421.89,364.69,867405.84,749802.64,117603.20
"Sub-Saharan Africa",Namibia,Snacks,Online,L,4/6/2014,288596093,5/4/2014,852,152.58,97.44,129998.16,83018.88,46979.28
Europe,Russia,Cosmetics,Offline,H,11/17/2013,504539668,11/20/2013,3355,437.20,263.33,1466806.00,883472.15,583333.85
"Sub-Saharan Africa",Niger,Cereal,Offline,H,11/19/2015,559162747,12/31/2015,7538,205.70,117.11,1550566.60,882775.18,667791.42
Asia,China,"Office Supplies",Offline,H,9/25/2010,702514159,10/20/2010,8406,651.21,524.96,5474071.26,4412813.76,1061257.50
Asia,Indonesia,Clothes,Online,H,9/6/2012,804955232,10/26/2012,2996,109.28,35.84,327402.88,107376.64,220026.24
"Middle East and North Africa",Turkey,Clothes,Offline,L,7/13/2010,807159793,7/14/2010,5374,109.28,35.84,587270.72,192604.16,394666.56
"Australia and Oceania","Papua New Guinea",Household,Online,C,11/16/2016,270114171,12/15/2016,1641,668.27,502.54,1096631.07,824668.14,271962.93
"Sub-Saharan Africa",Nigeria,Cereal,Online,H,4/17/2011,625117194,5/4/2011,4924,205.70,117.11,1012866.80,576649.64,436217.16
Europe,Montenegro,Cereal,Online,C,4/14/2012,223780190,5/1/2012,386,205.70,117.11,79400.20,45204.46,34195.74
"Sub-Saharan Africa",Comoros,Cosmetics,Offline,L,12/3/2012,188026988,12/19/2012,219,437.20,263.33,95746.80,57669.27,38077.53
Europe,Spain,Fruits,Offline,L,11/30/2014,360093915,12/15/2014,8646,9.33,6.92,80667.18,59830.32,20836.86
Asia,Japan,Meat,Online,L,3/26/2017,652529799,3/31/2017,6923,421.89,364.69,2920744.47,2524748.87,395995.60
Europe,Norway,Beverages,Offline,H,5/13/2012,598195970,6/20/2012,8335,47.45,31.79,395495.75,264969.65,130526.10
"Middle East and North Africa","Tunisia ",Meat,Online,M,10/9/2012,700266253,10/13/2012,3201,421.89,364.69,1350469.89,1167372.69,183097.20
"Sub-Saharan Africa",Nigeria,Beverages,Online,H,11/8/2016,182226979,11/17/2016,3867,47.45,31.79,183489.15,122931.93,60557.22
Asia,China,Cosmetics,Offline,L,9/15/2012,137876975,10/31/2012,9716,437.20,263.33,4247835.20,2558514.28,1689320.92
Europe,Russia,"Personal Care",Online,L,3/17/2012,381327569,4/5/2012,2156,81.73,56.67,176209.88,122180.52,54029.36
Europe,Andorra,Cosmetics,Offline,L,12/11/2016,797002589,1/4/2017,9632,437.20,263.33,4211110.40,2536394.56,1674715.84
Europe,Latvia,Cereal,Offline,C,6/4/2014,889638364,6/22/2014,2616,205.70,117.11,538111.20,306359.76,231751.44
"Middle East and North Africa",Kuwait,Cereal,Offline,H,2/23/2012,234283721,4/10/2012,8614,205.70,117.11,1771899.80,1008785.54,763114.26
"Sub-Saharan Africa",Zimbabwe,Fruits,Online,L,2/9/2011,726299989,2/28/2011,7162,9.33,6.92,66821.46,49561.04,17260.42
"Middle East and North Africa",Lebanon,Cosmetics,Offline,M,2/25/2017,731360995,3/31/2017,4826,437.20,263.33,2109927.20,1270830.58,839096.62
"Central America and the Caribbean","Costa Rica",Snacks,Offline,M,6/23/2014,935453069,8/12/2014,206,152.58,97.44,31431.48,20072.64,11358.84
"Australia and Oceania","Papua New Guinea",Meat,Offline,M,11/3/2014,294875037,11/19/2014,8931,421.89,364.69,3767899.59,3257046.39,510853.20
"Middle East and North Africa",Iraq,Cosmetics,Online,H,12/4/2015,986238229,1/20/2016,8663,437.20,263.33,3787463.60,2281227.79,1506235.81
Europe,Malta,Snacks,Offline,L,9/9/2012,756466472,10/20/2012,4094,152.58,97.44,624662.52,398919.36,225743.16
"Sub-Saharan Africa",Kenya,"Office Supplies",Online,C,4/22/2016,572796094,5/3/2016,1948,651.21,524.96,1268557.08,1022622.08,245935.00
"Sub-Saharan Africa",Eritrea,Clothes,Online,M,7/4/2012,572775924,7/16/2012,5979,109.28,35.84,653385.12,214287.36,439097.76
"Sub-Saharan Africa","Burkina Faso",Meat,Offline,M,10/21/2010,514267289,10/29/2010,1974,421.89,364.69,832810.86,719898.06,112912.80
Europe,Georgia,"Office Supplies",Offline,L,6/2/2010,225444018,6/4/2010,2750,651.21,524.96,1790827.50,1443640.00,347187.50
Europe,Malta,"Baby Food",Online,M,8/19/2011,954792439,8/31/2011,3155,255.28,159.42,805408.40,502970.10,302438.30
