Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Tanzania,Household,Offline,M,7/10/2012,112208878,8/19/2012,3956,668.27,502.54,2643676.12,1988048.24,655627.88
Europe,"Moldova ",Household,Online,H,1/29/2010,107711780,2/10/2010,3164,668.27,502.54,2114406.28,1590036.56,524369.72
Europe,Russia,Household,Offline,M,9/28/2015,601073873,11/3/2015,9971,668.27,502.54,6663320.17,5010826.34,1652493.83
"Central America and the Caribbean","The Bahamas",Snacks,Online,M,9/19/2015,661093986,11/1/2015,1256,152.58,97.44,191640.48,122384.64,69255.84
Asia,Turkmenistan,Beverages,Online,M,6/2/2012,776883447,6/27/2012,5931,47.45,31.79,281425.95,188546.49,92879.46
Asia,Brunei,Beverages,Offline,M,2/12/2013,607866084,2/26/2013,9937,47.45,31.79,471510.65,315897.23,155613.42
"Australia and Oceania","East Timor",Meat,Offline,L,12/29/2010,333778226,1/5/2011,1249,421.89,364.69,526940.61,455497.81,71442.80
"Australia and Oceania","Samoa ",Meat,Offline,L,8/28/2011,204668700,10/3/2011,4871,421.89,364.69,2055026.19,1776404.99,278621.20
"Middle East and North Africa",Azerbaijan,Vegetables,Offline,L,3/18/2014,990898835,5/4/2014,7840,154.06,90.93,1207830.40,712891.20,494939.20
"Sub-Saharan Africa","Seychelles ",Clothes,Online,H,1/13/2015,833142459,2/8/2015,4223,109.28,35.84,461489.44,151352.32,310137.12
Europe,Iceland,Cereal,Offline,C,7/28/2011,192385900,8/17/2011,118,205.70,117.11,24272.60,13818.98,10453.62
Europe,Germany,Snacks,Offline,H,9/10/2013,499927985,9/26/2013,8655,152.58,97.44,1320579.90,843343.20,477236.70
Europe,Ireland,Cereal,Online,M,3/9/2017,107380044,3/23/2017,4996,205.70,117.11,1027677.20,585081.56,442595.64
Europe,Kosovo,Vegetables,Online,M,2/13/2015,136665904,2/15/2015,1333,154.06,90.93,205361.98,121209.69,84152.29
"Middle East and North Africa",Qatar,"Personal Care",Online,C,10/7/2016,430021893,11/8/2016,1889,81.73,56.67,154387.97,107049.63,47338.34
Asia,Thailand,"Baby Food",Online,H,7/17/2013,899996840,8/28/2013,7920,255.28,159.42,2021817.60,1262606.40,759211.20
"Middle East and North Africa",Morocco,"Office Supplies",Offline,M,1/24/2013,179452073,3/1/2013,2711,651.21,524.96,1765430.31,1423166.56,342263.75
Asia,Bangladesh,"Baby Food",Online,H,8/29/2012,571561419,9/1/2012,6580,255.28,159.42,1679742.40,1048983.60,630758.80
"Sub-Saharan Africa",Swaziland,Fruits,Offline,C,9/22/2010,399811208,9/23/2010,1876,9.33,6.92,17503.08,12981.92,4521.16
"Sub-Saharan Africa",Burundi,Vegetables,Online,C,6/30/2010,758000266,7/20/2010,7978,154.06,90.93,1229090.68,725439.54,503651.14
Asia,"South Korea","Personal Care",Offline,C,4/12/2016,560239923,4/29/2016,6298,81.73,56.67,514735.54,356907.66,157827.88
