Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Middle East and North Africa",Yemen,Beverages,Offline,H,3/9/2016,635921990,4/26/2016,2303,47.45,31.79,109277.35,73212.37,36064.98
Asia,India,Clothes,Offline,L,8/12/2010,678501307,9/21/2010,2470,109.28,35.84,269921.60,88524.80,181396.80
"Sub-Saharan Africa",Rwanda,Vegetables,Online,L,8/4/2016,890228879,9/12/2016,7363,154.06,90.93,1134343.78,669517.59,464826.19
"Central America and the Caribbean",Belize,"Personal Care",Offline,L,2/14/2015,396153533,3/2/2015,9489,81.73,56.67,775535.97,537741.63,237794.34
"Australia and Oceania",Nauru,Fruits,Offline,L,12/28/2010,641636598,1/1/2011,3383,9.33,6.92,31563.39,23410.36,8153.03
Asia,Turkmenistan,Vegetables,Online,L,10/27/2013,442351901,11/24/2013,612,154.06,90.93,94284.72,55649.16,38635.56
Asia,Uzbekistan,"Office Supplies",Online,H,8/8/2011,934285771,8/29/2011,4777,651.21,524.96,3110830.17,2507733.92,603096.25
Europe,Kosovo,Cosmetics,Offline,M,4/20/2012,623737037,4/27/2012,6505,437.20,263.33,2843986.00,1712961.65,1131024.35
"Middle East and North Africa",Libya,Cereal,Offline,M,5/22/2017,337317025,6/17/2017,8459,205.70,117.11,1740016.30,990633.49,749382.81
Europe,Armenia,Snacks,Offline,C,6/20/2010,971949565,6/20/2010,330,152.58,97.44,50351.40,32155.20,18196.20
"Middle East and North Africa",Libya,"Personal Care",Online,M,1/25/2014,344870984,2/15/2014,3843,81.73,56.67,314088.39,217782.81,96305.58
"Australia and Oceania","Papua New Guinea",Snacks,Online,L,2/17/2010,843630111,3/2/2010,7752,152.58,97.44,1182800.16,755354.88,427445.28
Europe,Netherlands,Household,Offline,L,12/17/2011,876088273,1/5/2012,2843,668.27,502.54,1899891.61,1428721.22,471170.39
"Sub-Saharan Africa",Swaziland,"Office Supplies",Offline,L,12/26/2014,720419299,1/11/2015,6935,651.21,524.96,4516141.35,3640597.60,875543.75
