Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,China,"Baby Food",Offline,C,9/29/2012,511149919,11/12/2012,9475,255.28,159.42,2418778.00,1510504.50,908273.50
Europe,Monaco,Household,Online,H,2/17/2015,584875476,2/19/2015,6505,668.27,502.54,4347096.35,3269022.70,1078073.65
Asia,Thailand,"Personal Care",Online,M,8/9/2012,397085225,9/19/2012,5197,81.73,56.67,424750.81,294513.99,130236.82
"Central America and the Caribbean","Saint Lucia",Cereal,Offline,C,2/5/2014,816577994,3/14/2014,2430,205.70,117.11,499851.00,284577.30,215273.70
Europe,Monaco,Snacks,Offline,H,6/12/2014,532465112,7/18/2014,7114,152.58,97.44,1085454.12,693188.16,392265.96
Europe,Croatia,Snacks,Online,H,5/6/2013,104170405,5/25/2013,5193,152.58,97.44,792347.94,506005.92,286342.02
Asia,Bangladesh,Clothes,Online,M,7/22/2011,611430203,8/22/2011,4639,109.28,35.84,506949.92,166261.76,340688.16
"Central America and the Caribbean",Haiti,Vegetables,Online,H,9/6/2014,504293334,9/12/2014,459,154.06,90.93,70713.54,41736.87,28976.67
Asia,Uzbekistan,Fruits,Online,H,4/3/2014,553121125,5/13/2014,9687,9.33,6.92,90379.71,67034.04,23345.67
"Australia and Oceania",Palau,"Baby Food",Offline,H,3/25/2014,698587405,4/12/2014,6392,255.28,159.42,1631749.76,1019012.64,612737.12
Europe,Ireland,Cereal,Offline,M,1/17/2012,501678502,2/25/2012,6672,205.70,117.11,1372430.40,781357.92,591072.48
Asia,"North Korea",Snacks,Offline,M,1/1/2010,493693244,2/8/2010,3657,152.58,97.44,557985.06,356338.08,201646.98
"North America",Greenland,Meat,Online,C,6/19/2011,826242959,7/4/2011,2507,421.89,364.69,1057678.23,914277.83,143400.40
"Sub-Saharan Africa",Liberia,Meat,Online,M,1/23/2017,821251475,2/1/2017,5416,421.89,364.69,2284956.24,1975161.04,309795.20
"Sub-Saharan Africa",Angola,Snacks,Online,H,5/14/2013,320955121,6/3/2013,6607,152.58,97.44,1008096.06,643786.08,364309.98
Europe,Hungary,Household,Online,M,7/1/2014,137902724,8/9/2014,7335,668.27,502.54,4901760.45,3686130.90,1215629.55
Asia,Kazakhstan,Beverages,Offline,L,12/6/2012,704955613,12/24/2012,886,47.45,31.79,42040.70,28165.94,13874.76
"Middle East and North Africa",Lebanon,Meat,Offline,M,7/28/2013,725287616,9/15/2013,7578,421.89,364.69,3197082.42,2763620.82,433461.60
"Middle East and North Africa",Syria,Vegetables,Offline,H,10/22/2014,322385060,11/26/2014,9758,154.06,90.93,1503317.48,887294.94,616022.54
"Australia and Oceania","Samoa ",Cosmetics,Online,L,4/22/2012,590046775,5/11/2012,6808,437.20,263.33,2976457.60,1792750.64,1183706.96
Asia,Laos,Meat,Offline,M,5/19/2010,442384088,5/26/2010,137,421.89,364.69,57798.93,49962.53,7836.40
"Central America and the Caribbean",Grenada,Fruits,Online,L,8/12/2010,663820827,9/26/2010,8189,9.33,6.92,76403.37,56667.88,19735.49
"North America","United States of America",Household,Online,M,8/28/2015,759093320,10/5/2015,1437,668.27,502.54,960303.99,722149.98,238154.01
"Middle East and North Africa",Yemen,"Office Supplies",Online,H,4/18/2010,303250396,5/22/2010,7386,651.21,524.96,4809837.06,3877354.56,932482.50
Asia,Bangladesh,Household,Offline,H,9/2/2010,291653382,10/13/2010,5572,668.27,502.54,3723600.44,2800152.88,923447.56
Europe,Latvia,Beverages,Online,C,1/19/2015,889976108,1/24/2015,2562,47.45,31.79,121566.90,81445.98,40120.92
"Australia and Oceania","Samoa ",Cosmetics,Online,M,3/17/2015,984204900,4/26/2015,6956,437.20,263.33,3041163.20,1831723.48,1209439.72
"Sub-Saharan Africa",Angola,Clothes,Offline,M,4/30/2015,430638587,6/12/2015,4382,109.28,35.84,478864.96,157050.88,321814.08
"Middle East and North Africa",Yemen,"Personal Care",Offline,L,2/2/2013,505888497,2/27/2013,2503,81.73,56.67,204570.19,141845.01,62725.18
"Australia and Oceania",Tuvalu,Clothes,Offline,H,1/12/2011,756878459,2/20/2011,6010,109.28,35.84,656772.80,215398.40,441374.40
"Australia and Oceania","East Timor","Baby Food",Online,C,9/30/2012,350844800,11/16/2012,1628,255.28,159.42,415595.84,259535.76,156060.08
