Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Angola,Cereal,Online,M,9/2/2011,162201821,9/26/2011,7978,205.70,117.11,1641074.60,934303.58,706771.02
"Sub-Saharan Africa","South Africa",Beverages,Online,C,8/21/2010,722347056,9/14/2010,7401,47.45,31.79,351177.45,235277.79,115899.66
"Sub-Saharan Africa",Kenya,"Office Supplies",Online,L,5/16/2012,984062421,5/24/2012,4793,651.21,524.96,3121249.53,2516133.28,605116.25
"Central America and the Caribbean",Panama,Household,Online,H,11/12/2015,859896743,11/29/2015,1410,668.27,502.54,942260.70,708581.40,233679.30
"North America",Mexico,"Personal Care",Online,H,7/31/2013,782711350,8/3/2013,537,81.73,56.67,43889.01,30431.79,13457.22
Asia,India,Cosmetics,Online,C,6/5/2010,355680072,6/13/2010,2492,437.20,263.33,1089502.40,656218.36,433284.04
Europe,Slovenia,Fruits,Offline,H,5/13/2012,602289235,6/18/2012,9624,9.33,6.92,89791.92,66598.08,23193.84
"Sub-Saharan Africa",Djibouti,"Personal Care",Online,H,1/24/2015,816337668,2/22/2015,1312,81.73,56.67,107229.76,74351.04,32878.72
Europe,Monaco,Snacks,Offline,M,4/5/2015,811936700,5/20/2015,8967,152.58,97.44,1368184.86,873744.48,494440.38
"Sub-Saharan Africa",Botswana,"Personal Care",Online,M,7/16/2014,473510158,8/10/2014,1033,81.73,56.67,84427.09,58540.11,25886.98
Europe,Macedonia,"Office Supplies",Offline,C,7/21/2015,205794370,8/19/2015,7982,651.21,524.96,5197958.22,4190230.72,1007727.50
Asia,China,Snacks,Online,M,8/28/2010,483838164,8/30/2010,7320,152.58,97.44,1116885.60,713260.80,403624.80
"Sub-Saharan Africa",Eritrea,Cereal,Offline,C,12/29/2015,503002870,1/1/2016,8582,205.70,117.11,1765317.40,1005038.02,760279.38
"Middle East and North Africa",Morocco,Meat,Offline,L,9/9/2014,428962314,10/10/2014,8336,421.89,364.69,3516875.04,3040055.84,476819.20
"Australia and Oceania",Palau,Fruits,Offline,L,8/27/2013,947702825,10/11/2013,5181,9.33,6.92,48338.73,35852.52,12486.21
"Sub-Saharan Africa",Zambia,Household,Online,M,1/29/2017,115523231,3/14/2017,4746,668.27,502.54,3171609.42,2385054.84,786554.58
"Sub-Saharan Africa","South Sudan","Personal Care",Online,H,1/27/2015,109034860,3/8/2015,4693,81.73,56.67,383558.89,265952.31,117606.58
Asia,"North Korea",Cereal,Online,M,3/2/2010,475161540,4/5/2010,9714,205.70,117.11,1998169.80,1137606.54,860563.26
"North America",Greenland,"Baby Food",Offline,H,7/13/2013,381139600,8/23/2013,6532,255.28,159.42,1667488.96,1041331.44,626157.52
"Sub-Saharan Africa",Mali,Fruits,Offline,H,11/25/2010,864517867,12/5/2010,8903,9.33,6.92,83064.99,61608.76,21456.23
"Middle East and North Africa",Somalia,Meat,Offline,L,10/15/2011,783157670,10/25/2011,2613,421.89,364.69,1102398.57,952934.97,149463.60
"Central America and the Caribbean",Grenada,Meat,Offline,L,5/29/2015,865232837,7/11/2015,479,421.89,364.69,202085.31,174686.51,27398.80
"North America",Mexico,Household,Online,C,6/24/2014,559229695,7/19/2014,7349,668.27,502.54,4911116.23,3693166.46,1217949.77
Asia,"Sri Lanka",Snacks,Online,M,2/17/2014,283947074,3/1/2014,5104,152.58,97.44,778768.32,497333.76,281434.56
"Middle East and North Africa",Somalia,Cereal,Online,C,12/30/2012,978496301,1/22/2013,7655,205.70,117.11,1574633.50,896477.05,678156.45
"Middle East and North Africa","United Arab Emirates","Baby Food",Offline,L,7/23/2014,952301204,8/6/2014,5943,255.28,159.42,1517129.04,947433.06,569695.98
Europe,Italy,Household,Offline,L,10/12/2015,835098111,10/17/2015,2944,668.27,502.54,1967386.88,1479477.76,487909.12
"Middle East and North Africa",Qatar,"Personal Care",Offline,L,11/30/2010,426935851,12/5/2010,8661,81.73,56.67,707863.53,490818.87,217044.66
Europe,Armenia,Meat,Online,L,6/5/2010,948175752,7/11/2010,5130,421.89,364.69,2164295.70,1870859.70,293436.00
Europe,Montenegro,Clothes,Online,M,6/23/2014,989491641,6/29/2014,1420,109.28,35.84,155177.60,50892.80,104284.80
Europe,Serbia,Cosmetics,Offline,M,9/23/2016,561869847,11/3/2016,8629,437.20,263.33,3772598.80,2272274.57,1500324.23
"Central America and the Caribbean","Costa Rica",Clothes,Offline,M,9/9/2015,646609199,10/28/2015,4886,109.28,35.84,533942.08,175114.24,358827.84
"Sub-Saharan Africa",Kenya,Cereal,Online,H,12/7/2010,945321023,12/14/2010,353,205.70,117.11,72612.10,41339.83,31272.27
"North America","United States of America",Cosmetics,Online,H,6/17/2014,329929149,7/15/2014,2222,437.20,263.33,971458.40,585119.26,386339.14
"Middle East and North Africa",Qatar,"Office Supplies",Online,M,8/12/2016,892669904,9/18/2016,9716,651.21,524.96,6327156.36,5100511.36,1226645.00
"North America","United States of America",Meat,Offline,C,8/5/2012,296092116,9/24/2012,9092,421.89,364.69,3835823.88,3315761.48,520062.40
Asia,Thailand,"Baby Food",Offline,H,10/21/2013,323057115,12/4/2013,8634,255.28,159.42,2204087.52,1376432.28,827655.24
"Australia and Oceania",Tuvalu,Fruits,Offline,M,10/16/2013,126738727,11/20/2013,3660,9.33,6.92,34147.80,25327.20,8820.60
Asia,Indonesia,Meat,Offline,M,9/22/2014,280623281,9/25/2014,1520,421.89,364.69,641272.80,554328.80,86944.00
"Central America and the Caribbean","Antigua and Barbuda ",Fruits,Offline,H,1/26/2016,528509604,2/10/2016,6591,9.33,6.92,61494.03,45609.72,15884.31
"Sub-Saharan Africa","Equatorial Guinea","Office Supplies",Offline,C,10/7/2010,234509027,10/10/2010,5287,651.21,524.96,3442947.27,2775463.52,667483.75
"Middle East and North Africa",Bahrain,Fruits,Offline,M,10/7/2011,633045375,11/13/2011,1049,9.33,6.92,9787.17,7259.08,2528.09
Europe,Belgium,Clothes,Offline,C,5/10/2010,778854978,6/26/2010,9351,109.28,35.84,1021877.28,335139.84,686737.44
Asia,Bangladesh,Beverages,Online,M,4/4/2010,696986663,4/8/2010,2697,47.45,31.79,127972.65,85737.63,42235.02
