Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Australia and Oceania",Australia,"Personal Care",Online,L,7/23/2012,309157693,8/14/2012,5486,81.73,56.67,448370.78,310891.62,137479.16
"Sub-Saharan Africa","Central African Republic",Household,Offline,M,2/9/2012,212320506,2/15/2012,9211,668.27,502.54,6155434.97,4628895.94,1526539.03
"Sub-Saharan Africa","Mauritius ",Fruits,Offline,L,8/6/2013,112365949,9/1/2013,436,9.33,6.92,4067.88,3017.12,1050.76
Asia,Cambodia,"Baby Food",Online,M,3/22/2012,371842849,5/8/2012,5417,255.28,159.42,1382851.76,863578.14,519273.62
"Australia and Oceania",Australia,"Office Supplies",Online,H,10/28/2011,973612534,12/12/2011,2440,651.21,524.96,1588952.40,1280902.40,308050.00
"North America",Greenland,Beverages,Online,C,7/5/2013,170848834,8/11/2013,6821,47.45,31.79,323656.45,216839.59,106816.86
"Sub-Saharan Africa",Guinea,Clothes,Offline,C,11/20/2011,337038075,11/23/2011,5911,109.28,35.84,645954.08,211850.24,434103.84
"Australia and Oceania","East Timor","Office Supplies",Online,L,12/25/2013,315979087,1/4/2014,4088,651.21,524.96,2662146.48,2146036.48,516110.00
"Middle East and North Africa",Iraq,Clothes,Offline,M,9/30/2012,371783196,11/9/2012,7765,109.28,35.84,848559.20,278297.60,570261.60
Asia,"Sri Lanka",Cosmetics,Online,M,7/21/2013,838874232,8/1/2013,382,437.20,263.33,167010.40,100592.06,66418.34
"Middle East and North Africa",Jordan,Meat,Online,H,4/8/2015,771988523,4/15/2015,7414,421.89,364.69,3127892.46,2703811.66,424080.80
Europe,Albania,Snacks,Offline,M,1/10/2014,196174895,2/27/2014,1366,152.58,97.44,208424.28,133103.04,75321.24
Asia,Singapore,Beverages,Online,M,8/15/2014,556794679,9/1/2014,6773,47.45,31.79,321378.85,215313.67,106065.18
"Sub-Saharan Africa",Niger,"Personal Care",Offline,M,7/13/2011,669521701,8/21/2011,5204,81.73,56.67,425322.92,294910.68,130412.24
Europe,"San Marino","Personal Care",Online,L,6/15/2015,770342290,8/1/2015,257,81.73,56.67,21004.61,14564.19,6440.42
Europe,Romania,"Personal Care",Offline,H,8/25/2011,265555274,9/10/2011,2562,81.73,56.67,209392.26,145188.54,64203.72
