Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Taiwan,Vegetables,Offline,C,9/19/2010,568774926,11/4/2010,1995,154.06,90.93,307349.70,181405.35,125944.35
"Sub-Saharan Africa",Angola,Fruits,Online,C,10/15/2016,282863032,10/19/2016,4312,9.33,6.92,40230.96,29839.04,10391.92
Asia,Mongolia,"Office Supplies",Online,M,1/27/2015,763755643,2/17/2015,1122,651.21,524.96,730657.62,589005.12,141652.50
Europe,"San Marino","Office Supplies",Offline,C,3/5/2011,461501586,4/3/2011,7430,651.21,524.96,4838490.30,3900452.80,938037.50
"Sub-Saharan Africa",Senegal,Snacks,Online,C,10/8/2011,146462190,11/1/2011,271,152.58,97.44,41349.18,26406.24,14942.94
"Central America and the Caribbean",Grenada,"Office Supplies",Online,H,3/26/2013,659311282,5/6/2013,3715,651.21,524.96,2419245.15,1950226.40,469018.75
"Australia and Oceania",Vanuatu,Vegetables,Offline,H,1/7/2013,661035192,2/4/2013,3858,154.06,90.93,594363.48,350807.94,243555.54
"Sub-Saharan Africa",Comoros,Fruits,Online,L,6/1/2013,682932746,6/23/2013,3831,9.33,6.92,35743.23,26510.52,9232.71
Europe,Belgium,Fruits,Offline,L,3/21/2010,876615273,4/12/2010,8795,9.33,6.92,82057.35,60861.40,21195.95
"Sub-Saharan Africa","Democratic Republic of the Congo",Clothes,Online,M,8/20/2011,564006602,9/6/2011,942,109.28,35.84,102941.76,33761.28,69180.48
"Sub-Saharan Africa",Mauritania,Clothes,Online,H,10/18/2011,487343060,10/26/2011,4496,109.28,35.84,491322.88,161136.64,330186.24
"Sub-Saharan Africa",Mauritania,"Office Supplies",Offline,L,4/5/2017,559173476,5/10/2017,713,651.21,524.96,464312.73,374296.48,90016.25
"Sub-Saharan Africa",Rwanda,Clothes,Offline,M,12/5/2012,312359178,1/24/2013,2877,109.28,35.84,314398.56,103111.68,211286.88
Europe,Macedonia,"Personal Care",Online,C,4/11/2011,250073993,5/25/2011,1306,81.73,56.67,106739.38,74011.02,32728.36
"Australia and Oceania","Marshall Islands",Snacks,Online,M,9/10/2010,495804250,10/1/2010,8350,152.58,97.44,1274043.00,813624.00,460419.00
"Middle East and North Africa",Libya,Fruits,Online,L,6/2/2014,343348777,6/27/2014,3388,9.33,6.92,31610.04,23444.96,8165.08
"Sub-Saharan Africa",Uganda,Meat,Offline,C,8/15/2011,506818902,8/27/2011,7831,421.89,364.69,3303820.59,2855887.39,447933.20
Asia,Singapore,Cosmetics,Offline,H,6/15/2011,870638453,7/11/2011,121,437.20,263.33,52901.20,31862.93,21038.27
"Sub-Saharan Africa",Lesotho,Snacks,Offline,M,7/27/2016,939543759,8/20/2016,732,152.58,97.44,111688.56,71326.08,40362.48
Europe,Belarus,Beverages,Online,L,10/4/2011,288583648,10/5/2011,7169,47.45,31.79,340169.05,227902.51,112266.54
"Sub-Saharan Africa",Sudan,Clothes,Online,L,2/24/2013,813119447,3/15/2013,8968,109.28,35.84,980023.04,321413.12,658609.92
"Middle East and North Africa",Jordan,Clothes,Online,L,6/16/2011,878824985,7/9/2011,2697,109.28,35.84,294728.16,96660.48,198067.68
"Sub-Saharan Africa",Ethiopia,Beverages,Offline,L,7/30/2013,271686589,8/23/2013,6954,47.45,31.79,329967.30,221067.66,108899.64
Europe,Russia,"Personal Care",Offline,L,2/20/2016,648003089,3/13/2016,7369,81.73,56.67,602268.37,417601.23,184667.14
"Middle East and North Africa",Iraq,Clothes,Offline,H,10/24/2016,584385812,11/21/2016,1603,109.28,35.84,175175.84,57451.52,117724.32
Asia,Malaysia,"Office Supplies",Online,H,7/28/2010,527758586,9/9/2010,4348,651.21,524.96,2831461.08,2282526.08,548935.00
"Middle East and North Africa",Somalia,Vegetables,Offline,L,2/24/2016,545357739,3/25/2016,2329,154.06,90.93,358805.74,211775.97,147029.77
"Middle East and North Africa",Azerbaijan,"Personal Care",Online,C,9/15/2011,774732100,10/28/2011,9300,81.73,56.67,760089.00,527031.00,233058.00
"Middle East and North Africa",Morocco,Household,Offline,C,4/30/2014,973742997,6/15/2014,1046,668.27,502.54,699010.42,525656.84,173353.58
"Middle East and North Africa",Bahrain,"Office Supplies",Offline,C,8/31/2015,970564258,10/13/2015,387,651.21,524.96,252018.27,203159.52,48858.75
"Sub-Saharan Africa",Angola,Vegetables,Offline,C,12/31/2015,213682210,2/19/2016,2169,154.06,90.93,334156.14,197227.17,136928.97
"Sub-Saharan Africa","The Gambia","Baby Food",Offline,M,11/22/2012,921895682,12/15/2012,8274,255.28,159.42,2112186.72,1319041.08,793145.64
Europe,Italy,Clothes,Online,M,7/20/2012,434316003,8/20/2012,2612,109.28,35.84,285439.36,93614.08,191825.28
"Sub-Saharan Africa","Sierra Leone",Cereal,Online,L,11/17/2010,660367000,12/17/2010,6125,205.70,117.11,1259912.50,717298.75,542613.75
Europe,"Moldova ",Cereal,Offline,C,6/2/2012,429785001,7/13/2012,1787,205.70,117.11,367585.90,209275.57,158310.33
"Sub-Saharan Africa",Botswana,Cosmetics,Online,H,6/4/2011,442618834,6/24/2011,9604,437.20,263.33,4198868.80,2529021.32,1669847.48
Asia,Nepal,Fruits,Online,H,10/12/2010,119229829,11/23/2010,1611,9.33,6.92,15030.63,11148.12,3882.51
"Central America and the Caribbean","Dominican Republic",Meat,Online,C,8/26/2010,750291812,9/8/2010,6875,421.89,364.69,2900493.75,2507243.75,393250.00
"Australia and Oceania",Kiribati,Snacks,Online,M,4/10/2012,546791112,4/20/2012,6496,152.58,97.44,991159.68,632970.24,358189.44
Europe,"Bosnia and Herzegovina",Cosmetics,Offline,C,2/26/2014,490026557,4/9/2014,8603,437.20,263.33,3761231.60,2265427.99,1495803.61
"Sub-Saharan Africa","The Gambia",Vegetables,Offline,H,11/14/2015,281609475,12/19/2015,3357,154.06,90.93,517179.42,305252.01,211927.41
"Sub-Saharan Africa",Eritrea,"Baby Food",Offline,H,4/9/2014,593463695,4/9/2014,7950,255.28,159.42,2029476.00,1267389.00,762087.00
"Central America and the Caribbean",Grenada,Clothes,Online,L,11/7/2014,817825543,11/23/2014,1607,109.28,35.84,175612.96,57594.88,118018.08
Asia,Malaysia,"Office Supplies",Online,H,10/21/2012,417243850,12/7/2012,582,651.21,524.96,379004.22,305526.72,73477.50
"Sub-Saharan Africa",Guinea-Bissau,Cosmetics,Online,H,12/21/2011,274579942,1/9/2012,3161,437.20,263.33,1381989.20,832386.13,549603.07
"Sub-Saharan Africa","Cote d'Ivoire",Clothes,Online,C,6/16/2013,443007647,8/5/2013,4662,109.28,35.84,509463.36,167086.08,342377.28
"Sub-Saharan Africa",Mozambique,Cosmetics,Online,M,11/14/2011,596013295,12/1/2011,2434,437.20,263.33,1064144.80,640945.22,423199.58
Europe,Iceland,Beverages,Offline,M,3/29/2014,477395713,5/10/2014,855,47.45,31.79,40569.75,27180.45,13389.30
"Central America and the Caribbean","Antigua and Barbuda ",Cereal,Offline,M,7/7/2013,351266229,7/8/2013,6338,205.70,117.11,1303726.60,742243.18,561483.42
"Australia and Oceania","Federated States of Micronesia",Beverages,Online,C,1/25/2015,552048671,2/11/2015,2324,47.45,31.79,110273.80,73879.96,36393.84
Asia,Brunei,Cosmetics,Offline,H,3/11/2010,134479367,4/1/2010,4288,437.20,263.33,1874713.60,1129159.04,745554.56
"Central America and the Caribbean",Honduras,Cereal,Online,H,3/4/2010,923607146,4/7/2010,4734,205.70,117.11,973783.80,554398.74,419385.06
Europe,Sweden,Vegetables,Online,L,3/22/2012,764793336,5/2/2012,8198,154.06,90.93,1262983.88,745444.14,517539.74
"Sub-Saharan Africa",Mauritania,Clothes,Offline,H,10/28/2010,273711764,11/9/2010,6248,109.28,35.84,682781.44,223928.32,458853.12
"Central America and the Caribbean",Belize,Cereal,Online,M,9/5/2016,586348760,10/10/2016,2483,205.70,117.11,510753.10,290784.13,219968.97
"Middle East and North Africa",Libya,"Baby Food",Online,M,1/16/2015,209003150,2/18/2015,7531,255.28,159.42,1922513.68,1200592.02,721921.66
Asia,China,Beverages,Online,M,12/15/2014,868286263,1/28/2015,4055,47.45,31.79,192409.75,128908.45,63501.30
"Sub-Saharan Africa","Cote d'Ivoire",Meat,Online,C,3/1/2015,761121928,4/12/2015,1747,421.89,364.69,737041.83,637113.43,99928.40
"Sub-Saharan Africa",Zambia,Cereal,Offline,M,6/24/2015,404746472,7/11/2015,2330,205.70,117.11,479281.00,272866.30,206414.70
"Central America and the Caribbean","Antigua and Barbuda ",Beverages,Offline,C,12/27/2012,386708724,2/11/2013,4560,47.45,31.79,216372.00,144962.40,71409.60
Europe,"Vatican City",Fruits,Offline,H,6/5/2013,914870011,6/24/2013,9222,9.33,6.92,86041.26,63816.24,22225.02
Asia,Philippines,"Office Supplies",Online,C,3/23/2012,467404162,4/6/2012,4133,651.21,524.96,2691450.93,2169659.68,521791.25
Europe,"Moldova ",Vegetables,Offline,H,6/13/2013,742797505,7/8/2013,9143,154.06,90.93,1408570.58,831372.99,577197.59
Asia,"South Korea",Cereal,Online,L,11/18/2010,809848868,12/18/2010,1132,205.70,117.11,232852.40,132568.52,100283.88
Europe,Macedonia,Meat,Online,M,7/4/2014,257669579,7/28/2014,9009,421.89,364.69,3800807.01,3285492.21,515314.80
Europe,Estonia,Household,Online,M,6/12/2016,545683467,7/20/2016,8719,668.27,502.54,5826646.13,4381646.26,1444999.87
"North America",Mexico,Cereal,Offline,L,6/16/2017,953626859,7/2/2017,8234,205.70,117.11,1693733.80,964283.74,729450.06
Asia,Thailand,Household,Online,H,7/31/2015,831548583,9/13/2015,2559,668.27,502.54,1710102.93,1285999.86,424103.07
Asia,Philippines,Beverages,Offline,C,6/25/2017,949809968,7/11/2017,8731,47.45,31.79,414285.95,277558.49,136727.46
"Sub-Saharan Africa",Rwanda,"Office Supplies",Online,M,12/22/2011,349084842,1/10/2012,817,651.21,524.96,532038.57,428892.32,103146.25
"Central America and the Caribbean","Saint Lucia",Household,Offline,H,8/25/2011,390359532,10/14/2011,4915,668.27,502.54,3284547.05,2469984.10,814562.95
"Middle East and North Africa",Egypt,"Baby Food",Offline,C,3/24/2011,704932868,5/8/2011,4156,255.28,159.42,1060943.68,662549.52,398394.16
"Australia and Oceania","Solomon Islands",Household,Offline,C,1/25/2014,544416177,1/29/2014,3700,668.27,502.54,2472599.00,1859398.00,613201.00
Asia,India,"Baby Food",Online,C,3/29/2013,130733287,4/14/2013,5740,255.28,159.42,1465307.20,915070.80,550236.40
"Middle East and North Africa",Azerbaijan,Cereal,Online,L,6/15/2010,206120526,7/17/2010,4499,205.70,117.11,925444.30,526877.89,398566.41
"Central America and the Caribbean","El Salvador",Cosmetics,Offline,M,4/4/2012,683126723,5/15/2012,1233,437.20,263.33,539067.60,324685.89,214381.71
Europe,Russia,Beverages,Online,H,2/17/2011,194613206,4/4/2011,9227,47.45,31.79,437821.15,293326.33,144494.82
Europe,Belarus,"Personal Care",Online,C,12/20/2011,143753802,1/27/2012,8799,81.73,56.67,719142.27,498639.33,220502.94
Europe,Russia,Clothes,Online,C,3/2/2013,654034841,3/23/2013,2298,109.28,35.84,251125.44,82360.32,168765.12
"Sub-Saharan Africa",Malawi,"Office Supplies",Offline,H,5/24/2010,119255149,7/3/2010,9104,651.21,524.96,5928615.84,4779235.84,1149380.00
"Australia and Oceania","Papua New Guinea","Baby Food",Online,C,7/13/2015,153526055,8/30/2015,626,255.28,159.42,159805.28,99796.92,60008.36
Asia,"North Korea","Office Supplies",Online,M,1/6/2015,641271388,2/16/2015,5309,651.21,524.96,3457273.89,2787012.64,670261.25
Asia,Bhutan,Snacks,Offline,H,7/3/2011,187227475,7/29/2011,3625,152.58,97.44,553102.50,353220.00,199882.50
"Middle East and North Africa",Libya,"Baby Food",Offline,L,6/29/2012,166443145,8/17/2012,3080,255.28,159.42,786262.40,491013.60,295248.80
"Sub-Saharan Africa",Swaziland,Cereal,Offline,H,5/31/2011,674279725,6/19/2011,3209,205.70,117.11,660091.30,375805.99,284285.31
"Sub-Saharan Africa","Central African Republic","Personal Care",Offline,L,2/6/2014,976411044,3/11/2014,581,81.73,56.67,47485.13,32925.27,14559.86
"Middle East and North Africa",Bahrain,Meat,Offline,H,4/29/2012,858823430,5/1/2012,3793,421.89,364.69,1600228.77,1383269.17,216959.60
"Middle East and North Africa",Lebanon,Cosmetics,Online,L,4/12/2010,177815711,5/9/2010,8475,437.20,263.33,3705270.00,2231721.75,1473548.25
"Central America and the Caribbean",Nicaragua,"Office Supplies",Offline,C,3/18/2013,209999215,4/3/2013,2289,651.21,524.96,1490619.69,1201633.44,288986.25
