Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Republic of the Congo",Clothes,Online,L,2/26/2011,932655847,4/15/2011,2446,109.28,35.84,267298.88,87664.64,179634.24
"Sub-Saharan Africa",Zimbabwe,Fruits,Online,M,2/20/2011,568081843,4/7/2011,6896,9.33,6.92,64339.68,47720.32,16619.36
"Middle East and North Africa",Kuwait,"Office Supplies",Offline,H,5/3/2014,646874845,5/7/2014,3496,651.21,524.96,2276630.16,1835260.16,441370.00
"Middle East and North Africa",Azerbaijan,"Personal Care",Offline,C,12/30/2014,969083678,2/1/2015,2250,81.73,56.67,183892.50,127507.50,56385.00
Europe,Belgium,Snacks,Online,L,1/3/2016,955069673,1/5/2016,5195,152.58,97.44,792653.10,506200.80,286452.30
Europe,Ukraine,Vegetables,Online,C,7/15/2017,995506656,8/7/2017,1397,154.06,90.93,215221.82,127029.21,88192.61
"Central America and the Caribbean",Cuba,Clothes,Online,H,3/30/2013,201380956,4/16/2013,1955,109.28,35.84,213642.40,70067.20,143575.20
"Sub-Saharan Africa",Benin,Vegetables,Online,H,10/12/2016,453991401,11/30/2016,4999,154.06,90.93,770145.94,454559.07,315586.87
"Sub-Saharan Africa",Nigeria,"Personal Care",Offline,C,7/30/2012,554949319,9/7/2012,691,81.73,56.67,56475.43,39158.97,17316.46
"North America",Mexico,"Office Supplies",Offline,L,8/20/2012,276178538,8/23/2012,6222,651.21,524.96,4051828.62,3266301.12,785527.50
Asia,Tajikistan,Vegetables,Offline,L,11/15/2014,809915387,12/3/2014,816,154.06,90.93,125712.96,74198.88,51514.08
Europe,Bulgaria,Cereal,Online,L,6/26/2014,718708693,8/12/2014,729,205.70,117.11,149955.30,85373.19,64582.11
"Sub-Saharan Africa",Djibouti,Cereal,Offline,M,4/22/2015,885419785,5/9/2015,4245,205.70,117.11,873196.50,497131.95,376064.55
Europe,Latvia,Clothes,Online,L,11/16/2010,463222491,1/1/2011,6684,109.28,35.84,730427.52,239554.56,490872.96
"Middle East and North Africa",Oman,Vegetables,Offline,C,12/11/2010,925603139,12/23/2010,5393,154.06,90.93,830845.58,490385.49,340460.09
Europe,Serbia,Fruits,Offline,M,12/21/2014,216360557,1/25/2015,4752,9.33,6.92,44336.16,32883.84,11452.32
Europe,Italy,"Personal Care",Online,C,11/27/2015,399606072,1/10/2016,1172,81.73,56.67,95787.56,66417.24,29370.32
Europe,Slovenia,"Personal Care",Online,C,7/17/2011,909763514,7/24/2011,8096,81.73,56.67,661686.08,458800.32,202885.76
Europe,Armenia,"Baby Food",Online,C,11/23/2015,801569211,12/3/2015,997,255.28,159.42,254514.16,158941.74,95572.42
"Central America and the Caribbean",Grenada,"Baby Food",Online,L,7/13/2017,100071990,8/3/2017,2381,255.28,159.42,607821.68,379579.02,228242.66
"Middle East and North Africa",Libya,"Office Supplies",Online,L,8/31/2013,250633180,9/26/2013,6782,651.21,524.96,4416506.22,3560278.72,856227.50
"Middle East and North Africa","Saudi Arabia","Baby Food",Online,L,12/3/2013,968926608,1/19/2014,5770,255.28,159.42,1472965.60,919853.40,553112.20
"Sub-Saharan Africa","Republic of the Congo",Meat,Online,M,11/11/2013,690938603,11/28/2013,2942,421.89,364.69,1241200.38,1072917.98,168282.40
Asia,Laos,"Personal Care",Online,H,11/18/2013,622967994,12/2/2013,8928,81.73,56.67,729685.44,505949.76,223735.68
"Central America and the Caribbean",Guatemala,Household,Offline,L,6/14/2015,691626107,7/7/2015,6389,668.27,502.54,4269577.03,3210728.06,1058848.97
Asia,India,"Office Supplies",Offline,L,4/25/2017,893836772,5/15/2017,5019,651.21,524.96,3268422.99,2634774.24,633648.75
"Australia and Oceania","East Timor",Cereal,Online,C,9/18/2011,846836316,11/1/2011,6539,205.70,117.11,1345072.30,765782.29,579290.01
Europe,Austria,Cosmetics,Offline,C,11/19/2010,238173568,12/9/2010,9706,437.20,263.33,4243463.20,2555880.98,1687582.22
"Australia and Oceania","Solomon Islands",Household,Offline,C,12/23/2012,175709855,2/3/2013,5306,668.27,502.54,3545840.62,2666477.24,879363.38
