Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"North America",Mexico,"Office Supplies",Offline,M,6/7/2015,566191422,6/23/2015,7479,651.21,524.96,4870399.59,3926175.84,944223.75
"Central America and the Caribbean","Trinidad and Tobago",Cosmetics,Offline,M,4/13/2012,812182605,5/29/2012,1736,437.20,263.33,758979.20,457140.88,301838.32
"Middle East and North Africa",Iraq,Household,Online,M,9/29/2012,459157979,10/10/2012,3904,668.27,502.54,2608926.08,1961916.16,647009.92
"Central America and the Caribbean","Trinidad and Tobago","Baby Food",Online,C,8/7/2010,375916373,9/18/2010,863,255.28,159.42,220306.64,137579.46,82727.18
Europe,"Vatican City","Baby Food",Offline,C,10/31/2015,151569116,12/1/2015,1524,255.28,159.42,389046.72,242956.08,146090.64
"Central America and the Caribbean",Honduras,"Personal Care",Online,M,12/25/2012,345540034,1/4/2013,1830,81.73,56.67,149565.90,103706.10,45859.80
"Central America and the Caribbean","Saint Kitts and Nevis ",Meat,Online,L,5/24/2010,237565457,6/18/2010,9753,421.89,364.69,4114693.17,3556821.57,557871.60
"Sub-Saharan Africa",Chad,Meat,Online,H,9/2/2013,977694213,9/10/2013,299,421.89,364.69,126145.11,109042.31,17102.80
"Sub-Saharan Africa",Mali,Cosmetics,Online,M,5/4/2014,636287629,5/11/2014,504,437.20,263.33,220348.80,132718.32,87630.48
Europe,France,Cereal,Offline,M,5/8/2016,954019534,5/15/2016,4435,205.70,117.11,912279.50,519382.85,392896.65
"Central America and the Caribbean","Dominican Republic","Personal Care",Offline,H,2/26/2017,591876256,3/2/2017,8192,81.73,56.67,669532.16,464240.64,205291.52
"Middle East and North Africa",Oman,Fruits,Offline,H,6/23/2011,981156623,7/31/2011,4903,9.33,6.92,45744.99,33928.76,11816.23
"Sub-Saharan Africa",Liberia,Cosmetics,Offline,L,3/30/2010,473471963,4/4/2010,9730,437.20,263.33,4253956.00,2562200.90,1691755.10
"Middle East and North Africa","Tunisia ",Clothes,Offline,M,2/6/2014,190746104,3/24/2014,4866,109.28,35.84,531756.48,174397.44,357359.04
Europe,Norway,Cereal,Online,H,3/5/2017,875215375,3/14/2017,4534,205.70,117.11,932643.80,530976.74,401667.06
"Central America and the Caribbean",Honduras,Vegetables,Offline,H,11/18/2010,639428603,12/25/2010,9988,154.06,90.93,1538751.28,908208.84,630542.44
"Sub-Saharan Africa","South Sudan",Fruits,Offline,L,5/30/2010,816247117,6/30/2010,4516,9.33,6.92,42134.28,31250.72,10883.56
"Sub-Saharan Africa",Eritrea,"Baby Food",Offline,M,2/2/2013,108844745,3/7/2013,8434,255.28,159.42,2153031.52,1344548.28,808483.24
"Central America and the Caribbean",Honduras,Vegetables,Online,M,4/25/2017,440707814,6/10/2017,4091,154.06,90.93,630259.46,371994.63,258264.83
Europe,Belgium,"Baby Food",Offline,M,3/6/2011,205635154,3/20/2011,867,255.28,159.42,221327.76,138217.14,83110.62
Europe,Russia,Household,Online,C,2/17/2014,117738091,4/1/2014,173,668.27,502.54,115610.71,86939.42,28671.29
"Middle East and North Africa",Oman,"Baby Food",Online,M,8/14/2012,961440455,9/9/2012,451,255.28,159.42,115131.28,71898.42,43232.86
Europe,Spain,"Office Supplies",Offline,M,11/11/2016,441478574,12/3/2016,2175,651.21,524.96,1416381.75,1141788.00,274593.75
"Sub-Saharan Africa",Botswana,Meat,Online,L,8/26/2011,832901275,9/22/2011,2851,421.89,364.69,1202808.39,1039731.19,163077.20
"Australia and Oceania",Tuvalu,Meat,Online,C,2/12/2013,431069886,4/2/2013,2014,421.89,364.69,849686.46,734485.66,115200.80
Asia,Myanmar,Snacks,Offline,M,12/20/2011,301658236,1/24/2012,6231,152.58,97.44,950725.98,607148.64,343577.34
Europe,Spain,"Personal Care",Online,L,2/11/2015,230652654,3/30/2015,4101,81.73,56.67,335174.73,232403.67,102771.06
Asia,Vietnam,Cereal,Online,C,8/5/2011,974351966,9/7/2011,1254,205.70,117.11,257947.80,146855.94,111091.86
"Sub-Saharan Africa",Namibia,Cereal,Online,C,3/28/2014,209367501,4/2/2014,5351,205.70,117.11,1100700.70,626655.61,474045.09
"Sub-Saharan Africa","The Gambia",Beverages,Offline,L,6/8/2010,182623088,6/24/2010,1085,47.45,31.79,51483.25,34492.15,16991.10
Asia,India,Cosmetics,Offline,M,5/9/2011,961355054,6/5/2011,5179,437.20,263.33,2264258.80,1363786.07,900472.73
Asia,Taiwan,Beverages,Offline,M,4/18/2010,883112227,5/29/2010,1388,47.45,31.79,65860.60,44124.52,21736.08
Europe,Liechtenstein,Household,Online,C,10/12/2016,605755937,11/4/2016,5498,668.27,502.54,3674148.46,2762964.92,911183.54
"Central America and the Caribbean","Saint Kitts and Nevis ",Vegetables,Online,H,11/17/2014,857460010,12/14/2014,326,154.06,90.93,50223.56,29643.18,20580.38
Europe,Slovenia,Fruits,Online,L,6/11/2012,186710774,7/1/2012,722,9.33,6.92,6736.26,4996.24,1740.02
Asia,Bangladesh,Cosmetics,Online,C,8/15/2014,812307059,8/22/2014,8565,437.20,263.33,3744618.00,2255421.45,1489196.55
Asia,"Sri Lanka","Office Supplies",Online,H,6/17/2012,973360192,6/23/2012,7766,651.21,524.96,5057296.86,4076839.36,980457.50
Asia,Turkmenistan,Vegetables,Online,L,1/5/2017,779294002,1/31/2017,9268,154.06,90.93,1427828.08,842739.24,585088.84
Europe,Belgium,Cosmetics,Online,L,2/9/2010,859844815,3/15/2010,6043,437.20,263.33,2641999.60,1591303.19,1050696.41
"Middle East and North Africa",Libya,Cosmetics,Offline,C,4/14/2016,115061461,5/25/2016,8098,437.20,263.33,3540445.60,2132446.34,1407999.26
Europe,Germany,Meat,Online,M,9/19/2015,665305268,10/5/2015,7468,421.89,364.69,3150674.52,2723504.92,427169.60
"Central America and the Caribbean","Saint Lucia",Cereal,Online,L,2/19/2016,201250064,3/11/2016,3221,205.70,117.11,662559.70,377211.31,285348.39
