Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,"South Korea",Beverages,Offline,L,2/23/2012,660452401,3/24/2012,1397,47.45,31.79,66287.65,44410.63,21877.02
"Sub-Saharan Africa",Mali,"Personal Care",Offline,C,6/1/2011,888151347,6/23/2011,2575,81.73,56.67,210454.75,145925.25,64529.50
"Australia and Oceania","Marshall Islands","Baby Food",Online,L,11/12/2013,669764173,12/6/2013,6957,255.28,159.42,1775982.96,1109084.94,666898.02
Europe,Netherlands,"Office Supplies",Online,C,8/4/2016,592839705,8/17/2016,3298,651.21,524.96,2147690.58,1731318.08,416372.50
"Middle East and North Africa",Israel,Cereal,Offline,L,3/5/2010,865239274,4/3/2010,2384,205.70,117.11,490388.80,279190.24,211198.56
Europe,Monaco,Fruits,Online,H,10/6/2012,865136706,11/25/2012,2032,9.33,6.92,18958.56,14061.44,4897.12
Europe,Finland,Beverages,Online,L,4/15/2013,491018331,5/3/2013,2090,47.45,31.79,99170.50,66441.10,32729.40
Europe,Norway,Cereal,Online,H,2/3/2013,611682975,2/17/2013,9440,205.70,117.11,1941808.00,1105518.40,836289.60
"Middle East and North Africa",Libya,Clothes,Offline,M,8/6/2014,816241967,9/7/2014,2992,109.28,35.84,326965.76,107233.28,219732.48
Europe,Malta,Clothes,Online,M,6/28/2017,764119136,6/30/2017,8688,109.28,35.84,949424.64,311377.92,638046.72
"Sub-Saharan Africa",Namibia,Snacks,Online,H,12/17/2014,635050809,1/7/2015,4501,152.58,97.44,686762.58,438577.44,248185.14
Europe,"Vatican City",Clothes,Online,M,8/12/2012,679085814,9/2/2012,5438,109.28,35.84,594264.64,194897.92,399366.72
Europe,Ukraine,"Baby Food",Online,C,2/16/2017,766585481,4/6/2017,8534,255.28,159.42,2178559.52,1360490.28,818069.24
"Middle East and North Africa",Israel,Vegetables,Offline,M,4/22/2017,838223636,5/31/2017,7856,154.06,90.93,1210295.36,714346.08,495949.28
"Sub-Saharan Africa","Mauritius ","Baby Food",Online,C,8/7/2010,454986608,9/16/2010,9503,255.28,159.42,2425925.84,1514968.26,910957.58
Asia,Maldives,Meat,Offline,L,6/11/2014,148173224,7/20/2014,6605,421.89,364.69,2786583.45,2408777.45,377806.00
Europe,"Vatican City",Cosmetics,Offline,M,1/21/2017,969394814,2/25/2017,4323,437.20,263.33,1890015.60,1138375.59,751640.01
Asia,Thailand,Cosmetics,Online,M,7/4/2011,440575206,7/20/2011,4849,437.20,263.33,2119982.80,1276887.17,843095.63
"Sub-Saharan Africa",Chad,"Personal Care",Online,C,8/22/2014,203950726,9/25/2014,2407,81.73,56.67,196724.11,136404.69,60319.42
Europe,Sweden,Clothes,Online,C,4/19/2010,172070205,5/16/2010,8252,109.28,35.84,901778.56,295751.68,606026.88
"Central America and the Caribbean","Saint Lucia",Vegetables,Offline,L,9/3/2013,777794969,10/23/2013,5670,154.06,90.93,873520.20,515573.10,357947.10
"Central America and the Caribbean","Saint Lucia",Meat,Online,L,7/9/2014,724298846,8/21/2014,4979,421.89,364.69,2100590.31,1815791.51,284798.80
"Sub-Saharan Africa",Uganda,Beverages,Online,M,3/25/2011,135068166,4/3/2011,8527,47.45,31.79,404606.15,271073.33,133532.82
"Middle East and North Africa",Oman,Meat,Online,M,8/13/2014,103901755,9/26/2014,5693,421.89,364.69,2401819.77,2076180.17,325639.60
Europe,Albania,Snacks,Online,C,11/4/2013,444910943,11/4/2013,7890,152.58,97.44,1203856.20,768801.60,435054.60
"Middle East and North Africa",Algeria,Meat,Online,C,7/1/2010,142519557,7/26/2010,3559,421.89,364.69,1501506.51,1297931.71,203574.80
"Sub-Saharan Africa",Mauritania,Cereal,Online,M,10/20/2014,501463925,11/14/2014,3174,205.70,117.11,652891.80,371707.14,281184.66
"Central America and the Caribbean",Jamaica,Cereal,Online,L,7/17/2011,196792876,9/1/2011,4240,205.70,117.11,872168.00,496546.40,375621.60
"Sub-Saharan Africa",Mozambique,Clothes,Online,H,11/8/2016,223867738,12/24/2016,6293,109.28,35.84,687699.04,225541.12,462157.92
Asia,"South Korea",Meat,Offline,H,11/14/2013,748362338,12/7/2013,5901,421.89,364.69,2489572.89,2152035.69,337537.20
