Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"North America","United States of America",Clothes,Online,H,4/15/2013,245739114,4/15/2013,8519,109.28,35.84,930956.32,305320.96,625635.36
"Sub-Saharan Africa",Sudan,Meat,Online,C,2/6/2014,598023021,2/15/2014,7156,421.89,364.69,3019044.84,2609721.64,409323.20
Europe,"Vatican City",Household,Offline,C,10/31/2012,581564557,11/15/2012,6731,668.27,502.54,4498125.37,3382596.74,1115528.63
"Middle East and North Africa",Pakistan,Beverages,Offline,M,4/1/2012,558912551,5/3/2012,3499,47.45,31.79,166027.55,111233.21,54794.34
"Central America and the Caribbean",Dominica,Household,Offline,M,3/11/2016,512928330,4/19/2016,5746,668.27,502.54,3839879.42,2887594.84,952284.58
"Central America and the Caribbean",Panama,Meat,Offline,L,8/16/2010,496785724,10/5/2010,8790,421.89,364.69,3708413.10,3205625.10,502788.00
Europe,Albania,"Personal Care",Offline,L,11/13/2012,183971059,12/29/2012,9979,81.73,56.67,815583.67,565509.93,250073.74
"Sub-Saharan Africa",Madagascar,Fruits,Offline,M,10/23/2014,218283164,12/6/2014,3694,9.33,6.92,34465.02,25562.48,8902.54
Europe,Kosovo,Household,Online,H,12/19/2016,863833367,1/13/2017,6345,668.27,502.54,4240173.15,3188616.30,1051556.85
"Central America and the Caribbean",Nicaragua,"Baby Food",Offline,L,2/22/2017,655045497,3/3/2017,1374,255.28,159.42,350754.72,219043.08,131711.64
"Australia and Oceania",Tonga,Cosmetics,Online,H,3/17/2014,446655881,4/15/2014,4256,437.20,263.33,1860723.20,1120732.48,739990.72
Europe,Croatia,Fruits,Offline,L,11/13/2011,263713347,11/16/2011,7495,9.33,6.92,69928.35,51865.40,18062.95
Europe,Germany,Beverages,Online,C,11/27/2014,651579225,12/16/2014,5627,47.45,31.79,267001.15,178882.33,88118.82
Europe,Albania,Cosmetics,Online,H,3/29/2010,425927340,5/15/2010,220,437.20,263.33,96184.00,57932.60,38251.40
Asia,Laos,Household,Online,H,2/20/2016,722744023,3/13/2016,4872,668.27,502.54,3255811.44,2448374.88,807436.56
"Middle East and North Africa",Iran,"Baby Food",Offline,M,4/15/2010,948328101,5/4/2010,214,255.28,159.42,54629.92,34115.88,20514.04
"Sub-Saharan Africa",Uganda,Household,Offline,C,11/13/2016,129290902,12/9/2016,8906,668.27,502.54,5951612.62,4475621.24,1475991.38
"Australia and Oceania","New Zealand",Vegetables,Offline,C,12/1/2011,962556254,12/19/2011,641,154.06,90.93,98752.46,58286.13,40466.33
"Australia and Oceania","East Timor",Cosmetics,Offline,H,5/20/2010,365360486,6/22/2010,7142,437.20,263.33,3122482.40,1880702.86,1241779.54
