Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Thailand,Beverages,Online,C,12/16/2013,319913995,1/21/2014,8515,47.45,31.79,404036.75,270691.85,133344.90
Europe,Slovenia,Cosmetics,Offline,L,3/16/2010,162542140,4/21/2010,8686,437.20,263.33,3797519.20,2287284.38,1510234.82
"Sub-Saharan Africa",Mali,Household,Offline,L,7/2/2011,694631040,7/8/2011,5616,668.27,502.54,3753004.32,2822264.64,930739.68
Europe,Macedonia,Cereal,Online,H,3/14/2010,591229522,4/27/2010,6809,205.70,117.11,1400611.30,797401.99,603209.31
"Central America and the Caribbean",Cuba,Household,Online,L,11/14/2014,847698915,11/19/2014,1801,668.27,502.54,1203554.27,905074.54,298479.73
"Australia and Oceania",Fiji,Clothes,Online,M,3/18/2016,729713046,4/27/2016,7161,109.28,35.84,782554.08,256650.24,525903.84
Asia,Bangladesh,Meat,Offline,L,7/25/2013,923258244,8/1/2013,1486,421.89,364.69,626928.54,541929.34,84999.20
"Sub-Saharan Africa",Comoros,Cereal,Offline,M,2/12/2011,384633338,2/19/2011,407,205.70,117.11,83719.90,47663.77,36056.13
"Sub-Saharan Africa","Sierra Leone","Personal Care",Offline,L,2/15/2014,390449655,2/17/2014,1584,81.73,56.67,129460.32,89765.28,39695.04
"Sub-Saharan Africa",Botswana,"Baby Food",Online,C,7/18/2017,487631022,8/29/2017,9711,255.28,159.42,2479024.08,1548127.62,930896.46
"Middle East and North Africa",Pakistan,Cereal,Online,C,5/29/2017,743413770,7/8/2017,1510,205.70,117.11,310607.00,176836.10,133770.90
Asia,Bangladesh,Beverages,Offline,H,8/1/2014,395346724,9/19/2014,736,47.45,31.79,34923.20,23397.44,11525.76
Europe,Iceland,Beverages,Online,M,1/6/2011,101291215,2/8/2011,3176,47.45,31.79,150701.20,100965.04,49736.16
Asia,Tajikistan,Cereal,Offline,C,7/1/2013,589421069,8/18/2013,1647,205.70,117.11,338787.90,192880.17,145907.73
"Sub-Saharan Africa","South Sudan",Clothes,Offline,H,9/29/2014,408222615,10/8/2014,998,109.28,35.84,109061.44,35768.32,73293.12
"Sub-Saharan Africa",Chad,Household,Offline,C,4/24/2012,876494681,5/17/2012,3109,668.27,502.54,2077651.43,1562396.86,515254.57
Europe,"Vatican City","Baby Food",Online,M,5/28/2012,233348596,6/3/2012,1890,255.28,159.42,482479.20,301303.80,181175.40
"Sub-Saharan Africa","Burkina Faso",Fruits,Online,C,12/7/2010,388208186,12/24/2010,8284,9.33,6.92,77289.72,57325.28,19964.44
Europe,Iceland,Clothes,Offline,M,6/8/2012,170809781,7/4/2012,5265,109.28,35.84,575359.20,188697.60,386661.60
"Middle East and North Africa",Pakistan,"Personal Care",Offline,H,3/2/2011,281202208,4/11/2011,2837,81.73,56.67,231868.01,160772.79,71095.22
"Sub-Saharan Africa","Democratic Republic of the Congo",Beverages,Offline,M,1/4/2010,139746797,2/3/2010,3037,47.45,31.79,144105.65,96546.23,47559.42
"Sub-Saharan Africa","The Gambia",Snacks,Online,M,9/16/2016,137117373,9/24/2016,4933,152.58,97.44,752677.14,480671.52,272005.62
Asia,Taiwan,Cosmetics,Offline,L,5/7/2017,284300267,6/22/2017,9622,437.20,263.33,4206738.40,2533761.26,1672977.14
"Australia and Oceania",Palau,Beverages,Online,H,6/9/2010,662594306,6/14/2010,5234,47.45,31.79,248353.30,166388.86,81964.44
Europe,Greece,Beverages,Online,L,9/11/2010,973610818,9/22/2010,1932,47.45,31.79,91673.40,61418.28,30255.12
"Sub-Saharan Africa",Ghana,Snacks,Offline,L,12/23/2014,989273631,1/19/2015,6906,152.58,97.44,1053717.48,672920.64,380796.84
Europe,Switzerland,Vegetables,Online,H,8/16/2013,101819074,9/13/2013,9381,154.06,90.93,1445236.86,853014.33,592222.53
Europe,Denmark,"Baby Food",Online,C,12/26/2016,473795974,1/24/2017,5612,255.28,159.42,1432631.36,894665.04,537966.32
"Sub-Saharan Africa","Seychelles ",Fruits,Offline,L,9/30/2013,288065659,10/8/2013,3885,9.33,6.92,36247.05,26884.20,9362.85
Asia,Philippines,"Personal Care",Online,L,8/4/2012,497801959,9/6/2012,9517,81.73,56.67,777824.41,539328.39,238496.02
"Australia and Oceania",Palau,Vegetables,Online,L,9/14/2015,776491200,10/14/2015,9856,154.06,90.93,1518415.36,896206.08,622209.28
"Sub-Saharan Africa",Eritrea,Snacks,Offline,M,12/16/2014,867932212,1/3/2015,9284,152.58,97.44,1416552.72,904632.96,511919.76
"Central America and the Caribbean",Honduras,Cereal,Offline,M,11/19/2010,136236321,12/19/2010,4210,205.70,117.11,865997.00,493033.10,372963.90
