Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Sao Tome and Principe",Cosmetics,Online,C,10/28/2012,189204156,12/14/2012,8569,437.20,263.33,3746366.80,2256474.77,1489892.03
Europe,Switzerland,Vegetables,Offline,L,10/22/2012,500289332,11/10/2012,5586,154.06,90.93,860579.16,507934.98,352644.18
"Sub-Saharan Africa",Guinea,Household,Offline,H,6/13/2011,178960263,7/15/2011,7174,668.27,502.54,4794168.98,3605221.96,1188947.02
"Australia and Oceania",Tonga,Beverages,Offline,M,3/31/2016,600265777,5/1/2016,837,47.45,31.79,39715.65,26608.23,13107.42
Europe,Lithuania,Cosmetics,Online,C,1/20/2013,959567201,2/15/2013,6113,437.20,263.33,2672603.60,1609736.29,1062867.31
"Sub-Saharan Africa",Botswana,Cereal,Offline,C,4/18/2015,522538363,5/1/2015,9569,205.70,117.11,1968343.30,1120625.59,847717.71
Europe,Bulgaria,Meat,Online,C,9/22/2014,875165593,9/26/2014,9802,421.89,364.69,4135365.78,3574691.38,560674.40
"Middle East and North Africa",Syria,Snacks,Online,M,7/16/2015,973747718,9/3/2015,2443,152.58,97.44,372752.94,238045.92,134707.02
Europe,Armenia,Beverages,Offline,C,6/2/2015,294896066,6/9/2015,5154,47.45,31.79,244557.30,163845.66,80711.64
"Central America and the Caribbean",Panama,Beverages,Online,M,11/23/2016,185534465,12/24/2016,2626,47.45,31.79,124603.70,83480.54,41123.16
Europe,Ireland,Household,Online,H,12/29/2015,712899243,2/1/2016,1583,668.27,502.54,1057871.41,795520.82,262350.59
Asia,Bhutan,"Baby Food",Online,M,8/4/2013,214539229,8/21/2013,5780,255.28,159.42,1475518.40,921447.60,554070.80
"Sub-Saharan Africa",Tanzania,"Personal Care",Online,C,8/18/2011,248315751,10/5/2011,1004,81.73,56.67,82056.92,56896.68,25160.24
"Sub-Saharan Africa",Malawi,Fruits,Offline,C,11/24/2016,642402637,12/22/2016,71,9.33,6.92,662.43,491.32,171.11
Europe,Ireland,"Office Supplies",Offline,C,7/17/2014,845286214,8/12/2014,7830,651.21,524.96,5098974.30,4110436.80,988537.50
"Sub-Saharan Africa",Burundi,Household,Online,C,4/7/2017,375765311,5/23/2017,6161,668.27,502.54,4117211.47,3096148.94,1021062.53
"Central America and the Caribbean","Saint Kitts and Nevis ","Office Supplies",Offline,C,2/15/2016,172951257,2/20/2016,8975,651.21,524.96,5844609.75,4711516.00,1133093.75
"Central America and the Caribbean",Dominica,Cereal,Offline,C,8/7/2014,346267879,8/20/2014,7215,205.70,117.11,1484125.50,844948.65,639176.85
"Sub-Saharan Africa","Cote d'Ivoire",Snacks,Offline,H,3/27/2017,625451505,5/5/2017,3854,152.58,97.44,588043.32,375533.76,212509.56
"Sub-Saharan Africa","Burkina Faso",Cereal,Offline,M,9/15/2010,810550963,10/25/2010,8897,205.70,117.11,1830112.90,1041927.67,788185.23
"Australia and Oceania",Fiji,"Personal Care",Online,C,1/18/2013,321927583,2/26/2013,4381,81.73,56.67,358059.13,248271.27,109787.86
Europe,Italy,Clothes,Offline,C,11/9/2016,450255191,12/24/2016,9371,109.28,35.84,1024062.88,335856.64,688206.24
"Sub-Saharan Africa",Mauritania,Vegetables,Offline,H,10/15/2015,306520116,11/15/2015,4969,154.06,90.93,765524.14,451831.17,313692.97
Europe,Kosovo,Vegetables,Offline,H,12/4/2015,872021186,12/13/2015,9302,154.06,90.93,1433066.12,845830.86,587235.26
"Middle East and North Africa",Iran,"Office Supplies",Offline,H,11/2/2016,948369729,11/6/2016,2533,651.21,524.96,1649514.93,1329723.68,319791.25
"Central America and the Caribbean",Haiti,Meat,Offline,H,5/23/2015,307489573,6/22/2015,1853,421.89,364.69,781762.17,675770.57,105991.60
Asia,"South Korea","Baby Food",Offline,C,1/23/2017,141617047,2/2/2017,6486,255.28,159.42,1655746.08,1033998.12,621747.96
"Middle East and North Africa","Saudi Arabia",Clothes,Offline,H,1/22/2017,813300979,2/3/2017,2688,109.28,35.84,293744.64,96337.92,197406.72
"Sub-Saharan Africa",Guinea,Cereal,Online,L,8/22/2011,505402696,9/2/2011,8744,205.70,117.11,1798640.80,1024009.84,774630.96
"Sub-Saharan Africa",Botswana,"Office Supplies",Offline,L,1/21/2017,171096026,2/16/2017,9971,651.21,524.96,6493214.91,5234376.16,1258838.75
"Sub-Saharan Africa",Senegal,Cosmetics,Offline,C,10/12/2012,383867299,11/15/2012,3719,437.20,263.33,1625946.80,979324.27,646622.53
"Central America and the Caribbean",Haiti,"Personal Care",Online,M,5/28/2013,887515342,6/1/2013,4367,81.73,56.67,356914.91,247477.89,109437.02
Asia,Thailand,Household,Offline,H,11/18/2011,146151483,12/5/2011,8326,668.27,502.54,5564016.02,4184148.04,1379867.98
"Australia and Oceania","Samoa ",Snacks,Offline,M,8/1/2013,294199550,9/12/2013,9039,152.58,97.44,1379170.62,880760.16,498410.46
"Central America and the Caribbean",Jamaica,Beverages,Offline,C,5/16/2017,386395871,5/26/2017,1980,47.45,31.79,93951.00,62944.20,31006.80
"Australia and Oceania",Fiji,Beverages,Online,H,10/28/2011,447789275,12/12/2011,9652,47.45,31.79,457987.40,306837.08,151150.32
"Central America and the Caribbean","Saint Vincent and the Grenadines","Personal Care",Offline,C,11/10/2016,123741090,12/9/2016,6593,81.73,56.67,538845.89,373625.31,165220.58
"Sub-Saharan Africa",Zimbabwe,"Baby Food",Offline,L,10/28/2011,929925143,12/1/2011,4370,255.28,159.42,1115573.60,696665.40,418908.20
"Sub-Saharan Africa","The Gambia",Meat,Online,L,12/26/2014,402327764,2/11/2015,6581,421.89,364.69,2776458.09,2400024.89,376433.20
"Central America and the Caribbean",Grenada,Cereal,Online,H,8/9/2011,647247779,9/20/2011,3856,205.70,117.11,793179.20,451576.16,341603.04
"Sub-Saharan Africa",Gabon,"Baby Food",Online,H,9/19/2010,691296517,9/23/2010,8856,255.28,159.42,2260759.68,1411823.52,848936.16
"Sub-Saharan Africa",Zambia,"Baby Food",Offline,H,1/27/2011,531397807,2/7/2011,1275,255.28,159.42,325482.00,203260.50,122221.50
"Sub-Saharan Africa","Burkina Faso",Fruits,Online,C,6/25/2012,684787976,6/26/2012,2835,9.33,6.92,26450.55,19618.20,6832.35
Asia,China,Fruits,Online,M,1/14/2012,839015853,1/15/2012,2291,9.33,6.92,21375.03,15853.72,5521.31
"Sub-Saharan Africa",Niger,Cereal,Offline,M,6/18/2015,301942765,6/20/2015,429,205.70,117.11,88245.30,50240.19,38005.11
Europe,Greece,Cereal,Offline,H,8/15/2010,251742541,9/16/2010,5067,205.70,117.11,1042281.90,593396.37,448885.53
"Sub-Saharan Africa",Guinea-Bissau,Fruits,Online,H,9/22/2016,586901509,10/24/2016,6054,9.33,6.92,56483.82,41893.68,14590.14
"Central America and the Caribbean",Guatemala,"Personal Care",Offline,H,5/31/2012,376218497,7/4/2012,269,81.73,56.67,21985.37,15244.23,6741.14
Europe,Belgium,Cereal,Offline,C,3/29/2015,108804833,4/28/2015,6623,205.70,117.11,1362351.10,775619.53,586731.57
"Sub-Saharan Africa","Burkina Faso","Personal Care",Offline,L,4/30/2017,344084346,5/2/2017,1059,81.73,56.67,86552.07,60013.53,26538.54
Europe,Portugal,Clothes,Online,H,11/11/2011,361793363,12/28/2011,1551,109.28,35.84,169493.28,55587.84,113905.44
"Sub-Saharan Africa","The Gambia",Meat,Online,M,1/9/2012,411980712,2/23/2012,3103,421.89,364.69,1309124.67,1131633.07,177491.60
"Central America and the Caribbean",Barbados,Cosmetics,Offline,C,11/29/2016,365007722,1/13/2017,2751,437.20,263.33,1202737.20,724420.83,478316.37
"Middle East and North Africa",Yemen,"Personal Care",Offline,M,5/5/2015,161548221,6/5/2015,4563,81.73,56.67,372933.99,258585.21,114348.78
"Middle East and North Africa",Afghanistan,"Baby Food",Offline,H,4/27/2012,262588536,4/28/2012,4638,255.28,159.42,1183988.64,739389.96,444598.68
"Sub-Saharan Africa","South Sudan","Baby Food",Online,H,2/25/2010,299427497,4/10/2010,6105,255.28,159.42,1558484.40,973259.10,585225.30
Asia,China,Household,Offline,H,3/13/2012,423676431,3/18/2012,4126,668.27,502.54,2757282.02,2073480.04,683801.98
Europe,"Vatican City","Office Supplies",Offline,C,7/9/2011,857259166,8/4/2011,892,651.21,524.96,580879.32,468264.32,112615.00
"Middle East and North Africa","Saudi Arabia",Fruits,Online,C,5/26/2017,542412030,6/2/2017,628,9.33,6.92,5859.24,4345.76,1513.48
Europe,Ireland,"Office Supplies",Online,M,9/2/2013,291683852,10/9/2013,4589,651.21,524.96,2988402.69,2409041.44,579361.25
Asia,Myanmar,Household,Online,C,7/13/2015,537935960,8/1/2015,6059,668.27,502.54,4049047.93,3044889.86,1004158.07
"Sub-Saharan Africa","South Africa",Cosmetics,Offline,L,9/24/2012,884342181,11/9/2012,5358,437.20,263.33,2342517.60,1410922.14,931595.46
Asia,Turkmenistan,Household,Online,M,3/28/2011,554388844,4/16/2011,4834,668.27,502.54,3230417.18,2429278.36,801138.82
"Sub-Saharan Africa",Benin,Beverages,Offline,H,4/17/2014,641874778,5/21/2014,3865,47.45,31.79,183394.25,122868.35,60525.90
"Middle East and North Africa",Egypt,Meat,Online,C,1/21/2011,960911309,3/7/2011,3865,421.89,364.69,1630604.85,1409526.85,221078.00
"Sub-Saharan Africa",Chad,Fruits,Online,H,9/9/2010,495922267,10/26/2010,3274,9.33,6.92,30546.42,22656.08,7890.34
"Middle East and North Africa",Syria,"Office Supplies",Online,H,11/5/2015,551643979,12/22/2015,2567,651.21,524.96,1671656.07,1347572.32,324083.75
"Middle East and North Africa",Afghanistan,Clothes,Online,L,4/22/2011,703125274,6/2/2011,9248,109.28,35.84,1010621.44,331448.32,679173.12
"Sub-Saharan Africa",Angola,Vegetables,Offline,L,3/17/2013,145727479,4/24/2013,2854,154.06,90.93,439687.24,259514.22,180173.02
Europe,"Moldova ",Household,Offline,H,4/4/2012,845124423,5/11/2012,9952,668.27,502.54,6650623.04,5001278.08,1649344.96
"Australia and Oceania","Samoa ",Snacks,Online,L,5/14/2015,787302434,6/30/2015,9141,152.58,97.44,1394733.78,890699.04,504034.74
"Middle East and North Africa",Pakistan,Cereal,Offline,L,7/29/2011,728560340,8/14/2011,6050,205.70,117.11,1244485.00,708515.50,535969.50
"Australia and Oceania",Tonga,Vegetables,Online,L,9/15/2013,145509469,9/23/2013,8340,154.06,90.93,1284860.40,758356.20,526504.20
Europe,Poland,Clothes,Offline,C,9/23/2016,385073649,10/17/2016,705,109.28,35.84,77042.40,25267.20,51775.20
"Sub-Saharan Africa","Equatorial Guinea",Cereal,Offline,H,8/30/2016,614489209,9/26/2016,9867,205.70,117.11,2029641.90,1155524.37,874117.53
Europe,"Bosnia and Herzegovina",Fruits,Online,H,5/22/2014,971304976,6/9/2014,9582,9.33,6.92,89400.06,66307.44,23092.62
"North America",Greenland,Snacks,Online,H,11/4/2011,313382279,11/17/2011,5635,152.58,97.44,859788.30,549074.40,310713.90
"Middle East and North Africa",Jordan,Clothes,Online,H,10/26/2015,268894946,11/12/2015,845,109.28,35.84,92341.60,30284.80,62056.80
"Australia and Oceania",Fiji,Vegetables,Offline,C,6/16/2011,286329305,8/1/2011,59,154.06,90.93,9089.54,5364.87,3724.67
"Sub-Saharan Africa",Madagascar,Vegetables,Online,M,6/19/2011,784484183,6/22/2011,5158,154.06,90.93,794641.48,469016.94,325624.54
"Sub-Saharan Africa","Cote d'Ivoire","Baby Food",Online,M,6/22/2014,902470910,7/2/2014,52,255.28,159.42,13274.56,8289.84,4984.72
Asia,Japan,Snacks,Offline,H,5/21/2016,749713313,6/13/2016,5684,152.58,97.44,867264.72,553848.96,313415.76
"Australia and Oceania",Palau,Beverages,Offline,M,3/6/2014,955947721,3/16/2014,5029,47.45,31.79,238626.05,159871.91,78754.14
Asia,Singapore,Household,Online,M,3/29/2017,421222960,4/30/2017,8089,668.27,502.54,5405636.03,4065046.06,1340589.97
"Australia and Oceania","New Zealand","Baby Food",Online,H,4/27/2013,365900361,5/5/2013,6903,255.28,159.42,1762197.84,1100476.26,661721.58
Europe,Luxembourg,Cosmetics,Offline,C,2/26/2010,280653750,4/17/2010,536,437.20,263.33,234339.20,141144.88,93194.32
"Middle East and North Africa",Syria,"Baby Food",Offline,H,7/18/2016,176469457,8/17/2016,89,255.28,159.42,22719.92,14188.38,8531.54
"Central America and the Caribbean",Panama,"Office Supplies",Online,H,11/11/2015,134646308,11/20/2015,3690,651.21,524.96,2402964.90,1937102.40,465862.50
"Central America and the Caribbean","Saint Kitts and Nevis ",Cosmetics,Online,M,4/1/2015,756795632,4/14/2015,1500,437.20,263.33,655800.00,394995.00,260805.00
"Sub-Saharan Africa",Chad,Cereal,Offline,M,7/22/2011,914841258,7/27/2011,713,205.70,117.11,146664.10,83499.43,63164.67
"Middle East and North Africa",Iraq,Clothes,Offline,H,4/12/2010,901019513,4/22/2010,551,109.28,35.84,60213.28,19747.84,40465.44
"Sub-Saharan Africa",Madagascar,Clothes,Offline,L,3/10/2014,177879226,4/24/2014,7271,109.28,35.84,794574.88,260592.64,533982.24
"Middle East and North Africa",Iran,"Personal Care",Offline,M,12/20/2011,528281724,1/24/2012,9157,81.73,56.67,748401.61,518927.19,229474.42
Europe,Denmark,Clothes,Offline,L,4/22/2012,205400836,6/8/2012,1527,109.28,35.84,166870.56,54727.68,112142.88
"Middle East and North Africa",Iran,"Office Supplies",Offline,H,5/21/2017,682722890,6/1/2017,1730,651.21,524.96,1126593.30,908180.80,218412.50
"Australia and Oceania",Tuvalu,"Baby Food",Offline,C,7/5/2011,804046714,8/19/2011,4145,255.28,159.42,1058135.60,660795.90,397339.70
"Australia and Oceania","Samoa ","Personal Care",Offline,H,5/7/2010,833483636,6/5/2010,5185,81.73,56.67,423770.05,293833.95,129936.10
"Sub-Saharan Africa","Central African Republic",Vegetables,Online,L,9/14/2011,205457484,10/17/2011,8290,154.06,90.93,1277157.40,753809.70,523347.70
"Central America and the Caribbean",Nicaragua,Fruits,Offline,M,6/8/2014,674704587,7/17/2014,8936,9.33,6.92,83372.88,61837.12,21535.76
"Central America and the Caribbean",Nicaragua,Vegetables,Offline,C,9/9/2014,466273772,9/27/2014,9626,154.06,90.93,1482981.56,875292.18,607689.38
