Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean","The Bahamas",Snacks,Offline,L,9/15/2012,778035295,9/22/2012,6788,152.58,97.44,1035713.04,661422.72,374290.32
"Central America and the Caribbean","Saint Lucia",Meat,Offline,M,9/15/2013,444827258,10/19/2013,3126,421.89,364.69,1318828.14,1140020.94,178807.20
"North America",Mexico,Cereal,Offline,H,1/14/2010,665728414,1/17/2010,2686,205.70,117.11,552510.20,314557.46,237952.74
"Sub-Saharan Africa",Mali,Clothes,Offline,L,8/14/2010,509537589,9/29/2010,2351,109.28,35.84,256917.28,84259.84,172657.44
"Sub-Saharan Africa","Seychelles ",Vegetables,Online,L,4/18/2010,465366113,4/22/2010,1029,154.06,90.93,158527.74,93566.97,64960.77
"North America","United States of America",Clothes,Offline,C,5/1/2016,192637813,5/13/2016,4664,109.28,35.84,509681.92,167157.76,342524.16
"Central America and the Caribbean",Belize,Household,Offline,H,5/5/2014,771089017,5/17/2014,1230,668.27,502.54,821972.10,618124.20,203847.90
Asia,Japan,Snacks,Online,L,7/4/2017,650768554,8/13/2017,5731,152.58,97.44,874435.98,558428.64,316007.34
"Australia and Oceania","New Zealand",Beverages,Offline,C,5/9/2017,602037751,6/18/2017,5204,47.45,31.79,246929.80,165435.16,81494.64
"Sub-Saharan Africa","Republic of the Congo",Meat,Offline,H,4/6/2010,565570437,5/25/2010,3716,421.89,364.69,1567743.24,1355188.04,212555.20
"Central America and the Caribbean","Dominican Republic",Beverages,Offline,C,5/26/2016,102352941,6/8/2016,7364,47.45,31.79,349421.80,234101.56,115320.24
"Middle East and North Africa","Tunisia ",Household,Offline,H,5/5/2015,643684089,5/25/2015,9281,668.27,502.54,6202213.87,4664073.74,1538140.13
"Middle East and North Africa",Turkey,Beverages,Online,L,6/13/2010,541175210,7/3/2010,4626,47.45,31.79,219503.70,147060.54,72443.16
"Central America and the Caribbean",Barbados,Cereal,Offline,L,7/4/2017,916750133,7/4/2017,5591,205.70,117.11,1150068.70,654762.01,495306.69
Asia,Brunei,Cosmetics,Offline,L,7/3/2015,712645184,7/16/2015,6402,437.20,263.33,2798954.40,1685838.66,1113115.74
"Sub-Saharan Africa",Nigeria,Vegetables,Offline,C,12/28/2010,741409194,2/13/2011,8311,154.06,90.93,1280392.66,755719.23,524673.43
"Middle East and North Africa",Azerbaijan,"Office Supplies",Online,L,8/5/2011,535903489,8/9/2011,4606,651.21,524.96,2999473.26,2417965.76,581507.50
Europe,Slovenia,Household,Offline,L,8/20/2014,599301898,9/16/2014,5604,668.27,502.54,3744985.08,2816234.16,928750.92
"Middle East and North Africa",Syria,Meat,Offline,H,12/8/2010,155090749,12/28/2010,3654,421.89,364.69,1541586.06,1332577.26,209008.80
"Middle East and North Africa",Morocco,Cereal,Offline,M,4/25/2011,297068870,5/20/2011,8135,205.70,117.11,1673369.50,952689.85,720679.65
Asia,Malaysia,Clothes,Offline,M,7/2/2012,839347589,8/20/2012,458,109.28,35.84,50050.24,16414.72,33635.52
"Sub-Saharan Africa",Zambia,"Office Supplies",Offline,M,1/31/2016,766350734,3/7/2016,9067,651.21,524.96,5904521.07,4759812.32,1144708.75
"Sub-Saharan Africa","Cape Verde",Vegetables,Offline,L,2/21/2017,482814633,4/4/2017,4434,154.06,90.93,683102.04,403183.62,279918.42
"Sub-Saharan Africa",Guinea-Bissau,Cosmetics,Online,M,8/9/2015,463788115,8/24/2015,4065,437.20,263.33,1777218.00,1070436.45,706781.55
Europe,Lithuania,Cereal,Offline,M,6/19/2012,804632508,7/1/2012,7495,205.70,117.11,1541721.50,877739.45,663982.05
"Middle East and North Africa",Pakistan,"Personal Care",Online,M,7/28/2013,771021640,8/30/2013,1292,81.73,56.67,105595.16,73217.64,32377.52
"Sub-Saharan Africa",Ghana,Clothes,Offline,H,9/8/2010,148941838,10/15/2010,4055,109.28,35.84,443130.40,145331.20,297799.20
"Australia and Oceania",Kiribati,Snacks,Offline,H,7/30/2015,594691932,8/22/2015,1413,152.58,97.44,215595.54,137682.72,77912.82
"Central America and the Caribbean",Barbados,Household,Offline,C,10/10/2010,684883248,10/13/2010,1028,668.27,502.54,686981.56,516611.12,170370.44
