Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Liberia,Fruits,Online,L,10/20/2012,872773492,11/9/2012,1926,9.33,6.92,17969.58,13327.92,4641.66
"Middle East and North Africa","Tunisia ",Clothes,Offline,C,2/22/2014,698702418,3/17/2014,427,109.28,35.84,46662.56,15303.68,31358.88
Asia,Laos,Snacks,Online,M,4/1/2012,567217099,4/5/2012,999,152.58,97.44,152427.42,97342.56,55084.86
"Central America and the Caribbean",Dominica,Beverages,Offline,M,8/17/2014,953366363,8/26/2014,1147,47.45,31.79,54425.15,36463.13,17962.02
Asia,Kyrgyzstan,"Office Supplies",Offline,M,9/9/2014,152511537,10/27/2014,408,651.21,524.96,265693.68,214183.68,51510.00
Asia,Turkmenistan,Household,Online,L,9/18/2010,130326449,10/4/2010,5347,668.27,502.54,3573239.69,2687081.38,886158.31
Europe,"Czech Republic",Snacks,Offline,L,3/9/2017,672797429,4/4/2017,4565,152.58,97.44,696527.70,444813.60,251714.10
"Central America and the Caribbean",Barbados,"Baby Food",Online,C,7/29/2015,736223304,8/24/2015,3691,255.28,159.42,942238.48,588419.22,353819.26
"Sub-Saharan Africa",Angola,Vegetables,Offline,C,2/19/2011,697215402,3/19/2011,386,154.06,90.93,59467.16,35098.98,24368.18
"Sub-Saharan Africa",Mauritania,Clothes,Offline,C,12/21/2013,102697551,1/22/2014,9342,109.28,35.84,1020893.76,334817.28,686076.48
Asia,Taiwan,Cereal,Offline,L,7/15/2012,819906079,7/18/2012,7284,205.70,117.11,1498318.80,853029.24,645289.56
Asia,"North Korea",Vegetables,Online,L,4/14/2015,286389815,5/27/2015,7965,154.06,90.93,1227087.90,724257.45,502830.45
"Australia and Oceania",Tuvalu,Cosmetics,Offline,M,7/29/2016,960010087,8/15/2016,7173,437.20,263.33,3136035.60,1888866.09,1247169.51
"Sub-Saharan Africa","Central African Republic",Cosmetics,Online,C,8/20/2015,868940722,9/17/2015,7724,437.20,263.33,3376932.80,2033960.92,1342971.88
"Sub-Saharan Africa",Niger,"Baby Food",Online,C,9/28/2012,361668050,11/11/2012,4468,255.28,159.42,1140591.04,712288.56,428302.48
Europe,Netherlands,Cosmetics,Offline,L,1/15/2013,756990897,2/3/2013,9283,437.20,263.33,4058527.60,2444492.39,1614035.21
Europe,Poland,Cereal,Online,H,2/26/2015,294020593,3/21/2015,6082,205.70,117.11,1251067.40,712263.02,538804.38
"Middle East and North Africa",Lebanon,Cosmetics,Offline,M,12/28/2014,882180964,1/9/2015,5806,437.20,263.33,2538383.20,1528893.98,1009489.22
"Sub-Saharan Africa",Togo,Household,Offline,C,2/3/2017,451208341,2/8/2017,1430,668.27,502.54,955626.10,718632.20,236993.90
"Middle East and North Africa",Algeria,Clothes,Online,L,9/17/2015,601151549,9/29/2015,2957,109.28,35.84,323140.96,105978.88,217162.08
Europe,Romania,Meat,Offline,C,9/26/2013,752371919,9/30/2013,2425,421.89,364.69,1023083.25,884373.25,138710.00
"Sub-Saharan Africa","Democratic Republic of the Congo","Baby Food",Online,C,5/1/2011,395543277,6/12/2011,8900,255.28,159.42,2271992.00,1418838.00,853154.00
"Sub-Saharan Africa",Chad,Fruits,Online,M,4/20/2017,441651952,6/6/2017,3482,9.33,6.92,32487.06,24095.44,8391.62
"Central America and the Caribbean",Dominica,Cosmetics,Online,H,1/5/2015,971996772,2/5/2015,4300,437.20,263.33,1879960.00,1132319.00,747641.00
Europe,Malta,"Office Supplies",Offline,L,8/11/2011,788189065,8/30/2011,1514,651.21,524.96,985931.94,794789.44,191142.50
"Sub-Saharan Africa",Botswana,Beverages,Offline,C,7/9/2011,562152659,8/3/2011,2319,47.45,31.79,110036.55,73721.01,36315.54
