Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean","Trinidad and Tobago","Office Supplies",Online,H,3/9/2014,778797471,3/28/2014,2333,651.21,524.96,1519272.93,1224731.68,294541.25
"Middle East and North Africa",Azerbaijan,"Personal Care",Online,C,12/9/2013,664217364,1/25/2014,5533,81.73,56.67,452212.09,313555.11,138656.98
"Sub-Saharan Africa",Gabon,Meat,Online,M,2/24/2010,702965199,3/30/2010,1879,421.89,364.69,792731.31,685252.51,107478.80
"Sub-Saharan Africa","Cote d'Ivoire","Personal Care",Online,L,6/1/2017,638839805,7/20/2017,5749,81.73,56.67,469865.77,325795.83,144069.94
Europe,Albania,Snacks,Online,L,7/16/2013,735952508,8/7/2013,3556,152.58,97.44,542574.48,346496.64,196077.84
"Australia and Oceania","Papua New Guinea",Meat,Offline,H,6/21/2011,428727138,7/13/2011,8742,421.89,364.69,3688162.38,3188119.98,500042.40
Europe,Andorra,Meat,Offline,C,1/25/2010,571900022,2/27/2010,6780,421.89,364.69,2860414.20,2472598.20,387816.00
Asia,"South Korea",Beverages,Offline,H,1/19/2013,290519988,2/12/2013,175,47.45,31.79,8303.75,5563.25,2740.50
Asia,"South Korea",Meat,Online,M,1/22/2010,129948365,2/22/2010,3464,421.89,364.69,1461426.96,1263286.16,198140.80
Europe,Macedonia,Cosmetics,Offline,L,9/19/2010,705858981,10/13/2010,8213,437.20,263.33,3590723.60,2162729.29,1427994.31
"Middle East and North Africa",Egypt,"Office Supplies",Offline,C,7/31/2010,454238164,9/11/2010,8022,651.21,524.96,5224006.62,4211229.12,1012777.50
"Sub-Saharan Africa",Djibouti,Cosmetics,Offline,C,1/20/2010,581384742,1/25/2010,3520,437.20,263.33,1538944.00,926921.60,612022.40
Europe,Luxembourg,Household,Online,L,8/8/2010,113910043,8/11/2010,7368,668.27,502.54,4923813.36,3702714.72,1221098.64
"Australia and Oceania",Australia,Household,Online,M,12/21/2010,848737895,1/1/2011,9259,668.27,502.54,6187511.93,4653017.86,1534494.07
"Sub-Saharan Africa",Rwanda,"Office Supplies",Offline,C,12/23/2010,603104627,1/10/2011,916,651.21,524.96,596508.36,480863.36,115645.00
"Middle East and North Africa",Bahrain,Vegetables,Offline,H,4/12/2015,864559066,4/12/2015,1095,154.06,90.93,168695.70,99568.35,69127.35
"Sub-Saharan Africa",Gabon,Meat,Online,C,6/17/2014,940962541,8/5/2014,581,421.89,364.69,245118.09,211884.89,33233.20
"Sub-Saharan Africa",Sudan,Vegetables,Online,L,7/11/2011,210488879,8/22/2011,7192,154.06,90.93,1107999.52,653968.56,454030.96
"Sub-Saharan Africa","Central African Republic",Household,Offline,L,7/19/2010,371624410,8/9/2010,776,668.27,502.54,518577.52,389971.04,128606.48
"Sub-Saharan Africa",Gabon,Clothes,Online,L,11/15/2012,493167960,12/2/2012,8214,109.28,35.84,897625.92,294389.76,603236.16
Europe,"San Marino",Fruits,Online,L,5/8/2013,164230859,6/1/2013,8416,9.33,6.92,78521.28,58238.72,20282.56
"Sub-Saharan Africa",Chad,Vegetables,Offline,M,8/31/2011,844236934,9/22/2011,7324,154.06,90.93,1128335.44,665971.32,462364.12
