Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Democratic Republic of the Congo",Meat,Online,C,3/31/2016,292525422,4/8/2016,3628,421.89,364.69,1530616.92,1323095.32,207521.60
Europe,Armenia,Meat,Offline,H,4/25/2012,930179202,4/29/2012,9551,421.89,364.69,4029471.39,3483154.19,546317.20
"Australia and Oceania",Fiji,Fruits,Offline,H,1/6/2010,775457799,1/24/2010,4050,9.33,6.92,37786.50,28026.00,9760.50
Europe,Estonia,Cosmetics,Online,H,8/23/2011,359660041,9/27/2011,253,437.20,263.33,110611.60,66622.49,43989.11
Asia,Kyrgyzstan,"Personal Care",Offline,M,12/25/2012,734397256,12/30/2012,3323,81.73,56.67,271588.79,188314.41,83274.38
Asia,"North Korea",Snacks,Offline,C,9/5/2014,321593272,9/22/2014,5451,152.58,97.44,831713.58,531145.44,300568.14
"Middle East and North Africa",Afghanistan,Snacks,Online,M,11/11/2010,763484418,12/3/2010,860,152.58,97.44,131218.80,83798.40,47420.40
"Central America and the Caribbean","Dominican Republic",Snacks,Online,C,8/30/2015,172619521,9/7/2015,807,152.58,97.44,123132.06,78634.08,44497.98
Europe,Sweden,Clothes,Offline,C,12/23/2013,781859910,1/22/2014,8577,109.28,35.84,937294.56,307399.68,629894.88
Europe,Latvia,"Personal Care",Offline,L,9/18/2010,394379413,10/17/2010,4487,81.73,56.67,366722.51,254278.29,112444.22
"Sub-Saharan Africa",Botswana,Cereal,Online,H,10/30/2011,933664357,11/6/2011,886,205.70,117.11,182250.20,103759.46,78490.74
Asia,Uzbekistan,Cereal,Offline,C,12/30/2012,793513572,1/8/2013,7154,205.70,117.11,1471577.80,837804.94,633772.86
Europe,Portugal,Fruits,Online,H,12/14/2010,688038384,1/25/2011,4703,9.33,6.92,43878.99,32544.76,11334.23
"Sub-Saharan Africa",Djibouti,Cosmetics,Offline,L,11/8/2014,501662623,12/25/2014,1973,437.20,263.33,862595.60,519550.09,343045.51
"Sub-Saharan Africa",Zimbabwe,Fruits,Online,H,3/16/2012,639122617,4/18/2012,9440,9.33,6.92,88075.20,65324.80,22750.40
Europe,Hungary,Fruits,Online,C,7/7/2010,675467193,8/23/2010,4608,9.33,6.92,42992.64,31887.36,11105.28
Europe,Estonia,Cosmetics,Offline,L,10/8/2010,706057679,11/24/2010,7012,437.20,263.33,3065646.40,1846469.96,1219176.44
Europe,Portugal,"Personal Care",Offline,M,4/1/2011,896567904,5/1/2011,3222,81.73,56.67,263334.06,182590.74,80743.32
Europe,Andorra,"Personal Care",Offline,L,4/15/2011,132984197,4/21/2011,1834,81.73,56.67,149892.82,103932.78,45960.04
"Sub-Saharan Africa","Central African Republic",Vegetables,Online,C,1/27/2015,971605384,2/23/2015,8479,154.06,90.93,1306274.74,770995.47,535279.27
"North America",Greenland,Snacks,Online,C,9/19/2012,189042794,9/21/2012,819,152.58,97.44,124963.02,79803.36,45159.66
"Australia and Oceania",Vanuatu,Fruits,Offline,L,4/30/2014,932220256,6/4/2014,3545,9.33,6.92,33074.85,24531.40,8543.45
"Middle East and North Africa",Bahrain,Fruits,Offline,C,12/5/2015,568374097,1/10/2016,3381,9.33,6.92,31544.73,23396.52,8148.21
"North America",Canada,Clothes,Online,M,10/26/2010,135053145,11/4/2010,4082,109.28,35.84,446080.96,146298.88,299782.08
Europe,Romania,Meat,Offline,M,2/2/2016,290118730,2/21/2016,1434,421.89,364.69,604990.26,522965.46,82024.80
"Sub-Saharan Africa","Equatorial Guinea",Fruits,Online,L,10/24/2015,861744678,11/13/2015,8255,9.33,6.92,77019.15,57124.60,19894.55
"Australia and Oceania",Tuvalu,"Office Supplies",Online,M,4/10/2010,398417317,5/8/2010,9393,651.21,524.96,6116815.53,4930949.28,1185866.25
Europe,Andorra,Household,Offline,L,3/8/2012,218935477,4/27/2012,6728,668.27,502.54,4496120.56,3381089.12,1115031.44
"North America",Greenland,Fruits,Offline,L,8/5/2012,362410485,8/7/2012,4171,9.33,6.92,38915.43,28863.32,10052.11
Asia,Myanmar,Snacks,Online,H,12/28/2014,938266170,2/9/2015,2665,152.58,97.44,406625.70,259677.60,146948.10
"Middle East and North Africa",Algeria,Vegetables,Offline,L,5/3/2016,776238858,6/14/2016,5183,154.06,90.93,798492.98,471290.19,327202.79
Europe,Estonia,Fruits,Offline,M,11/21/2010,576377379,11/28/2010,1730,9.33,6.92,16140.90,11971.60,4169.30
"Middle East and North Africa",Afghanistan,"Office Supplies",Online,H,9/5/2016,659043061,9/15/2016,4342,651.21,524.96,2827553.82,2279376.32,548177.50
Europe,Portugal,Cosmetics,Online,L,2/26/2011,514909732,3/10/2011,2087,437.20,263.33,912436.40,549569.71,362866.69
Asia,Kyrgyzstan,Fruits,Offline,M,9/10/2010,154963719,10/15/2010,6063,9.33,6.92,56567.79,41955.96,14611.83
Asia,Thailand,Clothes,Offline,H,10/19/2013,560503852,11/28/2013,4400,109.28,35.84,480832.00,157696.00,323136.00
"Sub-Saharan Africa",Chad,Fruits,Offline,C,6/25/2012,533141458,6/27/2012,7260,9.33,6.92,67735.80,50239.20,17496.60
"Middle East and North Africa",Turkey,"Personal Care",Offline,L,3/2/2011,744800364,4/6/2011,1834,81.73,56.67,149892.82,103932.78,45960.04
Asia,Thailand,"Office Supplies",Online,C,5/4/2015,587716901,5/18/2015,7346,651.21,524.96,4783788.66,3856356.16,927432.50
Asia,Japan,Vegetables,Online,M,8/17/2012,424439895,8/21/2012,52,154.06,90.93,8011.12,4728.36,3282.76
"Central America and the Caribbean",Jamaica,Snacks,Online,L,6/10/2014,237830674,7/14/2014,8236,152.58,97.44,1256648.88,802515.84,454133.04
"Sub-Saharan Africa",Swaziland,Fruits,Offline,L,4/25/2014,981063067,5/14/2014,7218,9.33,6.92,67343.94,49948.56,17395.38
"Sub-Saharan Africa",Ethiopia,"Baby Food",Online,C,6/5/2014,527623403,7/14/2014,4345,255.28,159.42,1109191.60,692679.90,416511.70
Europe,Slovakia,Vegetables,Online,L,3/29/2014,421310508,4/8/2014,3997,154.06,90.93,615777.82,363447.21,252330.61
Europe,Belgium,"Office Supplies",Offline,M,4/8/2014,926235711,4/23/2014,2585,651.21,524.96,1683377.85,1357021.60,326356.25
"Sub-Saharan Africa","The Gambia","Office Supplies",Offline,H,4/25/2012,576822841,5/17/2012,3552,651.21,524.96,2313097.92,1864657.92,448440.00
Europe,Denmark,Fruits,Online,L,10/27/2014,227808225,11/11/2014,2371,9.33,6.92,22121.43,16407.32,5714.11
"Sub-Saharan Africa","South Sudan",Beverages,Online,M,5/8/2010,804240691,5/21/2010,1547,47.45,31.79,73405.15,49179.13,24226.02
"Middle East and North Africa",Afghanistan,Fruits,Online,L,4/5/2011,151481568,4/7/2011,5617,9.33,6.92,52406.61,38869.64,13536.97
Europe,Albania,Fruits,Online,C,1/14/2012,685204684,1/16/2012,6148,9.33,6.92,57360.84,42544.16,14816.68
Europe,Austria,Vegetables,Online,H,10/22/2015,841396367,10/23/2015,6738,154.06,90.93,1038056.28,612686.34,425369.94
"Central America and the Caribbean",Honduras,Fruits,Offline,L,5/25/2015,926355445,6/17/2015,8017,9.33,6.92,74798.61,55477.64,19320.97
"Central America and the Caribbean",Barbados,Household,Offline,C,4/11/2012,866693246,4/14/2012,2646,668.27,502.54,1768242.42,1329720.84,438521.58
"Sub-Saharan Africa",Nigeria,Beverages,Online,H,10/6/2012,659333598,10/24/2012,318,47.45,31.79,15089.10,10109.22,4979.88
Asia,China,"Office Supplies",Online,M,9/3/2016,821512830,9/10/2016,2757,651.21,524.96,1795385.97,1447314.72,348071.25
Asia,"Sri Lanka",Household,Online,H,7/10/2013,140779769,8/26/2013,8717,668.27,502.54,5825309.59,4380641.18,1444668.41
"Australia and Oceania","Papua New Guinea",Household,Online,L,8/10/2016,624995744,9/5/2016,8984,668.27,502.54,6003737.68,4514819.36,1488918.32
"Sub-Saharan Africa","Seychelles ",Clothes,Online,L,10/16/2013,752334582,11/11/2013,1376,109.28,35.84,150369.28,49315.84,101053.44
"Australia and Oceania","Marshall Islands",Beverages,Offline,L,9/19/2016,421282613,10/27/2016,5742,47.45,31.79,272457.90,182538.18,89919.72
"Sub-Saharan Africa",Ghana,Fruits,Online,C,8/4/2011,500638663,9/14/2011,8961,9.33,6.92,83606.13,62010.12,21596.01
"Sub-Saharan Africa",Gabon,"Personal Care",Offline,L,12/21/2015,579514062,1/19/2016,9944,81.73,56.67,812723.12,563526.48,249196.64
"Sub-Saharan Africa",Ethiopia,Beverages,Online,L,5/28/2014,317332637,7/2/2014,4634,47.45,31.79,219883.30,147314.86,72568.44
Europe,Norway,Beverages,Online,M,3/23/2015,793830716,3/25/2015,1004,47.45,31.79,47639.80,31917.16,15722.64
"Australia and Oceania",Tonga,Vegetables,Online,M,6/19/2016,459057128,7/4/2016,4060,154.06,90.93,625483.60,369175.80,256307.80
Europe,Estonia,Household,Online,C,3/25/2017,983373200,4/14/2017,838,668.27,502.54,560010.26,421128.52,138881.74
"Sub-Saharan Africa",Togo,Household,Online,H,11/23/2013,507452762,11/24/2013,5404,668.27,502.54,3611331.08,2715726.16,895604.92
"Australia and Oceania","New Zealand",Household,Online,H,6/26/2011,392282140,7/4/2011,3857,668.27,502.54,2577517.39,1938296.78,639220.61
"Middle East and North Africa",Iran,Cereal,Online,H,4/15/2012,269160163,5/12/2012,9328,205.70,117.11,1918769.60,1092402.08,826367.52
Asia,Taiwan,Cereal,Offline,L,2/6/2012,289698159,2/12/2012,6978,205.70,117.11,1435374.60,817193.58,618181.02
"Sub-Saharan Africa",Djibouti,Cosmetics,Offline,H,7/22/2011,675819957,8/26/2011,8998,437.20,263.33,3933925.60,2369443.34,1564482.26
"Sub-Saharan Africa","Sierra Leone",Vegetables,Offline,L,5/12/2012,369761884,5/26/2012,9613,154.06,90.93,1480978.78,874110.09,606868.69
"Sub-Saharan Africa",Ethiopia,Household,Offline,M,7/1/2013,184072768,8/3/2013,77,668.27,502.54,51456.79,38695.58,12761.21
Europe,Sweden,Cereal,Online,L,1/7/2015,551613938,2/22/2015,3677,205.70,117.11,756358.90,430613.47,325745.43
"Central America and the Caribbean","Saint Lucia",Clothes,Offline,L,3/31/2014,175559222,5/12/2014,730,109.28,35.84,79774.40,26163.20,53611.20
"Central America and the Caribbean",Dominica,Cosmetics,Offline,H,2/22/2017,979394948,3/20/2017,3584,437.20,263.33,1566924.80,943774.72,623150.08
Asia,Singapore,"Office Supplies",Offline,M,10/24/2011,456919944,12/6/2011,1620,651.21,524.96,1054960.20,850435.20,204525.00
"Sub-Saharan Africa",Uganda,Beverages,Online,H,2/17/2010,222245538,4/4/2010,6248,47.45,31.79,296467.60,198623.92,97843.68
Asia,"North Korea","Office Supplies",Offline,L,9/7/2013,159795558,10/7/2013,5911,651.21,524.96,3849302.31,3103038.56,746263.75
Europe,Ukraine,"Office Supplies",Offline,L,7/20/2017,674306333,7/23/2017,1083,651.21,524.96,705260.43,568531.68,136728.75
"Central America and the Caribbean","Trinidad and Tobago","Office Supplies",Online,C,2/2/2014,440826690,2/14/2014,9268,651.21,524.96,6035414.28,4865329.28,1170085.00
"Sub-Saharan Africa","Democratic Republic of the Congo",Household,Online,C,11/14/2011,454717957,11/29/2011,3,668.27,502.54,2004.81,1507.62,497.19
Europe,France,"Personal Care",Offline,M,9/24/2016,881653964,10/2/2016,9855,81.73,56.67,805449.15,558482.85,246966.30
Asia,Laos,Vegetables,Online,H,11/14/2012,607621037,11/18/2012,7423,154.06,90.93,1143587.38,674973.39,468613.99
"Sub-Saharan Africa",Malawi,"Baby Food",Online,C,1/20/2012,388918006,1/20/2012,8335,255.28,159.42,2127758.80,1328765.70,798993.10
Europe,Germany,Household,Offline,M,12/15/2011,602156198,12/25/2011,255,668.27,502.54,170408.85,128147.70,42261.15
"Australia and Oceania","Federated States of Micronesia","Office Supplies",Online,L,2/9/2015,794259440,3/15/2015,7873,651.21,524.96,5126976.33,4133010.08,993966.25
"Central America and the Caribbean","Saint Vincent and the Grenadines","Baby Food",Online,M,7/17/2017,132464063,8/21/2017,7915,255.28,159.42,2020541.20,1261809.30,758731.90
"Australia and Oceania",Nauru,Vegetables,Offline,L,7/23/2012,554318892,8/7/2012,4133,154.06,90.93,636729.98,375813.69,260916.29
"Middle East and North Africa","Saudi Arabia",Cosmetics,Offline,M,3/31/2017,917685258,5/11/2017,2316,437.20,263.33,1012555.20,609872.28,402682.92
"Middle East and North Africa","Tunisia ",Cereal,Offline,M,9/4/2015,150736987,9/19/2015,5279,205.70,117.11,1085890.30,618223.69,467666.61
"Sub-Saharan Africa",Angola,Clothes,Online,C,9/16/2015,401960408,9/20/2015,7872,109.28,35.84,860252.16,282132.48,578119.68
Europe,Ukraine,Household,Offline,C,11/26/2014,290154349,12/10/2014,1975,668.27,502.54,1319833.25,992516.50,327316.75
"Sub-Saharan Africa",Eritrea,Fruits,Offline,C,11/22/2011,754430139,12/5/2011,1498,9.33,6.92,13976.34,10366.16,3610.18
"Sub-Saharan Africa",Botswana,Beverages,Offline,H,2/25/2010,104211604,3/5/2010,7384,47.45,31.79,350370.80,234737.36,115633.44
Europe,"United Kingdom",Clothes,Offline,M,3/25/2014,769235074,4/14/2014,2607,109.28,35.84,284892.96,93434.88,191458.08
"Sub-Saharan Africa",Tanzania,Fruits,Offline,H,10/19/2010,749549376,10/24/2010,7172,9.33,6.92,66914.76,49630.24,17284.52
Europe,Belarus,Fruits,Offline,C,4/29/2010,365515840,6/4/2010,3114,9.33,6.92,29053.62,21548.88,7504.74
"Central America and the Caribbean",Guatemala,"Baby Food",Offline,M,12/20/2012,907808291,1/12/2013,9502,255.28,159.42,2425670.56,1514808.84,910861.72
"Central America and the Caribbean",Honduras,Fruits,Online,H,5/25/2012,587413060,7/3/2012,7433,9.33,6.92,69349.89,51436.36,17913.53
Europe,Slovenia,Cosmetics,Offline,C,9/7/2014,385628974,10/23/2014,5038,437.20,263.33,2202613.60,1326656.54,875957.06
