Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Nepal,Snacks,Online,H,7/24/2015,598154771,9/10/2015,6144,152.58,97.44,937451.52,598671.36,338780.16
"Sub-Saharan Africa","Equatorial Guinea",Meat,Offline,H,2/6/2010,542461383,2/21/2010,5233,421.89,364.69,2207750.37,1908422.77,299327.60
"Central America and the Caribbean","The Bahamas",Cereal,Online,H,3/2/2013,836970937,3/12/2013,7154,205.70,117.11,1471577.80,837804.94,633772.86
"Sub-Saharan Africa","Seychelles ",Cosmetics,Online,C,8/21/2016,325482261,10/10/2016,6289,437.20,263.33,2749550.80,1656082.37,1093468.43
"Sub-Saharan Africa",Namibia,Household,Online,M,6/19/2013,172106683,7/3/2013,9047,668.27,502.54,6045838.69,4546479.38,1499359.31
Asia,Japan,Beverages,Online,C,8/5/2016,711268031,8/28/2016,8871,47.45,31.79,420928.95,282009.09,138919.86
"Australia and Oceania",Nauru,Clothes,Offline,H,4/25/2017,997702634,5/5/2017,1235,109.28,35.84,134960.80,44262.40,90698.40
Europe,Montenegro,Fruits,Offline,L,10/10/2011,156459319,11/24/2011,8644,9.33,6.92,80648.52,59816.48,20832.04
"Middle East and North Africa","Saudi Arabia",Fruits,Online,M,4/27/2012,532899415,5/9/2012,5634,9.33,6.92,52565.22,38987.28,13577.94
Europe,Slovakia,Meat,Online,M,6/11/2013,942696750,7/15/2013,3772,421.89,364.69,1591369.08,1375610.68,215758.40
"Middle East and North Africa",Pakistan,Clothes,Online,M,9/12/2010,721837651,10/28/2010,6657,109.28,35.84,727476.96,238586.88,488890.08
"Sub-Saharan Africa","Seychelles ",Household,Offline,H,1/21/2012,176620948,2/11/2012,4918,668.27,502.54,3286551.86,2471491.72,815060.14
"Sub-Saharan Africa","Republic of the Congo",Clothes,Offline,M,6/1/2011,133657968,7/20/2011,1218,109.28,35.84,133103.04,43653.12,89449.92
Europe,Serbia,Meat,Online,C,2/2/2015,589872539,2/5/2015,5247,421.89,364.69,2213656.83,1913528.43,300128.40
"Sub-Saharan Africa",Ghana,Vegetables,Offline,C,4/29/2015,262500989,5/22/2015,8731,154.06,90.93,1345097.86,793909.83,551188.03
"North America",Greenland,"Personal Care",Online,C,10/11/2016,639092147,11/17/2016,423,81.73,56.67,34571.79,23971.41,10600.38
"Sub-Saharan Africa",Botswana,"Office Supplies",Online,C,1/13/2010,127507340,2/15/2010,1110,651.21,524.96,722843.10,582705.60,140137.50
Europe,Montenegro,Cosmetics,Online,M,3/31/2013,805920398,5/11/2013,8610,437.20,263.33,3764292.00,2267271.30,1497020.70
"Australia and Oceania",Tuvalu,Clothes,Online,M,5/4/2015,772817647,5/6/2015,2770,109.28,35.84,302705.60,99276.80,203428.80
"Sub-Saharan Africa","South Africa",Fruits,Online,H,1/31/2010,896997916,3/21/2010,472,9.33,6.92,4403.76,3266.24,1137.52
Europe,"United Kingdom","Personal Care",Offline,H,1/18/2015,767572534,2/8/2015,625,81.73,56.67,51081.25,35418.75,15662.50
