Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Mauritius ",Vegetables,Online,H,9/27/2011,784769570,10/9/2011,9610,154.06,90.93,1480516.60,873837.30,606679.30
"Australia and Oceania","Samoa ","Baby Food",Offline,H,10/26/2016,964348399,11/21/2016,976,255.28,159.42,249153.28,155593.92,93559.36
Europe,"Bosnia and Herzegovina",Clothes,Online,M,11/11/2016,929872357,11/20/2016,8749,109.28,35.84,956090.72,313564.16,642526.56
Asia,Japan,Household,Offline,H,11/7/2010,593890273,11/10/2010,4184,668.27,502.54,2796041.68,2102627.36,693414.32
Europe,"Bosnia and Herzegovina","Personal Care",Offline,M,12/22/2013,389263474,1/2/2014,567,81.73,56.67,46340.91,32131.89,14209.02
"Central America and the Caribbean",Haiti,Household,Online,H,12/28/2015,819165790,1/20/2016,8216,668.27,502.54,5490506.32,4128868.64,1361637.68
Europe,Hungary,Household,Online,M,4/15/2015,207083547,5/30/2015,9478,668.27,502.54,6333863.06,4763074.12,1570788.94
Europe,Hungary,Fruits,Offline,L,2/10/2015,546815574,2/26/2015,3735,9.33,6.92,34847.55,25846.20,9001.35
Europe,Belgium,Cosmetics,Online,C,3/11/2012,752473199,4/27/2012,2396,437.20,263.33,1047531.20,630938.68,416592.52
"Middle East and North Africa",Somalia,Cereal,Offline,H,9/11/2015,708480250,10/9/2015,3905,205.70,117.11,803258.50,457314.55,345943.95
"Middle East and North Africa",Afghanistan,"Office Supplies",Online,H,2/13/2013,819573056,3/4/2013,8735,651.21,524.96,5688319.35,4585525.60,1102793.75
Europe,Kosovo,Clothes,Online,M,12/23/2011,660800445,1/7/2012,4391,109.28,35.84,479848.48,157373.44,322475.04
"Middle East and North Africa",Morocco,Fruits,Online,H,4/2/2013,327523744,4/27/2013,409,9.33,6.92,3815.97,2830.28,985.69
"Middle East and North Africa",Turkey,"Office Supplies",Offline,H,3/23/2015,885416781,5/9/2015,3356,651.21,524.96,2185460.76,1761765.76,423695.00
Asia,"North Korea",Vegetables,Online,H,3/24/2017,320465886,5/4/2017,1832,154.06,90.93,282237.92,166583.76,115654.16
Europe,Switzerland,Fruits,Online,H,11/19/2015,288969886,11/25/2015,1466,9.33,6.92,13677.78,10144.72,3533.06
Europe,Norway,Cereal,Online,M,6/10/2016,267540109,6/15/2016,9918,205.70,117.11,2040132.60,1161496.98,878635.62
Asia,Maldives,Beverages,Online,M,11/12/2013,703100383,12/21/2013,1883,47.45,31.79,89348.35,59860.57,29487.78
Europe,"San Marino","Personal Care",Online,L,10/2/2011,762887036,10/21/2011,4082,81.73,56.67,333621.86,231326.94,102294.92
Asia,Uzbekistan,"Baby Food",Online,H,12/23/2010,584448897,2/11/2011,271,255.28,159.42,69180.88,43202.82,25978.06
Europe,Malta,Snacks,Offline,L,6/25/2013,825647294,8/10/2013,6237,152.58,97.44,951641.46,607733.28,343908.18
Asia,Singapore,Clothes,Online,C,11/30/2010,414656054,12/10/2010,4796,109.28,35.84,524106.88,171888.64,352218.24
"Sub-Saharan Africa",Nigeria,"Office Supplies",Offline,L,2/16/2011,599961507,2/26/2011,797,651.21,524.96,519014.37,418393.12,100621.25
"Sub-Saharan Africa",Benin,Fruits,Offline,M,9/10/2011,900362479,9/11/2011,6120,9.33,6.92,57099.60,42350.40,14749.20
"North America",Canada,Household,Online,H,3/26/2011,454970300,3/28/2011,4677,668.27,502.54,3125498.79,2350379.58,775119.21
"Sub-Saharan Africa",Ethiopia,Fruits,Offline,M,3/24/2013,273208796,4/12/2013,7409,9.33,6.92,69125.97,51270.28,17855.69
"North America",Mexico,Beverages,Offline,M,8/25/2014,984814298,9/17/2014,7290,47.45,31.79,345910.50,231749.10,114161.40
Europe,"United Kingdom",Cosmetics,Offline,L,4/27/2017,589835631,5/18/2017,4326,437.20,263.33,1891327.20,1139165.58,752161.62
"Middle East and North Africa",Iraq,"Baby Food",Online,M,7/23/2016,308634126,8/27/2016,551,255.28,159.42,140659.28,87840.42,52818.86
Europe,Lithuania,Meat,Offline,M,7/11/2012,531883609,8/5/2012,5034,421.89,364.69,2123794.26,1835849.46,287944.80
"Australia and Oceania",Tuvalu,Meat,Offline,L,1/11/2014,370570409,1/25/2014,8874,421.89,364.69,3743851.86,3236259.06,507592.80
Asia,Nepal,Cereal,Offline,H,1/3/2012,805993354,1/17/2012,199,205.70,117.11,40934.30,23304.89,17629.41
"Sub-Saharan Africa",Kenya,Snacks,Online,C,8/8/2013,639763772,8/8/2013,9172,152.58,97.44,1399463.76,893719.68,505744.08
Europe,Spain,Clothes,Online,M,9/3/2015,543805491,10/7/2015,2984,109.28,35.84,326091.52,106946.56,219144.96
"Central America and the Caribbean","Dominican Republic",Fruits,Online,M,2/19/2016,810354840,4/2/2016,860,9.33,6.92,8023.80,5951.20,2072.60
"Sub-Saharan Africa",Madagascar,Cereal,Offline,C,3/9/2010,901960647,4/19/2010,9054,205.70,117.11,1862407.80,1060313.94,802093.86
