Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Namibia,Meat,Online,H,11/1/2015,157590997,11/29/2015,3533,421.89,364.69,1490537.37,1288449.77,202087.60
"Sub-Saharan Africa",Malawi,Meat,Online,M,3/17/2011,311351954,4/13/2011,4817,421.89,364.69,2032244.13,1756711.73,275532.40
"Sub-Saharan Africa",Kenya,"Baby Food",Online,L,2/7/2012,985823667,3/2/2012,5985,255.28,159.42,1527850.80,954128.70,573722.10
Asia,Tajikistan,Household,Online,M,11/16/2010,856054961,12/1/2010,4541,668.27,502.54,3034614.07,2282034.14,752579.93
Asia,Maldives,"Personal Care",Offline,M,2/4/2016,917407166,2/13/2016,22,81.73,56.67,1798.06,1246.74,551.32
Europe,Andorra,Fruits,Online,H,11/19/2010,435554111,11/23/2010,8995,9.33,6.92,83923.35,62245.40,21677.95
"Middle East and North Africa","United Arab Emirates",Household,Offline,C,4/21/2017,996482121,5/2/2017,59,668.27,502.54,39427.93,29649.86,9778.07
"Australia and Oceania","Federated States of Micronesia",Fruits,Online,C,10/28/2016,656490027,11/25/2016,8843,9.33,6.92,82505.19,61193.56,21311.63
"Middle East and North Africa",Afghanistan,Snacks,Offline,H,9/12/2014,692189157,9/29/2014,3008,152.58,97.44,458960.64,293099.52,165861.12
Asia,"South Korea","Personal Care",Online,L,6/17/2013,650503337,7/17/2013,7248,81.73,56.67,592379.04,410744.16,181634.88
"Sub-Saharan Africa",Guinea-Bissau,Cosmetics,Online,H,9/16/2016,598668897,10/15/2016,8285,437.20,263.33,3622202.00,2181689.05,1440512.95
"Sub-Saharan Africa",Kenya,Household,Online,M,3/4/2010,674234664,3/21/2010,9875,668.27,502.54,6599166.25,4962582.50,1636583.75
Europe,Norway,"Personal Care",Online,L,12/9/2010,635061967,12/19/2010,7803,81.73,56.67,637739.19,442196.01,195543.18
"North America",Mexico,Snacks,Online,L,8/28/2010,309324634,9/7/2010,4888,152.58,97.44,745811.04,476286.72,269524.32
"Sub-Saharan Africa","Democratic Republic of the Congo",Clothes,Offline,L,3/7/2017,945508992,4/12/2017,5977,109.28,35.84,653166.56,214215.68,438950.88
Asia,China,"Baby Food",Online,M,12/5/2012,262413871,1/15/2013,2951,255.28,159.42,753331.28,470448.42,282882.86
Europe,Italy,"Baby Food",Online,M,9/5/2011,999150598,10/20/2011,9720,255.28,159.42,2481321.60,1549562.40,931759.20
Asia,Vietnam,Cereal,Offline,M,11/26/2016,565143001,11/29/2016,7227,205.70,117.11,1486593.90,846353.97,640239.93
Europe,Sweden,"Personal Care",Offline,C,6/8/2010,490127408,7/16/2010,8447,81.73,56.67,690373.31,478691.49,211681.82
Asia,Maldives,"Personal Care",Online,H,10/24/2016,574152648,10/30/2016,3382,81.73,56.67,276410.86,191657.94,84752.92
Europe,Hungary,Fruits,Online,C,3/16/2016,237580049,4/15/2016,4071,9.33,6.92,37982.43,28171.32,9811.11
"Middle East and North Africa","United Arab Emirates",Clothes,Online,C,5/8/2016,771083438,5/26/2016,9579,109.28,35.84,1046793.12,343311.36,703481.76
"North America",Canada,Snacks,Online,M,11/29/2010,385649144,1/13/2011,1007,152.58,97.44,153648.06,98122.08,55525.98
Europe,Germany,"Personal Care",Offline,L,7/16/2013,962575995,8/6/2013,6482,81.73,56.67,529773.86,367334.94,162438.92
"Sub-Saharan Africa",Malawi,Household,Offline,H,3/28/2016,403475320,4/19/2016,6168,668.27,502.54,4121889.36,3099666.72,1022222.64
Europe,"Bosnia and Herzegovina",Beverages,Online,H,11/11/2015,280270946,11/21/2015,7256,47.45,31.79,344297.20,230668.24,113628.96
"Middle East and North Africa",Oman,Snacks,Online,H,4/28/2010,885199201,5/11/2010,8969,152.58,97.44,1368490.02,873939.36,494550.66
Europe,Albania,Fruits,Online,C,7/18/2017,780808913,8/31/2017,7564,9.33,6.92,70572.12,52342.88,18229.24
Asia,Myanmar,Vegetables,Online,C,1/25/2011,849961411,2/25/2011,1325,154.06,90.93,204129.50,120482.25,83647.25
"Sub-Saharan Africa",Burundi,Snacks,Online,H,9/20/2014,245830523,10/30/2014,5570,152.58,97.44,849870.60,542740.80,307129.80
"Australia and Oceania","New Zealand",Clothes,Offline,C,7/15/2015,441902577,7/16/2015,7648,109.28,35.84,835773.44,274104.32,561669.12
"Middle East and North Africa",Morocco,Household,Offline,C,12/21/2012,281976401,1/22/2013,1938,668.27,502.54,1295107.26,973922.52,321184.74
"Central America and the Caribbean",Panama,"Personal Care",Offline,H,2/15/2015,930163323,2/28/2015,4853,81.73,56.67,396635.69,275019.51,121616.18
"Sub-Saharan Africa",Madagascar,Household,Online,C,3/21/2012,920887172,4/3/2012,9833,668.27,502.54,6571098.91,4941475.82,1629623.09
"Middle East and North Africa",Bahrain,Snacks,Offline,C,9/10/2010,208884274,9/26/2010,2354,152.58,97.44,359173.32,229373.76,129799.56
"Central America and the Caribbean",Grenada,Fruits,Online,L,4/6/2014,619203460,5/19/2014,4919,9.33,6.92,45894.27,34039.48,11854.79
"Sub-Saharan Africa","Sao Tome and Principe","Personal Care",Offline,M,7/23/2012,897206056,8/18/2012,2065,81.73,56.67,168772.45,117023.55,51748.90
