Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Comoros,Household,Online,M,10/9/2013,487651193,11/19/2013,5679,668.27,502.54,3795105.33,2853924.66,941180.67
Europe,Austria,Vegetables,Offline,C,7/16/2011,801922404,8/29/2011,5515,154.06,90.93,849640.90,501478.95,348161.95
Europe,"Czech Republic",Beverages,Offline,C,12/20/2014,684169995,12/24/2014,9960,47.45,31.79,472602.00,316628.40,155973.60
Europe,Bulgaria,Vegetables,Offline,L,5/17/2017,271942794,6/9/2017,2771,154.06,90.93,426900.26,251967.03,174933.23
"Central America and the Caribbean",Haiti,Cosmetics,Online,L,2/13/2013,223102128,3/2/2013,9732,437.20,263.33,4254830.40,2562727.56,1692102.84
"Australia and Oceania",Vanuatu,Fruits,Offline,C,7/27/2016,365821826,9/5/2016,3663,9.33,6.92,34175.79,25347.96,8827.83
Asia,Taiwan,"Baby Food",Offline,H,11/13/2012,148588216,11/20/2012,9410,255.28,159.42,2402184.80,1500142.20,902042.60
Asia,China,Cereal,Offline,C,9/20/2014,890200126,10/15/2014,8854,205.70,117.11,1821267.80,1036891.94,784375.86
"Central America and the Caribbean","Saint Lucia",Snacks,Online,C,3/6/2013,829768884,3/18/2013,5907,152.58,97.44,901290.06,575578.08,325711.98
Europe,Croatia,Clothes,Offline,H,9/23/2011,976718318,10/17/2011,1510,109.28,35.84,165012.80,54118.40,110894.40
"Middle East and North Africa","Tunisia ",Beverages,Offline,M,11/28/2014,160784757,12/30/2014,8637,47.45,31.79,409825.65,274570.23,135255.42
Asia,"North Korea","Personal Care",Offline,M,12/22/2016,882017028,2/4/2017,7294,81.73,56.67,596138.62,413350.98,182787.64
"Middle East and North Africa",Qatar,Beverages,Online,H,3/28/2013,760776460,4/28/2013,9515,47.45,31.79,451486.75,302481.85,149004.90
"Central America and the Caribbean","Trinidad and Tobago","Baby Food",Offline,L,6/10/2011,187736880,6/14/2011,4370,255.28,159.42,1115573.60,696665.40,418908.20
Asia,Thailand,Clothes,Online,C,10/23/2012,973884618,11/28/2012,2955,109.28,35.84,322922.40,105907.20,217015.20
"Sub-Saharan Africa",Mali,"Baby Food",Online,C,11/11/2015,500518500,12/19/2015,3402,255.28,159.42,868462.56,542346.84,326115.72
"Sub-Saharan Africa",Gabon,"Personal Care",Offline,L,8/4/2012,269249856,9/7/2012,5871,81.73,56.67,479836.83,332709.57,147127.26
Europe,Malta,Vegetables,Offline,M,1/1/2015,952002513,2/8/2015,7554,154.06,90.93,1163769.24,686885.22,476884.02
"Middle East and North Africa",Azerbaijan,Clothes,Online,H,6/8/2013,141012799,7/4/2013,7676,109.28,35.84,838833.28,275107.84,563725.44
"Sub-Saharan Africa",Cameroon,"Personal Care",Offline,C,9/1/2010,898829543,9/14/2010,2491,81.73,56.67,203589.43,141164.97,62424.46
"Central America and the Caribbean","Saint Kitts and Nevis ",Cereal,Offline,M,7/11/2010,508314073,8/7/2010,285,205.70,117.11,58624.50,33376.35,25248.15
Asia,China,Beverages,Offline,M,2/15/2014,822640216,3/20/2014,6376,47.45,31.79,302541.20,202693.04,99848.16
"Sub-Saharan Africa",Ethiopia,Fruits,Offline,H,1/28/2016,615294301,2/8/2016,8112,9.33,6.92,75684.96,56135.04,19549.92
Asia,"Sri Lanka",Meat,Online,H,10/30/2015,530075156,11/29/2015,9873,421.89,364.69,4165319.97,3600584.37,564735.60
Europe,Austria,"Personal Care",Online,H,11/26/2013,831094110,12/14/2013,8071,81.73,56.67,659642.83,457383.57,202259.26
"Sub-Saharan Africa","Seychelles ","Baby Food",Online,L,9/6/2015,952774989,10/24/2015,6147,255.28,159.42,1569206.16,979954.74,589251.42
Europe,"Bosnia and Herzegovina",Vegetables,Online,L,6/11/2012,849854123,7/30/2012,9576,154.06,90.93,1475278.56,870745.68,604532.88
Europe,Romania,Beverages,Offline,C,6/28/2015,547380340,8/11/2015,861,47.45,31.79,40854.45,27371.19,13483.26
Asia,Philippines,"Office Supplies",Online,H,6/12/2014,590714967,6/28/2014,4541,651.21,524.96,2957144.61,2383843.36,573301.25
Europe,France,Household,Online,H,5/18/2011,695531833,6/26/2011,2180,668.27,502.54,1456828.60,1095537.20,361291.40
"Middle East and North Africa",Qatar,Vegetables,Offline,H,12/24/2016,197817265,2/9/2017,7380,154.06,90.93,1136962.80,671063.40,465899.40
"Middle East and North Africa",Iran,Fruits,Online,L,7/5/2016,303870093,7/19/2016,768,9.33,6.92,7165.44,5314.56,1850.88
Europe,Slovakia,Household,Online,M,6/10/2011,940301644,7/9/2011,5007,668.27,502.54,3346027.89,2516217.78,829810.11
"Sub-Saharan Africa","South Sudan",Vegetables,Online,H,8/28/2015,304035747,9/12/2015,9789,154.06,90.93,1508093.34,890113.77,617979.57
"Australia and Oceania",Fiji,"Office Supplies",Online,H,10/29/2013,712308728,11/10/2013,6837,651.21,524.96,4452322.77,3589151.52,863171.25
"Central America and the Caribbean",Panama,Meat,Offline,H,8/12/2010,952669417,9/30/2010,4906,421.89,364.69,2069792.34,1789169.14,280623.20
"Sub-Saharan Africa","Seychelles ","Personal Care",Offline,C,9/30/2011,332979142,10/12/2011,4783,81.73,56.67,390914.59,271052.61,119861.98
"Sub-Saharan Africa","South Africa",Cereal,Offline,L,8/28/2012,931411731,10/1/2012,4284,205.70,117.11,881218.80,501699.24,379519.56
"Sub-Saharan Africa",Mozambique,Snacks,Online,H,6/2/2017,846453511,6/6/2017,3259,152.58,97.44,497258.22,317556.96,179701.26
"Middle East and North Africa",Turkey,"Baby Food",Online,C,3/26/2012,946903312,3/30/2012,8587,255.28,159.42,2192089.36,1368939.54,823149.82
"Central America and the Caribbean",Honduras,"Office Supplies",Online,L,8/29/2014,821872460,9/25/2014,9180,651.21,524.96,5978107.80,4819132.80,1158975.00
"Sub-Saharan Africa","Cote d'Ivoire",Cosmetics,Offline,L,10/27/2016,130784785,10/30/2016,979,437.20,263.33,428018.80,257800.07,170218.73
Europe,Belgium,Household,Online,C,11/26/2011,853376615,12/26/2011,1959,668.27,502.54,1309140.93,984475.86,324665.07
Europe,Netherlands,"Baby Food",Online,H,1/31/2013,539696776,3/12/2013,7124,255.28,159.42,1818614.72,1135708.08,682906.64
"Middle East and North Africa",Egypt,"Office Supplies",Offline,L,11/24/2011,860106599,12/22/2011,3511,651.21,524.96,2286398.31,1843134.56,443263.75
"Sub-Saharan Africa","Sao Tome and Principe",Clothes,Online,C,4/16/2012,855279910,5/17/2012,5186,109.28,35.84,566726.08,185866.24,380859.84
"Sub-Saharan Africa",Guinea-Bissau,Vegetables,Offline,M,9/17/2011,986203038,11/3/2011,8249,154.06,90.93,1270840.94,750081.57,520759.37
"Central America and the Caribbean",Guatemala,"Personal Care",Online,L,6/16/2012,884174811,6/27/2012,5830,81.73,56.67,476485.90,330386.10,146099.80
"Sub-Saharan Africa",Zimbabwe,Clothes,Online,H,4/26/2010,700806558,5/21/2010,3089,109.28,35.84,337565.92,110709.76,226856.16
"Central America and the Caribbean","Saint Vincent and the Grenadines",Cosmetics,Offline,L,7/1/2013,658022105,7/26/2013,2218,437.20,263.33,969709.60,584065.94,385643.66
"Central America and the Caribbean","Saint Vincent and the Grenadines",Beverages,Offline,C,2/20/2016,598057782,3/4/2016,7443,47.45,31.79,353170.35,236612.97,116557.38
"Middle East and North Africa",Afghanistan,Cereal,Offline,C,3/20/2017,433462417,4/18/2017,16,205.70,117.11,3291.20,1873.76,1417.44
Europe,Albania,Household,Online,H,10/13/2016,597097337,11/7/2016,3226,668.27,502.54,2155839.02,1621194.04,534644.98
"North America",Canada,"Personal Care",Online,C,3/1/2012,692136371,4/13/2012,7388,81.73,56.67,603821.24,418677.96,185143.28
Europe,Estonia,Household,Offline,H,11/24/2016,842065846,12/31/2016,4851,668.27,502.54,3241777.77,2437821.54,803956.23
Europe,"San Marino",Clothes,Offline,L,7/5/2011,340684592,8/24/2011,4996,109.28,35.84,545962.88,179056.64,366906.24
"Central America and the Caribbean","Saint Kitts and Nevis ",Vegetables,Online,M,6/12/2015,802103936,7/19/2015,9234,154.06,90.93,1422590.04,839647.62,582942.42
"Sub-Saharan Africa",Uganda,Fruits,Offline,C,2/25/2015,310747706,4/9/2015,6007,9.33,6.92,56045.31,41568.44,14476.87
"Middle East and North Africa","Saudi Arabia",Snacks,Offline,M,4/13/2013,171352231,5/8/2013,5788,152.58,97.44,883133.04,563982.72,319150.32
"Australia and Oceania",Vanuatu,Household,Offline,C,5/3/2017,858966338,6/2/2017,6082,668.27,502.54,4064418.14,3056448.28,1007969.86
Europe,Malta,Cereal,Online,H,2/28/2013,668951356,3/16/2013,6427,205.70,117.11,1322033.90,752665.97,569367.93
"Middle East and North Africa",Egypt,Vegetables,Offline,M,3/6/2014,666981112,4/7/2014,3388,154.06,90.93,521955.28,308070.84,213884.44
"Sub-Saharan Africa","The Gambia","Personal Care",Offline,L,2/26/2012,639041936,4/3/2012,5565,81.73,56.67,454827.45,315368.55,139458.90
Asia,"Sri Lanka",Cosmetics,Offline,C,4/11/2011,441432654,5/11/2011,8587,437.20,263.33,3754236.40,2261214.71,1493021.69
Asia,Indonesia,"Baby Food",Online,M,10/17/2016,450764596,11/9/2016,116,255.28,159.42,29612.48,18492.72,11119.76
"Sub-Saharan Africa","Equatorial Guinea",Cereal,Online,M,2/8/2016,213961589,2/26/2016,4844,205.70,117.11,996410.80,567280.84,429129.96
Europe,Bulgaria,Fruits,Online,C,10/19/2012,698259961,11/16/2012,9494,9.33,6.92,88579.02,65698.48,22880.54
"Middle East and North Africa",Qatar,"Office Supplies",Offline,M,5/1/2015,241208541,5/6/2015,7822,651.21,524.96,5093764.62,4106237.12,987527.50
"Sub-Saharan Africa","South Sudan",Vegetables,Offline,H,6/29/2010,400668656,7/13/2010,5614,154.06,90.93,864892.84,510481.02,354411.82
Asia,Brunei,Household,Online,H,8/25/2012,104814136,9/4/2012,5687,668.27,502.54,3800451.49,2857944.98,942506.51
Europe,Belarus,Beverages,Offline,M,7/7/2014,602131307,7/15/2014,2889,47.45,31.79,137083.05,91841.31,45241.74
"Sub-Saharan Africa","The Gambia",Household,Offline,L,8/26/2013,511418998,9/10/2013,9101,668.27,502.54,6081925.27,4573616.54,1508308.73
Europe,Georgia,Vegetables,Offline,L,4/5/2016,771788537,5/24/2016,8234,154.06,90.93,1268530.04,748717.62,519812.42
Europe,Liechtenstein,Vegetables,Offline,L,9/4/2010,592663753,9/19/2010,1230,154.06,90.93,189493.80,111843.90,77649.90
Asia,Taiwan,Snacks,Offline,L,8/2/2016,603780972,9/6/2016,1062,152.58,97.44,162039.96,103481.28,58558.68
Asia,Singapore,Cereal,Online,L,2/5/2013,605189025,2/21/2013,7736,205.70,117.11,1591295.20,905962.96,685332.24
"Sub-Saharan Africa","South Africa",Fruits,Online,M,9/2/2010,917249238,10/4/2010,3288,9.33,6.92,30677.04,22752.96,7924.08
Europe,Bulgaria,Vegetables,Offline,C,1/16/2017,130635440,2/26/2017,6785,154.06,90.93,1045297.10,616960.05,428337.05
"Middle East and North Africa",Israel,Fruits,Offline,H,9/24/2010,956333959,10/9/2010,9325,9.33,6.92,87002.25,64529.00,22473.25
"Sub-Saharan Africa","Burkina Faso","Baby Food",Online,H,12/16/2012,775643622,1/3/2013,9039,255.28,159.42,2307475.92,1440997.38,866478.54
"Sub-Saharan Africa",Rwanda,Fruits,Offline,C,9/25/2015,190175759,10/18/2015,6088,9.33,6.92,56801.04,42128.96,14672.08
Asia,Vietnam,Snacks,Online,L,11/26/2015,771854197,1/10/2016,7664,152.58,97.44,1169373.12,746780.16,422592.96
"Sub-Saharan Africa",Uganda,Vegetables,Offline,L,5/21/2011,112915265,5/28/2011,2991,154.06,90.93,460793.46,271971.63,188821.83
"Sub-Saharan Africa","South Sudan",Meat,Online,L,7/11/2012,375907790,8/7/2012,8323,421.89,364.69,3511390.47,3035314.87,476075.60
"Sub-Saharan Africa",Botswana,Meat,Online,H,8/4/2015,643693101,9/4/2015,1948,421.89,364.69,821841.72,710416.12,111425.60
Europe,"Bosnia and Herzegovina",Cereal,Online,M,2/9/2014,969445025,3/16/2014,9181,205.70,117.11,1888531.70,1075186.91,813344.79
"Sub-Saharan Africa",Cameroon,"Office Supplies",Online,M,4/8/2010,126649892,4/27/2010,7372,651.21,524.96,4800720.12,3870005.12,930715.00
Asia,"Sri Lanka",Snacks,Online,C,2/3/2011,559106528,2/4/2011,901,152.58,97.44,137474.58,87793.44,49681.14
"Sub-Saharan Africa","The Gambia","Office Supplies",Online,H,2/7/2017,730926263,2/18/2017,6179,651.21,524.96,4023826.59,3243727.84,780098.75
"Middle East and North Africa",Morocco,Vegetables,Offline,C,12/16/2010,976532924,1/5/2011,6648,154.06,90.93,1024190.88,604502.64,419688.24
"Australia and Oceania",Kiribati,"Personal Care",Online,M,3/28/2014,350662839,4/5/2014,7781,81.73,56.67,635941.13,440949.27,194991.86
"Sub-Saharan Africa",Lesotho,Fruits,Offline,C,7/8/2015,678364837,8/26/2015,2085,9.33,6.92,19453.05,14428.20,5024.85
Europe,Ukraine,"Baby Food",Online,L,12/30/2011,705000245,1/23/2012,4094,255.28,159.42,1045116.32,652665.48,392450.84
"Middle East and North Africa","United Arab Emirates",Clothes,Offline,M,4/24/2013,146242892,4/30/2013,5377,109.28,35.84,587598.56,192711.68,394886.88
Asia,"North Korea",Cosmetics,Online,L,1/7/2015,138079106,2/9/2015,9531,437.20,263.33,4166953.20,2509798.23,1657154.97
Europe,Bulgaria,"Baby Food",Online,C,7/7/2017,986807715,8/3/2017,7187,255.28,159.42,1834697.36,1145751.54,688945.82
Europe,France,"Personal Care",Online,C,9/12/2014,819040048,10/7/2014,1006,81.73,56.67,82220.38,57010.02,25210.36
"Sub-Saharan Africa","Seychelles ","Personal Care",Online,M,11/20/2012,531699931,11/23/2012,680,81.73,56.67,55576.40,38535.60,17040.80
Europe,Netherlands,Vegetables,Offline,H,11/23/2011,642023694,11/23/2011,7933,154.06,90.93,1222157.98,721347.69,500810.29
Asia,Myanmar,Cosmetics,Offline,L,5/18/2016,837560164,7/1/2016,1520,437.20,263.33,664544.00,400261.60,264282.40
