Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,"Sri Lanka",Snacks,Offline,C,8/28/2016,928841531,9/19/2016,3705,152.58,97.44,565308.90,361015.20,204293.70
"Sub-Saharan Africa",Liberia,"Personal Care",Offline,H,11/27/2012,207980906,12/7/2012,5027,81.73,56.67,410856.71,284880.09,125976.62
"Central America and the Caribbean",Panama,Vegetables,Online,H,4/2/2017,890252912,5/22/2017,4475,154.06,90.93,689418.50,406911.75,282506.75
Europe,Hungary,Clothes,Offline,M,4/25/2017,638206374,4/30/2017,8303,109.28,35.84,907351.84,297579.52,609772.32
"Central America and the Caribbean",Haiti,Cosmetics,Online,L,12/5/2016,334702622,12/9/2016,4799,437.20,263.33,2098122.80,1263720.67,834402.13
Europe,Kosovo,Cosmetics,Offline,M,3/17/2017,932915484,3/30/2017,9278,437.20,263.33,4056341.60,2443175.74,1613165.86
"Central America and the Caribbean","El Salvador",Beverages,Online,H,10/5/2012,306331288,10/16/2012,9090,47.45,31.79,431320.50,288971.10,142349.40
"North America",Canada,Beverages,Offline,L,8/12/2010,898748862,8/28/2010,8615,47.45,31.79,408781.75,273870.85,134910.90
Europe,Ireland,Cereal,Offline,H,4/15/2011,274279534,4/24/2011,4264,205.70,117.11,877104.80,499357.04,377747.76
"Sub-Saharan Africa","Democratic Republic of the Congo",Household,Online,H,7/30/2012,567347133,8/9/2012,9479,668.27,502.54,6334531.33,4763576.66,1570954.67
Asia,China,Household,Offline,H,5/12/2013,832687985,5/12/2013,9734,668.27,502.54,6504940.18,4891724.36,1613215.82
Asia,Uzbekistan,Cereal,Offline,M,5/5/2017,195350921,5/5/2017,7533,205.70,117.11,1549538.10,882189.63,667348.47
"Sub-Saharan Africa","Mauritius ",Clothes,Offline,M,3/1/2014,100697267,4/17/2014,7414,109.28,35.84,810201.92,265717.76,544484.16
"Middle East and North Africa",Lebanon,"Office Supplies",Offline,C,6/15/2013,264400851,6/24/2013,942,651.21,524.96,613439.82,494512.32,118927.50
