Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Uganda,Snacks,Offline,M,3/25/2011,222442948,4/24/2011,4666,152.58,97.44,711938.28,454655.04,257283.24
"Sub-Saharan Africa",Ghana,Vegetables,Online,C,8/31/2011,540943896,9/23/2011,6175,154.06,90.93,951320.50,561492.75,389827.75
"Central America and the Caribbean",Haiti,Fruits,Offline,L,5/29/2014,724491536,6/22/2014,2000,9.33,6.92,18660.00,13840.00,4820.00
Europe,Slovenia,Vegetables,Offline,C,1/10/2017,291884696,2/17/2017,4023,154.06,90.93,619783.38,365811.39,253971.99
Europe,France,Clothes,Online,C,7/30/2010,182234704,8/31/2010,6153,109.28,35.84,672399.84,220523.52,451876.32
Europe,Slovenia,"Baby Food",Online,H,9/6/2013,504965388,9/21/2013,9335,255.28,159.42,2383038.80,1488185.70,894853.10
"Middle East and North Africa",Algeria,Vegetables,Offline,L,9/28/2015,989813077,10/4/2015,6540,154.06,90.93,1007552.40,594682.20,412870.20
"Australia and Oceania",Fiji,"Baby Food",Offline,M,1/1/2011,536826598,1/15/2011,7775,255.28,159.42,1984802.00,1239490.50,745311.50
Europe,Denmark,"Baby Food",Offline,H,7/2/2017,366367280,7/11/2017,5074,255.28,159.42,1295290.72,808897.08,486393.64
"Middle East and North Africa",Somalia,Meat,Online,L,9/7/2012,869108951,9/10/2012,7507,421.89,364.69,3167128.23,2737727.83,429400.40
Europe,Monaco,"Office Supplies",Online,M,12/6/2012,256037938,12/24/2012,6170,651.21,524.96,4017965.70,3239003.20,778962.50
Asia,Nepal,Household,Online,H,10/1/2016,408453071,10/16/2016,9195,668.27,502.54,6144742.65,4620855.30,1523887.35
"Middle East and North Africa",Yemen,Beverages,Offline,L,2/22/2016,127965676,3/13/2016,6742,47.45,31.79,319907.90,214328.18,105579.72
Europe,Luxembourg,Cereal,Online,M,7/15/2015,986499583,8/29/2015,6004,205.70,117.11,1235022.80,703128.44,531894.36
"Sub-Saharan Africa","South Africa",Household,Online,L,11/5/2012,576291120,11/21/2012,6204,668.27,502.54,4145947.08,3117758.16,1028188.92
Europe,Ireland,"Office Supplies",Online,H,11/5/2010,159889113,12/24/2010,3597,651.21,524.96,2342402.37,1888281.12,454121.25
"Central America and the Caribbean","The Bahamas","Personal Care",Online,H,5/14/2013,620154893,6/3/2013,6469,81.73,56.67,528711.37,366598.23,162113.14
Europe,Macedonia,Snacks,Offline,M,12/13/2013,210262286,1/30/2014,138,152.58,97.44,21056.04,13446.72,7609.32
