Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Uganda,Household,Offline,C,2/29/2016,238719880,4/1/2016,1372,668.27,502.54,916866.44,689484.88,227381.56
Europe,Slovenia,Household,Online,M,1/23/2012,937018191,2/9/2012,3360,668.27,502.54,2245387.20,1688534.40,556852.80
Europe,Cyprus,"Baby Food",Offline,L,7/23/2014,871066319,8/8/2014,6736,255.28,159.42,1719566.08,1073853.12,645712.96
Asia,Kyrgyzstan,"Baby Food",Offline,M,10/23/2010,572163093,11/5/2010,4629,255.28,159.42,1181691.12,737955.18,443735.94
Europe,Andorra,Snacks,Online,M,9/29/2011,191919839,10/9/2011,2200,152.58,97.44,335676.00,214368.00,121308.00
"Sub-Saharan Africa",Zimbabwe,"Baby Food",Online,M,6/6/2010,852260386,7/19/2010,1642,255.28,159.42,419169.76,261767.64,157402.12
"Sub-Saharan Africa",Mozambique,"Office Supplies",Online,H,2/23/2016,595421063,3/7/2016,7179,651.21,524.96,4675036.59,3768687.84,906348.75
"Middle East and North Africa",Qatar,Vegetables,Online,L,9/23/2012,233950698,10/5/2012,65,154.06,90.93,10013.90,5910.45,4103.45
"Middle East and North Africa",Turkey,Household,Online,M,5/16/2015,200710618,6/27/2015,3587,668.27,502.54,2397084.49,1802610.98,594473.51
Europe,Malta,Vegetables,Online,C,10/30/2013,998874652,12/11/2013,8062,154.06,90.93,1242031.72,733077.66,508954.06
Asia,Turkmenistan,Cereal,Online,L,1/24/2014,951929128,2/11/2014,5838,205.70,117.11,1200876.60,683688.18,517188.42
"Middle East and North Africa",Iraq,Snacks,Offline,L,10/2/2011,253672873,10/16/2011,6295,152.58,97.44,960491.10,613384.80,347106.30
"Middle East and North Africa","Tunisia ",Cosmetics,Offline,C,3/12/2011,518217217,4/15/2011,845,437.20,263.33,369434.00,222513.85,146920.15
Europe,Malta,Snacks,Online,C,12/23/2013,729985988,1/15/2014,7931,152.58,97.44,1210111.98,772796.64,437315.34
"Sub-Saharan Africa",Angola,Cereal,Offline,H,3/8/2015,393715512,4/15/2015,8024,205.70,117.11,1650536.80,939690.64,710846.16
Europe,Cyprus,Household,Offline,H,9/27/2014,884454619,10/23/2014,8631,668.27,502.54,5767838.37,4337422.74,1430415.63
"Sub-Saharan Africa",Angola,Clothes,Online,C,8/22/2013,497564637,10/7/2013,9288,109.28,35.84,1014992.64,332881.92,682110.72
Europe,Bulgaria,Clothes,Online,L,3/1/2010,298719394,4/13/2010,6562,109.28,35.84,717095.36,235182.08,481913.28
"Sub-Saharan Africa",Mali,Clothes,Online,M,3/20/2011,973905217,4/20/2011,9051,109.28,35.84,989093.28,324387.84,664705.44
Asia,Kyrgyzstan,Cereal,Online,H,5/30/2013,579420936,6/5/2013,2386,205.70,117.11,490800.20,279424.46,211375.74
"Sub-Saharan Africa",Tanzania,"Personal Care",Online,H,6/9/2014,391877877,7/12/2014,4227,81.73,56.67,345472.71,239544.09,105928.62
Europe,Sweden,Vegetables,Offline,L,10/27/2016,858199870,11/7/2016,9268,154.06,90.93,1427828.08,842739.24,585088.84
"Australia and Oceania","Solomon Islands",Fruits,Offline,C,8/5/2016,245623242,8/8/2016,4231,9.33,6.92,39475.23,29278.52,10196.71
"Sub-Saharan Africa",Mali,Cosmetics,Online,C,8/18/2014,491696822,8/31/2014,2871,437.20,263.33,1255201.20,756020.43,499180.77
Europe,Greece,Clothes,Online,H,11/12/2012,454281938,11/17/2012,975,109.28,35.84,106548.00,34944.00,71604.00
Europe,Liechtenstein,Snacks,Offline,L,7/12/2010,861552417,8/15/2010,1361,152.58,97.44,207661.38,132615.84,75045.54
