Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean","Saint Vincent and the Grenadines",Household,Online,L,8/21/2015,931165826,9/22/2015,1515,668.27,502.54,1012429.05,761348.10,251080.95
Europe,Croatia,Clothes,Online,H,8/22/2011,860805690,9/9/2011,387,109.28,35.84,42291.36,13870.08,28421.28
Asia,Cambodia,Meat,Offline,C,3/9/2017,776781308,4/20/2017,5706,421.89,364.69,2407304.34,2080921.14,326383.20
Asia,"Sri Lanka",Vegetables,Online,H,1/22/2017,254141509,3/12/2017,4975,154.06,90.93,766448.50,452376.75,314071.75
"Sub-Saharan Africa","Sao Tome and Principe","Personal Care",Offline,H,4/4/2012,288247621,5/22/2012,7731,81.73,56.67,631854.63,438115.77,193738.86
"Sub-Saharan Africa","South Africa",Clothes,Offline,C,3/12/2016,144773471,4/17/2016,542,109.28,35.84,59229.76,19425.28,39804.48
"Sub-Saharan Africa",Chad,Clothes,Offline,L,1/25/2013,509705388,2/19/2013,2006,109.28,35.84,219215.68,71895.04,147320.64
Europe,Albania,Beverages,Offline,C,8/21/2014,339342200,9/4/2014,7753,47.45,31.79,367879.85,246467.87,121411.98
Europe,Ireland,Fruits,Online,L,1/4/2011,910295236,1/18/2011,5444,9.33,6.92,50792.52,37672.48,13120.04
"Middle East and North Africa","Saudi Arabia",Snacks,Online,M,4/17/2012,869488322,5/13/2012,9771,152.58,97.44,1490859.18,952086.24,538772.94
"Australia and Oceania",Australia,Vegetables,Offline,L,7/7/2014,284157788,7/21/2014,7459,154.06,90.93,1149133.54,678246.87,470886.67
"Australia and Oceania",Fiji,Snacks,Offline,C,12/22/2010,191852462,1/22/2011,2262,152.58,97.44,345135.96,220409.28,124726.68
"Central America and the Caribbean","Saint Kitts and Nevis ",Beverages,Online,H,3/9/2011,350433671,4/18/2011,9966,47.45,31.79,472886.70,316819.14,156067.56
"Sub-Saharan Africa",Malawi,Fruits,Offline,M,5/16/2014,588075244,7/2/2014,3388,9.33,6.92,31610.04,23444.96,8165.08
Asia,Malaysia,Meat,Online,L,3/29/2013,353263509,4/15/2013,7377,421.89,364.69,3112282.53,2690318.13,421964.40
Europe,Sweden,Cosmetics,Online,C,12/6/2012,964797294,12/12/2012,3814,437.20,263.33,1667480.80,1004340.62,663140.18
Asia,Indonesia,Household,Offline,L,1/27/2012,661787927,3/1/2012,6609,668.27,502.54,4416596.43,3321286.86,1095309.57
"Australia and Oceania","Solomon Islands",Vegetables,Offline,M,2/21/2014,453659236,2/26/2014,6704,154.06,90.93,1032818.24,609594.72,423223.52
"Central America and the Caribbean",Barbados,"Office Supplies",Online,C,2/10/2016,970147550,3/22/2016,7074,651.21,524.96,4606659.54,3713567.04,893092.50
Europe,Latvia,Fruits,Online,H,3/25/2012,211301696,5/14/2012,7722,9.33,6.92,72046.26,53436.24,18610.02
"Australia and Oceania","Samoa ",Snacks,Offline,H,12/17/2012,297483003,12/19/2012,686,152.58,97.44,104669.88,66843.84,37826.04
"Middle East and North Africa",Iraq,Fruits,Online,L,11/24/2010,719365298,12/3/2010,5033,9.33,6.92,46957.89,34828.36,12129.53
"Sub-Saharan Africa",Malawi,Vegetables,Offline,C,11/3/2014,587934911,12/17/2014,1860,154.06,90.93,286551.60,169129.80,117421.80
Asia,Brunei,Fruits,Offline,L,9/24/2015,884490668,10/11/2015,9299,9.33,6.92,86759.67,64349.08,22410.59
"Sub-Saharan Africa","Seychelles ","Personal Care",Online,C,2/21/2013,410643899,2/24/2013,7510,81.73,56.67,613792.30,425591.70,188200.60
"Sub-Saharan Africa",Mali,Cosmetics,Offline,H,7/2/2011,738318431,7/19/2011,3686,437.20,263.33,1611519.20,970634.38,640884.82
"Middle East and North Africa",Kuwait,Meat,Online,M,4/17/2016,359750592,5/21/2016,7050,421.89,364.69,2974324.50,2571064.50,403260.00
"Sub-Saharan Africa",Gabon,"Office Supplies",Offline,M,2/25/2015,537489211,3/14/2015,3857,651.21,524.96,2511716.97,2024770.72,486946.25
