Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Zimbabwe,Household,Offline,C,4/25/2016,566066110,5/8/2016,396,668.27,502.54,264634.92,199005.84,65629.08
Europe,Finland,Beverages,Offline,M,4/20/2013,257192790,5/10/2013,7917,47.45,31.79,375661.65,251681.43,123980.22
Asia,Malaysia,"Personal Care",Offline,L,12/27/2010,388170850,2/5/2011,7235,81.73,56.67,591316.55,410007.45,181309.10
"Central America and the Caribbean","El Salvador","Personal Care",Offline,C,4/1/2010,196549117,4/23/2010,2106,81.73,56.67,172123.38,119347.02,52776.36
Europe,Andorra,"Personal Care",Offline,L,1/10/2013,340188920,2/13/2013,8316,81.73,56.67,679666.68,471267.72,208398.96
"Sub-Saharan Africa",Swaziland,Vegetables,Online,C,12/21/2010,647264087,1/19/2011,8682,154.06,90.93,1337548.92,789454.26,548094.66
Asia,Mongolia,Vegetables,Online,M,12/7/2011,566260945,12/31/2011,8052,154.06,90.93,1240491.12,732168.36,508322.76
"Sub-Saharan Africa",Togo,Cosmetics,Online,H,6/25/2013,515978324,7/19/2013,8307,437.20,263.33,3631820.40,2187482.31,1444338.09
Europe,Andorra,Cosmetics,Online,C,3/29/2014,535527551,5/15/2014,3358,437.20,263.33,1468117.60,884262.14,583855.46
"North America","United States of America",Snacks,Online,C,2/13/2010,734332454,2/13/2010,4146,152.58,97.44,632596.68,403986.24,228610.44
"Australia and Oceania","East Timor",Vegetables,Online,H,3/27/2013,842129361,3/31/2013,3647,154.06,90.93,561856.82,331621.71,230235.11
Asia,Cambodia,Beverages,Offline,H,4/7/2010,658967101,4/24/2010,1864,47.45,31.79,88446.80,59256.56,29190.24
Europe,"Czech Republic",Household,Offline,L,9/2/2011,505207002,9/12/2011,833,668.27,502.54,556668.91,418615.82,138053.09
"Sub-Saharan Africa",Djibouti,Household,Offline,L,1/15/2010,771522891,2/27/2010,9623,668.27,502.54,6430762.21,4835942.42,1594819.79
Asia,Cambodia,Snacks,Offline,C,3/8/2014,568901097,4/16/2014,9332,152.58,97.44,1423876.56,909310.08,514566.48
Europe,Greece,Cereal,Offline,H,1/14/2015,878640449,1/24/2015,8089,205.70,117.11,1663907.30,947302.79,716604.51
"Sub-Saharan Africa","Mauritius ",Cosmetics,Offline,H,3/4/2012,502352273,4/4/2012,6056,437.20,263.33,2647683.20,1594726.48,1052956.72
"Sub-Saharan Africa",Nigeria,"Baby Food",Offline,H,1/8/2010,111960399,1/22/2010,425,255.28,159.42,108494.00,67753.50,40740.50
"Sub-Saharan Africa",Ghana,"Baby Food",Offline,C,1/26/2014,899701154,3/3/2014,420,255.28,159.42,107217.60,66956.40,40261.20
Europe,Estonia,Beverages,Offline,L,12/11/2011,528123366,12/22/2011,2295,47.45,31.79,108897.75,72958.05,35939.70
"Middle East and North Africa",Egypt,Cereal,Offline,H,1/18/2015,780088365,2/4/2015,4337,205.70,117.11,892120.90,507906.07,384214.83
Europe,Andorra,Cereal,Online,L,12/4/2016,808769977,12/25/2016,1864,205.70,117.11,383424.80,218293.04,165131.76
"Central America and the Caribbean",Belize,Cereal,Online,C,3/7/2012,287654531,3/8/2012,2223,205.70,117.11,457271.10,260335.53,196935.57
Europe,Finland,"Personal Care",Offline,C,6/2/2015,760540854,6/29/2015,9795,81.73,56.67,800545.35,555082.65,245462.70
"Sub-Saharan Africa",Kenya,Meat,Offline,C,1/4/2012,691540277,2/1/2012,990,421.89,364.69,417671.10,361043.10,56628.00
Europe,Poland,Cosmetics,Online,L,11/25/2014,415076625,12/18/2014,9252,437.20,263.33,4044974.40,2436329.16,1608645.24
"Sub-Saharan Africa",Nigeria,"Office Supplies",Offline,M,5/21/2015,785886228,7/6/2015,54,651.21,524.96,35165.34,28347.84,6817.50
"Sub-Saharan Africa",Liberia,Vegetables,Online,H,3/6/2017,929017913,3/22/2017,5900,154.06,90.93,908954.00,536487.00,372467.00
Asia,"South Korea",Household,Online,H,6/28/2017,489833009,7/17/2017,1327,668.27,502.54,886794.29,666870.58,219923.71
"Sub-Saharan Africa",Kenya,"Office Supplies",Offline,L,10/21/2010,984005343,11/17/2010,7903,651.21,524.96,5146512.63,4148758.88,997753.75
"Australia and Oceania","Solomon Islands","Baby Food",Online,C,5/24/2015,847521245,6/17/2015,9225,255.28,159.42,2354958.00,1470649.50,884308.50
