Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Germany,Cosmetics,Online,M,6/18/2014,402505433,7/16/2014,9157,437.20,263.33,4003440.40,2411312.81,1592127.59
Europe,Netherlands,"Office Supplies",Offline,M,4/20/2011,990281283,6/4/2011,5093,651.21,524.96,3316612.53,2673621.28,642991.25
Europe,Finland,Household,Offline,M,3/21/2016,286463201,4/2/2016,9682,668.27,502.54,6470190.14,4865592.28,1604597.86
"Australia and Oceania","Papua New Guinea",Cereal,Offline,H,9/8/2010,847350013,10/7/2010,8554,205.70,117.11,1759557.80,1001758.94,757798.86
Asia,Uzbekistan,"Personal Care",Offline,H,2/9/2015,349553048,2/16/2015,9370,81.73,56.67,765810.10,530997.90,234812.20
Asia,"South Korea",Fruits,Offline,M,11/12/2016,139996135,12/30/2016,6822,9.33,6.92,63649.26,47208.24,16441.02
"Sub-Saharan Africa",Mali,"Baby Food",Offline,C,12/26/2011,285915601,1/9/2012,7635,255.28,159.42,1949062.80,1217171.70,731891.10
"Sub-Saharan Africa",Sudan,Household,Offline,H,6/28/2016,924860274,7/6/2016,5562,668.27,502.54,3716917.74,2795127.48,921790.26
"Central America and the Caribbean","Saint Vincent and the Grenadines",Beverages,Offline,C,3/5/2017,914691483,4/21/2017,6391,47.45,31.79,303252.95,203169.89,100083.06
"Sub-Saharan Africa","South Africa",Meat,Offline,M,4/5/2013,983583056,5/6/2013,2939,421.89,364.69,1239934.71,1071823.91,168110.80
"Middle East and North Africa",Libya,Beverages,Offline,C,8/9/2012,580021321,9/7/2012,53,47.45,31.79,2514.85,1684.87,829.98
"Sub-Saharan Africa",Chad,Snacks,Offline,L,10/8/2012,122805106,11/24/2012,9615,152.58,97.44,1467056.70,936885.60,530171.10
Europe,Belarus,"Office Supplies",Offline,L,5/19/2012,551045739,5/21/2012,5535,651.21,524.96,3604447.35,2905653.60,698793.75
Europe,"Bosnia and Herzegovina",Vegetables,Offline,L,12/4/2014,174167048,12/5/2014,8755,154.06,90.93,1348795.30,796092.15,552703.15
"Australia and Oceania",Nauru,"Personal Care",Offline,M,5/14/2017,521905362,5/29/2017,2249,81.73,56.67,183810.77,127450.83,56359.94
"Sub-Saharan Africa",Rwanda,"Personal Care",Online,H,12/17/2013,494309508,12/19/2013,6023,81.73,56.67,492259.79,341323.41,150936.38
Europe,Serbia,Vegetables,Offline,M,3/2/2015,411740815,4/4/2015,2112,154.06,90.93,325374.72,192044.16,133330.56
"Sub-Saharan Africa",Gabon,Beverages,Online,H,7/28/2013,664873111,8/15/2013,9583,47.45,31.79,454713.35,304643.57,150069.78
Europe,Montenegro,Fruits,Offline,L,6/2/2010,364692723,7/3/2010,9536,9.33,6.92,88970.88,65989.12,22981.76
"Sub-Saharan Africa",Comoros,Vegetables,Online,C,10/13/2011,492498481,11/15/2011,100,154.06,90.93,15406.00,9093.00,6313.00
"Central America and the Caribbean",Honduras,Snacks,Online,M,3/28/2017,749901711,5/15/2017,1436,152.58,97.44,219104.88,139923.84,79181.04
"Central America and the Caribbean",Nicaragua,"Personal Care",Online,C,1/26/2016,908826243,3/5/2016,736,81.73,56.67,60153.28,41709.12,18444.16
Asia,Maldives,Cosmetics,Online,M,10/6/2013,361508405,11/8/2013,7225,437.20,263.33,3158770.00,1902559.25,1256210.75
"Sub-Saharan Africa","Central African Republic",Fruits,Online,C,2/4/2013,370497024,3/21/2013,7157,9.33,6.92,66774.81,49526.44,17248.37
Asia,Taiwan,Cosmetics,Offline,L,4/28/2010,918653428,4/30/2010,8819,437.20,263.33,3855666.80,2322307.27,1533359.53
Europe,Estonia,Meat,Online,C,2/17/2014,259151446,3/10/2014,7527,421.89,364.69,3175566.03,2745021.63,430544.40
Europe,Andorra,Meat,Online,C,7/21/2011,765477406,8/20/2011,630,421.89,364.69,265790.70,229754.70,36036.00
"Middle East and North Africa",Qatar,"Office Supplies",Online,H,3/11/2017,381430137,4/28/2017,2509,651.21,524.96,1633885.89,1317124.64,316761.25
Europe,Hungary,Meat,Offline,C,6/3/2016,271120965,6/8/2016,9573,421.89,364.69,4038752.97,3491177.37,547575.60
Europe,Austria,Snacks,Offline,M,8/14/2014,768973720,9/5/2014,5267,152.58,97.44,803638.86,513216.48,290422.38
Europe,Netherlands,"Office Supplies",Online,H,8/23/2010,929724729,9/21/2010,5063,651.21,524.96,3297076.23,2657872.48,639203.75
"Sub-Saharan Africa","Cape Verde",Fruits,Offline,L,10/15/2015,778422820,12/4/2015,1466,9.33,6.92,13677.78,10144.72,3533.06
"Sub-Saharan Africa",Madagascar,Cereal,Online,M,2/10/2012,860429322,2/25/2012,9012,205.70,117.11,1853768.40,1055395.32,798373.08
"Sub-Saharan Africa","South Sudan",Beverages,Offline,C,10/27/2016,891418063,12/16/2016,9269,47.45,31.79,439814.05,294661.51,145152.54
"Australia and Oceania","Solomon Islands",Fruits,Online,H,4/30/2010,207375371,6/8/2010,5835,9.33,6.92,54440.55,40378.20,14062.35
Europe,Ukraine,Snacks,Offline,L,9/29/2015,914600074,10/5/2015,9341,152.58,97.44,1425249.78,910187.04,515062.74
"Sub-Saharan Africa",Liberia,Cosmetics,Offline,H,10/29/2011,239703500,12/7/2011,2447,437.20,263.33,1069828.40,644368.51,425459.89
Europe,"United Kingdom",Snacks,Offline,H,6/18/2012,879609477,7/1/2012,4846,152.58,97.44,739402.68,472194.24,267208.44
Europe,Belarus,Cosmetics,Online,L,6/20/2017,651554334,7/6/2017,8261,437.20,263.33,3611709.20,2175369.13,1436340.07
Asia,Mongolia,Meat,Online,H,5/10/2016,143086898,6/6/2016,1448,421.89,364.69,610896.72,528071.12,82825.60
"Sub-Saharan Africa",Guinea-Bissau,"Baby Food",Offline,H,11/9/2014,462068498,12/14/2014,5191,255.28,159.42,1325158.48,827549.22,497609.26
"Central America and the Caribbean",Jamaica,Beverages,Online,M,12/22/2015,986672961,1/9/2016,7310,47.45,31.79,346859.50,232384.90,114474.60
"Sub-Saharan Africa",Liberia,Vegetables,Offline,H,3/17/2016,715386617,4/6/2016,7652,154.06,90.93,1178867.12,695796.36,483070.76
"Sub-Saharan Africa","Mauritius ",Vegetables,Offline,C,11/28/2016,517008292,12/17/2016,3098,154.06,90.93,477277.88,281701.14,195576.74
Asia,Uzbekistan,Household,Online,L,12/1/2012,880649316,12/11/2012,2557,668.27,502.54,1708766.39,1284994.78,423771.61
"Central America and the Caribbean",Dominica,Vegetables,Online,M,7/2/2011,565733516,7/27/2011,1974,154.06,90.93,304114.44,179495.82,124618.62
"Sub-Saharan Africa","South Sudan",Cereal,Online,M,5/31/2013,651997220,6/7/2013,9321,205.70,117.11,1917329.70,1091582.31,825747.39
Asia,Taiwan,"Personal Care",Offline,H,9/11/2016,489489257,10/23/2016,9603,81.73,56.67,784853.19,544202.01,240651.18
Europe,Belgium,"Office Supplies",Offline,M,11/15/2012,848570954,12/9/2012,9857,651.21,524.96,6418976.97,5174530.72,1244446.25
"Sub-Saharan Africa",Mozambique,Vegetables,Offline,L,6/23/2013,769916141,8/1/2013,4150,154.06,90.93,639349.00,377359.50,261989.50
"Australia and Oceania","New Zealand",Meat,Online,M,12/12/2015,714511144,1/17/2016,8580,421.89,364.69,3619816.20,3129040.20,490776.00
Europe,Italy,"Personal Care",Online,C,1/2/2015,313654792,1/2/2015,6278,81.73,56.67,513100.94,355774.26,157326.68
"Central America and the Caribbean","Trinidad and Tobago","Personal Care",Offline,M,1/6/2014,618958413,2/8/2014,2404,81.73,56.67,196478.92,136234.68,60244.24
