Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Malaysia,Beverages,Offline,L,2/8/2017,167437493,3/30/2017,7330,47.45,31.79,347808.50,233020.70,114787.80
"Sub-Saharan Africa",Eritrea,"Personal Care",Online,L,1/3/2014,226716029,2/11/2014,9166,81.73,56.67,749137.18,519437.22,229699.96
Asia,"South Korea","Personal Care",Offline,M,8/8/2015,202017819,9/4/2015,417,81.73,56.67,34081.41,23631.39,10450.02
"Sub-Saharan Africa","South Africa",Cereal,Online,L,6/17/2010,118391692,7/23/2010,3587,205.70,117.11,737845.90,420073.57,317772.33
"Australia and Oceania",Kiribati,Beverages,Offline,H,12/7/2010,521198976,1/25/2011,3214,47.45,31.79,152504.30,102173.06,50331.24
Europe,Liechtenstein,Snacks,Offline,L,7/6/2011,226113498,8/12/2011,864,152.58,97.44,131829.12,84188.16,47640.96
Europe,Armenia,Meat,Online,L,4/26/2015,369121587,6/4/2015,135,421.89,364.69,56955.15,49233.15,7722.00
Asia,Bangladesh,Household,Online,H,3/7/2015,356522071,4/2/2015,1658,668.27,502.54,1107991.66,833211.32,274780.34
"Sub-Saharan Africa","South Sudan",Clothes,Offline,L,7/27/2012,114926278,9/2/2012,8094,109.28,35.84,884512.32,290088.96,594423.36
"Central America and the Caribbean",Guatemala,Meat,Offline,M,10/22/2013,541258037,12/7/2013,9136,421.89,364.69,3854387.04,3331807.84,522579.20
"Sub-Saharan Africa",Lesotho,Beverages,Offline,H,2/16/2011,352753674,3/31/2011,6506,47.45,31.79,308709.70,206825.74,101883.96
Europe,Kosovo,Clothes,Online,L,10/7/2016,136962020,10/11/2016,8960,109.28,35.84,979148.80,321126.40,658022.40
Europe,Belgium,Beverages,Online,L,9/26/2013,101744401,10/17/2013,7284,47.45,31.79,345625.80,231558.36,114067.44
"Sub-Saharan Africa",Guinea-Bissau,Clothes,Offline,H,8/12/2012,525274646,9/3/2012,9295,109.28,35.84,1015757.60,333132.80,682624.80
"Australia and Oceania","Samoa ",Fruits,Online,C,6/21/2017,406039083,8/9/2017,4842,9.33,6.92,45175.86,33506.64,11669.22
Europe,Montenegro,Meat,Offline,C,7/6/2014,612836539,8/5/2014,805,421.89,364.69,339621.45,293575.45,46046.00
"Central America and the Caribbean",Guatemala,"Office Supplies",Offline,L,9/20/2013,734778344,10/1/2013,6095,651.21,524.96,3969124.95,3199631.20,769493.75
Europe,"Bosnia and Herzegovina",Snacks,Offline,L,10/18/2014,431288325,11/11/2014,6654,152.58,97.44,1015267.32,648365.76,366901.56
"Middle East and North Africa","Tunisia ",Meat,Offline,C,12/2/2010,782102811,12/14/2010,457,421.89,364.69,192803.73,166663.33,26140.40
"Central America and the Caribbean","Antigua and Barbuda ",Fruits,Offline,C,4/10/2015,237270629,4/20/2015,2507,9.33,6.92,23390.31,17348.44,6041.87
"Middle East and North Africa",Libya,Meat,Online,M,10/25/2011,467153108,11/8/2011,9841,421.89,364.69,4151819.49,3588914.29,562905.20
"Central America and the Caribbean",Guatemala,"Baby Food",Online,H,1/26/2012,512424075,2/3/2012,6526,255.28,159.42,1665957.28,1040374.92,625582.36
Asia,India,Cereal,Offline,M,6/24/2013,834069859,8/6/2013,8661,205.70,117.11,1781567.70,1014289.71,767277.99
Asia,Vietnam,Cosmetics,Online,H,10/9/2010,163389289,10/11/2010,9376,437.20,263.33,4099187.20,2468982.08,1630205.12
Europe,Switzerland,Meat,Online,H,11/17/2014,451993691,12/24/2014,3832,421.89,364.69,1616682.48,1397492.08,219190.40
Asia,Mongolia,Meat,Online,C,4/18/2011,121806895,5/23/2011,4222,421.89,364.69,1781219.58,1539721.18,241498.40
"Sub-Saharan Africa",Chad,Cereal,Offline,H,11/14/2016,815065228,1/1/2017,4769,205.70,117.11,980983.30,558497.59,422485.71
"Central America and the Caribbean",Guatemala,Meat,Offline,M,6/11/2015,644317519,6/25/2015,6727,421.89,364.69,2838054.03,2453269.63,384784.40
"Sub-Saharan Africa",Zimbabwe,"Personal Care",Online,L,8/19/2014,942425096,9/26/2014,3383,81.73,56.67,276492.59,191714.61,84777.98
Asia,Vietnam,"Office Supplies",Offline,M,10/7/2011,412561786,10/17/2011,5055,651.21,524.96,3291866.55,2653672.80,638193.75
