Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Malawi,Fruits,Online,H,12/19/2014,152442872,1/20/2015,88,9.33,6.92,821.04,608.96,212.08
Europe,Andorra,Fruits,Online,H,5/10/2016,467318332,5/29/2016,8734,9.33,6.92,81488.22,60439.28,21048.94
"Sub-Saharan Africa",Senegal,"Baby Food",Online,H,1/13/2011,264037358,2/10/2011,3377,255.28,159.42,862080.56,538361.34,323719.22
"Australia and Oceania","Papua New Guinea",Vegetables,Offline,H,7/21/2014,748898780,8/22/2014,4646,154.06,90.93,715762.76,422460.78,293301.98
"Australia and Oceania",Australia,Clothes,Offline,L,3/25/2013,948513925,4/13/2013,5203,109.28,35.84,568583.84,186475.52,382108.32
Europe,Luxembourg,Household,Offline,L,5/21/2013,859806621,6/4/2013,4741,668.27,502.54,3168268.07,2382542.14,785725.93
Asia,Japan,Meat,Offline,H,11/1/2014,100013196,11/7/2014,4982,421.89,364.69,2101855.98,1816885.58,284970.40
"Sub-Saharan Africa",Lesotho,Clothes,Offline,C,8/30/2014,156682479,9/22/2014,4682,109.28,35.84,511648.96,167802.88,343846.08
Europe,"United Kingdom",Vegetables,Online,C,1/9/2011,337675797,1/13/2011,4627,154.06,90.93,712835.62,420733.11,292102.51
Europe,Switzerland,Clothes,Online,M,7/2/2014,921166980,7/30/2014,2635,109.28,35.84,287952.80,94438.40,193514.40
"Sub-Saharan Africa",Zambia,Snacks,Offline,L,1/7/2014,905642354,2/13/2014,8553,152.58,97.44,1305016.74,833404.32,471612.42
"Middle East and North Africa","United Arab Emirates",Snacks,Offline,L,12/4/2010,259900748,12/14/2010,9262,152.58,97.44,1413195.96,902489.28,510706.68
Asia,Bhutan,"Office Supplies",Online,C,3/18/2015,373053491,5/1/2015,3673,651.21,524.96,2391894.33,1928178.08,463716.25
"Australia and Oceania","Papua New Guinea",Household,Offline,C,6/2/2011,904524409,6/18/2011,7728,668.27,502.54,5164390.56,3883629.12,1280761.44
"Sub-Saharan Africa","Sierra Leone",Cosmetics,Online,M,6/15/2015,234049832,7/10/2015,9401,437.20,263.33,4110117.20,2475565.33,1634551.87
"Sub-Saharan Africa",Mali,Snacks,Online,H,3/17/2010,411678588,3/19/2010,3697,152.58,97.44,564088.26,360235.68,203852.58
"Sub-Saharan Africa",Liberia,Cereal,Online,C,7/3/2017,407772004,8/18/2017,7652,205.70,117.11,1574016.40,896125.72,677890.68
"Middle East and North Africa",Lebanon,"Personal Care",Online,H,12/30/2010,163003909,2/7/2011,5334,81.73,56.67,435947.82,302277.78,133670.04
Europe,Cyprus,Clothes,Offline,M,11/9/2010,138360631,12/10/2010,2840,109.28,35.84,310355.20,101785.60,208569.60
"Sub-Saharan Africa",Mozambique,"Baby Food",Online,L,10/20/2011,865140998,10/27/2011,3301,255.28,159.42,842679.28,526245.42,316433.86
Europe,Albania,"Personal Care",Online,L,3/12/2017,694956338,3/30/2017,1879,81.73,56.67,153570.67,106482.93,47087.74
"Central America and the Caribbean",Guatemala,Snacks,Online,L,7/13/2012,749730479,7/15/2012,764,152.58,97.44,116571.12,74444.16,42126.96
"Sub-Saharan Africa","Burkina Faso",Clothes,Online,C,8/30/2014,871699750,9/9/2014,4182,109.28,35.84,457008.96,149882.88,307126.08
"Sub-Saharan Africa","Democratic Republic of the Congo","Personal Care",Offline,M,12/29/2014,973412978,1/29/2015,3386,81.73,56.67,276737.78,191884.62,84853.16
"Sub-Saharan Africa",Senegal,Cosmetics,Online,H,7/30/2013,587731492,8/18/2013,1664,437.20,263.33,727500.80,438181.12,289319.68
"Central America and the Caribbean","El Salvador","Personal Care",Offline,H,4/24/2015,217829120,5/8/2015,9332,81.73,56.67,762704.36,528844.44,233859.92
Europe,France,Meat,Offline,C,1/5/2011,887192189,1/26/2011,8739,421.89,364.69,3686896.71,3187025.91,499870.80
"Sub-Saharan Africa",Uganda,Snacks,Online,C,7/3/2011,989619529,8/5/2011,9265,152.58,97.44,1413653.70,902781.60,510872.10
"Australia and Oceania",Nauru,Cereal,Offline,C,7/5/2013,339222466,7/10/2013,2321,205.70,117.11,477429.70,271812.31,205617.39
