Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Honduras,Cosmetics,Offline,M,7/16/2011,787359941,8/9/2011,6158,437.20,263.33,2692277.60,1621586.14,1070691.46
Asia,Laos,Meat,Offline,C,6/18/2015,761329638,7/12/2015,3213,421.89,364.69,1355532.57,1171748.97,183783.60
"Middle East and North Africa","Tunisia ","Office Supplies",Online,L,3/25/2012,375346028,4/14/2012,2086,651.21,524.96,1358424.06,1095066.56,263357.50
"Middle East and North Africa",Oman,Clothes,Offline,M,7/22/2014,948207938,8/6/2014,4655,109.28,35.84,508698.40,166835.20,341863.20
"Sub-Saharan Africa",Uganda,Household,Offline,C,6/28/2013,719026696,7/28/2013,4833,668.27,502.54,3229748.91,2428775.82,800973.09
"Central America and the Caribbean","Saint Kitts and Nevis ",Household,Offline,M,7/5/2012,697226130,7/26/2012,3561,668.27,502.54,2379709.47,1789544.94,590164.53
"Central America and the Caribbean",Panama,"Baby Food",Online,C,3/2/2016,612542569,3/8/2016,3813,255.28,159.42,973382.64,607868.46,365514.18
Europe,Spain,Beverages,Offline,H,2/18/2011,265024840,4/6/2011,5595,47.45,31.79,265482.75,177865.05,87617.70
"Sub-Saharan Africa","Equatorial Guinea",Meat,Online,M,6/11/2015,875034272,6/23/2015,941,421.89,364.69,396998.49,343173.29,53825.20
"Middle East and North Africa",Qatar,Clothes,Offline,H,2/12/2014,133244693,2/25/2014,8920,109.28,35.84,974777.60,319692.80,655084.80
"Sub-Saharan Africa",Ghana,"Personal Care",Offline,C,12/18/2015,750642430,1/10/2016,631,81.73,56.67,51571.63,35758.77,15812.86
Europe,Sweden,Cereal,Offline,H,11/29/2011,108526313,12/1/2011,4203,205.70,117.11,864557.10,492213.33,372343.77
Europe,Ukraine,Beverages,Offline,H,9/8/2016,608507668,10/5/2016,9796,47.45,31.79,464820.20,311414.84,153405.36
"Middle East and North Africa",Syria,Snacks,Online,H,12/31/2011,222510325,1/9/2012,4605,152.58,97.44,702630.90,448711.20,253919.70
Asia,Kazakhstan,"Office Supplies",Online,M,11/28/2010,142770612,12/24/2010,7852,651.21,524.96,5113300.92,4121985.92,991315.00
"Central America and the Caribbean",Panama,"Office Supplies",Online,M,3/8/2016,731837356,4/18/2016,5791,651.21,524.96,3771157.11,3040043.36,731113.75
"Central America and the Caribbean","Saint Vincent and the Grenadines",Cosmetics,Offline,H,7/7/2016,172571885,8/9/2016,6711,437.20,263.33,2934049.20,1767207.63,1166841.57
Asia,Philippines,Cosmetics,Online,M,1/6/2013,318148028,1/23/2013,5926,437.20,263.33,2590847.20,1560493.58,1030353.62
"Sub-Saharan Africa",Sudan,Household,Offline,M,6/10/2015,842052114,7/3/2015,788,668.27,502.54,526596.76,396001.52,130595.24
Europe,"Bosnia and Herzegovina",Cereal,Offline,C,8/31/2015,588082969,9/20/2015,5674,205.70,117.11,1167141.80,664482.14,502659.66
