Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean",Guatemala,Cereal,Online,M,7/18/2015,173284280,8/28/2015,7524,205.70,117.11,1547686.80,881135.64,666551.16
"Middle East and North Africa",Somalia,Clothes,Offline,C,5/3/2010,871857249,6/14/2010,790,109.28,35.84,86331.20,28313.60,58017.60
Europe,Spain,Clothes,Offline,L,12/26/2012,357937848,1/26/2013,618,109.28,35.84,67535.04,22149.12,45385.92
Asia,Tajikistan,Clothes,Online,H,2/13/2011,794074904,3/6/2011,3265,109.28,35.84,356799.20,117017.60,239781.60
"Sub-Saharan Africa","Democratic Republic of the Congo",Fruits,Online,C,2/21/2016,363129746,4/3/2016,7016,9.33,6.92,65459.28,48550.72,16908.56
Europe,Croatia,Clothes,Offline,H,1/6/2014,918276202,1/13/2014,7189,109.28,35.84,785613.92,257653.76,527960.16
"Sub-Saharan Africa","Mauritius ","Office Supplies",Offline,C,7/2/2014,333000600,8/20/2014,1132,651.21,524.96,737169.72,594254.72,142915.00
Europe,Ukraine,"Personal Care",Online,C,1/18/2017,151101768,2/20/2017,3226,81.73,56.67,263660.98,182817.42,80843.56
"Central America and the Caribbean","Dominican Republic",Meat,Online,M,8/10/2014,636691033,9/21/2014,9880,421.89,364.69,4168273.20,3603137.20,565136.00
"Central America and the Caribbean",Panama,Cosmetics,Offline,L,7/20/2012,324192225,9/1/2012,4539,437.20,263.33,1984450.80,1195254.87,789195.93
Asia,Philippines,Household,Online,C,4/26/2017,968341672,5/16/2017,2674,668.27,502.54,1786953.98,1343791.96,443162.02
"Sub-Saharan Africa","Sao Tome and Principe","Baby Food",Offline,H,6/23/2017,794188201,8/6/2017,6792,255.28,159.42,1733861.76,1082780.64,651081.12
"Central America and the Caribbean",Panama,Beverages,Offline,M,3/28/2010,347093141,5/15/2010,1428,47.45,31.79,67758.60,45396.12,22362.48
"Central America and the Caribbean","Dominican Republic",Vegetables,Online,M,10/21/2012,242730319,10/25/2012,8150,154.06,90.93,1255589.00,741079.50,514509.50
"Sub-Saharan Africa",Gabon,Snacks,Online,L,2/26/2013,717086064,2/26/2013,557,152.58,97.44,84987.06,54274.08,30712.98
"North America",Canada,Fruits,Offline,L,9/12/2011,276459205,9/21/2011,9277,9.33,6.92,86554.41,64196.84,22357.57
"Middle East and North Africa","Tunisia ",Snacks,Offline,M,6/19/2017,647461068,7/7/2017,6973,152.58,97.44,1063940.34,679449.12,384491.22
"Central America and the Caribbean",Grenada,"Office Supplies",Online,M,1/24/2014,927015483,1/25/2014,3337,651.21,524.96,2173087.77,1751791.52,421296.25
"Middle East and North Africa",Iraq,Cereal,Offline,H,6/14/2016,732358777,8/3/2016,92,205.70,117.11,18924.40,10774.12,8150.28
"Australia and Oceania","Samoa ","Office Supplies",Online,L,2/21/2014,651039779,4/2/2014,5993,651.21,524.96,3902701.53,3146085.28,756616.25
"Sub-Saharan Africa",Rwanda,Meat,Online,C,11/11/2012,890919816,11/21/2012,1827,421.89,364.69,770793.03,666288.63,104504.40
Asia,Malaysia,"Personal Care",Online,C,8/16/2015,830172717,9/27/2015,5410,81.73,56.67,442159.30,306584.70,135574.60
"Sub-Saharan Africa",Madagascar,Household,Offline,M,5/7/2011,367284810,6/1/2011,6592,668.27,502.54,4405235.84,3312743.68,1092492.16
"Central America and the Caribbean",Belize,Beverages,Offline,H,7/12/2016,371054923,8/22/2016,2252,47.45,31.79,106857.40,71591.08,35266.32
"Sub-Saharan Africa",Namibia,"Baby Food",Offline,M,11/13/2010,430594384,12/15/2010,1302,255.28,159.42,332374.56,207564.84,124809.72
Europe,Liechtenstein,Cereal,Online,C,10/8/2016,205327022,11/9/2016,9683,205.70,117.11,1991793.10,1133976.13,857816.97
Asia,Bangladesh,Clothes,Online,L,4/12/2012,774989163,5/16/2012,5370,109.28,35.84,586833.60,192460.80,394372.80
"Sub-Saharan Africa","Equatorial Guinea",Clothes,Online,C,7/30/2010,589629638,8/20/2010,3368,109.28,35.84,368055.04,120709.12,247345.92
"Central America and the Caribbean",Guatemala,Household,Offline,M,10/6/2010,419609773,11/17/2010,711,668.27,502.54,475139.97,357305.94,117834.03
Asia,Bangladesh,Cosmetics,Online,M,10/17/2016,205603396,11/16/2016,1469,437.20,263.33,642246.80,386831.77,255415.03
"Middle East and North Africa",Lebanon,"Personal Care",Online,M,12/19/2010,408596837,1/22/2011,1739,81.73,56.67,142128.47,98549.13,43579.34
"Sub-Saharan Africa","South Africa",Vegetables,Online,H,9/20/2010,659888923,10/30/2010,4651,154.06,90.93,716533.06,422915.43,293617.63
