Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Tanzania,Vegetables,Offline,M,6/10/2011,734498536,7/27/2011,3294,154.06,90.93,507473.64,299523.42,207950.22
"Central America and the Caribbean",Barbados,Snacks,Online,H,6/21/2011,634530246,6/24/2011,455,152.58,97.44,69423.90,44335.20,25088.70
"Central America and the Caribbean","Dominican Republic","Baby Food",Online,C,4/3/2014,241405522,5/17/2014,6113,255.28,159.42,1560526.64,974534.46,585992.18
Europe,Latvia,"Office Supplies",Online,M,8/16/2012,761423194,9/28/2012,898,651.21,524.96,584786.58,471414.08,113372.50
Europe,Belarus,"Personal Care",Offline,H,8/15/2015,321194589,9/21/2015,7471,81.73,56.67,610604.83,423381.57,187223.26
"Australia and Oceania",Tonga,Cosmetics,Online,H,6/1/2014,717643535,6/1/2014,5524,437.20,263.33,2415092.80,1454634.92,960457.88
Asia,"South Korea",Vegetables,Online,L,5/24/2016,668006360,6/18/2016,6781,154.06,90.93,1044680.86,616596.33,428084.53
Europe,Spain,"Personal Care",Offline,M,1/28/2011,759831893,3/4/2011,9997,81.73,56.67,817054.81,566529.99,250524.82
"Middle East and North Africa",Iran,Cereal,Offline,C,10/4/2011,300981462,10/27/2011,5958,205.70,117.11,1225560.60,697741.38,527819.22
Europe,Greece,Cereal,Online,H,11/15/2013,469628894,11/30/2013,2481,205.70,117.11,510341.70,290549.91,219791.79
"Middle East and North Africa",Libya,Meat,Offline,M,12/3/2013,264260518,12/9/2013,9415,421.89,364.69,3972094.35,3433556.35,538538.00
"Middle East and North Africa",Turkey,Meat,Online,L,4/4/2013,553675162,4/28/2013,3639,421.89,364.69,1535257.71,1327106.91,208150.80
"Australia and Oceania","Federated States of Micronesia","Baby Food",Online,M,4/15/2014,926984155,4/28/2014,4066,255.28,159.42,1037968.48,648201.72,389766.76
Asia,Singapore,Snacks,Online,C,9/15/2016,143611323,9/21/2016,6637,152.58,97.44,1012673.46,646709.28,365964.18
Europe,Netherlands,Household,Offline,M,9/14/2013,183292996,10/31/2013,9326,668.27,502.54,6232286.02,4686688.04,1545597.98
Asia,Mongolia,"Office Supplies",Online,L,11/19/2010,396078002,12/7/2010,7137,651.21,524.96,4647685.77,3746639.52,901046.25
Asia,Bhutan,Meat,Offline,L,12/4/2014,652327668,12/21/2014,7108,421.89,364.69,2998794.12,2592216.52,406577.60
"Central America and the Caribbean",Haiti,"Personal Care",Online,C,8/18/2014,892715823,9/17/2014,3305,81.73,56.67,270117.65,187294.35,82823.30
"Middle East and North Africa",Iraq,Cereal,Offline,C,1/8/2015,678228795,1/10/2015,1827,205.70,117.11,375813.90,213959.97,161853.93
Europe,Ireland,"Office Supplies",Offline,L,10/27/2010,540165412,11/20/2010,5804,651.21,524.96,3779622.84,3046867.84,732755.00
"Sub-Saharan Africa",Guinea,Snacks,Online,C,12/16/2012,630137002,1/27/2013,397,152.58,97.44,60574.26,38683.68,21890.58
Europe,Belgium,Household,Offline,L,7/5/2014,270067393,8/19/2014,7798,668.27,502.54,5211169.46,3918806.92,1292362.54
"Sub-Saharan Africa","Mauritius ","Baby Food",Online,C,3/3/2017,202192914,4/6/2017,2231,255.28,159.42,569529.68,355666.02,213863.66
"Central America and the Caribbean","The Bahamas",Snacks,Offline,L,5/9/2012,339062392,6/28/2012,4951,152.58,97.44,755423.58,482425.44,272998.14
"Central America and the Caribbean",Panama,Vegetables,Offline,C,4/4/2015,213537156,5/18/2015,9245,154.06,90.93,1424284.70,840647.85,583636.85
"Central America and the Caribbean",Belize,Fruits,Offline,L,8/19/2015,328791034,8/27/2015,5428,9.33,6.92,50643.24,37561.76,13081.48
"Sub-Saharan Africa",Guinea,Meat,Online,H,11/13/2011,808310353,12/31/2011,5851,421.89,364.69,2468478.39,2133801.19,334677.20
Asia,Cambodia,Beverages,Offline,L,10/12/2014,945893943,10/15/2014,9892,47.45,31.79,469375.40,314466.68,154908.72
Asia,Brunei,"Baby Food",Offline,C,7/14/2013,555653131,8/15/2013,8964,255.28,159.42,2288329.92,1429040.88,859289.04
"Sub-Saharan Africa",Namibia,"Personal Care",Online,L,4/15/2017,422011744,5/14/2017,1508,81.73,56.67,123248.84,85458.36,37790.48
Europe,"Moldova ",Beverages,Offline,C,7/18/2013,949706113,7/18/2013,7998,47.45,31.79,379505.10,254256.42,125248.68
"Middle East and North Africa",Iran,Clothes,Online,L,5/20/2017,813785064,7/2/2017,5939,109.28,35.84,649013.92,212853.76,436160.16
Europe,Bulgaria,Fruits,Online,C,8/26/2014,109609925,9/9/2014,4868,9.33,6.92,45418.44,33686.56,11731.88
Europe,Serbia,Snacks,Offline,L,3/12/2011,802854526,3/26/2011,1350,152.58,97.44,205983.00,131544.00,74439.00
"Middle East and North Africa",Morocco,Meat,Online,H,12/3/2013,879505193,12/4/2013,3986,421.89,364.69,1681653.54,1453654.34,227999.20
Europe,"Moldova ",Household,Offline,C,11/19/2011,195860755,12/14/2011,8405,668.27,502.54,5616809.35,4223848.70,1392960.65
"Australia and Oceania",Fiji,Cosmetics,Offline,C,4/30/2010,928532540,6/18/2010,2268,437.20,263.33,991569.60,597232.44,394337.16
"Australia and Oceania",Kiribati,Cosmetics,Online,L,10/16/2011,824444377,11/6/2011,267,437.20,263.33,116732.40,70309.11,46423.29
Europe,"Vatican City","Office Supplies",Offline,C,4/17/2012,850832593,4/24/2012,9126,651.21,524.96,5942942.46,4790784.96,1152157.50
"Middle East and North Africa",Israel,Snacks,Offline,M,9/18/2012,245246016,9/27/2012,2601,152.58,97.44,396860.58,253441.44,143419.14
Europe,Austria,Cereal,Offline,C,12/31/2014,565545976,2/11/2015,6477,205.70,117.11,1332318.90,758521.47,573797.43
"Central America and the Caribbean","El Salvador",Beverages,Offline,H,10/15/2010,739906299,10/24/2010,3571,47.45,31.79,169443.95,113522.09,55921.86
"Sub-Saharan Africa",Guinea,Snacks,Online,C,7/8/2015,216813313,8/4/2015,8732,152.58,97.44,1332328.56,850846.08,481482.48
"Sub-Saharan Africa","Sao Tome and Principe",Meat,Offline,C,8/7/2011,315065848,8/9/2011,3841,421.89,364.69,1620479.49,1400774.29,219705.20
"Sub-Saharan Africa",Guinea-Bissau,Cosmetics,Offline,C,10/22/2012,173775231,10/24/2012,2807,437.20,263.33,1227220.40,739167.31,488053.09
"Sub-Saharan Africa","South Africa",Fruits,Online,L,1/21/2015,802365291,2/25/2015,6575,9.33,6.92,61344.75,45499.00,15845.75
Europe,Georgia,Cereal,Online,C,4/24/2015,130572354,5/12/2015,8116,205.70,117.11,1669461.20,950464.76,718996.44
"Sub-Saharan Africa",Niger,Snacks,Offline,L,5/24/2015,658445250,6/5/2015,7437,152.58,97.44,1134737.46,724661.28,410076.18
"Sub-Saharan Africa",Mali,"Personal Care",Offline,C,8/15/2010,906345307,9/23/2010,6572,81.73,56.67,537129.56,372435.24,164694.32
"Middle East and North Africa",Bahrain,"Office Supplies",Online,M,4/22/2016,364946353,4/28/2016,4591,651.21,524.96,2989705.11,2410091.36,579613.75
"Sub-Saharan Africa",Cameroon,Fruits,Online,H,12/18/2010,845234715,1/26/2011,2590,9.33,6.92,24164.70,17922.80,6241.90
"North America",Mexico,Cereal,Online,L,10/26/2015,628509223,12/13/2015,8701,205.70,117.11,1789795.70,1018974.11,770821.59
"Sub-Saharan Africa",Liberia,"Personal Care",Online,H,4/20/2015,316381204,4/27/2015,3084,81.73,56.67,252055.32,174770.28,77285.04
"Sub-Saharan Africa",Swaziland,"Personal Care",Online,M,11/1/2013,580774486,12/2/2013,2931,81.73,56.67,239550.63,166099.77,73450.86
"Middle East and North Africa",Egypt,Household,Online,H,11/29/2016,813925397,1/14/2017,7467,668.27,502.54,4989972.09,3752466.18,1237505.91
Europe,Iceland,Meat,Offline,C,2/29/2012,478382766,3/14/2012,2946,421.89,364.69,1242887.94,1074376.74,168511.20
Asia,Thailand,"Office Supplies",Online,M,12/26/2010,457007920,1/11/2011,7654,651.21,524.96,4984361.34,4018043.84,966317.50
Europe,Montenegro,Cereal,Offline,L,7/1/2014,802974689,7/18/2014,6909,205.70,117.11,1421181.30,809112.99,612068.31
"Middle East and North Africa",Morocco,Meat,Online,C,4/21/2017,289769399,6/7/2017,8059,421.89,364.69,3400011.51,2939036.71,460974.80
"Sub-Saharan Africa",Ethiopia,Fruits,Online,M,4/15/2011,461190879,5/7/2011,5485,9.33,6.92,51175.05,37956.20,13218.85
"Middle East and North Africa",Qatar,Vegetables,Offline,H,2/12/2012,681350457,3/8/2012,5596,154.06,90.93,862119.76,508844.28,353275.48
"Middle East and North Africa",Qatar,Beverages,Offline,H,1/6/2010,384671962,1/29/2010,1837,47.45,31.79,87165.65,58398.23,28767.42
"Middle East and North Africa",Pakistan,"Baby Food",Offline,M,6/5/2011,425891721,6/5/2011,9679,255.28,159.42,2470855.12,1543026.18,927828.94
Asia,Kyrgyzstan,"Personal Care",Online,H,6/26/2012,830058562,7/24/2012,1629,81.73,56.67,133138.17,92315.43,40822.74
Europe,Slovenia,Meat,Online,C,5/29/2010,342533814,7/7/2010,2222,421.89,364.69,937439.58,810341.18,127098.40
"Sub-Saharan Africa",Benin,Meat,Online,C,10/28/2014,478991305,11/3/2014,3026,421.89,364.69,1276639.14,1103551.94,173087.20
"Central America and the Caribbean",Grenada,Vegetables,Offline,M,9/17/2013,575417363,10/2/2013,7640,154.06,90.93,1177018.40,694705.20,482313.20
"Sub-Saharan Africa","Democratic Republic of the Congo",Clothes,Online,M,1/18/2015,938110816,2/27/2015,6692,109.28,35.84,731301.76,239841.28,491460.48
Europe,Estonia,Cereal,Online,L,9/22/2012,593682992,10/9/2012,2845,205.70,117.11,585216.50,333177.95,252038.55
"Middle East and North Africa",Algeria,"Baby Food",Offline,H,1/25/2013,439057719,2/18/2013,5791,255.28,159.42,1478326.48,923201.22,555125.26
"Sub-Saharan Africa","The Gambia",Clothes,Offline,M,11/19/2015,991471326,1/6/2016,7253,109.28,35.84,792607.84,259947.52,532660.32
Asia,Uzbekistan,Snacks,Online,C,9/9/2010,138472640,9/24/2010,5986,152.58,97.44,913343.88,583275.84,330068.04
"Middle East and North Africa",Bahrain,"Office Supplies",Offline,H,10/14/2010,787922990,11/1/2010,2777,651.21,524.96,1808410.17,1457813.92,350596.25
Asia,Philippines,"Personal Care",Online,C,8/11/2011,517996203,9/14/2011,5442,81.73,56.67,444774.66,308398.14,136376.52
Asia,Philippines,Meat,Online,C,3/24/2017,127178609,3/29/2017,3831,421.89,364.69,1616260.59,1397127.39,219133.20
"Sub-Saharan Africa",Comoros,Fruits,Online,C,11/5/2013,484269034,11/17/2013,4824,9.33,6.92,45007.92,33382.08,11625.84
Europe,Hungary,"Personal Care",Online,L,6/14/2011,278378808,8/2/2011,7330,81.73,56.67,599080.90,415391.10,183689.80
"Sub-Saharan Africa",Uganda,"Personal Care",Offline,H,4/23/2017,968931758,6/7/2017,7294,81.73,56.67,596138.62,413350.98,182787.64
Asia,India,Clothes,Online,M,1/13/2017,935664212,3/2/2017,2688,109.28,35.84,293744.64,96337.92,197406.72
"Sub-Saharan Africa",Senegal,Cereal,Online,M,3/27/2016,428624999,5/5/2016,8517,205.70,117.11,1751946.90,997425.87,754521.03
Europe,Iceland,Beverages,Online,M,1/4/2014,218175446,1/20/2014,1818,47.45,31.79,86264.10,57794.22,28469.88
"Australia and Oceania","Solomon Islands",Cereal,Offline,L,4/26/2014,244989383,5/10/2014,6657,205.70,117.11,1369344.90,779601.27,589743.63
"Australia and Oceania","New Zealand",Clothes,Offline,C,8/6/2014,970053136,9/6/2014,9134,109.28,35.84,998163.52,327362.56,670800.96
"Australia and Oceania","Papua New Guinea","Personal Care",Offline,M,2/23/2017,224665534,2/25/2017,2379,81.73,56.67,194435.67,134817.93,59617.74
"Central America and the Caribbean",Cuba,Household,Online,L,3/8/2010,860437905,4/7/2010,1552,668.27,502.54,1037155.04,779942.08,257212.96
"Sub-Saharan Africa","Equatorial Guinea",Vegetables,Offline,L,1/23/2017,399294078,3/14/2017,8846,154.06,90.93,1362814.76,804366.78,558447.98
Europe,Austria,Household,Offline,C,10/10/2016,483470380,10/23/2016,8484,668.27,502.54,5669602.68,4263549.36,1406053.32
Europe,Portugal,Beverages,Offline,C,11/15/2015,125515639,11/26/2015,1722,47.45,31.79,81708.90,54742.38,26966.52
Europe,Italy,Beverages,Offline,M,5/28/2014,658291184,7/14/2014,1845,47.45,31.79,87545.25,58652.55,28892.70
"Central America and the Caribbean","Costa Rica","Personal Care",Offline,M,4/8/2017,784970843,4/16/2017,9171,81.73,56.67,749545.83,519720.57,229825.26
Europe,Malta,Snacks,Online,H,4/15/2015,629040944,4/18/2015,6049,152.58,97.44,922956.42,589414.56,333541.86
"Sub-Saharan Africa",Eritrea,"Office Supplies",Online,C,9/13/2011,384300315,10/6/2011,1858,651.21,524.96,1209948.18,975375.68,234572.50
"Middle East and North Africa",Libya,Beverages,Offline,M,10/25/2010,764860284,11/18/2010,8010,47.45,31.79,380074.50,254637.90,125436.60
"Sub-Saharan Africa",Togo,Cereal,Offline,M,3/22/2014,755144679,5/11/2014,2946,205.70,117.11,605992.20,345006.06,260986.14
"Sub-Saharan Africa",Kenya,Vegetables,Offline,H,12/29/2016,759889829,1/6/2017,7142,154.06,90.93,1100296.52,649422.06,450874.46
"Middle East and North Africa",Morocco,Fruits,Offline,M,6/30/2011,354144561,8/15/2011,8100,9.33,6.92,75573.00,56052.00,19521.00
Europe,Netherlands,"Baby Food",Offline,C,11/9/2013,533270204,11/29/2013,5359,255.28,159.42,1368045.52,854331.78,513713.74
Asia,Taiwan,"Baby Food",Offline,H,10/14/2014,562940585,11/13/2014,5484,255.28,159.42,1399955.52,874259.28,525696.24
"Sub-Saharan Africa",Gabon,Meat,Offline,H,8/14/2013,229142034,9/19/2013,7075,421.89,364.69,2984871.75,2580181.75,404690.00
Europe,Armenia,"Personal Care",Online,L,7/18/2014,288173377,8/24/2014,5761,81.73,56.67,470846.53,326475.87,144370.66
