Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Liberia,Fruits,Online,C,4/21/2014,154583489,5/11/2014,3545,9.33,6.92,33074.85,24531.40,8543.45
"Middle East and North Africa","Tunisia ",Fruits,Online,L,12/13/2012,491596400,12/26/2012,3154,9.33,6.92,29426.82,21825.68,7601.14
"Middle East and North Africa","Saudi Arabia",Fruits,Online,H,5/6/2015,182132565,6/25/2015,5928,9.33,6.92,55308.24,41021.76,14286.48
"Central America and the Caribbean","Dominican Republic","Office Supplies",Offline,C,1/19/2010,151240813,3/9/2010,4372,651.21,524.96,2847090.12,2295125.12,551965.00
Asia,Maldives,"Office Supplies",Offline,H,1/1/2017,944282472,2/17/2017,3022,651.21,524.96,1967956.62,1586429.12,381527.50
"Sub-Saharan Africa",Niger,Fruits,Online,L,7/17/2015,476931369,7/31/2015,3445,9.33,6.92,32141.85,23839.40,8302.45
"Sub-Saharan Africa",Sudan,"Office Supplies",Online,C,5/10/2016,785173833,6/17/2016,9240,651.21,524.96,6017180.40,4850630.40,1166550.00
"Central America and the Caribbean","Saint Lucia",Clothes,Offline,M,4/15/2012,375308692,5/27/2012,1037,109.28,35.84,113323.36,37166.08,76157.28
Europe,Montenegro,"Personal Care",Offline,H,5/15/2012,973947274,5/27/2012,1497,81.73,56.67,122349.81,84834.99,37514.82
"Australia and Oceania",Palau,Household,Offline,M,5/9/2015,778013408,6/3/2015,311,668.27,502.54,207831.97,156289.94,51542.03
"Sub-Saharan Africa",Mali,Cosmetics,Online,H,6/21/2013,304743421,7/10/2013,9205,437.20,263.33,4024426.00,2423952.65,1600473.35
"Australia and Oceania","New Zealand","Personal Care",Online,C,5/23/2011,141686141,6/15/2011,6933,81.73,56.67,566634.09,392893.11,173740.98
Europe,Armenia,"Baby Food",Online,C,11/2/2014,496702897,11/26/2014,4280,255.28,159.42,1092598.40,682317.60,410280.80
Asia,"North Korea",Household,Online,H,9/4/2011,747967517,9/7/2011,9065,668.27,502.54,6057867.55,4555525.10,1502342.45
Europe,Macedonia,Household,Online,M,7/17/2013,793966329,7/19/2013,1135,668.27,502.54,758486.45,570382.90,188103.55
"Australia and Oceania","East Timor",Cereal,Offline,H,3/22/2014,603498160,3/22/2014,7372,205.70,117.11,1516420.40,863334.92,653085.48
Asia,Brunei,Clothes,Online,M,2/15/2016,665674340,3/28/2016,6685,109.28,35.84,730536.80,239590.40,490946.40
Europe,Sweden,"Personal Care",Online,C,5/16/2011,639918696,5/23/2011,5018,81.73,56.67,410121.14,284370.06,125751.08
Asia,Tajikistan,Fruits,Online,H,11/12/2015,705967557,12/26/2015,343,9.33,6.92,3200.19,2373.56,826.63
