Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Brunei,"Baby Food",Offline,L,2/7/2012,501523149,3/13/2012,699,255.28,159.42,178440.72,111434.58,67006.14
"Middle East and North Africa","Saudi Arabia","Personal Care",Offline,M,12/18/2013,311137378,12/31/2013,1319,81.73,56.67,107801.87,74747.73,33054.14
Europe,Georgia,Vegetables,Offline,C,8/22/2013,688923299,9/23/2013,6568,154.06,90.93,1011866.08,597228.24,414637.84
Europe,Lithuania,Snacks,Offline,M,4/7/2016,253679740,5/23/2016,8327,152.58,97.44,1270533.66,811382.88,459150.78
Europe,Estonia,Meat,Online,M,11/25/2012,844518029,12/18/2012,507,421.89,364.69,213898.23,184897.83,29000.40
Europe,Romania,Clothes,Offline,H,8/5/2014,770861995,8/27/2014,4049,109.28,35.84,442474.72,145116.16,297358.56
Asia,Cambodia,Clothes,Online,M,9/28/2010,662447965,10/10/2010,1929,109.28,35.84,210801.12,69135.36,141665.76
"Central America and the Caribbean","El Salvador",Snacks,Online,L,9/29/2010,319324767,9/30/2010,4150,152.58,97.44,633207.00,404376.00,228831.00
"Sub-Saharan Africa","Central African Republic","Baby Food",Online,M,6/27/2017,961853730,7/9/2017,2748,255.28,159.42,701509.44,438086.16,263423.28
"Middle East and North Africa",Oman,Vegetables,Online,M,12/29/2015,280708682,12/31/2015,6792,154.06,90.93,1046375.52,617596.56,428778.96
"Australia and Oceania",Fiji,Clothes,Offline,H,1/23/2015,986875951,3/12/2015,7379,109.28,35.84,806377.12,264463.36,541913.76
Asia,Brunei,Fruits,Offline,M,3/17/2013,461654365,3/24/2013,2640,9.33,6.92,24631.20,18268.80,6362.40
Europe,Ukraine,Meat,Online,H,1/2/2010,206655251,1/10/2010,2736,421.89,364.69,1154291.04,997791.84,156499.20
"Sub-Saharan Africa",Togo,Vegetables,Online,L,6/14/2017,893802440,6/25/2017,4859,154.06,90.93,748577.54,441828.87,306748.67
Europe,Spain,"Office Supplies",Offline,C,9/30/2010,115332257,11/14/2010,8233,651.21,524.96,5361411.93,4321995.68,1039416.25
Asia,"South Korea",Fruits,Online,H,5/19/2015,933793532,6/9/2015,9112,9.33,6.92,85014.96,63055.04,21959.92
"Middle East and North Africa",Israel,Vegetables,Online,L,6/19/2012,632047593,7/9/2012,5783,154.06,90.93,890928.98,525848.19,365080.79
"Sub-Saharan Africa",Uganda,Cosmetics,Online,M,9/10/2010,163268268,9/17/2010,3563,437.20,263.33,1557743.60,938244.79,619498.81
Asia,Thailand,"Baby Food",Offline,C,3/26/2012,100941884,4/6/2012,9801,255.28,159.42,2501999.28,1562475.42,939523.86
Asia,Turkmenistan,Cosmetics,Offline,L,7/19/2016,188867270,7/19/2016,8877,437.20,263.33,3881024.40,2337580.41,1543443.99
Asia,Taiwan,Household,Online,L,8/1/2016,691155755,8/6/2016,7202,668.27,502.54,4812880.54,3619293.08,1193587.46
"Central America and the Caribbean","Trinidad and Tobago",Beverages,Online,H,2/22/2010,142231166,4/10/2010,8218,47.45,31.79,389944.10,261250.22,128693.88
"Middle East and North Africa",Morocco,Household,Online,H,3/27/2011,296829831,4/1/2011,7398,668.27,502.54,4943861.46,3717790.92,1226070.54
"Central America and the Caribbean","Saint Vincent and the Grenadines",Cereal,Online,C,1/1/2016,280000579,1/3/2016,7248,205.70,117.11,1490913.60,848813.28,642100.32
