Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Cote d'Ivoire",Household,Online,M,6/9/2010,115832650,6/21/2010,6310,668.27,502.54,4216783.70,3171027.40,1045756.30
"Australia and Oceania","East Timor",Clothes,Offline,L,1/14/2012,412965190,2/27/2012,4432,109.28,35.84,484328.96,158842.88,325486.08
"Australia and Oceania","Solomon Islands",Beverages,Online,L,7/31/2016,348386609,8/20/2016,4194,47.45,31.79,199005.30,133327.26,65678.04
"Sub-Saharan Africa","Sierra Leone",Meat,Offline,M,8/4/2013,509645736,8/23/2013,4354,421.89,364.69,1836909.06,1587860.26,249048.80
Europe,Portugal,Clothes,Online,H,5/14/2016,204603898,6/14/2016,5695,109.28,35.84,622349.60,204108.80,418240.80
Asia,Indonesia,Snacks,Online,C,10/7/2012,611434924,11/10/2012,6036,152.58,97.44,920972.88,588147.84,332825.04
"Sub-Saharan Africa",Djibouti,Snacks,Online,H,6/8/2014,728625142,6/29/2014,5226,152.58,97.44,797383.08,509221.44,288161.64
Asia,Singapore,Snacks,Offline,M,2/25/2015,524973380,3/18/2015,144,152.58,97.44,21971.52,14031.36,7940.16
"Central America and the Caribbean",Dominica,Household,Offline,C,4/30/2017,489590966,5/29/2017,9702,668.27,502.54,6483555.54,4875643.08,1607912.46
Asia,Bhutan,Fruits,Online,M,1/31/2013,281901729,2/25/2013,9841,9.33,6.92,91816.53,68099.72,23716.81
Asia,Maldives,Vegetables,Online,M,10/2/2010,981641995,10/7/2010,8536,154.06,90.93,1315056.16,776178.48,538877.68
"Sub-Saharan Africa",Zambia,Household,Online,H,12/11/2015,138860595,12/13/2015,791,668.27,502.54,528601.57,397509.14,131092.43
Europe,Sweden,Clothes,Offline,H,8/11/2012,323918855,8/25/2012,3642,109.28,35.84,397997.76,130529.28,267468.48
"Middle East and North Africa","Tunisia ",Fruits,Offline,L,4/12/2012,577490603,5/6/2012,1158,9.33,6.92,10804.14,8013.36,2790.78
Europe,Macedonia,"Personal Care",Offline,M,5/25/2012,460562169,6/26/2012,9435,81.73,56.67,771122.55,534681.45,236441.10
"Sub-Saharan Africa",Cameroon,Cosmetics,Online,H,4/5/2015,504432380,4/27/2015,1606,437.20,263.33,702143.20,422907.98,279235.22
"Central America and the Caribbean",Jamaica,Cosmetics,Online,L,8/26/2016,860712563,10/11/2016,2829,437.20,263.33,1236838.80,744960.57,491878.23
"Middle East and North Africa",Bahrain,Cereal,Online,M,3/20/2017,851326549,4/29/2017,5299,205.70,117.11,1090004.30,620565.89,469438.41
"Middle East and North Africa",Bahrain,Clothes,Online,M,1/31/2011,318510663,2/6/2011,3238,109.28,35.84,353848.64,116049.92,237798.72
"Sub-Saharan Africa","Sao Tome and Principe",Meat,Offline,L,5/21/2012,974813735,6/26/2012,7902,421.89,364.69,3333774.78,2881780.38,451994.40
Europe,Finland,Cosmetics,Offline,L,8/5/2013,553097093,9/3/2013,2576,437.20,263.33,1126227.20,678338.08,447889.12
"Middle East and North Africa",Bahrain,Snacks,Offline,M,1/14/2012,456534564,2/12/2012,7578,152.58,97.44,1156251.24,738400.32,417850.92
"Sub-Saharan Africa","Republic of the Congo",Cosmetics,Online,M,9/5/2013,808612477,10/14/2013,5256,437.20,263.33,2297923.20,1384062.48,913860.72
"Sub-Saharan Africa",Liberia,"Baby Food",Online,L,3/10/2014,903129661,3/12/2014,4991,255.28,159.42,1274102.48,795665.22,478437.26
Asia,Maldives,"Baby Food",Online,H,4/21/2010,554197442,5/16/2010,8193,255.28,159.42,2091509.04,1306128.06,785380.98
"Central America and the Caribbean","Trinidad and Tobago",Snacks,Online,H,3/7/2011,546239650,3/7/2011,3306,152.58,97.44,504429.48,322136.64,182292.84
Europe,Serbia,Beverages,Offline,M,11/24/2011,383992612,12/31/2011,802,47.45,31.79,38054.90,25495.58,12559.32
"Australia and Oceania","East Timor",Snacks,Offline,M,5/21/2012,542505156,6/20/2012,8186,152.58,97.44,1249019.88,797643.84,451376.04
"Middle East and North Africa","Saudi Arabia",Clothes,Online,C,8/22/2013,217138612,9/30/2013,4995,109.28,35.84,545853.60,179020.80,366832.80
Asia,Japan,Fruits,Online,M,12/7/2013,473566806,12/18/2013,7796,9.33,6.92,72736.68,53948.32,18788.36
"Sub-Saharan Africa","South Africa",Fruits,Offline,H,8/8/2012,197776067,8/14/2012,5188,9.33,6.92,48404.04,35900.96,12503.08
"Sub-Saharan Africa",Angola,Cosmetics,Online,L,11/2/2013,146065223,11/28/2013,2800,437.20,263.33,1224160.00,737324.00,486836.00
"Middle East and North Africa",Libya,Snacks,Offline,M,4/28/2015,695045602,5/28/2015,8294,152.58,97.44,1265498.52,808167.36,457331.16
"Sub-Saharan Africa","Democratic Republic of the Congo",Vegetables,Offline,M,1/6/2012,491641032,1/25/2012,6362,154.06,90.93,980129.72,578496.66,401633.06
Europe,Austria,Meat,Online,C,1/31/2015,503087842,2/7/2015,3727,421.89,364.69,1572384.03,1359199.63,213184.40
Europe,Latvia,Fruits,Online,M,4/6/2010,866934859,5/24/2010,4145,9.33,6.92,38672.85,28683.40,9989.45
Europe,Macedonia,Fruits,Offline,H,8/21/2014,441043412,8/25/2014,3401,9.33,6.92,31731.33,23534.92,8196.41
Asia,Taiwan,Fruits,Offline,H,4/14/2012,853587329,5/16/2012,4314,9.33,6.92,40249.62,29852.88,10396.74
Asia,Vietnam,Clothes,Online,C,1/22/2011,653052937,3/10/2011,1731,109.28,35.84,189163.68,62039.04,127124.64
"North America",Mexico,Vegetables,Offline,C,2/5/2016,258239066,2/9/2016,7533,154.06,90.93,1160533.98,684975.69,475558.29
"Middle East and North Africa","United Arab Emirates",Vegetables,Offline,L,11/18/2010,608257043,12/10/2010,5631,154.06,90.93,867511.86,512026.83,355485.03
"Central America and the Caribbean",Honduras,Vegetables,Offline,M,1/14/2014,912530696,1/22/2014,6966,154.06,90.93,1073181.96,633418.38,439763.58
"Sub-Saharan Africa",Namibia,Fruits,Online,C,12/18/2014,900796353,1/19/2015,4513,9.33,6.92,42106.29,31229.96,10876.33
Europe,Switzerland,Household,Offline,M,6/26/2015,373102843,6/28/2015,8277,668.27,502.54,5531270.79,4159523.58,1371747.21
"Middle East and North Africa",Afghanistan,Vegetables,Offline,L,11/29/2010,549811494,1/8/2011,294,154.06,90.93,45293.64,26733.42,18560.22
"Central America and the Caribbean","Saint Lucia",Household,Online,M,7/24/2016,921596133,7/29/2016,9631,668.27,502.54,6436108.37,4839962.74,1596145.63
"Sub-Saharan Africa",Guinea,Vegetables,Offline,C,12/11/2010,599443089,1/1/2011,7386,154.06,90.93,1137887.16,671608.98,466278.18
"Sub-Saharan Africa","Cape Verde",Vegetables,Online,H,4/15/2015,564651191,4/15/2015,1690,154.06,90.93,260361.40,153671.70,106689.70
Europe,Slovakia,Meat,Online,H,1/8/2014,518831765,1/23/2014,2704,421.89,364.69,1140790.56,986121.76,154668.80
"Central America and the Caribbean","El Salvador",Meat,Online,H,7/29/2011,233908641,8/29/2011,7620,421.89,364.69,3214801.80,2778937.80,435864.00
Europe,Germany,"Baby Food",Offline,H,6/7/2013,902118146,6/30/2013,5661,255.28,159.42,1445140.08,902476.62,542663.46
