Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Netherlands,Household,Online,C,3/18/2011,192805612,4/29/2011,4320,668.27,502.54,2886926.40,2170972.80,715953.60
"Australia and Oceania","Samoa ",Fruits,Online,M,2/9/2011,645065104,3/2/2011,7954,9.33,6.92,74210.82,55041.68,19169.14
"Sub-Saharan Africa","South Africa","Office Supplies",Offline,H,3/8/2012,468425977,4/19/2012,6511,651.21,524.96,4240028.31,3418014.56,822013.75
"Central America and the Caribbean",Jamaica,Cosmetics,Offline,H,4/22/2015,700437057,4/25/2015,3745,437.20,263.33,1637314.00,986170.85,651143.15
"Central America and the Caribbean",Grenada,"Baby Food",Online,H,11/5/2014,198959672,11/28/2014,5443,255.28,159.42,1389489.04,867723.06,521765.98
"Central America and the Caribbean",Barbados,Snacks,Online,C,1/8/2010,592167651,1/11/2010,4422,152.58,97.44,674708.76,430879.68,243829.08
"Middle East and North Africa",Egypt,"Baby Food",Online,H,4/6/2016,428547322,4/18/2016,5531,255.28,159.42,1411953.68,881752.02,530201.66
Europe,Romania,Vegetables,Offline,H,12/29/2015,126897513,1/2/2016,649,154.06,90.93,99984.94,59013.57,40971.37
Europe,Kosovo,Beverages,Online,H,5/29/2015,626329553,7/16/2015,3688,47.45,31.79,174995.60,117241.52,57754.08
"Middle East and North Africa","United Arab Emirates","Office Supplies",Offline,C,5/31/2010,236267268,7/20/2010,5590,651.21,524.96,3640263.90,2934526.40,705737.50
Europe,"Bosnia and Herzegovina",Beverages,Online,C,2/16/2013,486446988,3/17/2013,9329,47.45,31.79,442661.05,296568.91,146092.14
Asia,Thailand,Household,Online,L,3/26/2010,276917541,5/12/2010,4909,668.27,502.54,3280537.43,2466968.86,813568.57
"Middle East and North Africa",Pakistan,Clothes,Offline,L,3/7/2012,828040254,3/29/2012,4367,109.28,35.84,477225.76,156513.28,320712.48
Europe,Serbia,Vegetables,Online,L,7/29/2011,730488955,8/13/2011,6770,154.06,90.93,1042986.20,615596.10,427390.10
"Sub-Saharan Africa",Cameroon,Fruits,Online,C,3/19/2017,895249974,3/19/2017,3217,9.33,6.92,30014.61,22261.64,7752.97
Asia,Bhutan,Meat,Online,L,6/17/2012,503622138,7/26/2012,1837,421.89,364.69,775011.93,669935.53,105076.40
Europe,Sweden,Clothes,Offline,L,1/15/2012,157216775,1/18/2012,2792,109.28,35.84,305109.76,100065.28,205044.48
"Central America and the Caribbean",Nicaragua,Snacks,Offline,H,10/18/2012,527957713,10/28/2012,3275,152.58,97.44,499699.50,319116.00,180583.50
"Sub-Saharan Africa","Cote d'Ivoire",Vegetables,Online,H,8/29/2012,108081281,10/1/2012,2508,154.06,90.93,386382.48,228052.44,158330.04
Europe,"United Kingdom",Beverages,Online,L,5/24/2014,160136306,7/1/2014,6746,47.45,31.79,320097.70,214455.34,105642.36
"Central America and the Caribbean","Saint Lucia",Beverages,Offline,M,4/6/2014,666984117,4/7/2014,4277,47.45,31.79,202943.65,135965.83,66977.82
Asia,"Sri Lanka","Baby Food",Offline,M,5/16/2013,781798541,6/27/2013,416,255.28,159.42,106196.48,66318.72,39877.76
"Sub-Saharan Africa","Mauritius ",Vegetables,Online,M,11/28/2013,178065907,1/3/2014,2514,154.06,90.93,387306.84,228598.02,158708.82
Asia,Laos,Cosmetics,Offline,M,4/29/2015,399585044,5/1/2015,4949,437.20,263.33,2163702.80,1303220.17,860482.63
Asia,Kazakhstan,Clothes,Offline,C,7/28/2010,810467278,8/20/2010,4133,109.28,35.84,451654.24,148126.72,303527.52
Europe,"Czech Republic",Cosmetics,Offline,M,8/3/2012,845136439,8/20/2012,3508,437.20,263.33,1533697.60,923761.64,609935.96
Europe,Iceland,"Office Supplies",Online,C,9/3/2012,458328855,9/18/2012,8548,651.21,524.96,5566543.08,4487358.08,1079185.00
Asia,"South Korea","Personal Care",Online,H,7/17/2014,575093352,8/27/2014,1758,81.73,56.67,143681.34,99625.86,44055.48
Asia,Taiwan,Fruits,Offline,C,5/27/2015,840791261,6/22/2015,7673,9.33,6.92,71589.09,53097.16,18491.93
"Sub-Saharan Africa",Cameroon,"Personal Care",Online,H,4/23/2017,971096408,6/7/2017,7862,81.73,56.67,642561.26,445539.54,197021.72
"Sub-Saharan Africa",Mali,Beverages,Online,L,10/27/2015,301995122,11/27/2015,5922,47.45,31.79,280998.90,188260.38,92738.52
"Sub-Saharan Africa",Tanzania,Fruits,Offline,L,5/3/2011,939786231,5/12/2011,2485,9.33,6.92,23185.05,17196.20,5988.85
"Middle East and North Africa",Turkey,Snacks,Online,C,11/23/2012,111081063,12/11/2012,210,152.58,97.44,32041.80,20462.40,11579.40
"Central America and the Caribbean",Grenada,Vegetables,Offline,H,9/5/2011,512803447,10/7/2011,8790,154.06,90.93,1354187.40,799274.70,554912.70
Europe,Ukraine,"Baby Food",Online,L,1/23/2015,862189710,3/3/2015,9950,255.28,159.42,2540036.00,1586229.00,953807.00
"Australia and Oceania",Tonga,"Office Supplies",Offline,C,7/26/2012,846788680,8/12/2012,2443,651.21,524.96,1590906.03,1282477.28,308428.75
"Sub-Saharan Africa",Sudan,Meat,Offline,M,6/30/2017,674461686,7/7/2017,7056,421.89,364.69,2976855.84,2573252.64,403603.20
Europe,Russia,Household,Online,L,2/17/2010,623382556,3/26/2010,1606,668.27,502.54,1073241.62,807079.24,266162.38
"Sub-Saharan Africa",Uganda,Beverages,Online,H,4/7/2017,592037618,5/26/2017,5942,47.45,31.79,281947.90,188896.18,93051.72
"Sub-Saharan Africa","Equatorial Guinea",Fruits,Online,H,7/12/2017,549225699,8/3/2017,6944,9.33,6.92,64787.52,48052.48,16735.04
Europe,Kosovo,"Personal Care",Online,C,5/3/2013,984058129,5/4/2013,3523,81.73,56.67,287934.79,199648.41,88286.38
"Sub-Saharan Africa",Chad,Beverages,Offline,M,12/16/2011,655958735,1/2/2012,1622,47.45,31.79,76963.90,51563.38,25400.52
Europe,Italy,Snacks,Online,L,2/22/2014,644663846,3/10/2014,9213,152.58,97.44,1405719.54,897714.72,508004.82
"Central America and the Caribbean","Antigua and Barbuda ",Cosmetics,Online,M,5/13/2010,300222289,6/13/2010,1302,437.20,263.33,569234.40,342855.66,226378.74
"Middle East and North Africa",Kuwait,Vegetables,Online,H,11/11/2014,392995393,11/18/2014,4925,154.06,90.93,758745.50,447830.25,310915.25
"Sub-Saharan Africa",Chad,Cosmetics,Online,C,6/12/2016,863656985,7/14/2016,4149,437.20,263.33,1813942.80,1092556.17,721386.63
