Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Sierra Leone","Personal Care",Online,M,5/26/2013,226890695,7/15/2013,853,81.73,56.67,69715.69,48339.51,21376.18
"North America","United States of America","Personal Care",Offline,H,1/29/2014,402294719,2/24/2014,6802,81.73,56.67,555927.46,385469.34,170458.12
"Sub-Saharan Africa",Gabon,Household,Online,M,4/29/2013,876925122,6/6/2013,486,668.27,502.54,324779.22,244234.44,80544.78
"Australia and Oceania",Palau,Clothes,Online,H,1/7/2012,888330733,2/13/2012,5660,109.28,35.84,618524.80,202854.40,415670.40
"Central America and the Caribbean","The Bahamas","Office Supplies",Offline,M,2/5/2012,194372880,3/14/2012,8109,651.21,524.96,5280661.89,4256900.64,1023761.25
Europe,Belarus,"Personal Care",Online,H,10/12/2012,423225390,11/27/2012,653,81.73,56.67,53369.69,37005.51,16364.18
"Sub-Saharan Africa",Niger,"Personal Care",Online,H,5/11/2014,123374593,6/7/2014,8139,81.73,56.67,665200.47,461237.13,203963.34
"Middle East and North Africa",Oman,Cosmetics,Online,C,5/23/2014,613619315,6/29/2014,2446,437.20,263.33,1069391.20,644105.18,425286.02
Europe,Ireland,Meat,Offline,H,7/4/2011,133070886,8/17/2011,7487,421.89,364.69,3158690.43,2730434.03,428256.40
"Central America and the Caribbean","Trinidad and Tobago",Cosmetics,Offline,H,10/2/2016,591153132,10/6/2016,4203,437.20,263.33,1837551.60,1106775.99,730775.61
"Middle East and North Africa",Turkey,Vegetables,Offline,M,12/18/2011,817602384,1/25/2012,5569,154.06,90.93,857960.14,506389.17,351570.97
"Sub-Saharan Africa",Lesotho,Fruits,Offline,L,2/7/2014,612467467,2/11/2014,1589,9.33,6.92,14825.37,10995.88,3829.49
"Sub-Saharan Africa",Ethiopia,Beverages,Offline,M,11/30/2010,296109712,12/24/2010,4299,47.45,31.79,203987.55,136665.21,67322.34
Asia,Indonesia,"Personal Care",Offline,L,2/19/2010,259202945,2/27/2010,2766,81.73,56.67,226065.18,156749.22,69315.96
Europe,Malta,"Baby Food",Online,H,12/31/2012,512733495,1/28/2013,8090,255.28,159.42,2065215.20,1289707.80,775507.40
Asia,Maldives,Fruits,Online,C,6/11/2010,238000190,7/28/2010,8400,9.33,6.92,78372.00,58128.00,20244.00
Asia,Laos,"Baby Food",Online,M,3/10/2017,936614358,4/17/2017,3857,255.28,159.42,984614.96,614882.94,369732.02
"Sub-Saharan Africa",Nigeria,Cereal,Online,M,12/9/2014,580499827,12/24/2014,1654,205.70,117.11,340227.80,193699.94,146527.86
"Sub-Saharan Africa",Eritrea,Beverages,Offline,L,10/5/2016,361892926,10/10/2016,1014,47.45,31.79,48114.30,32235.06,15879.24
Europe,Spain,"Office Supplies",Online,H,4/12/2010,643342483,5/3/2010,8192,651.21,524.96,5334712.32,4300472.32,1034240.00
"Sub-Saharan Africa",Eritrea,Snacks,Online,L,6/21/2014,507709825,8/3/2014,1474,152.58,97.44,224902.92,143626.56,81276.36
Europe,Serbia,Clothes,Online,H,4/23/2015,908168780,5/28/2015,6178,109.28,35.84,675131.84,221419.52,453712.32
"Central America and the Caribbean",Honduras,Vegetables,Online,C,12/18/2014,618205678,1/13/2015,9653,154.06,90.93,1487141.18,877747.29,609393.89
Europe,Poland,Beverages,Offline,C,11/23/2012,281619346,12/30/2012,6277,47.45,31.79,297843.65,199545.83,98297.82
"Middle East and North Africa",Iraq,Clothes,Offline,H,3/14/2017,162521111,4/29/2017,2463,109.28,35.84,269156.64,88273.92,180882.72
Europe,Germany,Beverages,Online,M,7/12/2010,595334804,8/3/2010,1653,47.45,31.79,78434.85,52548.87,25885.98
Europe,Romania,Vegetables,Online,L,6/20/2014,634796750,6/20/2014,9320,154.06,90.93,1435839.20,847467.60,588371.60
Europe,Germany,Cereal,Online,C,1/5/2010,305955779,2/24/2010,7969,205.70,117.11,1639223.30,933249.59,705973.71
"Sub-Saharan Africa",Kenya,Beverages,Online,C,2/2/2017,154173219,2/6/2017,2136,47.45,31.79,101353.20,67903.44,33449.76
"Sub-Saharan Africa","South Sudan",Clothes,Offline,H,1/16/2015,795122897,2/23/2015,3390,109.28,35.84,370459.20,121497.60,248961.60
"Sub-Saharan Africa","Burkina Faso",Cosmetics,Offline,H,7/26/2014,664791142,8/30/2014,5327,437.20,263.33,2328964.40,1402758.91,926205.49
"Central America and the Caribbean",Grenada,Beverages,Offline,M,1/24/2016,969476783,2/12/2016,8579,47.45,31.79,407073.55,272726.41,134347.14
"Australia and Oceania","New Zealand",Meat,Online,C,6/7/2013,735791146,7/5/2013,5806,421.89,364.69,2449493.34,2117390.14,332103.20
Europe,Norway,Meat,Online,C,12/27/2012,860658061,2/3/2013,6701,421.89,364.69,2827084.89,2443787.69,383297.20
"Sub-Saharan Africa",Botswana,Cereal,Online,M,7/19/2014,961313855,8/25/2014,2987,205.70,117.11,614425.90,349807.57,264618.33
"Central America and the Caribbean",Grenada,Snacks,Offline,H,3/13/2015,725307357,3/14/2015,3420,152.58,97.44,521823.60,333244.80,188578.80
Asia,Tajikistan,Snacks,Offline,C,2/2/2013,360499894,2/26/2013,8785,152.58,97.44,1340415.30,856010.40,484404.90
Europe,Serbia,Vegetables,Offline,M,3/27/2011,145065295,4/27/2011,6899,154.06,90.93,1062859.94,627326.07,435533.87
"Sub-Saharan Africa","Sao Tome and Principe",Vegetables,Online,L,9/14/2013,877489888,9/29/2013,7613,154.06,90.93,1172858.78,692250.09,480608.69
"Sub-Saharan Africa",Ghana,"Baby Food",Online,M,4/9/2014,726572501,4/15/2014,7804,255.28,159.42,1992205.12,1244113.68,748091.44
"Sub-Saharan Africa",Benin,"Baby Food",Online,M,5/9/2015,181424462,6/27/2015,6385,255.28,159.42,1629962.80,1017896.70,612066.10
Europe,Iceland,Meat,Online,H,8/22/2016,701469600,9/15/2016,9298,421.89,364.69,3922733.22,3390887.62,531845.60
"Central America and the Caribbean",Honduras,Cereal,Offline,M,4/28/2011,666444242,5/25/2011,4516,205.70,117.11,928941.20,528868.76,400072.44
Europe,Slovenia,Meat,Online,C,7/30/2012,326397216,9/9/2012,7044,421.89,364.69,2971793.16,2568876.36,402916.80
Asia,Bangladesh,"Office Supplies",Online,M,12/9/2011,451689851,12/20/2011,3919,651.21,524.96,2552091.99,2057318.24,494773.75
"North America",Mexico,Fruits,Online,M,5/8/2013,982995975,6/3/2013,9208,9.33,6.92,85910.64,63719.36,22191.28
Europe,Ireland,"Personal Care",Offline,H,4/8/2014,581301915,5/8/2014,9009,81.73,56.67,736305.57,510540.03,225765.54
