Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa","Mauritius ",Beverages,Offline,C,1/29/2017,173655068,3/19/2017,7249,47.45,31.79,343965.05,230445.71,113519.34
"Sub-Saharan Africa","South Africa",Fruits,Online,L,9/5/2011,492101085,10/14/2011,2501,9.33,6.92,23334.33,17306.92,6027.41
Asia,Indonesia,Meat,Online,M,11/27/2015,765242230,12/18/2015,1036,421.89,364.69,437078.04,377818.84,59259.20
"North America",Mexico,Household,Offline,M,8/9/2013,905627334,9/14/2013,4108,668.27,502.54,2745253.16,2064434.32,680818.84
Europe,Ukraine,Snacks,Online,L,5/24/2012,446117722,6/30/2012,5003,152.58,97.44,763357.74,487492.32,275865.42
Europe,Romania,Snacks,Online,L,3/6/2017,789887225,3/18/2017,4038,152.58,97.44,616118.04,393462.72,222655.32
"Sub-Saharan Africa",Mali,Meat,Offline,M,3/12/2011,260422170,4/1/2011,3562,421.89,364.69,1502772.18,1299025.78,203746.40
Europe,Denmark,Clothes,Offline,L,11/1/2012,851521384,11/1/2012,2955,109.28,35.84,322922.40,105907.20,217015.20
"Sub-Saharan Africa","Democratic Republic of the Congo","Baby Food",Online,H,4/7/2011,577296197,4/17/2011,3628,255.28,159.42,926155.84,578375.76,347780.08
Asia,"South Korea",Cereal,Offline,C,8/22/2015,222170436,10/5/2015,4024,205.70,117.11,827736.80,471250.64,356486.16
Europe,Belgium,"Office Supplies",Offline,L,6/19/2013,190880429,6/27/2013,4616,651.21,524.96,3005985.36,2423215.36,582770.00
"Sub-Saharan Africa",Mauritania,"Personal Care",Online,C,3/30/2012,958475005,5/19/2012,2908,81.73,56.67,237670.84,164796.36,72874.48
"Sub-Saharan Africa",Rwanda,Clothes,Offline,C,12/21/2012,820315492,1/17/2013,8438,109.28,35.84,922104.64,302417.92,619686.72
Asia,Indonesia,Vegetables,Online,H,12/4/2013,842075717,1/12/2014,7772,154.06,90.93,1197354.32,706707.96,490646.36
"Sub-Saharan Africa",Zambia,Meat,Offline,L,6/8/2014,809742009,7/22/2014,9510,421.89,364.69,4012173.90,3468201.90,543972.00
Europe,Latvia,"Office Supplies",Offline,H,2/14/2011,579613196,3/29/2011,9280,651.21,524.96,6043228.80,4871628.80,1171600.00
Europe,Belarus,Cosmetics,Online,M,10/24/2016,528300607,12/10/2016,4744,437.20,263.33,2074076.80,1249237.52,824839.28
"Sub-Saharan Africa","Mauritius ",Household,Online,M,4/29/2011,202728068,5/5/2011,595,668.27,502.54,397620.65,299011.30,98609.35
Asia,"North Korea",Snacks,Offline,C,5/25/2013,570131909,6/30/2013,3556,152.58,97.44,542574.48,346496.64,196077.84
Europe,"San Marino","Personal Care",Offline,L,5/2/2016,868060958,6/8/2016,7383,81.73,56.67,603412.59,418394.61,185017.98
Europe,"San Marino",Meat,Offline,H,7/4/2014,854376542,7/29/2014,7860,421.89,364.69,3316055.40,2866463.40,449592.00
"Sub-Saharan Africa",Mali,"Office Supplies",Offline,C,9/14/2014,357252490,9/17/2014,7806,651.21,524.96,5083345.26,4097837.76,985507.50
