Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Australia and Oceania",Tonga,Cereal,Offline,M,2/24/2012,173751199,4/6/2012,5696,205.70,117.11,1171667.20,667058.56,504608.64
Asia,Malaysia,Cereal,Online,C,11/12/2012,560312449,12/28/2012,7760,205.70,117.11,1596232.00,908773.60,687458.40
"Sub-Saharan Africa",Cameroon,Cosmetics,Offline,L,12/10/2016,437506330,12/29/2016,6700,437.20,263.33,2929240.00,1764311.00,1164929.00
"Central America and the Caribbean","Costa Rica","Baby Food",Online,C,1/3/2012,167881667,1/30/2012,8771,255.28,159.42,2239060.88,1398272.82,840788.06
Europe,France,"Baby Food",Offline,H,1/13/2017,634299790,3/2/2017,2258,255.28,159.42,576422.24,359970.36,216451.88
Asia,India,Clothes,Online,H,6/4/2010,989934527,7/22/2010,2480,109.28,35.84,271014.40,88883.20,182131.20
Europe,Switzerland,Vegetables,Online,M,1/25/2017,908272206,1/29/2017,6785,154.06,90.93,1045297.10,616960.05,428337.05
Asia,Philippines,Fruits,Offline,M,9/15/2013,133111655,10/23/2013,9552,9.33,6.92,89120.16,66099.84,23020.32
"Australia and Oceania","Samoa ",Meat,Offline,M,1/3/2016,728564202,1/31/2016,7193,421.89,364.69,3034654.77,2623215.17,411439.60
"Sub-Saharan Africa","Democratic Republic of the Congo",Vegetables,Offline,M,3/12/2014,329053676,4/25/2014,3150,154.06,90.93,485289.00,286429.50,198859.50
"Sub-Saharan Africa",Madagascar,Household,Offline,M,9/16/2014,689316403,10/4/2014,2897,668.27,502.54,1935978.19,1455858.38,480119.81
Asia,Laos,Meat,Offline,L,9/10/2013,934401214,10/1/2013,8938,421.89,364.69,3770852.82,3259599.22,511253.60
Europe,Albania,Household,Offline,M,12/5/2015,709669435,1/13/2016,5811,668.27,502.54,3883316.97,2920259.94,963057.03
"Central America and the Caribbean","The Bahamas",Cereal,Offline,M,11/24/2015,630794894,1/5/2016,5082,205.70,117.11,1045367.40,595153.02,450214.38
"Australia and Oceania",Nauru,Vegetables,Online,M,9/23/2016,933763921,10/9/2016,349,154.06,90.93,53766.94,31734.57,22032.37
"Sub-Saharan Africa","South Sudan",Cereal,Online,L,4/3/2011,124875342,5/9/2011,2244,205.70,117.11,461590.80,262794.84,198795.96
"Central America and the Caribbean","Saint Kitts and Nevis ",Beverages,Online,H,2/1/2016,830740487,3/11/2016,3426,47.45,31.79,162563.70,108912.54,53651.16
"Australia and Oceania","Federated States of Micronesia",Fruits,Offline,M,10/27/2014,348283183,12/16/2014,3588,9.33,6.92,33476.04,24828.96,8647.08
Europe,Italy,"Personal Care",Offline,C,11/6/2014,994739758,11/13/2014,4455,81.73,56.67,364107.15,252464.85,111642.30
"Australia and Oceania","Marshall Islands",Cosmetics,Online,L,4/3/2013,657659041,5/13/2013,4780,437.20,263.33,2089816.00,1258717.40,831098.60
Europe,Slovenia,Fruits,Online,L,10/9/2015,444902360,11/14/2015,5350,9.33,6.92,49915.50,37022.00,12893.50
Europe,Belarus,Cereal,Online,H,4/4/2010,634643542,4/30/2010,3982,205.70,117.11,819097.40,466332.02,352765.38
Europe,Sweden,Household,Online,L,12/5/2015,225368916,12/5/2015,525,668.27,502.54,350841.75,263833.50,87008.25
"Sub-Saharan Africa",Botswana,"Baby Food",Online,L,5/31/2011,985877311,7/10/2011,1859,255.28,159.42,474565.52,296361.78,178203.74
"Middle East and North Africa",Qatar,Cereal,Online,C,4/11/2014,705280053,5/19/2014,6895,205.70,117.11,1418301.50,807473.45,610828.05
Asia,Bangladesh,Clothes,Offline,C,8/21/2016,843000972,9/17/2016,1576,109.28,35.84,172225.28,56483.84,115741.44
"Sub-Saharan Africa","Republic of the Congo",Clothes,Offline,M,9/6/2011,678776395,9/7/2011,3874,109.28,35.84,423350.72,138844.16,284506.56
Europe,Romania,Snacks,Online,M,8/3/2012,462655150,9/17/2012,8795,152.58,97.44,1341941.10,856984.80,484956.30
"Middle East and North Africa","United Arab Emirates",Meat,Offline,H,11/22/2010,964998567,11/24/2010,3375,421.89,364.69,1423878.75,1230828.75,193050.00
Europe,Serbia,Meat,Offline,L,7/16/2010,326480472,7/27/2010,1682,421.89,364.69,709618.98,613408.58,96210.40
Europe,Macedonia,Cereal,Online,C,7/20/2016,808087193,8/8/2016,9813,205.70,117.11,2018534.10,1149200.43,869333.67
"Sub-Saharan Africa",Djibouti,Clothes,Online,H,1/28/2016,241117560,2/8/2016,899,109.28,35.84,98242.72,32220.16,66022.56
"Australia and Oceania",Tuvalu,Clothes,Offline,H,6/23/2012,577182900,7/31/2012,101,109.28,35.84,11037.28,3619.84,7417.44
Asia,Vietnam,"Office Supplies",Offline,M,12/19/2013,238207042,1/26/2014,9612,651.21,524.96,6259430.52,5045915.52,1213515.00
Asia,China,Snacks,Offline,L,9/4/2014,866426312,9/14/2014,3655,152.58,97.44,557679.90,356143.20,201536.70
"Sub-Saharan Africa","South Sudan",Cereal,Offline,H,8/3/2013,574389541,9/20/2013,3484,205.70,117.11,716658.80,408011.24,308647.56
"Sub-Saharan Africa",Mozambique,Cereal,Online,H,10/2/2010,694958055,10/3/2010,2387,205.70,117.11,491005.90,279541.57,211464.33
Europe,Ireland,Beverages,Offline,H,1/24/2011,831305682,2/5/2011,680,47.45,31.79,32266.00,21617.20,10648.80
"Australia and Oceania","Marshall Islands",Fruits,Online,L,12/2/2012,206918752,1/6/2013,712,9.33,6.92,6642.96,4927.04,1715.92
Europe,Bulgaria,"Baby Food",Offline,C,12/28/2011,815596091,1/9/2012,1863,255.28,159.42,475586.64,296999.46,178587.18
"Middle East and North Africa",Iran,Clothes,Offline,C,7/30/2012,671449029,7/30/2012,5544,109.28,35.84,605848.32,198696.96,407151.36
"Central America and the Caribbean",Guatemala,Cosmetics,Offline,C,4/9/2016,558901393,5/23/2016,197,437.20,263.33,86128.40,51876.01,34252.39
"Central America and the Caribbean","Costa Rica",Household,Offline,H,7/30/2010,882689511,9/17/2010,6297,668.27,502.54,4208096.19,3164494.38,1043601.81
Europe,Monaco,Snacks,Online,C,7/28/2010,317862212,8/9/2010,1347,152.58,97.44,205525.26,131251.68,74273.58
Europe,Montenegro,Snacks,Online,L,3/31/2017,759780824,5/14/2017,4885,152.58,97.44,745353.30,475994.40,269358.90
"Middle East and North Africa",Qatar,Fruits,Offline,L,9/23/2013,574119174,11/2/2013,3477,9.33,6.92,32440.41,24060.84,8379.57
Europe,"Czech Republic",Cereal,Offline,M,7/4/2014,446863591,7/14/2014,5722,205.70,117.11,1177015.40,670103.42,506911.98
"Central America and the Caribbean","Trinidad and Tobago","Personal Care",Online,C,3/11/2016,234312903,3/17/2016,7250,81.73,56.67,592542.50,410857.50,181685.00
Asia,India,Clothes,Offline,M,6/21/2016,313078439,7/30/2016,5722,109.28,35.84,625300.16,205076.48,420223.68
"Central America and the Caribbean","Saint Vincent and the Grenadines","Personal Care",Offline,L,4/20/2010,230084025,4/27/2010,5831,81.73,56.67,476567.63,330442.77,146124.86
"Central America and the Caribbean",Guatemala,Beverages,Offline,C,6/4/2016,952565991,7/2/2016,4300,47.45,31.79,204035.00,136697.00,67338.00
Europe,Ireland,Household,Online,H,1/1/2013,818073165,1/2/2013,4884,668.27,502.54,3263830.68,2454405.36,809425.32
Europe,Georgia,Meat,Offline,M,2/13/2017,484466874,3/28/2017,3369,421.89,364.69,1421347.41,1228640.61,192706.80
Europe,Andorra,Fruits,Online,C,11/6/2012,679920947,11/12/2012,2572,9.33,6.92,23996.76,17798.24,6198.52
"Sub-Saharan Africa","Mauritius ",Fruits,Online,C,8/17/2015,852921712,8/25/2015,7343,9.33,6.92,68510.19,50813.56,17696.63
Asia,Cambodia,Fruits,Offline,L,6/8/2015,522267997,6/13/2015,9561,9.33,6.92,89204.13,66162.12,23042.01
"Sub-Saharan Africa",Mali,Meat,Online,H,11/28/2010,627071130,12/12/2010,3137,421.89,364.69,1323468.93,1144032.53,179436.40
Europe,"United Kingdom",Meat,Offline,H,2/4/2013,376754939,3/19/2013,9014,421.89,364.69,3802916.46,3287315.66,515600.80
Europe,Iceland,Vegetables,Offline,L,5/25/2011,401055753,6/4/2011,164,154.06,90.93,25265.84,14912.52,10353.32
"Australia and Oceania","Papua New Guinea",Meat,Offline,H,3/17/2015,500022399,4/12/2015,6594,421.89,364.69,2781942.66,2404765.86,377176.80
"Sub-Saharan Africa",Mauritania,Snacks,Offline,H,4/8/2012,994016206,4/19/2012,339,152.58,97.44,51724.62,33032.16,18692.46
"Sub-Saharan Africa",Lesotho,Meat,Offline,C,4/28/2010,473711001,5/23/2010,467,421.89,364.69,197022.63,170310.23,26712.40
"Sub-Saharan Africa",Botswana,Meat,Offline,C,8/7/2010,750093114,9/18/2010,8076,421.89,364.69,3407183.64,2945236.44,461947.20
"Central America and the Caribbean","Saint Lucia",Household,Offline,C,8/10/2011,104461371,9/1/2011,1296,668.27,502.54,866077.92,651291.84,214786.08
"Sub-Saharan Africa",Ghana,Clothes,Offline,H,12/3/2012,938427102,1/13/2013,288,109.28,35.84,31472.64,10321.92,21150.72
Europe,Russia,Household,Offline,L,5/26/2011,323914134,6/6/2011,2245,668.27,502.54,1500266.15,1128202.30,372063.85
Asia,Thailand,Snacks,Offline,L,7/11/2012,353158795,7/20/2012,6390,152.58,97.44,974986.20,622641.60,352344.60
Europe,Norway,"Baby Food",Online,H,7/3/2011,488709914,7/3/2011,8979,255.28,159.42,2292159.12,1431432.18,860726.94
Asia,Laos,Meat,Online,M,2/28/2012,713428819,3/10/2012,8296,421.89,364.69,3499999.44,3025468.24,474531.20
"Australia and Oceania",Vanuatu,"Baby Food",Online,L,8/12/2015,180489337,8/20/2015,9661,255.28,159.42,2466260.08,1540156.62,926103.46
Asia,Uzbekistan,"Personal Care",Offline,H,6/19/2016,363377797,7/11/2016,420,81.73,56.67,34326.60,23801.40,10525.20
"Sub-Saharan Africa",Liberia,Household,Online,M,3/6/2014,105893027,3/25/2014,4955,668.27,502.54,3311277.85,2490085.70,821192.15
Asia,Uzbekistan,Vegetables,Online,L,11/2/2016,572146356,12/2/2016,9676,154.06,90.93,1490684.56,879838.68,610845.88
"Sub-Saharan Africa","The Gambia",Clothes,Online,H,9/6/2014,296561610,10/1/2014,8026,109.28,35.84,877081.28,287651.84,589429.44
Asia,Taiwan,Beverages,Online,M,2/19/2014,133875119,3/28/2014,5478,47.45,31.79,259931.10,174145.62,85785.48
Asia,Malaysia,Beverages,Online,H,5/9/2011,109135711,6/14/2011,4537,47.45,31.79,215280.65,144231.23,71049.42
Europe,Iceland,Vegetables,Offline,M,2/9/2011,767704713,2/14/2011,9739,154.06,90.93,1500390.34,885567.27,614823.07
