Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Denmark,Fruits,Online,H,10/30/2014,671924531,11/15/2014,6255,9.33,6.92,58359.15,43284.60,15074.55
Europe,Belarus,Beverages,Online,M,6/21/2011,655232608,8/7/2011,6744,47.45,31.79,320002.80,214391.76,105611.04
Asia,Malaysia,Meat,Online,M,5/30/2013,338353002,6/11/2013,5027,421.89,364.69,2120841.03,1833296.63,287544.40
"Sub-Saharan Africa",Nigeria,Cereal,Online,C,8/3/2011,702584540,8/27/2011,9233,205.70,117.11,1899228.10,1081276.63,817951.47
"Sub-Saharan Africa",Angola,Vegetables,Offline,H,2/22/2013,549538552,3/1/2013,9524,154.06,90.93,1467267.44,866017.32,601250.12
"Australia and Oceania",Tonga,"Baby Food",Offline,H,12/10/2014,551138865,1/4/2015,3093,255.28,159.42,789581.04,493086.06,296494.98
"Middle East and North Africa",Algeria,Clothes,Offline,H,11/23/2014,999621808,11/26/2014,9162,109.28,35.84,1001223.36,328366.08,672857.28
"Sub-Saharan Africa",Togo,Cosmetics,Online,H,10/9/2015,457536208,10/16/2015,3986,437.20,263.33,1742679.20,1049633.38,693045.82
"Sub-Saharan Africa",Rwanda,Household,Online,L,10/31/2013,707743394,11/14/2013,5853,668.27,502.54,3911384.31,2941366.62,970017.69
Asia,Brunei,Snacks,Online,L,3/12/2010,903417193,4/21/2010,78,152.58,97.44,11901.24,7600.32,4300.92
Europe,Belarus,Snacks,Online,H,8/9/2014,718043935,8/23/2014,4012,152.58,97.44,612150.96,390929.28,221221.68
"Australia and Oceania",Tuvalu,Cereal,Offline,H,5/18/2011,795422446,5/23/2011,2033,205.70,117.11,418188.10,238084.63,180103.47
Europe,Belarus,"Personal Care",Offline,L,3/5/2016,499664056,4/18/2016,553,81.73,56.67,45196.69,31338.51,13858.18
"Sub-Saharan Africa",Guinea-Bissau,Household,Online,C,8/28/2011,165192592,10/16/2011,3014,668.27,502.54,2014165.78,1514655.56,499510.22
"Sub-Saharan Africa",Togo,Cosmetics,Offline,M,10/31/2011,646744382,11/3/2011,4890,437.20,263.33,2137908.00,1287683.70,850224.30
"North America",Canada,Cereal,Online,C,11/3/2012,169368255,11/30/2012,8685,205.70,117.11,1786504.50,1017100.35,769404.15
Europe,Luxembourg,Vegetables,Offline,L,11/23/2011,178425538,11/28/2011,8937,154.06,90.93,1376834.22,812641.41,564192.81
"Sub-Saharan Africa",Burundi,Household,Online,C,1/19/2011,389590060,1/29/2011,7211,668.27,502.54,4818894.97,3623815.94,1195079.03
Europe,Iceland,Clothes,Online,C,6/9/2013,138848149,7/6/2013,7108,109.28,35.84,776762.24,254750.72,522011.52
"Sub-Saharan Africa",Zambia,"Office Supplies",Offline,L,11/19/2011,632498633,12/19/2011,9256,651.21,524.96,6027599.76,4859029.76,1168570.00
"Central America and the Caribbean",Grenada,Beverages,Online,H,6/5/2015,897152841,6/11/2015,6317,47.45,31.79,299741.65,200817.43,98924.22
Asia,Vietnam,Cereal,Online,C,3/30/2015,929734599,4/30/2015,7983,205.70,117.11,1642103.10,934889.13,707213.97
Asia,Turkmenistan,"Baby Food",Offline,L,2/21/2011,347480237,4/6/2011,5979,255.28,159.42,1526319.12,953172.18,573146.94
"North America","United States of America",Cosmetics,Offline,H,5/13/2015,637938582,6/3/2015,9058,437.20,263.33,3960157.60,2385243.14,1574914.46
Europe,Albania,Snacks,Online,L,11/29/2010,208970963,12/2/2010,8007,152.58,97.44,1221708.06,780202.08,441505.98
"Central America and the Caribbean","The Bahamas",Cereal,Offline,C,12/10/2015,238751208,12/30/2015,643,205.70,117.11,132265.10,75301.73,56963.37
"Central America and the Caribbean",Belize,"Baby Food",Offline,L,10/22/2011,625765645,11/2/2011,6815,255.28,159.42,1739733.20,1086447.30,653285.90
