Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Taiwan,Clothes,Online,M,10/9/2016,664477860,10/12/2016,2620,109.28,35.84,286313.60,93900.80,192412.80
"Sub-Saharan Africa","Mauritius ",Clothes,Offline,H,1/15/2011,482002246,2/14/2011,4031,109.28,35.84,440507.68,144471.04,296036.64
"Sub-Saharan Africa","Cape Verde",Snacks,Offline,C,8/10/2016,558323323,9/28/2016,9133,152.58,97.44,1393513.14,889919.52,503593.62
"Sub-Saharan Africa",Liberia,Meat,Online,M,11/26/2015,412239921,12/10/2015,9808,421.89,364.69,4137897.12,3576879.52,561017.60
Asia,"North Korea",Cosmetics,Online,M,2/12/2015,982863366,3/30/2015,9966,437.20,263.33,4357135.20,2624346.78,1732788.42
"Sub-Saharan Africa",Lesotho,Cosmetics,Offline,C,2/27/2010,579617488,4/18/2010,550,437.20,263.33,240460.00,144831.50,95628.50
"Middle East and North Africa",Pakistan,Snacks,Online,H,2/23/2013,732238614,4/11/2013,4533,152.58,97.44,691645.14,441695.52,249949.62
"Australia and Oceania","Papua New Guinea","Office Supplies",Online,C,10/6/2010,340775573,11/19/2010,1920,651.21,524.96,1250323.20,1007923.20,242400.00
Europe,"Vatican City",Beverages,Offline,M,6/17/2013,625589692,6/30/2013,4747,47.45,31.79,225245.15,150907.13,74338.02
"Sub-Saharan Africa",Guinea-Bissau,"Office Supplies",Online,C,11/1/2013,177354800,11/16/2013,2081,651.21,524.96,1355168.01,1092441.76,262726.25
Europe,Spain,Beverages,Offline,H,2/13/2013,807057225,3/8/2013,5022,47.45,31.79,238293.90,159649.38,78644.52
"Sub-Saharan Africa","South Africa",Fruits,Online,M,5/26/2017,795995795,7/13/2017,1699,9.33,6.92,15851.67,11757.08,4094.59
"Australia and Oceania",Nauru,Fruits,Offline,L,2/5/2011,745781838,2/18/2011,2274,9.33,6.92,21216.42,15736.08,5480.34
"Middle East and North Africa",Jordan,Clothes,Offline,C,10/15/2013,428339183,11/19/2013,3938,109.28,35.84,430344.64,141137.92,289206.72
"Australia and Oceania",Fiji,Cosmetics,Online,L,10/26/2015,135904157,12/2/2015,5915,437.20,263.33,2586038.00,1557596.95,1028441.05
"Sub-Saharan Africa",Uganda,Fruits,Offline,M,5/19/2012,231025588,6/22/2012,4460,9.33,6.92,41611.80,30863.20,10748.60
"Sub-Saharan Africa","Equatorial Guinea","Office Supplies",Offline,C,11/21/2014,696564805,11/25/2014,7860,651.21,524.96,5118510.60,4126185.60,992325.00
Europe,Montenegro,Fruits,Offline,M,11/16/2016,685695636,12/1/2016,1431,9.33,6.92,13351.23,9902.52,3448.71
"Australia and Oceania",Australia,Snacks,Offline,C,12/14/2012,771904408,1/28/2013,2523,152.58,97.44,384959.34,245841.12,139118.22
Europe,Russia,"Personal Care",Offline,L,2/23/2010,698989951,3/5/2010,5514,81.73,56.67,450659.22,312478.38,138180.84
Europe,Armenia,Household,Online,L,7/20/2016,731063592,9/3/2016,6818,668.27,502.54,4556264.86,3426317.72,1129947.14
"Australia and Oceania","East Timor",Fruits,Online,H,10/27/2014,302549159,11/11/2014,9874,9.33,6.92,92124.42,68328.08,23796.34
"Sub-Saharan Africa","South Africa",Cosmetics,Offline,L,5/24/2011,268182981,5/29/2011,158,437.20,263.33,69077.60,41606.14,27471.46
"Australia and Oceania","Solomon Islands",Meat,Offline,M,7/23/2017,653013885,8/28/2017,175,421.89,364.69,73830.75,63820.75,10010.00
"Australia and Oceania",Vanuatu,Cosmetics,Offline,H,5/18/2015,202403199,6/28/2015,4459,437.20,263.33,1949474.80,1174188.47,775286.33
Asia,"South Korea",Beverages,Online,M,6/26/2014,432024753,8/7/2014,4580,47.45,31.79,217321.00,145598.20,71722.80
"Middle East and North Africa",Kuwait,Vegetables,Online,M,6/5/2010,677864873,7/1/2010,4134,154.06,90.93,636884.04,375904.62,260979.42
"Sub-Saharan Africa",Niger,Fruits,Online,H,3/9/2011,346222388,3/25/2011,3753,9.33,6.92,35015.49,25970.76,9044.73
Europe,Armenia,Cereal,Offline,H,8/27/2010,263708627,8/27/2010,6098,205.70,117.11,1254358.60,714136.78,540221.82
"Middle East and North Africa",Somalia,"Office Supplies",Offline,C,2/25/2015,427247416,2/28/2015,860,651.21,524.96,560040.60,451465.60,108575.00
Europe,Belgium,"Personal Care",Offline,L,12/1/2016,454075086,12/16/2016,9763,81.73,56.67,797929.99,553269.21,244660.78
Europe,Netherlands,"Baby Food",Online,L,1/14/2013,931740462,1/25/2013,1563,255.28,159.42,399002.64,249173.46,149829.18
"Central America and the Caribbean","Antigua and Barbuda ",Clothes,Online,M,10/26/2016,268104875,11/28/2016,7045,109.28,35.84,769877.60,252492.80,517384.80
"Sub-Saharan Africa","South Sudan",Cosmetics,Online,L,2/13/2016,541342151,2/21/2016,4027,437.20,263.33,1760604.40,1060429.91,700174.49
