Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Ukraine,Snacks,Offline,C,2/13/2012,356882989,3/17/2012,8462,152.58,97.44,1291131.96,824537.28,466594.68
Asia,Malaysia,"Personal Care",Online,M,12/25/2010,166112697,2/2/2011,5293,81.73,56.67,432596.89,299954.31,132642.58
Europe,Italy,Cereal,Online,M,6/23/2013,271053159,7/24/2013,9508,205.70,117.11,1955795.60,1113481.88,842313.72
"Sub-Saharan Africa",Mauritania,"Baby Food",Offline,C,12/15/2011,246753203,12/19/2011,8611,255.28,159.42,2198216.08,1372765.62,825450.46
"Central America and the Caribbean",Grenada,"Office Supplies",Offline,M,12/25/2014,188574159,1/12/2015,2139,651.21,524.96,1392938.19,1122889.44,270048.75
Europe,Latvia,Snacks,Offline,M,4/6/2013,262189853,4/27/2013,6659,152.58,97.44,1016030.22,648852.96,367177.26
"Sub-Saharan Africa","Republic of the Congo",Vegetables,Online,C,9/15/2013,253586614,10/7/2013,769,154.06,90.93,118472.14,69925.17,48546.97
Europe,Slovakia,Cosmetics,Offline,L,12/6/2012,919063270,12/28/2012,100,437.20,263.33,43720.00,26333.00,17387.00
Europe,"United Kingdom",Fruits,Offline,M,3/10/2016,835231149,4/10/2016,2312,9.33,6.92,21570.96,15999.04,5571.92
Asia,Cambodia,Household,Online,C,11/14/2010,449014079,11/14/2010,2099,668.27,502.54,1402698.73,1054831.46,347867.27
Asia,Laos,Vegetables,Online,M,9/19/2015,727648389,11/4/2015,6183,154.06,90.93,952552.98,562220.19,390332.79
"Middle East and North Africa",Azerbaijan,Cereal,Online,M,6/15/2016,908682906,7/1/2016,8320,205.70,117.11,1711424.00,974355.20,737068.80
"Sub-Saharan Africa",Benin,Meat,Offline,C,1/13/2015,749978959,2/10/2015,4295,421.89,364.69,1812017.55,1566343.55,245674.00
Europe,Finland,"Office Supplies",Online,M,9/2/2010,979710376,10/8/2010,6926,651.21,524.96,4510280.46,3635872.96,874407.50
"Sub-Saharan Africa",Senegal,"Office Supplies",Offline,H,3/21/2011,146363484,3/27/2011,1062,651.21,524.96,691585.02,557507.52,134077.50
"Middle East and North Africa",Syria,Beverages,Offline,L,3/30/2014,468737113,5/13/2014,8583,47.45,31.79,407263.35,272853.57,134409.78
Europe,Netherlands,"Office Supplies",Online,H,10/21/2010,185942590,11/8/2010,3399,651.21,524.96,2213462.79,1784339.04,429123.75
"Sub-Saharan Africa",Lesotho,Vegetables,Online,H,12/13/2011,307403743,1/16/2012,6454,154.06,90.93,994303.24,586862.22,407441.02
Europe,Serbia,Clothes,Offline,L,8/25/2014,562856900,9/7/2014,720,109.28,35.84,78681.60,25804.80,52876.80
"Middle East and North Africa",Afghanistan,Cereal,Online,L,2/27/2013,752350890,3/13/2013,6202,205.70,117.11,1275751.40,726316.22,549435.18
Europe,Albania,Fruits,Offline,C,5/12/2010,296247041,5/19/2010,4937,9.33,6.92,46062.21,34164.04,11898.17
"Sub-Saharan Africa",Ethiopia,Meat,Online,C,12/31/2013,485219180,1/3/2014,5993,421.89,364.69,2528386.77,2185587.17,342799.60
Europe,Germany,"Personal Care",Online,M,2/26/2010,430253636,3/23/2010,467,81.73,56.67,38167.91,26464.89,11703.02
Europe,Albania,"Personal Care",Online,H,6/27/2012,212649238,7/31/2012,6490,81.73,56.67,530427.70,367788.30,162639.40
"North America","United States of America",Cosmetics,Offline,H,12/30/2012,434017312,1/3/2013,4222,437.20,263.33,1845858.40,1111779.26,734079.14
"Central America and the Caribbean","Saint Kitts and Nevis ",Cosmetics,Offline,M,2/10/2016,866281688,2/10/2016,857,437.20,263.33,374680.40,225673.81,149006.59
"Sub-Saharan Africa",Swaziland,Cereal,Offline,M,3/3/2012,901678693,4/20/2012,5617,205.70,117.11,1155416.90,657806.87,497610.03
Asia,China,Clothes,Offline,L,7/11/2011,902757155,7/22/2011,4758,109.28,35.84,519954.24,170526.72,349427.52
"Sub-Saharan Africa","Burkina Faso",Vegetables,Online,H,6/6/2010,852378404,6/24/2010,6566,154.06,90.93,1011557.96,597046.38,414511.58
