Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Benin,"Office Supplies",Online,H,4/27/2015,470704782,5/1/2015,860,651.21,524.96,560040.60,451465.60,108575.00
"Sub-Saharan Africa","Central African Republic",Meat,Online,H,1/11/2015,991518962,2/3/2015,1349,421.89,364.69,569129.61,491966.81,77162.80
"North America",Mexico,Meat,Offline,M,8/26/2011,602184522,9/24/2011,8637,421.89,364.69,3643863.93,3149827.53,494036.40
"Sub-Saharan Africa",Botswana,Vegetables,Online,H,8/19/2013,340250289,9/11/2013,6476,154.06,90.93,997692.56,588862.68,408829.88
Europe,Romania,Household,Offline,H,5/7/2015,863577592,5/29/2015,655,668.27,502.54,437716.85,329163.70,108553.15
"Sub-Saharan Africa",Cameroon,Fruits,Offline,C,1/4/2016,200340259,2/2/2016,3989,9.33,6.92,37217.37,27603.88,9613.49
"Australia and Oceania",Tonga,Meat,Online,M,11/28/2015,499024617,12/8/2015,1329,421.89,364.69,560691.81,484673.01,76018.80
Europe,Macedonia,Fruits,Offline,L,8/8/2012,378429496,8/29/2012,4552,9.33,6.92,42470.16,31499.84,10970.32
"Sub-Saharan Africa",Uganda,"Personal Care",Online,M,4/19/2012,777666223,5/21/2012,7572,81.73,56.67,618859.56,429105.24,189754.32
"Sub-Saharan Africa",Lesotho,Cereal,Offline,H,11/25/2010,906158626,1/11/2011,1329,205.70,117.11,273375.30,155639.19,117736.11
Europe,Albania,Snacks,Offline,H,12/13/2012,493643033,1/20/2013,8798,152.58,97.44,1342398.84,857277.12,485121.72
"Australia and Oceania","Samoa ",Fruits,Online,C,9/13/2012,240168273,9/25/2012,9984,9.33,6.92,93150.72,69089.28,24061.44
Europe,Italy,Vegetables,Online,M,1/15/2013,466095674,2/26/2013,6922,154.06,90.93,1066403.32,629417.46,436985.86
Europe,Liechtenstein,Cosmetics,Offline,H,2/18/2014,662099063,3/26/2014,8681,437.20,263.33,3795333.20,2285967.73,1509365.47
"Sub-Saharan Africa",Malawi,Household,Offline,H,3/19/2017,839164769,4/7/2017,6358,668.27,502.54,4248860.66,3195149.32,1053711.34
"Sub-Saharan Africa",Gabon,Clothes,Online,C,3/19/2013,178591620,3/20/2013,8084,109.28,35.84,883419.52,289730.56,593688.96
Europe,Cyprus,Fruits,Online,C,11/10/2016,181990945,11/19/2016,4020,9.33,6.92,37506.60,27818.40,9688.20
"Australia and Oceania","Federated States of Micronesia",Snacks,Offline,L,6/5/2017,621286571,6/8/2017,1357,152.58,97.44,207051.06,132226.08,74824.98
"Australia and Oceania",Tonga,Cosmetics,Offline,M,11/2/2012,888714826,11/14/2012,9321,437.20,263.33,4075141.20,2454498.93,1620642.27
"Middle East and North Africa",Bahrain,Beverages,Online,L,6/7/2013,446824538,7/27/2013,4165,47.45,31.79,197629.25,132405.35,65223.90
Asia,Singapore,"Office Supplies",Online,H,6/22/2015,178477036,8/4/2015,4176,651.21,524.96,2719452.96,2192232.96,527220.00
