Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Philippines,Cereal,Online,C,7/23/2014,785856187,9/6/2014,1164,205.70,117.11,239434.80,136316.04,103118.76
Europe,Belarus,Vegetables,Offline,H,7/19/2012,401451861,8/5/2012,7382,154.06,90.93,1137270.92,671245.26,466025.66
"Australia and Oceania","Solomon Islands",Meat,Online,C,11/7/2013,423500478,11/14/2013,2057,421.89,364.69,867827.73,750167.33,117660.40
Europe,Poland,Cereal,Offline,C,5/11/2010,595800864,6/13/2010,9571,205.70,117.11,1968754.70,1120859.81,847894.89
"Sub-Saharan Africa",Zambia,Cereal,Online,H,2/27/2010,282464349,3/23/2010,6333,205.70,117.11,1302698.10,741657.63,561040.47
"Sub-Saharan Africa",Zimbabwe,Clothes,Online,H,1/20/2011,717914760,1/20/2011,5786,109.28,35.84,632294.08,207370.24,424923.84
"Australia and Oceania","Marshall Islands",Beverages,Offline,M,11/28/2011,956888425,1/12/2012,3404,47.45,31.79,161519.80,108213.16,53306.64
"Sub-Saharan Africa","Sao Tome and Principe",Household,Offline,M,6/9/2016,124434173,7/7/2016,1692,668.27,502.54,1130712.84,850297.68,280415.16
Europe,Italy,Snacks,Online,M,4/12/2014,565913331,5/17/2014,5185,152.58,97.44,791127.30,505226.40,285900.90
"Sub-Saharan Africa",Burundi,Fruits,Offline,H,1/24/2015,196999728,3/1/2015,5452,9.33,6.92,50867.16,37727.84,13139.32
"Sub-Saharan Africa",Kenya,"Personal Care",Online,H,5/5/2014,153679692,5/23/2014,6091,81.73,56.67,497817.43,345176.97,152640.46
Asia,Nepal,"Personal Care",Offline,C,7/9/2012,742252051,7/14/2012,7731,81.73,56.67,631854.63,438115.77,193738.86
"Australia and Oceania",Fiji,"Personal Care",Offline,M,1/24/2011,989328134,2/28/2011,3035,81.73,56.67,248050.55,171993.45,76057.10
Asia,Bangladesh,Fruits,Offline,C,4/17/2016,891831767,5/18/2016,1693,9.33,6.92,15795.69,11715.56,4080.13
"Sub-Saharan Africa",Tanzania,Beverages,Online,H,11/15/2012,966999280,12/19/2012,5431,47.45,31.79,257700.95,172651.49,85049.46
"Central America and the Caribbean","Dominican Republic",Beverages,Offline,M,1/16/2013,902379500,2/6/2013,3002,47.45,31.79,142444.90,95433.58,47011.32
"Australia and Oceania",Palau,Meat,Online,C,12/14/2014,905833756,1/14/2015,5193,421.89,364.69,2190874.77,1893835.17,297039.60
Europe,Andorra,Snacks,Online,L,1/14/2014,355535876,2/27/2014,9821,152.58,97.44,1498488.18,956958.24,541529.94
"Sub-Saharan Africa","Cape Verde","Baby Food",Offline,L,5/14/2014,949972188,5/15/2014,6736,255.28,159.42,1719566.08,1073853.12,645712.96
"Sub-Saharan Africa",Ethiopia,Cereal,Online,L,4/17/2017,857941520,5/20/2017,2816,205.70,117.11,579251.20,329781.76,249469.44
"Sub-Saharan Africa","South Sudan",Snacks,Offline,M,1/31/2010,568555200,3/5/2010,6973,152.58,97.44,1063940.34,679449.12,384491.22
"Australia and Oceania",Australia,Vegetables,Offline,M,2/25/2015,641237056,3/30/2015,5149,154.06,90.93,793254.94,468198.57,325056.37
"Central America and the Caribbean",Cuba,Cosmetics,Online,H,7/15/2010,355723416,8/11/2010,5319,437.20,263.33,2325466.80,1400652.27,924814.53
"Australia and Oceania","Papua New Guinea",Cosmetics,Online,C,12/28/2016,862063109,2/16/2017,2486,437.20,263.33,1086879.20,654638.38,432240.82
Asia,Myanmar,Snacks,Offline,L,11/25/2010,230617463,1/11/2011,3687,152.58,97.44,562562.46,359261.28,203301.18
Europe,"Czech Republic",Snacks,Online,C,5/12/2011,202060306,5/16/2011,2990,152.58,97.44,456214.20,291345.60,164868.60
"Australia and Oceania",Palau,Meat,Online,H,10/27/2015,337377965,11/15/2015,6492,421.89,364.69,2738909.88,2367567.48,371342.40
"Sub-Saharan Africa",Benin,Vegetables,Offline,H,6/5/2011,267869269,7/3/2011,7324,154.06,90.93,1128335.44,665971.32,462364.12
Asia,Bangladesh,"Personal Care",Offline,C,9/7/2016,145145547,10/9/2016,648,81.73,56.67,52961.04,36722.16,16238.88
"Sub-Saharan Africa",Zimbabwe,"Personal Care",Offline,M,2/4/2017,191130626,2/21/2017,8654,81.73,56.67,707291.42,490422.18,216869.24
"Middle East and North Africa","Tunisia ",Vegetables,Online,L,5/11/2014,248060834,6/16/2014,5568,154.06,90.93,857806.08,506298.24,351507.84
"Middle East and North Africa",Syria,"Baby Food",Online,M,1/12/2015,228485000,2/8/2015,2644,255.28,159.42,674960.32,421506.48,253453.84
Asia,Cambodia,Meat,Offline,C,8/3/2011,565264451,9/17/2011,3167,421.89,364.69,1336125.63,1154973.23,181152.40
Asia,Mongolia,Snacks,Offline,H,7/2/2016,861573016,7/31/2016,7456,152.58,97.44,1137636.48,726512.64,411123.84
"Sub-Saharan Africa",Rwanda,Snacks,Online,M,1/7/2013,340897023,2/11/2013,7860,152.58,97.44,1199278.80,765878.40,433400.40
Asia,Singapore,Fruits,Offline,L,12/15/2011,997035300,12/19/2011,3757,9.33,6.92,35052.81,25998.44,9054.37
"North America",Mexico,Household,Offline,C,1/16/2010,844099175,3/1/2010,6559,668.27,502.54,4383182.93,3296159.86,1087023.07
"Middle East and North Africa",Somalia,Snacks,Online,C,6/11/2016,666512477,7/29/2016,4708,152.58,97.44,718346.64,458747.52,259599.12
"Middle East and North Africa",Azerbaijan,Cosmetics,Offline,L,2/2/2011,869011533,2/25/2011,8679,437.20,263.33,3794458.80,2285441.07,1509017.73
"Central America and the Caribbean","Trinidad and Tobago",Fruits,Online,C,8/17/2016,126645171,9/2/2016,5975,9.33,6.92,55746.75,41347.00,14399.75
"Australia and Oceania",Tuvalu,Vegetables,Offline,C,5/4/2011,334774720,6/10/2011,6134,154.06,90.93,945004.04,557764.62,387239.42
"Sub-Saharan Africa",Liberia,Clothes,Offline,L,3/17/2016,759074008,4/17/2016,5722,109.28,35.84,625300.16,205076.48,420223.68
"Central America and the Caribbean","Dominican Republic",Household,Offline,H,6/7/2015,285529363,6/16/2015,3338,668.27,502.54,2230685.26,1677478.52,553206.74
Europe,Bulgaria,"Office Supplies",Offline,M,3/14/2013,570439612,4/5/2013,4613,651.21,524.96,3004031.73,2421640.48,582391.25
"Sub-Saharan Africa","The Gambia",Clothes,Online,C,10/7/2014,190416085,11/7/2014,7206,109.28,35.84,787471.68,258263.04,529208.64
Asia,Vietnam,Snacks,Online,M,2/1/2015,492382609,3/9/2015,5811,152.58,97.44,886642.38,566223.84,320418.54
"North America","United States of America","Personal Care",Online,M,3/12/2010,643575513,3/13/2010,7151,81.73,56.67,584451.23,405247.17,179204.06
Europe,Portugal,Clothes,Offline,H,2/7/2016,781543624,3/7/2016,4981,109.28,35.84,544323.68,178519.04,365804.64
"Middle East and North Africa","United Arab Emirates",Cereal,Offline,C,1/16/2012,664148271,2/20/2012,5087,205.70,117.11,1046395.90,595738.57,450657.33
"Sub-Saharan Africa","Central African Republic",Vegetables,Offline,L,5/15/2012,119563281,6/6/2012,287,154.06,90.93,44215.22,26096.91,18118.31
Europe,Netherlands,Beverages,Online,H,5/19/2017,396274983,5/25/2017,5429,47.45,31.79,257606.05,172587.91,85018.14
"North America",Canada,"Personal Care",Online,C,1/20/2017,113082206,3/7/2017,2392,81.73,56.67,195498.16,135554.64,59943.52
"Sub-Saharan Africa",Togo,"Personal Care",Online,C,1/11/2010,209096276,1/17/2010,5090,81.73,56.67,416005.70,288450.30,127555.40
"Sub-Saharan Africa","South Africa",Vegetables,Offline,C,12/3/2014,793741023,1/18/2015,4462,154.06,90.93,687415.72,405729.66,281686.06
"Sub-Saharan Africa","Burkina Faso",Cereal,Online,M,7/25/2013,696752774,8/28/2013,3484,205.70,117.11,716658.80,408011.24,308647.56
"Sub-Saharan Africa",Zambia,Cosmetics,Offline,C,5/8/2015,618180358,6/6/2015,2160,437.20,263.33,944352.00,568792.80,375559.20
Asia,Maldives,"Office Supplies",Offline,C,8/4/2015,878385102,8/6/2015,2526,651.21,524.96,1644956.46,1326048.96,318907.50
Asia,Laos,Cosmetics,Offline,M,6/17/2014,968040835,7/2/2014,3650,437.20,263.33,1595780.00,961154.50,634625.50
"Central America and the Caribbean","Trinidad and Tobago",Fruits,Online,M,3/7/2013,898133885,4/15/2013,6630,9.33,6.92,61857.90,45879.60,15978.30
Asia,Cambodia,"Personal Care",Offline,H,4/9/2010,749963080,5/16/2010,9596,81.73,56.67,784281.08,543805.32,240475.76
"Middle East and North Africa",Libya,Beverages,Online,H,11/14/2012,225139749,12/16/2012,2710,47.45,31.79,128589.50,86150.90,42438.60
"Sub-Saharan Africa",Cameroon,Cereal,Offline,C,4/8/2010,895587718,5/16/2010,3163,205.70,117.11,650629.10,370418.93,280210.17
"Sub-Saharan Africa",Liberia,"Personal Care",Online,C,7/10/2015,353543317,8/10/2015,179,81.73,56.67,14629.67,10143.93,4485.74
"Middle East and North Africa","Tunisia ",Cosmetics,Online,M,4/4/2016,761555373,5/1/2016,13,437.20,263.33,5683.60,3423.29,2260.31
