Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Zimbabwe,"Office Supplies",Offline,L,8/27/2011,373278367,8/31/2011,219,651.21,524.96,142614.99,114966.24,27648.75
Asia,India,Beverages,Online,M,3/24/2016,790875995,4/12/2016,6637,47.45,31.79,314925.65,210990.23,103935.42
"Middle East and North Africa",Algeria,Beverages,Online,C,10/9/2014,447739064,11/23/2014,4794,47.45,31.79,227475.30,152401.26,75074.04
Asia,Myanmar,Vegetables,Offline,H,7/11/2010,437666404,8/5/2010,4070,154.06,90.93,627024.20,370085.10,256939.10
Europe,Switzerland,Clothes,Offline,L,5/17/2015,574769341,6/2/2015,5876,109.28,35.84,642129.28,210595.84,431533.44
Europe,Sweden,Snacks,Offline,L,10/3/2015,743471705,10/15/2015,8654,152.58,97.44,1320427.32,843245.76,477181.56
Asia,Indonesia,"Baby Food",Offline,L,4/27/2014,448509824,5/18/2014,2879,255.28,159.42,734951.12,458970.18,275980.94
Europe,Portugal,Snacks,Online,H,12/31/2010,164932525,2/7/2011,6054,152.58,97.44,923719.32,589901.76,333817.56
Asia,India,Household,Online,C,5/12/2014,888101136,6/3/2014,7717,668.27,502.54,5157039.59,3878101.18,1278938.41
Europe,Iceland,Clothes,Online,L,2/8/2015,983689486,3/1/2015,4434,109.28,35.84,484547.52,158914.56,325632.96
Asia,Japan,Fruits,Offline,H,7/26/2012,237683904,9/10/2012,4804,9.33,6.92,44821.32,33243.68,11577.64
"Australia and Oceania",Fiji,"Office Supplies",Offline,L,12/11/2010,306383216,1/25/2011,4457,651.21,524.96,2902442.97,2339746.72,562696.25
"Sub-Saharan Africa","Sierra Leone",Fruits,Offline,C,6/25/2015,666398751,7/25/2015,1054,9.33,6.92,9833.82,7293.68,2540.14
Asia,"North Korea",Clothes,Offline,C,7/27/2013,864654338,7/29/2013,9288,109.28,35.84,1014992.64,332881.92,682110.72
"Central America and the Caribbean",Belize,Clothes,Online,C,5/19/2016,968386304,6/13/2016,5882,109.28,35.84,642784.96,210810.88,431974.08
"Sub-Saharan Africa",Uganda,Fruits,Offline,H,3/21/2017,215143477,3/22/2017,4591,9.33,6.92,42834.03,31769.72,11064.31
Europe,Montenegro,Clothes,Offline,C,6/13/2010,162787187,7/30/2010,1201,109.28,35.84,131245.28,43043.84,88201.44
"Australia and Oceania",Fiji,Cosmetics,Online,M,6/10/2010,639491260,6/23/2010,8529,437.20,263.33,3728878.80,2245941.57,1482937.23
