Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Slovenia,"Baby Food",Offline,M,8/17/2016,507079827,8/31/2016,5044,255.28,159.42,1287632.32,804114.48,483517.84
Europe,Greece,Fruits,Offline,C,10/6/2015,670069301,11/12/2015,7251,9.33,6.92,67651.83,50176.92,17474.91
"Central America and the Caribbean",Barbados,Beverages,Online,L,3/23/2017,692832028,4/9/2017,3248,47.45,31.79,154117.60,103253.92,50863.68
"Australia and Oceania","New Zealand",Cosmetics,Offline,M,2/25/2017,600416839,3/24/2017,5540,437.20,263.33,2422088.00,1458848.20,963239.80
Europe,Belarus,Clothes,Offline,C,10/5/2012,938185060,10/5/2012,8663,109.28,35.84,946692.64,310481.92,636210.72
"Sub-Saharan Africa",Chad,Meat,Online,L,9/5/2013,521810519,9/15/2013,4183,421.89,364.69,1764765.87,1525498.27,239267.60
"Middle East and North Africa",Pakistan,Cereal,Offline,H,6/17/2015,487279546,7/28/2015,5701,205.70,117.11,1172695.70,667644.11,505051.59
Europe,Albania,Fruits,Offline,H,12/6/2010,240890967,12/23/2010,3845,9.33,6.92,35873.85,26607.40,9266.45
"Middle East and North Africa",Azerbaijan,"Office Supplies",Online,H,9/15/2016,609256112,10/11/2016,1277,651.21,524.96,831595.17,670373.92,161221.25
"Central America and the Caribbean","Dominican Republic",Fruits,Online,C,5/22/2016,689298808,7/4/2016,7690,9.33,6.92,71747.70,53214.80,18532.90
"Middle East and North Africa",Azerbaijan,Beverages,Offline,H,5/12/2017,998255383,5/19/2017,4806,47.45,31.79,228044.70,152782.74,75261.96
"Sub-Saharan Africa",Nigeria,Beverages,Online,M,9/19/2016,323674666,11/4/2016,1381,47.45,31.79,65528.45,43901.99,21626.46
Europe,Switzerland,Vegetables,Online,H,8/9/2012,673417985,9/26/2012,8201,154.06,90.93,1263446.06,745716.93,517729.13
Europe,Montenegro,Meat,Offline,H,8/11/2015,525659167,9/24/2015,3084,421.89,364.69,1301108.76,1124703.96,176404.80
"Sub-Saharan Africa",Guinea-Bissau,"Office Supplies",Offline,H,8/27/2014,678884541,9/20/2014,5877,651.21,524.96,3827161.17,3085189.92,741971.25
Asia,Laos,Fruits,Online,C,2/2/2011,201892936,2/22/2011,3461,9.33,6.92,32291.13,23950.12,8341.01
"Sub-Saharan Africa",Ethiopia,Household,Offline,C,11/24/2014,483795678,12/19/2014,4747,668.27,502.54,3172277.69,2385557.38,786720.31
"Central America and the Caribbean","Saint Vincent and the Grenadines",Household,Offline,M,8/19/2010,284016597,9/8/2010,5677,668.27,502.54,3793768.79,2852919.58,940849.21
Europe,Serbia,"Baby Food",Offline,L,3/13/2014,682292020,3/13/2014,4226,255.28,159.42,1078813.28,673708.92,405104.36
Europe,Germany,Meat,Online,H,1/19/2016,128670775,3/9/2016,5397,421.89,364.69,2276940.33,1968231.93,308708.40
Europe,Andorra,"Personal Care",Offline,L,4/20/2015,293514192,5/4/2015,6227,81.73,56.67,508932.71,352884.09,156048.62
"Central America and the Caribbean",Nicaragua,Beverages,Online,L,11/23/2015,217496097,12/23/2015,783,47.45,31.79,37153.35,24891.57,12261.78
"Sub-Saharan Africa",Cameroon,Snacks,Offline,L,4/12/2015,361602818,5/26/2015,5164,152.58,97.44,787923.12,503180.16,284742.96
Asia,Thailand,Beverages,Offline,L,10/2/2015,357133185,11/13/2015,2501,47.45,31.79,118672.45,79506.79,39165.66
Europe,Switzerland,Vegetables,Online,H,2/5/2013,355698525,3/2/2013,7953,154.06,90.93,1225239.18,723166.29,502072.89
"Sub-Saharan Africa",Lesotho,"Office Supplies",Offline,C,7/15/2015,579222667,8/15/2015,3714,651.21,524.96,2418593.94,1949701.44,468892.50
"Sub-Saharan Africa",Madagascar,Cosmetics,Offline,C,3/10/2017,869941937,3/20/2017,4006,437.20,263.33,1751423.20,1054899.98,696523.22
"Sub-Saharan Africa",Guinea-Bissau,Clothes,Online,C,1/18/2017,240405166,1/21/2017,86,109.28,35.84,9398.08,3082.24,6315.84
"Sub-Saharan Africa",Rwanda,Cosmetics,Online,M,2/28/2015,923473680,3/13/2015,5238,437.20,263.33,2290053.60,1379322.54,910731.06
Europe,"United Kingdom",Vegetables,Offline,H,6/2/2016,722321307,7/2/2016,9781,154.06,90.93,1506860.86,889386.33,617474.53
"Middle East and North Africa",Morocco,Cereal,Offline,M,8/26/2011,660434377,9/4/2011,6063,205.70,117.11,1247159.10,710037.93,537121.17
"Sub-Saharan Africa",Chad,Fruits,Online,M,8/31/2011,931611716,10/13/2011,3464,9.33,6.92,32319.12,23970.88,8348.24
"Sub-Saharan Africa","Cape Verde",Vegetables,Online,C,3/14/2013,449964654,4/21/2013,3395,154.06,90.93,523033.70,308707.35,214326.35
"Middle East and North Africa","Tunisia ",Cereal,Offline,M,4/8/2010,899917018,5/15/2010,4299,205.70,117.11,884304.30,503455.89,380848.41
Europe,Finland,Beverages,Online,M,2/2/2013,886205136,3/23/2013,6648,47.45,31.79,315447.60,211339.92,104107.68
Europe,Denmark,Meat,Online,C,1/12/2014,883877837,1/30/2014,7949,421.89,364.69,3353603.61,2898920.81,454682.80
Europe,Portugal,Beverages,Online,H,1/29/2014,988296449,2/3/2014,7736,47.45,31.79,367073.20,245927.44,121145.76
Europe,Hungary,Clothes,Online,C,7/6/2011,465134799,7/13/2011,2578,109.28,35.84,281723.84,92395.52,189328.32
"Central America and the Caribbean","El Salvador",Beverages,Offline,C,3/27/2013,900379216,5/1/2013,1073,47.45,31.79,50913.85,34110.67,16803.18
Asia,"North Korea",Clothes,Offline,M,11/14/2015,350328528,12/21/2015,8851,109.28,35.84,967237.28,317219.84,650017.44
"North America","United States of America",Fruits,Offline,M,2/3/2017,991594064,2/28/2017,3574,9.33,6.92,33345.42,24732.08,8613.34
Europe,Belarus,Meat,Offline,M,11/14/2011,571099650,11/14/2011,9932,421.89,364.69,4190211.48,3622101.08,568110.40
Europe,Iceland,Fruits,Offline,H,5/15/2011,956081616,6/11/2011,4651,9.33,6.92,43393.83,32184.92,11208.91
Europe,Andorra,Vegetables,Online,H,6/18/2016,484088790,6/25/2016,1485,154.06,90.93,228779.10,135031.05,93748.05
Europe,Hungary,"Personal Care",Online,L,12/15/2013,712982499,12/19/2013,6220,81.73,56.67,508360.60,352487.40,155873.20
Europe,Malta,Household,Offline,C,8/19/2010,570936572,9/12/2010,1674,668.27,502.54,1118683.98,841251.96,277432.02
