Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Cyprus,"Personal Care",Online,M,1/28/2015,719950234,3/5/2015,8128,81.73,56.67,664301.44,460613.76,203687.68
"Sub-Saharan Africa",Botswana,Snacks,Online,H,3/23/2011,484685313,4/10/2011,8010,152.58,97.44,1222165.80,780494.40,441671.40
Europe,Netherlands,Beverages,Online,M,10/20/2011,260365521,11/23/2011,6799,47.45,31.79,322612.55,216140.21,106472.34
"Sub-Saharan Africa","South Africa",Beverages,Offline,M,10/14/2015,859539687,11/5/2015,5749,47.45,31.79,272790.05,182760.71,90029.34
Asia,Mongolia,Household,Online,H,8/28/2015,915069139,10/3/2015,8148,668.27,502.54,5445063.96,4094695.92,1350368.04
"Central America and the Caribbean",Dominica,"Office Supplies",Online,M,4/23/2016,930127704,5/10/2016,4312,651.21,524.96,2808017.52,2263627.52,544390.00
"Sub-Saharan Africa",Liberia,Household,Offline,C,2/21/2016,128201711,3/12/2016,6590,668.27,502.54,4403899.30,3311738.60,1092160.70
Europe,Slovakia,Vegetables,Online,M,10/25/2010,503089988,11/30/2010,4362,154.06,90.93,672009.72,396636.66,275373.06
Europe,Greece,Cereal,Online,C,3/20/2012,968903863,4/12/2012,9039,205.70,117.11,1859322.30,1058557.29,800765.01
Europe,Slovenia,"Personal Care",Offline,C,5/11/2014,510067164,6/3/2014,9064,81.73,56.67,740800.72,513656.88,227143.84
"Sub-Saharan Africa","Sao Tome and Principe",Fruits,Offline,C,4/25/2012,431316220,6/10/2012,4909,9.33,6.92,45800.97,33970.28,11830.69
"Sub-Saharan Africa",Liberia,Household,Online,M,8/6/2013,307699859,9/11/2013,4081,668.27,502.54,2727209.87,2050865.74,676344.13
"Central America and the Caribbean","The Bahamas","Baby Food",Online,L,8/14/2011,234579408,8/17/2011,6114,255.28,159.42,1560781.92,974693.88,586088.04
"Sub-Saharan Africa",Madagascar,Snacks,Offline,M,3/24/2012,377628695,5/7/2012,7578,152.58,97.44,1156251.24,738400.32,417850.92
Asia,Indonesia,"Baby Food",Offline,H,10/7/2014,522834050,10/27/2014,7069,255.28,159.42,1804574.32,1126939.98,677634.34
"Middle East and North Africa",Jordan,"Baby Food",Offline,L,11/6/2015,526494300,12/6/2015,218,255.28,159.42,55651.04,34753.56,20897.48
Asia,Maldives,Household,Online,H,2/25/2013,765220773,4/1/2013,4686,668.27,502.54,3131513.22,2354902.44,776610.78
"Sub-Saharan Africa",Togo,Cereal,Online,H,10/15/2016,785937297,11/21/2016,5166,205.70,117.11,1062646.20,604990.26,457655.94
"Sub-Saharan Africa",Eritrea,Cereal,Offline,H,3/17/2015,655880200,5/6/2015,8381,205.70,117.11,1723971.70,981498.91,742472.79
Asia,Nepal,Household,Online,H,11/9/2016,512598311,12/3/2016,8086,668.27,502.54,5403631.22,4063538.44,1340092.78
Europe,"Czech Republic",Fruits,Offline,C,2/9/2016,113952958,3/6/2016,67,9.33,6.92,625.11,463.64,161.47
"Middle East and North Africa",Libya,Snacks,Online,C,3/6/2012,188117969,3/16/2012,7142,152.58,97.44,1089726.36,695916.48,393809.88
Europe,Italy,Clothes,Offline,L,12/5/2012,183579671,1/17/2013,4159,109.28,35.84,454495.52,149058.56,305436.96
"Sub-Saharan Africa",Zambia,Clothes,Offline,L,12/1/2015,519136893,12/29/2015,2998,109.28,35.84,327621.44,107448.32,220173.12
