Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Bulgaria,Snacks,Online,L,8/22/2014,212373292,9/22/2014,4831,152.58,97.44,737113.98,470732.64,266381.34
"North America",Greenland,Cereal,Online,H,2/27/2010,820803439,3/18/2010,2833,205.70,117.11,582748.10,331772.63,250975.47
Europe,Croatia,Meat,Offline,C,6/4/2017,629827153,6/30/2017,8706,421.89,364.69,3672974.34,3174991.14,497983.20
Asia,"South Korea",Household,Online,H,2/14/2014,845743262,3/11/2014,3080,668.27,502.54,2058271.60,1547823.20,510448.40
Asia,Maldives,Fruits,Offline,L,11/13/2016,495163094,11/17/2016,8618,9.33,6.92,80405.94,59636.56,20769.38
Asia,Maldives,Clothes,Online,H,10/31/2016,475010478,12/8/2016,5011,109.28,35.84,547602.08,179594.24,368007.84
"Central America and the Caribbean","Saint Vincent and the Grenadines","Office Supplies",Offline,H,10/29/2013,402521741,11/14/2013,3983,651.21,524.96,2593769.43,2090915.68,502853.75
"Sub-Saharan Africa",Guinea-Bissau,Clothes,Offline,L,7/7/2012,865245711,7/21/2012,4289,109.28,35.84,468701.92,153717.76,314984.16
Europe,"Czech Republic",Snacks,Offline,M,1/20/2011,271043717,2/13/2011,6714,152.58,97.44,1024422.12,654212.16,370209.96
"Central America and the Caribbean","Costa Rica","Baby Food",Online,C,6/11/2012,698089587,7/5/2012,9077,255.28,159.42,2317176.56,1447055.34,870121.22
"Sub-Saharan Africa",Benin,Cosmetics,Offline,L,3/10/2013,244869649,3/16/2013,1226,437.20,263.33,536007.20,322842.58,213164.62
"Middle East and North Africa",Afghanistan,Meat,Online,C,8/21/2014,680182731,8/21/2014,40,421.89,364.69,16875.60,14587.60,2288.00
Europe,Portugal,Snacks,Offline,C,8/18/2011,693140161,10/7/2011,4431,152.58,97.44,676081.98,431756.64,244325.34
Europe,"Moldova ",Cereal,Online,L,6/7/2011,843165767,7/13/2011,342,205.70,117.11,70349.40,40051.62,30297.78
"Sub-Saharan Africa",Guinea,Beverages,Offline,M,10/20/2014,409995877,10/25/2014,5746,47.45,31.79,272647.70,182665.34,89982.36
"Central America and the Caribbean","Dominican Republic",Fruits,Offline,M,3/16/2012,543679320,4/25/2012,5647,9.33,6.92,52686.51,39077.24,13609.27
"Sub-Saharan Africa",Tanzania,"Office Supplies",Offline,M,4/25/2010,214577424,6/1/2010,7083,651.21,524.96,4612520.43,3718291.68,894228.75
Asia,Kyrgyzstan,Fruits,Online,M,1/30/2013,263364017,3/3/2013,4120,9.33,6.92,38439.60,28510.40,9929.20
Europe,Iceland,"Baby Food",Online,M,5/20/2010,251025426,6/10/2010,2857,255.28,159.42,729334.96,455462.94,273872.02
Europe,Switzerland,Cosmetics,Offline,L,1/31/2012,708860480,3/14/2012,6423,437.20,263.33,2808135.60,1691368.59,1116767.01
Asia,Cambodia,Beverages,Online,L,12/20/2013,888480508,2/4/2014,9981,47.45,31.79,473598.45,317295.99,156302.46
"Sub-Saharan Africa","Seychelles ",Household,Offline,H,9/8/2016,111809337,9/26/2016,5722,668.27,502.54,3823840.94,2875533.88,948307.06
"Sub-Saharan Africa",Sudan,"Office Supplies",Offline,C,5/13/2014,921083295,5/24/2014,7870,651.21,524.96,5125022.70,4131435.20,993587.50
Europe,"Bosnia and Herzegovina","Office Supplies",Online,C,7/23/2013,528851211,8/6/2013,7680,651.21,524.96,5001292.80,4031692.80,969600.00
"Middle East and North Africa",Turkey,Meat,Online,C,4/25/2014,267974412,5/27/2014,8438,421.89,364.69,3559907.82,3077254.22,482653.60
"Middle East and North Africa","Tunisia ","Personal Care",Offline,C,12/18/2013,641626727,12/21/2013,462,81.73,56.67,37759.26,26181.54,11577.72
"Sub-Saharan Africa","Cape Verde","Personal Care",Online,L,11/23/2010,873294484,12/26/2010,6099,81.73,56.67,498471.27,345630.33,152840.94
Europe,Ireland,Vegetables,Offline,M,12/4/2015,256776511,12/19/2015,4731,154.06,90.93,728857.86,430189.83,298668.03
Asia,Bangladesh,Fruits,Offline,C,8/22/2010,406184136,8/26/2010,7767,9.33,6.92,72466.11,53747.64,18718.47
"Central America and the Caribbean",Jamaica,Fruits,Online,L,10/10/2011,305941188,11/24/2011,3651,9.33,6.92,34063.83,25264.92,8798.91
"Middle East and North Africa",Pakistan,Household,Offline,C,5/29/2014,360783994,7/14/2014,2856,668.27,502.54,1908579.12,1435254.24,473324.88
"Middle East and North Africa",Algeria,"Baby Food",Online,C,11/23/2010,145761382,11/23/2010,2887,255.28,159.42,736993.36,460245.54,276747.82
"Sub-Saharan Africa",Benin,"Personal Care",Offline,C,5/18/2017,656234681,6/7/2017,3280,81.73,56.67,268074.40,185877.60,82196.80
Europe,Latvia,Snacks,Offline,M,12/25/2016,257877719,12/26/2016,602,152.58,97.44,91853.16,58658.88,33194.28
"Sub-Saharan Africa","South Sudan",Snacks,Offline,L,8/15/2016,536676824,8/20/2016,3453,152.58,97.44,526858.74,336460.32,190398.42
Asia,China,Clothes,Offline,M,11/28/2012,448930823,12/28/2012,7462,109.28,35.84,815447.36,267438.08,548009.28
"Central America and the Caribbean","Trinidad and Tobago",Household,Offline,C,2/7/2011,371251046,3/17/2011,289,668.27,502.54,193130.03,145234.06,47895.97
"Australia and Oceania",Palau,"Personal Care",Online,M,9/24/2013,750561320,10/25/2013,6629,81.73,56.67,541788.17,375665.43,166122.74
Asia,"South Korea",Vegetables,Online,H,10/28/2016,754097974,11/17/2016,3203,154.06,90.93,493454.18,291248.79,202205.39
Europe,Latvia,Snacks,Offline,H,9/6/2013,519409835,9/16/2013,3767,152.58,97.44,574768.86,367056.48,207712.38
Europe,Iceland,Household,Online,C,10/27/2013,704358232,11/11/2013,4108,668.27,502.54,2745253.16,2064434.32,680818.84
"Sub-Saharan Africa",Eritrea,Household,Offline,L,6/16/2016,237116992,7/26/2016,7042,668.27,502.54,4705957.34,3538886.68,1167070.66
"Middle East and North Africa",Bahrain,Vegetables,Offline,C,4/23/2014,366172444,6/12/2014,7418,154.06,90.93,1142817.08,674518.74,468298.34
"Sub-Saharan Africa",Burundi,Vegetables,Offline,C,7/4/2012,610323417,7/4/2012,7117,154.06,90.93,1096445.02,647148.81,449296.21
"Middle East and North Africa",Qatar,Snacks,Offline,H,4/2/2017,108681237,4/12/2017,48,152.58,97.44,7323.84,4677.12,2646.72
Asia,Uzbekistan,"Office Supplies",Online,C,11/17/2016,770669734,12/24/2016,7155,651.21,524.96,4659407.55,3756088.80,903318.75
"Central America and the Caribbean",Honduras,Cosmetics,Online,M,12/8/2015,526025235,1/27/2016,1411,437.20,263.33,616889.20,371558.63,245330.57
Europe,Armenia,Meat,Offline,H,3/29/2016,974796569,4/4/2016,2822,421.89,364.69,1190573.58,1029155.18,161418.40
"Central America and the Caribbean",Nicaragua,Vegetables,Online,M,2/10/2013,637345063,3/12/2013,3422,154.06,90.93,527193.32,311162.46,216030.86
"North America","United States of America",Beverages,Offline,L,4/15/2014,804344546,5/15/2014,2280,47.45,31.79,108186.00,72481.20,35704.80
"Sub-Saharan Africa","Mauritius ","Baby Food",Online,H,6/4/2013,586781346,7/2/2013,495,255.28,159.42,126363.60,78912.90,47450.70
"Central America and the Caribbean",Guatemala,"Personal Care",Offline,M,8/9/2016,965954291,9/16/2016,6195,81.73,56.67,506317.35,351070.65,155246.70
"Australia and Oceania","Solomon Islands",Meat,Offline,L,11/2/2015,743474709,12/5/2015,9543,421.89,364.69,4026096.27,3480236.67,545859.60
Europe,Italy,"Office Supplies",Online,M,7/17/2015,591266429,8/12/2015,7730,651.21,524.96,5033853.30,4057940.80,975912.50
"Middle East and North Africa",Egypt,"Baby Food",Online,C,8/20/2013,801565778,10/4/2013,9981,255.28,159.42,2547949.68,1591171.02,956778.66
Asia,Kyrgyzstan,Snacks,Online,C,11/21/2012,836921584,11/22/2012,2550,152.58,97.44,389079.00,248472.00,140607.00
"Sub-Saharan Africa",Burundi,"Office Supplies",Online,H,2/21/2017,680195176,3/19/2017,3723,651.21,524.96,2424454.83,1954426.08,470028.75
Asia,"South Korea",Cosmetics,Online,M,5/10/2012,384560382,6/13/2012,8818,437.20,263.33,3855229.60,2322043.94,1533185.66
Asia,Maldives,"Office Supplies",Offline,H,11/10/2015,523503530,11/14/2015,5183,651.21,524.96,3375221.43,2720867.68,654353.75
Asia,"North Korea",Meat,Offline,L,12/16/2011,840823447,12/21/2011,7198,421.89,364.69,3036764.22,2625038.62,411725.60
"Middle East and North Africa",Algeria,"Office Supplies",Offline,L,4/27/2016,700631463,5/15/2016,1274,651.21,524.96,829641.54,668799.04,160842.50
"Australia and Oceania",Palau,"Office Supplies",Online,C,8/9/2011,437351405,8/20/2011,855,651.21,524.96,556784.55,448840.80,107943.75
"Australia and Oceania",Nauru,Meat,Online,H,10/25/2011,905719602,11/12/2011,1412,421.89,364.69,595708.68,514942.28,80766.40
"Australia and Oceania","Solomon Islands",Household,Offline,C,2/5/2013,330784881,2/13/2013,5452,668.27,502.54,3643408.04,2739848.08,903559.96
"Sub-Saharan Africa",Lesotho,Household,Offline,M,8/29/2012,157908570,9/14/2012,7510,668.27,502.54,5018707.70,3774075.40,1244632.30
Europe,Ukraine,"Office Supplies",Online,L,7/26/2012,102764499,8/10/2012,9154,651.21,524.96,5961176.34,4805483.84,1155692.50
"Middle East and North Africa",Lebanon,Meat,Offline,C,12/8/2015,401338994,1/18/2016,3982,421.89,364.69,1679965.98,1452195.58,227770.40
"Middle East and North Africa",Turkey,Household,Offline,M,8/8/2015,459930884,8/24/2015,2624,668.27,502.54,1753540.48,1318664.96,434875.52
"Australia and Oceania",Vanuatu,Vegetables,Online,L,1/10/2013,205151498,2/8/2013,7742,154.06,90.93,1192732.52,703980.06,488752.46
Asia,Tajikistan,Fruits,Offline,L,7/15/2014,533924663,7/19/2014,9027,9.33,6.92,84221.91,62466.84,21755.07
"Middle East and North Africa",Pakistan,Meat,Offline,M,5/14/2012,163486707,6/15/2012,8204,421.89,364.69,3461185.56,2991916.76,469268.80
Europe,Austria,Household,Offline,M,3/8/2011,581386458,4/16/2011,4028,668.27,502.54,2691791.56,2024231.12,667560.44
"Middle East and North Africa",Israel,Clothes,Offline,C,9/15/2016,195485246,9/28/2016,7283,109.28,35.84,795886.24,261022.72,534863.52
"Middle East and North Africa",Israel,Cosmetics,Offline,H,10/21/2016,183956897,11/27/2016,5789,437.20,263.33,2530950.80,1524417.37,1006533.43
Europe,Monaco,Snacks,Offline,L,7/19/2015,445287740,9/7/2015,9392,152.58,97.44,1433031.36,915156.48,517874.88
Europe,Serbia,Snacks,Online,L,4/12/2014,948276603,5/14/2014,4974,152.58,97.44,758932.92,484666.56,274266.36
"Sub-Saharan Africa",Ghana,Cereal,Online,L,6/3/2015,382034814,7/1/2015,1446,205.70,117.11,297442.20,169341.06,128101.14
Asia,"Sri Lanka",Meat,Online,H,2/2/2011,205986201,2/21/2011,4749,421.89,364.69,2003555.61,1731912.81,271642.80
"Middle East and North Africa",Qatar,Household,Offline,L,3/10/2017,599867093,3/10/2017,2858,668.27,502.54,1909915.66,1436259.32,473656.34
"Middle East and North Africa",Somalia,Meat,Online,L,8/11/2016,913726317,8/16/2016,777,421.89,364.69,327808.53,283364.13,44444.40
Asia,Uzbekistan,Meat,Offline,L,1/11/2016,117925202,2/10/2016,5543,421.89,364.69,2338536.27,2021476.67,317059.60
Europe,"Bosnia and Herzegovina",Vegetables,Offline,L,10/28/2011,853137576,11/6/2011,1222,154.06,90.93,188261.32,111116.46,77144.86
Asia,China,Fruits,Online,M,8/1/2016,880349767,9/13/2016,3914,9.33,6.92,36517.62,27084.88,9432.74
"Australia and Oceania","Papua New Guinea",Beverages,Offline,C,6/18/2017,730860602,7/3/2017,6748,47.45,31.79,320192.60,214518.92,105673.68
"Sub-Saharan Africa",Chad,Vegetables,Online,C,4/1/2010,556281411,4/28/2010,4886,154.06,90.93,752737.16,444283.98,308453.18
"Middle East and North Africa",Iran,"Baby Food",Offline,M,9/22/2010,578536021,10/8/2010,520,255.28,159.42,132745.60,82898.40,49847.20
"Middle East and North Africa",Pakistan,Snacks,Offline,M,1/9/2013,639860761,2/13/2013,7873,152.58,97.44,1201262.34,767145.12,434117.22
Asia,Mongolia,Cereal,Online,L,2/17/2016,652804458,3/8/2016,8201,205.70,117.11,1686945.70,960419.11,726526.59
"Sub-Saharan Africa","South Sudan",Household,Online,L,7/7/2012,150228440,8/4/2012,4789,668.27,502.54,3200345.03,2406664.06,793680.97
Asia,Thailand,"Personal Care",Offline,C,8/28/2014,535306537,10/15/2014,7955,81.73,56.67,650162.15,450809.85,199352.30
"Middle East and North Africa",Qatar,"Personal Care",Online,C,5/15/2013,131525075,6/17/2013,47,81.73,56.67,3841.31,2663.49,1177.82
