Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Austria,"Office Supplies",Offline,C,12/18/2012,633994233,1/27/2013,1837,651.21,524.96,1196272.77,964351.52,231921.25
"Sub-Saharan Africa",Comoros,"Office Supplies",Offline,M,12/11/2013,869548404,1/8/2014,7551,651.21,524.96,4917286.71,3963972.96,953313.75
"Australia and Oceania","East Timor",Vegetables,Offline,L,3/15/2016,439289891,3/27/2016,4496,154.06,90.93,692653.76,408821.28,283832.48
Asia,Nepal,Cosmetics,Online,M,9/4/2010,324517524,9/8/2010,802,437.20,263.33,350634.40,211190.66,139443.74
Europe,Armenia,"Office Supplies",Online,L,1/30/2012,226842629,2/27/2012,6630,651.21,524.96,4317522.30,3480484.80,837037.50
"Australia and Oceania","Federated States of Micronesia",Cosmetics,Offline,M,4/9/2017,818189036,5/27/2017,9173,437.20,263.33,4010435.60,2415526.09,1594909.51
Europe,Malta,Snacks,Offline,M,8/4/2016,590793073,9/12/2016,7654,152.58,97.44,1167847.32,745805.76,422041.56
Europe,Netherlands,Cereal,Offline,C,10/25/2012,807203567,11/10/2012,8328,205.70,117.11,1713069.60,975292.08,737777.52
"Central America and the Caribbean","Saint Kitts and Nevis ",Vegetables,Online,L,5/8/2017,550281846,5/15/2017,9482,154.06,90.93,1460796.92,862198.26,598598.66
Asia,Cambodia,Cosmetics,Online,C,2/28/2016,773201739,3/28/2016,6432,437.20,263.33,2812070.40,1693738.56,1118331.84
Europe,Serbia,Household,Offline,L,6/3/2011,249449574,6/12/2011,6527,668.27,502.54,4361798.29,3280078.58,1081719.71
Europe,Denmark,"Office Supplies",Offline,M,3/3/2010,522824180,3/21/2010,4148,651.21,524.96,2701219.08,2177534.08,523685.00
"Sub-Saharan Africa",Gabon,Fruits,Offline,L,12/1/2012,957436883,1/5/2013,5705,9.33,6.92,53227.65,39478.60,13749.05
Europe,Cyprus,"Personal Care",Online,M,6/22/2017,987711513,7/21/2017,4641,81.73,56.67,379308.93,263005.47,116303.46
Europe,Sweden,Fruits,Offline,L,2/16/2015,568384397,3/21/2015,6429,9.33,6.92,59982.57,44488.68,15493.89
"Middle East and North Africa",Azerbaijan,Fruits,Offline,M,3/1/2017,624504363,3/19/2017,3574,9.33,6.92,33345.42,24732.08,8613.34
Asia,Japan,Meat,Online,H,3/23/2013,801432740,4/11/2013,612,421.89,364.69,258196.68,223190.28,35006.40
Europe,Albania,Clothes,Online,M,12/7/2012,814843356,12/13/2012,9112,109.28,35.84,995759.36,326574.08,669185.28
"Sub-Saharan Africa",Togo,"Personal Care",Offline,H,11/8/2011,900722539,11/25/2011,2670,81.73,56.67,218219.10,151308.90,66910.20
Europe,Estonia,Beverages,Online,L,5/18/2010,465369117,6/12/2010,1918,47.45,31.79,91009.10,60973.22,30035.88
"Sub-Saharan Africa",Tanzania,Cereal,Offline,L,7/21/2017,335394418,8/7/2017,9516,205.70,117.11,1957441.20,1114418.76,843022.44
Europe,Andorra,Clothes,Online,C,12/23/2016,507722270,1/10/2017,5157,109.28,35.84,563556.96,184826.88,378730.08
Asia,Malaysia,Cereal,Offline,L,1/14/2016,599589002,2/2/2016,565,205.70,117.11,116220.50,66167.15,50053.35
"Middle East and North Africa",Yemen,Household,Offline,M,10/26/2011,298543441,12/10/2011,4493,668.27,502.54,3002537.11,2257912.22,744624.89
"Sub-Saharan Africa","Equatorial Guinea",Meat,Online,M,1/19/2010,712446916,2/25/2010,7729,421.89,364.69,3260787.81,2818689.01,442098.80
"Sub-Saharan Africa","Equatorial Guinea",Beverages,Online,L,9/28/2013,319473254,10/21/2013,8090,47.45,31.79,383870.50,257181.10,126689.40
Europe,"Moldova ",Beverages,Online,C,10/26/2011,818108785,12/12/2011,5424,47.45,31.79,257368.80,172428.96,84939.84
Europe,Germany,"Personal Care",Online,M,3/14/2013,377152335,4/20/2013,6612,81.73,56.67,540398.76,374702.04,165696.72
"Australia and Oceania","New Zealand",Clothes,Offline,L,9/23/2012,385715234,10/30/2012,564,109.28,35.84,61633.92,20213.76,41420.16
Asia,Kyrgyzstan,"Office Supplies",Online,L,2/5/2010,503221309,3/6/2010,3223,651.21,524.96,2098849.83,1691946.08,406903.75
Europe,Iceland,Cosmetics,Offline,C,8/21/2013,909406888,8/29/2013,2562,437.20,263.33,1120106.40,674651.46,445454.94
Asia,Cambodia,Beverages,Offline,C,10/24/2013,954320800,10/31/2013,3587,47.45,31.79,170203.15,114030.73,56172.42
"Australia and Oceania","Solomon Islands",Cereal,Offline,H,4/19/2017,508324372,5/13/2017,3333,205.70,117.11,685598.10,390327.63,295270.47
"Central America and the Caribbean","Trinidad and Tobago","Office Supplies",Online,M,11/25/2012,412091434,1/7/2013,5868,651.21,524.96,3821300.28,3080465.28,740835.00
Europe,Cyprus,Fruits,Online,C,3/18/2013,226608312,3/29/2013,7290,9.33,6.92,68015.70,50446.80,17568.90
"Central America and the Caribbean","Saint Lucia","Baby Food",Online,C,12/13/2012,483173835,12/29/2012,730,255.28,159.42,186354.40,116376.60,69977.80
"Middle East and North Africa",Kuwait,Snacks,Online,C,6/26/2015,433399331,7/3/2015,1348,152.58,97.44,205677.84,131349.12,74328.72
"Australia and Oceania",Australia,Fruits,Offline,L,11/15/2013,299208629,12/7/2013,1337,9.33,6.92,12474.21,9252.04,3222.17
"Sub-Saharan Africa",Benin,Fruits,Online,L,5/26/2017,822838056,6/8/2017,4921,9.33,6.92,45912.93,34053.32,11859.61
"Central America and the Caribbean","Trinidad and Tobago",Beverages,Offline,M,6/22/2017,116836440,7/11/2017,3354,47.45,31.79,159147.30,106623.66,52523.64
Asia,China,Cosmetics,Offline,H,2/21/2014,414065110,4/6/2014,9922,437.20,263.33,4337898.40,2612760.26,1725138.14
Europe,Albania,Cereal,Online,H,4/21/2012,417697894,5/17/2012,4944,205.70,117.11,1016980.80,578991.84,437988.96
"Sub-Saharan Africa","Mauritius ","Office Supplies",Offline,M,5/9/2010,251221120,6/1/2010,767,651.21,524.96,499478.07,402644.32,96833.75
Europe,Norway,Beverages,Offline,L,7/12/2011,108433616,8/6/2011,6771,47.45,31.79,321283.95,215250.09,106033.86
"Sub-Saharan Africa",Senegal,Fruits,Offline,L,7/26/2012,703446710,9/5/2012,4368,9.33,6.92,40753.44,30226.56,10526.88
Asia,Taiwan,Cosmetics,Online,M,1/21/2015,120684230,2/1/2015,2000,437.20,263.33,874400.00,526660.00,347740.00
"Middle East and North Africa",Israel,Beverages,Offline,C,1/26/2014,564882504,3/15/2014,141,47.45,31.79,6690.45,4482.39,2208.06
Europe,Montenegro,Fruits,Online,H,2/12/2017,711090362,3/27/2017,6295,9.33,6.92,58732.35,43561.40,15170.95
Asia,"Sri Lanka",Vegetables,Online,C,1/17/2010,654669129,1/23/2010,9998,154.06,90.93,1540291.88,909118.14,631173.74
"Sub-Saharan Africa","Sao Tome and Principe","Personal Care",Online,M,11/4/2013,561292636,12/11/2013,7819,81.73,56.67,639046.87,443102.73,195944.14
"Middle East and North Africa",Iraq,Cosmetics,Online,L,9/15/2012,216947209,10/30/2012,8355,437.20,263.33,3652806.00,2200122.15,1452683.85
Asia,China,Cosmetics,Online,M,10/27/2010,377931678,11/24/2010,7237,437.20,263.33,3164016.40,1905719.21,1258297.19
"Middle East and North Africa",Jordan,Household,Online,M,6/11/2013,520857369,7/31/2013,2125,668.27,502.54,1420073.75,1067897.50,352176.25
"Sub-Saharan Africa",Sudan,Clothes,Offline,L,7/14/2015,192648112,7/23/2015,7712,109.28,35.84,842767.36,276398.08,566369.28
"Middle East and North Africa",Kuwait,Cosmetics,Offline,H,2/12/2013,360540235,3/6/2013,722,437.20,263.33,315658.40,190124.26,125534.14
"Central America and the Caribbean",Haiti,Snacks,Offline,M,8/22/2014,262082564,9/30/2014,4910,152.58,97.44,749167.80,478430.40,270737.40
Europe,Spain,"Office Supplies",Online,L,6/23/2014,555136430,7/19/2014,6061,651.21,524.96,3946983.81,3181782.56,765201.25
"Central America and the Caribbean",Nicaragua,Clothes,Online,C,11/4/2011,167875659,12/11/2011,6993,109.28,35.84,764195.04,250629.12,513565.92
"Central America and the Caribbean","Saint Vincent and the Grenadines",Fruits,Online,C,8/5/2014,348786580,9/12/2014,2555,9.33,6.92,23838.15,17680.60,6157.55
"Central America and the Caribbean",Haiti,Meat,Offline,C,9/21/2012,616668021,10/26/2012,4626,421.89,364.69,1951663.14,1687055.94,264607.20
