Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Italy,Cosmetics,Online,L,9/30/2014,168965280,11/8/2014,9436,437.20,263.33,4125419.20,2484781.88,1640637.32
Europe,Croatia,Beverages,Offline,M,7/17/2011,828646647,8/21/2011,3812,47.45,31.79,180879.40,121183.48,59695.92
"Australia and Oceania",Tuvalu,"Office Supplies",Online,H,5/7/2012,746929395,6/15/2012,1861,651.21,524.96,1211901.81,976950.56,234951.25
"Sub-Saharan Africa",Tanzania,"Personal Care",Offline,H,6/21/2010,961362349,6/24/2010,7338,81.73,56.67,599734.74,415844.46,183890.28
Europe,Latvia,"Baby Food",Online,C,6/4/2015,329806840,7/20/2015,6028,255.28,159.42,1538827.84,960983.76,577844.08
"Middle East and North Africa","United Arab Emirates",Meat,Online,H,4/13/2011,480436694,4/29/2011,749,421.89,364.69,315995.61,273152.81,42842.80
"Middle East and North Africa",Afghanistan,"Personal Care",Online,C,6/21/2013,861738240,7/25/2013,6350,81.73,56.67,518985.50,359854.50,159131.00
Asia,Philippines,Snacks,Online,H,12/27/2011,992510306,12/30/2011,4710,152.58,97.44,718651.80,458942.40,259709.40
Asia,Kazakhstan,Meat,Offline,M,1/10/2013,911864221,2/23/2013,9741,421.89,364.69,4109630.49,3552445.29,557185.20
Europe,Cyprus,Fruits,Offline,M,7/1/2012,729223811,7/11/2012,2386,9.33,6.92,22261.38,16511.12,5750.26
Asia,Vietnam,"Baby Food",Offline,M,12/13/2014,174325406,1/7/2015,5616,255.28,159.42,1433652.48,895302.72,538349.76
Asia,Taiwan,Fruits,Offline,C,8/17/2014,847217833,10/1/2014,9439,9.33,6.92,88065.87,65317.88,22747.99
"Sub-Saharan Africa","Equatorial Guinea",Beverages,Offline,L,6/2/2014,368262422,7/14/2014,5889,47.45,31.79,279433.05,187211.31,92221.74
"Sub-Saharan Africa",Uganda,Fruits,Offline,M,6/29/2014,928132998,7/25/2014,4034,9.33,6.92,37637.22,27915.28,9721.94
