Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Middle East and North Africa",Pakistan,Beverages,Online,M,12/7/2011,183779656,12/8/2011,3339,47.45,31.79,158435.55,106146.81,52288.74
"Sub-Saharan Africa",Kenya,Fruits,Offline,M,9/12/2011,122648036,9/22/2011,3134,9.33,6.92,29240.22,21687.28,7552.94
"Sub-Saharan Africa",Comoros,Cereal,Online,M,3/28/2010,286914670,4/15/2010,3282,205.70,117.11,675107.40,384355.02,290752.38
"Sub-Saharan Africa",Senegal,"Personal Care",Online,C,4/9/2011,701628386,5/22/2011,6286,81.73,56.67,513754.78,356227.62,157527.16
"Australia and Oceania","Samoa ",Meat,Online,C,1/1/2012,112150514,1/22/2012,6684,421.89,364.69,2819912.76,2437587.96,382324.80
"Middle East and North Africa",Lebanon,Clothes,Online,L,6/30/2014,934154880,7/24/2014,6043,109.28,35.84,660379.04,216581.12,443797.92
"Central America and the Caribbean",Belize,Beverages,Online,M,4/19/2014,703627812,5/27/2014,7961,47.45,31.79,377749.45,253080.19,124669.26
Europe,Spain,Household,Offline,M,10/27/2011,626868140,12/2/2011,3068,668.27,502.54,2050252.36,1541792.72,508459.64
Europe,Belgium,"Personal Care",Offline,C,2/4/2016,630487191,2/9/2016,4026,81.73,56.67,329044.98,228153.42,100891.56
"Sub-Saharan Africa",Botswana,Cosmetics,Online,M,9/22/2010,711408793,10/14/2010,526,437.20,263.33,229967.20,138511.58,91455.62
"Middle East and North Africa",Morocco,Clothes,Offline,H,9/3/2010,486869275,9/28/2010,4293,109.28,35.84,469139.04,153861.12,315277.92
"Sub-Saharan Africa",Togo,Clothes,Offline,M,1/8/2013,544417464,2/19/2013,4081,109.28,35.84,445971.68,146263.04,299708.64
"Central America and the Caribbean",Guatemala,Vegetables,Online,H,12/6/2015,191914689,12/17/2015,676,154.06,90.93,104144.56,61468.68,42675.88
"Central America and the Caribbean",Grenada,Clothes,Online,M,10/30/2014,607534778,11/12/2014,1896,109.28,35.84,207194.88,67952.64,139242.24
