Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Swaziland,Meat,Offline,M,12/11/2013,994352662,12/22/2013,9904,421.89,364.69,4178398.56,3611889.76,566508.80
"Australia and Oceania",Tonga,Vegetables,Offline,L,9/12/2010,262450778,10/5/2010,3872,154.06,90.93,596520.32,352080.96,244439.36
"Australia and Oceania","Samoa ",Vegetables,Online,C,6/11/2010,953017461,7/14/2010,7900,154.06,90.93,1217074.00,718347.00,498727.00
"Middle East and North Africa",Yemen,Fruits,Online,C,8/1/2013,672351539,8/16/2013,2616,9.33,6.92,24407.28,18102.72,6304.56
"Middle East and North Africa",Israel,Meat,Online,H,1/5/2014,247064340,1/11/2014,683,421.89,364.69,288150.87,249083.27,39067.60
Europe,"Moldova ",Household,Offline,H,6/25/2010,574079692,7/28/2010,1793,668.27,502.54,1198208.11,901054.22,297153.89
"Central America and the Caribbean",Cuba,Cosmetics,Online,M,5/14/2010,370633924,6/15/2010,7669,437.20,263.33,3352886.80,2019477.77,1333409.03
"Central America and the Caribbean",Panama,Fruits,Online,C,10/6/2010,224275863,11/7/2010,7067,9.33,6.92,65935.11,48903.64,17031.47
Europe,Portugal,Cosmetics,Offline,M,5/26/2017,342866837,6/18/2017,771,437.20,263.33,337081.20,203027.43,134053.77
Europe,"Czech Republic",Cosmetics,Online,H,7/24/2010,104580676,8/27/2010,6601,437.20,263.33,2885957.20,1738241.33,1147715.87
Europe,Iceland,Fruits,Offline,C,1/13/2017,307903707,1/19/2017,4404,9.33,6.92,41089.32,30475.68,10613.64
"Middle East and North Africa",Bahrain,Meat,Offline,H,6/17/2015,921634757,7/8/2015,1060,421.89,364.69,447203.40,386571.40,60632.00
Asia,Thailand,Clothes,Online,L,10/25/2015,634885156,11/14/2015,5481,109.28,35.84,598963.68,196439.04,402524.64
Asia,Mongolia,"Baby Food",Online,L,3/24/2010,907078731,4/30/2010,3609,255.28,159.42,921305.52,575346.78,345958.74
"Sub-Saharan Africa","The Gambia",Snacks,Online,H,8/6/2014,117951810,8/21/2014,3417,152.58,97.44,521365.86,332952.48,188413.38
"Middle East and North Africa","United Arab Emirates",Cosmetics,Offline,C,10/25/2011,317553222,12/3/2011,9910,437.20,263.33,4332652.00,2609600.30,1723051.70
"Central America and the Caribbean",Cuba,"Office Supplies",Online,H,2/16/2016,476244294,2/20/2016,125,651.21,524.96,81401.25,65620.00,15781.25
Asia,Taiwan,Vegetables,Online,M,5/5/2016,534698855,6/22/2016,8128,154.06,90.93,1252199.68,739079.04,513120.64
Asia,Vietnam,Cosmetics,Offline,H,6/25/2017,953903234,7/10/2017,19,437.20,263.33,8306.80,5003.27,3303.53
Europe,"Czech Republic",Meat,Online,H,4/7/2014,465156257,5/21/2014,8928,421.89,364.69,3766633.92,3255952.32,510681.60
"Middle East and North Africa",Somalia,Meat,Offline,M,1/19/2010,120069253,2/22/2010,15,421.89,364.69,6328.35,5470.35,858.00
"Sub-Saharan Africa",Mozambique,Meat,Offline,L,1/21/2013,140566051,2/14/2013,5473,421.89,364.69,2309003.97,1995948.37,313055.60
"Australia and Oceania","East Timor",Meat,Online,H,5/31/2017,368882977,6/14/2017,9525,421.89,364.69,4018502.25,3473672.25,544830.00
"Sub-Saharan Africa",Guinea-Bissau,Clothes,Offline,L,7/12/2014,717568862,8/26/2014,3427,109.28,35.84,374502.56,122823.68,251678.88
Europe,Spain,Cereal,Offline,L,1/9/2012,719485032,1/26/2012,464,205.70,117.11,95444.80,54339.04,41105.76
