Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,"Sri Lanka",Beverages,Online,L,2/7/2010,885112512,3/5/2010,3316,47.45,31.79,157344.20,105415.64,51928.56
Europe,Bulgaria,"Office Supplies",Offline,L,11/12/2015,261261165,11/29/2015,1839,651.21,524.96,1197575.19,965401.44,232173.75
Europe,Hungary,Beverages,Offline,M,10/27/2011,221401822,12/12/2011,6574,47.45,31.79,311936.30,208987.46,102948.84
"Sub-Saharan Africa",Swaziland,Clothes,Online,C,12/11/2014,565583312,12/31/2014,7525,109.28,35.84,822332.00,269696.00,552636.00
Europe,Iceland,Cereal,Offline,M,12/22/2012,714166963,1/3/2013,6729,205.70,117.11,1384155.30,788033.19,596122.11
"Sub-Saharan Africa",Comoros,Snacks,Online,M,8/27/2013,157826602,9/29/2013,3254,152.58,97.44,496495.32,317069.76,179425.56
"Sub-Saharan Africa",Burundi,"Baby Food",Offline,M,8/22/2010,707548558,8/25/2010,8197,255.28,159.42,2092530.16,1306765.74,785764.42
Europe,Norway,"Personal Care",Offline,C,1/5/2010,644631659,2/11/2010,9688,81.73,56.67,791800.24,549018.96,242781.28
Asia,Myanmar,Fruits,Offline,C,5/9/2011,570687234,5/15/2011,7889,9.33,6.92,73604.37,54591.88,19012.49
Asia,Japan,Snacks,Online,H,7/4/2011,257639110,7/31/2011,9993,152.58,97.44,1524731.94,973717.92,551014.02
"Central America and the Caribbean","Saint Lucia",Beverages,Online,M,12/20/2015,897723615,1/12/2016,5222,47.45,31.79,247783.90,166007.38,81776.52
"Central America and the Caribbean","Saint Lucia",Cereal,Online,M,5/12/2012,153489577,5/23/2012,9832,205.70,117.11,2022442.40,1151425.52,871016.88
"Central America and the Caribbean","Trinidad and Tobago",Snacks,Offline,H,2/5/2012,707798326,2/22/2012,2108,152.58,97.44,321638.64,205403.52,116235.12
