Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Europe,Andorra,Household,Online,C,3/16/2012,429226243,3/19/2012,6439,668.27,502.54,4302990.53,3235855.06,1067135.47
"Central America and the Caribbean",Belize,Clothes,Offline,C,8/12/2011,889890277,8/22/2011,7163,109.28,35.84,782772.64,256721.92,526050.72
Europe,Liechtenstein,Beverages,Offline,M,10/17/2012,505444753,11/29/2012,1189,47.45,31.79,56418.05,37798.31,18619.74
"Central America and the Caribbean","Costa Rica","Baby Food",Online,C,6/5/2011,369688498,7/20/2011,7897,255.28,159.42,2015946.16,1258939.74,757006.42
"Sub-Saharan Africa",Guinea,Clothes,Online,C,10/25/2011,296732842,11/15/2011,8697,109.28,35.84,950408.16,311700.48,638707.68
Asia,Laos,Clothes,Online,M,7/19/2015,171001613,8/4/2015,2032,109.28,35.84,222056.96,72826.88,149230.08
Europe,"Moldova ","Office Supplies",Offline,H,2/15/2010,397231137,3/25/2010,8376,651.21,524.96,5454534.96,4397064.96,1057470.00
"Middle East and North Africa",Oman,Vegetables,Offline,C,8/18/2010,550470244,9/19/2010,5233,154.06,90.93,806195.98,475836.69,330359.29
"Sub-Saharan Africa",Burundi,Snacks,Offline,M,6/23/2010,726080262,6/30/2010,2140,152.58,97.44,326521.20,208521.60,117999.60
Europe,Poland,Cosmetics,Online,L,7/8/2015,189735019,7/19/2015,5663,437.20,263.33,2475863.60,1491237.79,984625.81
Asia,Maldives,"Personal Care",Offline,H,7/7/2017,527420842,7/12/2017,4403,81.73,56.67,359857.19,249518.01,110339.18
Europe,Poland,Fruits,Offline,M,1/31/2013,695436561,3/9/2013,3987,9.33,6.92,37198.71,27590.04,9608.67
Europe,Macedonia,Cereal,Offline,H,1/21/2015,170393502,2/10/2015,2079,205.70,117.11,427650.30,243471.69,184178.61
"Middle East and North Africa",Afghanistan,Fruits,Offline,M,10/26/2010,299215495,10/30/2010,3369,9.33,6.92,31432.77,23313.48,8119.29
"Sub-Saharan Africa",Ethiopia,"Personal Care",Online,H,7/15/2011,249138867,7/18/2011,4582,81.73,56.67,374486.86,259661.94,114824.92
"Sub-Saharan Africa",Chad,Snacks,Online,L,7/8/2010,157712447,7/27/2010,9473,152.58,97.44,1445390.34,923049.12,522341.22
Europe,Ireland,Snacks,Online,L,4/10/2017,682797563,4/27/2017,3827,152.58,97.44,583923.66,372902.88,211020.78
"North America","United States of America",Fruits,Offline,L,11/18/2015,752568042,11/20/2015,462,9.33,6.92,4310.46,3197.04,1113.42
"Sub-Saharan Africa","Seychelles ","Personal Care",Offline,C,3/13/2014,715510213,4/22/2014,4227,81.73,56.67,345472.71,239544.09,105928.62
Europe,Germany,Meat,Online,M,5/10/2017,990422904,6/14/2017,7002,421.89,364.69,2954073.78,2553559.38,400514.40
"Australia and Oceania",Tonga,Fruits,Online,L,5/31/2016,716417443,6/7/2016,2697,9.33,6.92,25163.01,18663.24,6499.77
Asia,Kyrgyzstan,Vegetables,Offline,C,11/8/2014,902917659,11/21/2014,2255,154.06,90.93,347405.30,205047.15,142358.15
"Sub-Saharan Africa",Mali,Beverages,Offline,C,3/19/2017,379659879,4/10/2017,8650,47.45,31.79,410442.50,274983.50,135459.00
"Sub-Saharan Africa",Namibia,Fruits,Offline,H,3/6/2010,746692931,4/18/2010,1886,9.33,6.92,17596.38,13051.12,4545.26
"Central America and the Caribbean",Nicaragua,Meat,Online,H,10/9/2011,524378144,11/26/2011,4001,421.89,364.69,1687981.89,1459124.69,228857.20
Asia,Nepal,Household,Offline,L,8/6/2014,103389346,9/20/2014,4060,668.27,502.54,2713176.20,2040312.40,672863.80
Asia,Bangladesh,Household,Offline,H,4/21/2012,394712865,4/29/2012,3163,668.27,502.54,2113738.01,1589534.02,524203.99
Europe,"Vatican City",Meat,Offline,M,12/26/2010,579647529,12/26/2010,9440,421.89,364.69,3982641.60,3442673.60,539968.00
"Sub-Saharan Africa","Cote d'Ivoire",Snacks,Offline,H,3/17/2010,359804666,5/2/2010,3051,152.58,97.44,465521.58,297289.44,168232.14
