Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Sub-Saharan Africa",Eritrea,Clothes,Offline,H,7/22/2012,402790391,9/2/2012,3482,109.28,35.84,380512.96,124794.88,255718.08
Europe,Sweden,Household,Offline,C,3/24/2010,131764972,5/8/2010,1038,668.27,502.54,693664.26,521636.52,172027.74
"Sub-Saharan Africa",Lesotho,Household,Offline,L,3/28/2015,632817494,4/2/2015,3614,668.27,502.54,2415127.78,1816179.56,598948.22
"Sub-Saharan Africa",Tanzania,Cosmetics,Online,L,11/24/2011,749746787,1/3/2012,5590,437.20,263.33,2443948.00,1472014.70,971933.30
Asia,Bhutan,Cereal,Online,H,11/17/2015,746664178,12/16/2015,3378,205.70,117.11,694854.60,395597.58,299257.02
"Sub-Saharan Africa",Comoros,Snacks,Offline,M,5/26/2017,957993495,7/9/2017,419,152.58,97.44,63931.02,40827.36,23103.66
Europe,Portugal,Cosmetics,Offline,H,5/2/2015,438471066,5/16/2015,2187,437.20,263.33,956156.40,575902.71,380253.69
Asia,Tajikistan,Fruits,Offline,L,5/23/2013,113145720,6/5/2013,1188,9.33,6.92,11084.04,8220.96,2863.08
Europe,Montenegro,Clothes,Online,M,5/11/2016,527378785,6/4/2016,1957,109.28,35.84,213860.96,70138.88,143722.08
"Central America and the Caribbean","The Bahamas",Household,Online,H,2/23/2011,496844089,3/14/2011,6062,668.27,502.54,4051052.74,3046397.48,1004655.26
Europe,Sweden,Meat,Online,M,1/9/2016,257527959,2/12/2016,7101,421.89,364.69,2995840.89,2589663.69,406177.20
"Sub-Saharan Africa","Cape Verde",Cereal,Offline,H,4/1/2016,115729224,5/14/2016,5704,205.70,117.11,1173312.80,667995.44,505317.36
Europe,Netherlands,Snacks,Offline,C,4/17/2013,898059213,5/20/2013,4533,152.58,97.44,691645.14,441695.52,249949.62
Europe,Portugal,Vegetables,Online,H,6/21/2013,801441752,7/20/2013,3279,154.06,90.93,505162.74,298159.47,207003.27
Europe,"Czech Republic",Beverages,Online,H,8/6/2016,343113172,8/27/2016,3667,47.45,31.79,173999.15,116573.93,57425.22
Asia,China,"Baby Food",Offline,H,3/9/2012,110622298,4/14/2012,4451,255.28,159.42,1136251.28,709578.42,426672.86
Europe,Monaco,Household,Offline,C,7/17/2013,311830461,7/30/2013,6418,668.27,502.54,4288956.86,3225301.72,1063655.14
"Sub-Saharan Africa","Mauritius ",Cosmetics,Online,L,2/4/2016,324911487,3/7/2016,7384,437.20,263.33,3228284.80,1944428.72,1283856.08
Europe,Denmark,Household,Offline,C,5/5/2016,948351705,6/8/2016,7199,668.27,502.54,4810875.73,3617785.46,1193090.27
Europe,Ukraine,Cereal,Online,M,8/22/2015,350949943,8/22/2015,2742,205.70,117.11,564029.40,321115.62,242913.78
"Sub-Saharan Africa",Mali,Vegetables,Offline,C,5/24/2016,821817529,6/16/2016,2924,154.06,90.93,450471.44,265879.32,184592.12
Asia,Japan,"Office Supplies",Online,L,9/25/2010,220378291,10/31/2010,3688,651.21,524.96,2401662.48,1936052.48,465610.00
"Australia and Oceania","East Timor",Beverages,Offline,M,7/22/2014,526368558,8/22/2014,3008,47.45,31.79,142729.60,95624.32,47105.28
"Central America and the Caribbean",Belize,Household,Online,H,10/2/2010,189837157,11/16/2010,5888,668.27,502.54,3934773.76,2958955.52,975818.24
"Australia and Oceania","Samoa ",Cosmetics,Online,M,7/28/2013,881145417,8/18/2013,9365,437.20,263.33,4094378.00,2466085.45,1628292.55
"North America",Canada,Cosmetics,Online,C,10/28/2011,740967166,12/15/2011,7505,437.20,263.33,3281186.00,1976291.65,1304894.35
Europe,Ukraine,Snacks,Online,C,7/9/2010,230288732,7/29/2010,6408,152.58,97.44,977732.64,624395.52,353337.12
"Central America and the Caribbean","El Salvador",Beverages,Online,L,12/17/2011,780408942,1/12/2012,9203,47.45,31.79,436682.35,292563.37,144118.98
Europe,Finland,Vegetables,Offline,H,12/7/2011,742939126,12/22/2011,1052,154.06,90.93,162071.12,95658.36,66412.76
"Sub-Saharan Africa","Central African Republic",Household,Online,C,1/29/2011,339803111,2/23/2011,4147,668.27,502.54,2771315.69,2084033.38,687282.31
Europe,Switzerland,Snacks,Online,H,2/6/2011,313237226,2/13/2011,2711,152.58,97.44,413644.38,264159.84,149484.54
Asia,Bhutan,"Baby Food",Online,M,12/24/2010,575790297,12/26/2010,7999,255.28,159.42,2041984.72,1275200.58,766784.14
Europe,Croatia,Cereal,Offline,M,10/8/2010,660323655,10/19/2010,3298,205.70,117.11,678398.60,386228.78,292169.82
"Australia and Oceania","Federated States of Micronesia",Cosmetics,Offline,M,5/14/2015,170011126,6/10/2015,8925,437.20,263.33,3902010.00,2350220.25,1551789.75
Europe,Bulgaria,Beverages,Offline,M,8/3/2015,128339040,8/5/2015,7229,47.45,31.79,343016.05,229809.91,113206.14
"Middle East and North Africa",Lebanon,Fruits,Offline,L,9/5/2014,729106223,10/7/2014,7589,9.33,6.92,70805.37,52515.88,18289.49
Europe,Belgium,Household,Online,H,12/11/2016,886424005,12/30/2016,1416,668.27,502.54,946270.32,711596.64,234673.68
"Sub-Saharan Africa",Cameroon,Beverages,Offline,M,5/26/2016,484716212,6/5/2016,7154,47.45,31.79,339457.30,227425.66,112031.64
Europe,Denmark,"Office Supplies",Offline,M,9/13/2015,828719174,9/25/2015,5275,651.21,524.96,3435132.75,2769164.00,665968.75
"Central America and the Caribbean",Dominica,Clothes,Offline,L,10/7/2014,593481719,10/28/2014,3284,109.28,35.84,358875.52,117698.56,241176.96
"Sub-Saharan Africa",Chad,Cosmetics,Offline,H,8/8/2014,774365174,9/23/2014,718,437.20,263.33,313909.60,189070.94,124838.66
Europe,Cyprus,Cereal,Online,C,6/22/2013,637043368,7/26/2013,4144,205.70,117.11,852420.80,485303.84,367116.96
"Australia and Oceania","Papua New Guinea","Personal Care",Offline,L,9/21/2010,867502629,11/6/2010,2161,81.73,56.67,176618.53,122463.87,54154.66
"Central America and the Caribbean",Belize,Beverages,Offline,H,7/16/2010,422041785,8/15/2010,398,47.45,31.79,18885.10,12652.42,6232.68
"Australia and Oceania",Fiji,Beverages,Online,C,8/9/2010,577272164,9/28/2010,6517,47.45,31.79,309231.65,207175.43,102056.22
