Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
Asia,Laos,Cosmetics,Online,C,9/28/2016,687540566,11/15/2016,7387,437.20,263.33,3229596.40,1945218.71,1284377.69
Asia,Cambodia,Fruits,Offline,L,12/31/2015,244853770,1/14/2016,6527,9.33,6.92,60896.91,45166.84,15730.07
Asia,Brunei,"Baby Food",Offline,C,11/3/2016,825612103,12/19/2016,5823,255.28,159.42,1486495.44,928302.66,558192.78
Europe,Belarus,Meat,Offline,C,9/6/2010,542364394,10/7/2010,6532,421.89,364.69,2755785.48,2382155.08,373630.40
"Australia and Oceania","Samoa ",Clothes,Offline,C,9/16/2012,727971971,10/10/2012,1938,109.28,35.84,211784.64,69457.92,142326.72
"Central America and the Caribbean","Costa Rica",Clothes,Offline,L,9/6/2012,985608661,9/20/2012,2360,109.28,35.84,257900.80,84582.40,173318.40
Europe,Spain,Cosmetics,Online,L,7/25/2016,538760793,8/1/2016,146,437.20,263.33,63831.20,38446.18,25385.02
"North America",Mexico,Beverages,Offline,L,6/15/2012,481227195,8/1/2012,4676,47.45,31.79,221876.20,148650.04,73226.16
Europe,Kosovo,"Personal Care",Offline,C,3/24/2012,627119195,4/29/2012,7361,81.73,56.67,601614.53,417147.87,184466.66
Asia,Tajikistan,Beverages,Offline,C,6/23/2017,860860621,7/14/2017,6643,47.45,31.79,315210.35,211180.97,104029.38
"Sub-Saharan Africa","Central African Republic",Fruits,Offline,L,9/13/2015,687187802,9/22/2015,2996,9.33,6.92,27952.68,20732.32,7220.36
Europe,Slovakia,Cosmetics,Offline,M,5/29/2014,581149566,7/15/2014,3926,437.20,263.33,1716447.20,1033833.58,682613.62
"Sub-Saharan Africa","Cote d'Ivoire",Beverages,Offline,C,8/3/2014,638107240,9/14/2014,8967,47.45,31.79,425484.15,285060.93,140423.22
Asia,Laos,"Baby Food",Offline,H,7/9/2014,123734652,8/21/2014,4688,255.28,159.42,1196752.64,747360.96,449391.68
Asia,China,"Office Supplies",Offline,M,7/15/2013,624018132,7/24/2013,9687,651.21,524.96,6308271.27,5085287.52,1222983.75
"North America",Canada,"Office Supplies",Online,M,10/31/2015,195256507,12/11/2015,9594,651.21,524.96,6247708.74,5036466.24,1211242.50
Europe,Kosovo,"Baby Food",Online,L,7/5/2011,114061105,8/24/2011,2070,255.28,159.42,528429.60,329999.40,198430.20
"Sub-Saharan Africa",Mali,Fruits,Online,M,9/5/2010,827355754,10/12/2010,1808,9.33,6.92,16868.64,12511.36,4357.28
"Sub-Saharan Africa","South Africa",Beverages,Online,M,12/7/2016,602376782,12/21/2016,5531,47.45,31.79,262445.95,175830.49,86615.46
Asia,Maldives,Beverages,Online,M,1/5/2016,476673018,2/10/2016,6994,47.45,31.79,331865.30,222339.26,109526.04
"Sub-Saharan Africa",Kenya,"Baby Food",Offline,L,6/3/2017,208105790,6/20/2017,1983,255.28,159.42,506220.24,316129.86,190090.38
"Sub-Saharan Africa","The Gambia",Snacks,Offline,C,10/23/2012,524848926,11/2/2012,3315,152.58,97.44,505802.70,323013.60,182789.10
"Sub-Saharan Africa",Angola,Beverages,Offline,H,1/15/2010,875388753,2/17/2010,5840,47.45,31.79,277108.00,185653.60,91454.40
"North America",Canada,"Baby Food",Online,L,3/30/2014,778524100,5/10/2014,1437,255.28,159.42,366837.36,229086.54,137750.82
Europe,Bulgaria,Cosmetics,Online,L,6/22/2016,273366296,6/23/2016,4017,437.20,263.33,1756232.40,1057796.61,698435.79
Europe,Cyprus,Cereal,Offline,L,8/22/2012,369339168,9/13/2012,4522,205.70,117.11,930175.40,529571.42,400603.98
"Sub-Saharan Africa",Lesotho,Clothes,Offline,M,11/11/2014,796179044,12/4/2014,5927,109.28,35.84,647702.56,212423.68,435278.88
Europe,"Bosnia and Herzegovina",Household,Offline,H,5/21/2017,453934752,6/2/2017,8236,668.27,502.54,5503871.72,4138919.44,1364952.28
Europe,Ireland,Clothes,Offline,L,7/13/2015,562967622,7/24/2015,3485,109.28,35.84,380840.80,124902.40,255938.40
"Sub-Saharan Africa",Uganda,Cereal,Offline,L,1/11/2017,613951480,2/10/2017,741,205.70,117.11,152423.70,86778.51,65645.19
"Central America and the Caribbean","Trinidad and Tobago","Personal Care",Offline,M,7/19/2015,617872655,8/30/2015,1104,81.73,56.67,90229.92,62563.68,27666.24
"Sub-Saharan Africa",Malawi,Vegetables,Online,L,2/27/2017,656029975,3/7/2017,2703,154.06,90.93,416424.18,245783.79,170640.39
Europe,Liechtenstein,Snacks,Online,C,11/16/2013,430034768,11/19/2013,5699,152.58,97.44,869553.42,555310.56,314242.86
"Sub-Saharan Africa",Zimbabwe,Cosmetics,Offline,L,2/12/2010,611810863,3/26/2010,7285,437.20,263.33,3185002.00,1918359.05,1266642.95
"Sub-Saharan Africa","Burkina Faso",Household,Offline,C,5/19/2011,593594586,7/6/2011,6684,668.27,502.54,4466716.68,3358977.36,1107739.32
Europe,Malta,Cereal,Online,L,11/7/2012,737934768,12/14/2012,151,205.70,117.11,31060.70,17683.61,13377.09
"Sub-Saharan Africa",Kenya,Snacks,Offline,H,10/21/2010,127692735,11/27/2010,5973,152.58,97.44,911360.34,582009.12,329351.22
"Sub-Saharan Africa",Gabon,"Office Supplies",Online,H,12/1/2013,616042315,12/15/2013,9466,651.21,524.96,6164353.86,4969271.36,1195082.50
"Middle East and North Africa","United Arab Emirates",Cereal,Online,C,10/18/2016,976469838,12/5/2016,7979,205.70,117.11,1641280.30,934420.69,706859.61
"Central America and the Caribbean",Dominica,Fruits,Online,C,4/30/2011,952774131,5/5/2011,5893,9.33,6.92,54981.69,40779.56,14202.13
"Sub-Saharan Africa",Zimbabwe,Snacks,Offline,L,3/6/2013,809066522,3/25/2013,9618,152.58,97.44,1467514.44,937177.92,530336.52
"Sub-Saharan Africa",Niger,Cosmetics,Online,C,7/27/2012,879770839,8/2/2012,2596,437.20,263.33,1134971.20,683604.68,451366.52
"Sub-Saharan Africa",Mali,Cosmetics,Offline,L,12/13/2015,219623410,12/13/2015,302,437.20,263.33,132034.40,79525.66,52508.74
"Sub-Saharan Africa",Cameroon,Beverages,Offline,M,11/17/2011,653673064,12/10/2011,5241,47.45,31.79,248685.45,166611.39,82074.06
"Middle East and North Africa",Pakistan,Cereal,Online,M,9/17/2012,927281129,9/24/2012,1947,205.70,117.11,400497.90,228013.17,172484.73
"Central America and the Caribbean","The Bahamas",Household,Online,C,12/10/2012,756121432,1/4/2013,1989,668.27,502.54,1329189.03,999552.06,329636.97
"Sub-Saharan Africa","Cote d'Ivoire",Cosmetics,Online,M,9/10/2015,376180303,9/24/2015,8966,437.20,263.33,3919935.20,2361016.78,1558918.42
Asia,Uzbekistan,"Office Supplies",Offline,M,10/15/2013,993756568,11/30/2013,3507,651.21,524.96,2283793.47,1841034.72,442758.75
