Region,Country,"Item Type","Sales Channel","Order Priority","Order Date","Order ID","Ship Date","Units Sold","Unit Price","Unit Cost","Total Revenue","Total Cost","Total Profit"
"Central America and the Caribbean","El Salvador",Vegetables,Online,H,3/18/2013,733775842,4/29/2013,9433,154.06,90.93,1453247.98,857742.69,595505.29
"Sub-Saharan Africa",Liberia,Clothes,Offline,M,5/18/2015,491369807,6/6/2015,6100,109.28,35.84,666608.00,218624.00,447984.00
Europe,Liechtenstein,Beverages,Offline,H,12/31/2011,214205777,2/6/2012,7104,47.45,31.79,337084.80,225836.16,111248.64
Asia,Kazakhstan,Cosmetics,Online,M,6/22/2012,602332580,6/26/2012,2450,437.20,263.33,1071140.00,645158.50,425981.50
"Middle East and North Africa",Morocco,Meat,Offline,L,2/13/2012,176111543,3/27/2012,4174,421.89,364.69,1760968.86,1522216.06,238752.80
"Sub-Saharan Africa",Liberia,"Baby Food",Online,C,2/5/2011,226216495,2/17/2011,1343,255.28,159.42,342841.04,214101.06,128739.98
"Central America and the Caribbean",Belize,Household,Offline,H,8/22/2010,763633763,9/26/2010,5055,668.27,502.54,3378104.85,2540339.70,837765.15
"Sub-Saharan Africa",Comoros,Vegetables,Offline,L,10/31/2016,969662177,11/23/2016,3441,154.06,90.93,530120.46,312890.13,217230.33
Europe,Albania,Clothes,Offline,L,2/7/2014,545913064,2/8/2014,6662,109.28,35.84,728023.36,238766.08,489257.28
"Sub-Saharan Africa","Democratic Republic of the Congo",Snacks,Offline,M,6/13/2014,164310252,7/16/2014,1910,152.58,97.44,291427.80,186110.40,105317.40
Europe,Italy,"Baby Food",Offline,H,10/16/2015,117090070,11/30/2015,8408,255.28,159.42,2146394.24,1340403.36,805990.88
Asia,Bangladesh,Cereal,Offline,L,4/28/2013,766801345,6/17/2013,2413,205.70,117.11,496354.10,282586.43,213767.67
"Middle East and North Africa",Kuwait,Vegetables,Online,M,11/19/2010,296305406,12/15/2010,2209,154.06,90.93,340318.54,200864.37,139454.17
"Australia and Oceania","Solomon Islands","Office Supplies",Offline,L,2/25/2017,558776080,4/7/2017,3114,651.21,524.96,2027867.94,1634725.44,393142.50
"Middle East and North Africa",Turkey,Vegetables,Offline,M,8/6/2011,327699697,8/29/2011,2477,154.06,90.93,381606.62,225233.61,156373.01
Europe,"Czech Republic",Clothes,Offline,H,5/20/2016,246875083,6/30/2016,4678,109.28,35.84,511211.84,167659.52,343552.32
Europe,Iceland,Meat,Online,L,11/23/2016,580413568,12/17/2016,6128,421.89,364.69,2585341.92,2234820.32,350521.60
"Australia and Oceania","Samoa ",Beverages,Offline,M,12/5/2010,762738978,1/17/2011,268,47.45,31.79,12716.60,8519.72,4196.88
"Central America and the Caribbean","El Salvador",Snacks,Offline,L,6/28/2012,748587644,7/28/2012,2574,152.58,97.44,392740.92,250810.56,141930.36
Asia,Philippines,"Office Supplies",Online,L,2/27/2010,563008391,3/4/2010,5549,651.21,524.96,3613564.29,2913003.04,700561.25
"Middle East and North Africa",Pakistan,Vegetables,Online,L,4/13/2016,751362550,4/16/2016,3730,154.06,90.93,574643.80,339168.90,235474.90
Asia,Tajikistan,"Personal Care",Offline,M,3/16/2010,129323947,5/3/2010,8685,81.73,56.67,709825.05,492178.95,217646.10
"Sub-Saharan Africa",Mali,Household,Offline,M,3/12/2010,732878911,4/2/2010,4011,668.27,502.54,2680430.97,2015687.94,664743.03
"Sub-Saharan Africa","Republic of the Congo","Office Supplies",Online,H,8/27/2016,168326270,8/27/2016,339,651.21,524.96,220760.19,177961.44,42798.75
"Middle East and North Africa",Algeria,Fruits,Offline,M,11/28/2015,162277352,12/20/2015,330,9.33,6.92,3078.90,2283.60,795.30
"Sub-Saharan Africa",Mauritania,Household,Online,C,4/11/2014,711655986,4/22/2014,3676,668.27,502.54,2456560.52,1847337.04,609223.48
Europe,Belgium,Cereal,Offline,M,7/26/2011,533698499,8/1/2011,2101,205.70,117.11,432175.70,246048.11,186127.59
"Central America and the Caribbean","Dominican Republic",Beverages,Offline,M,6/11/2012,215953719,7/16/2012,4359,47.45,31.79,206834.55,138572.61,68261.94
"Central America and the Caribbean","Antigua and Barbuda ",Fruits,Offline,C,1/24/2015,866282975,3/3/2015,1238,9.33,6.92,11550.54,8566.96,2983.58
Europe,Romania,"Office Supplies",Offline,L,11/9/2014,962860095,12/22/2014,554,651.21,524.96,360770.34,290827.84,69942.50
Europe,Russia,Vegetables,Offline,M,11/25/2015,404171407,1/7/2016,2156,154.06,90.93,332153.36,196045.08,136108.28
Asia,Tajikistan,Cosmetics,Online,M,12/18/2011,959015738,1/3/2012,2923,437.20,263.33,1277935.60,769713.59,508222.01
"Sub-Saharan Africa","Sao Tome and Principe",Clothes,Offline,M,1/13/2013,416504418,1/21/2013,1768,109.28,35.84,193207.04,63365.12,129841.92
Europe,"San Marino","Baby Food",Online,H,3/29/2011,236061275,5/18/2011,4632,255.28,159.42,1182456.96,738433.44,444023.52
"Sub-Saharan Africa","Equatorial Guinea","Personal Care",Offline,H,11/28/2014,597422635,1/4/2015,9489,81.73,56.67,775535.97,537741.63,237794.34
"Sub-Saharan Africa","Democratic Republic of the Congo","Office Supplies",Online,L,7/2/2014,850637328,7/3/2014,1343,651.21,524.96,874575.03,705021.28,169553.75
Europe,Monaco,Snacks,Offline,M,9/9/2016,866066682,10/20/2016,7232,152.58,97.44,1103458.56,704686.08,398772.48
"Middle East and North Africa",Yemen,"Personal Care",Offline,L,4/16/2010,584384524,5/27/2010,1222,81.73,56.67,99874.06,69250.74,30623.32
Europe,Slovenia,Cereal,Offline,C,6/16/2015,466577184,8/3/2015,9412,205.70,117.11,1936048.40,1102239.32,833809.08
"Sub-Saharan Africa",Liberia,Clothes,Offline,L,10/10/2011,143943488,11/29/2011,4932,109.28,35.84,538968.96,176762.88,362206.08
"Sub-Saharan Africa","Republic of the Congo",Clothes,Online,L,3/4/2010,668094766,4/18/2010,2943,109.28,35.84,321611.04,105477.12,216133.92
"Middle East and North Africa",Pakistan,Meat,Online,H,4/17/2011,460954844,5/9/2011,5637,421.89,364.69,2378193.93,2055757.53,322436.40
"Middle East and North Africa",Azerbaijan,"Baby Food",Offline,H,11/1/2016,264760053,12/4/2016,7238,255.28,159.42,1847716.64,1153881.96,693834.68
"Sub-Saharan Africa",Eritrea,Meat,Offline,C,8/24/2010,892059218,9/9/2010,9001,421.89,364.69,3797431.89,3282574.69,514857.20
Asia,"Sri Lanka",Clothes,Offline,M,6/27/2015,975713670,7/23/2015,4212,109.28,35.84,460287.36,150958.08,309329.28
"Sub-Saharan Africa",Guinea,Beverages,Offline,L,7/15/2013,118897235,7/17/2013,3189,47.45,31.79,151318.05,101378.31,49939.74
Asia,Thailand,Household,Offline,L,10/6/2010,245096242,10/6/2010,8279,668.27,502.54,5532607.33,4160528.66,1372078.67
"Australia and Oceania","Solomon Islands",Snacks,Offline,H,5/29/2010,648109519,6/10/2010,8864,152.58,97.44,1352469.12,863708.16,488760.96
Asia,Brunei,Cereal,Online,M,10/11/2016,242048394,11/24/2016,6354,205.70,117.11,1307017.80,744116.94,562900.86
Europe,Belgium,"Baby Food",Offline,H,4/26/2016,711336696,6/5/2016,9191,255.28,159.42,2346278.48,1465229.22,881049.26
"Sub-Saharan Africa",Mauritania,Cosmetics,Offline,C,9/3/2011,660710752,9/10/2011,7849,437.20,263.33,3431582.80,2066877.17,1364705.63
"Sub-Saharan Africa",Uganda,"Baby Food",Online,H,5/8/2010,565219390,6/21/2010,9833,255.28,159.42,2510168.24,1567576.86,942591.38
"Sub-Saharan Africa",Niger,Snacks,Offline,H,5/5/2013,520223939,5/10/2013,4679,152.58,97.44,713921.82,455921.76,258000.06
"Middle East and North Africa",Pakistan,Cereal,Offline,C,5/8/2011,691398227,6/19/2011,8955,205.70,117.11,1842043.50,1048720.05,793323.45
"Central America and the Caribbean",Honduras,Snacks,Online,M,4/14/2011,864728581,4/27/2011,1258,152.58,97.44,191945.64,122579.52,69366.12
"Australia and Oceania",Fiji,Fruits,Online,L,5/2/2017,896513831,5/20/2017,7220,9.33,6.92,67362.60,49962.40,17400.20
"Australia and Oceania","Samoa ","Office Supplies",Online,C,1/14/2012,263365304,2/1/2012,4501,651.21,524.96,2931096.21,2362844.96,568251.25
"Australia and Oceania",Nauru,Fruits,Offline,L,1/25/2013,312206828,2/10/2013,7793,9.33,6.92,72708.69,53927.56,18781.13
"Australia and Oceania",Nauru,Clothes,Offline,M,6/16/2016,210274732,7/10/2016,3821,109.28,35.84,417558.88,136944.64,280614.24
Europe,Portugal,Clothes,Offline,H,7/4/2015,995117843,8/17/2015,6338,109.28,35.84,692616.64,227153.92,465462.72
"Sub-Saharan Africa","Sao Tome and Principe",Snacks,Online,C,2/25/2012,624597489,4/7/2012,1132,152.58,97.44,172720.56,110302.08,62418.48
"Sub-Saharan Africa",Swaziland,Snacks,Offline,L,3/11/2013,726887500,3/31/2013,1019,152.58,97.44,155479.02,99291.36,56187.66
"Middle East and North Africa",Pakistan,Fruits,Offline,H,5/4/2011,750474202,6/21/2011,848,9.33,6.92,7911.84,5868.16,2043.68
"Sub-Saharan Africa",Uganda,Household,Online,L,9/22/2011,214156424,10/21/2011,2500,668.27,502.54,1670675.00,1256350.00,414325.00
